mean/gen/train/policy_gradient_loss,mean/gen/time/time_elapsed,mean/disc/disc_loss,mean/gen/train/approx_kl,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_pred,mean/gen/train/explained_variance,mean/gen/train/n_updates,mean/gen/rollout/ep_len_mean,mean/gen/train/learning_rate,mean/disc/disc_entropy,mean/gen/time/iterations,mean/disc/global_step,mean/gen/train/entropy_loss,mean/gen/train/clip_range,mean/gen/train/loss,mean/gen/train/value_loss,mean/disc/n_expert,mean/disc/disc_acc_gen,mean/gen/time/total_timesteps,mean/disc/disc_proportion_expert_true,mean/gen/rollout/ep_rew_mean,mean/disc/n_generated,mean/gen/train/clip_fraction,mean/disc/disc_acc,mean/gen/time/fps,mean/gen/rollout/ep_rew_wrapped_mean
-0.00957347917574225,0.0,0.6469253301620483,0.005717544816434383,0.9296875,0.69140625,0.6707259714603424,2272.0,45.0,0.0001,0.5855956673622131,1.0,284.0,-0.43324220879003406,0.2,0.9829455018043518,4.723303084261715,256.0,0.546875,145408.0,0.5,67.0,256.0,0.0634765625,0.73828125,2228.0,-9.146983091605362
-0.008245786117186071,0.0,0.6107172966003418,0.008944373577833176,0.91015625,0.681640625,0.6666710078716278,2280.0,45.0,0.0001,0.5953747034072876,1.0,285.0,-0.3957696524448693,0.2,1.923671007156372,6.366926707327366,256.0,0.546875,145920.0,0.5,126.5,256.0,0.048583984375,0.728515625,2188.0,-9.256279997562524
-0.008665720361022977,0.0,0.5695658922195435,0.007382822223007679,0.91796875,0.677734375,0.6809841394424438,2288.0,45.0,0.0001,0.5926369428634644,1.0,286.0,-0.3405497089261189,0.2,1.6981890201568604,5.049619893543422,256.0,0.5625,146432.0,0.5,193.0,256.0,0.059326171875,0.740234375,1917.0,-9.32764604686061
-0.015624061910784803,0.0,0.5666330456733704,0.006811149418354034,0.83984375,0.6015625,0.6625911891460419,2296.0,45.0,0.0001,0.5979336500167847,1.0,287.0,-0.37477203947491944,0.2,3.061140775680542,5.460978241637349,256.0,0.63671875,146944.0,0.5,213.0,256.0,0.054443359375,0.73828125,1578.0,-9.679256838753354
-0.006866292867925949,0.0,0.5421998500823975,0.004797613248229027,0.8046875,0.55859375,0.6325267553329468,2304.0,45.0,0.0001,0.582398533821106,1.0,288.0,-0.34351469262037426,0.2,4.479986190795898,7.870372528210282,256.0,0.6875,147456.0,0.5,244.5,256.0,0.033203125,0.74609375,1959.0,-10.735613570790738
-0.009292686365370173,0.0,0.5795959830284119,0.010073370300233364,0.72265625,0.5078125,0.61995929479599,2312.0,45.0,0.0001,0.6171257495880127,1.0,289.0,-0.3635002571390942,0.2,4.602848052978516,9.98963631875813,256.0,0.70703125,147968.0,0.5,250.0,256.0,0.053955078125,0.71484375,1941.0,-11.949603574178182
-0.008990715105028357,0.0,0.6150743961334229,0.0035861171782016754,0.66796875,0.470703125,0.7223508059978485,2320.0,45.0,0.0001,0.6091663837432861,1.0,290.0,-0.3767429981380701,0.2,4.5884809494018555,14.331319827586412,256.0,0.7265625,148480.0,0.5,285.5,256.0,0.044189453125,0.697265625,2124.0,-13.791061197030357
-0.010437384618853685,0.0,0.5729565620422363,0.006718901917338371,0.703125,0.48828125,0.6833544671535492,2328.0,45.0,0.0001,0.5904061198234558,1.0,291.0,-0.3659308454953134,0.2,7.162774562835693,17.574110966175795,256.0,0.7265625,148992.0,0.5,293.0,256.0,0.041015625,0.71484375,2016.0,-16.117771062338726
-0.007048348328680731,0.0,0.5556390285491943,0.005745760630816221,0.6953125,0.458984375,0.7771342694759369,2336.0,45.0,0.0001,0.5908868312835693,1.0,292.0,-0.3804810461588204,0.2,4.208744525909424,14.672449981793761,256.0,0.77734375,149504.0,0.5,281.5,256.0,0.04248046875,0.736328125,1875.0,-18.75919225591235
-0.005981712085485924,0.0,0.6109083890914917,0.0028006243519484997,0.62109375,0.44140625,0.5663047134876251,2344.0,45.0,0.0001,0.6008267402648926,1.0,293.0,-0.40062825940549374,0.2,12.712335586547852,43.24321474134922,256.0,0.73828125,150016.0,0.5,261.0,256.0,0.018798828125,0.6796875,1834.0,-22.04115537003614
-0.008523943586624227,0.0,0.6097579002380371,0.0034089633263647556,0.5703125,0.384765625,0.5713686347007751,2352.0,45.0,0.0001,0.5959770679473877,1.0,294.0,-0.39189045620150864,0.2,10.489096641540527,34.831129126250744,256.0,0.80078125,150528.0,0.5,266.5,256.0,0.02294921875,0.685546875,1837.0,-25.305363688739018
-0.007518005950259976,0.0,0.5924336910247803,0.005991225130856037,0.60546875,0.390625,0.4551454186439514,2360.0,45.0,0.0001,0.5983980894088745,1.0,295.0,-0.36957108206115663,0.2,6.506901264190674,23.646817319095135,256.0,0.82421875,151040.0,0.5,257.0,256.0,0.0341796875,0.71484375,1645.0,-28.85011505099945
-0.011988386682787677,0.0,0.5352464914321899,0.009622570127248764,0.64453125,0.408203125,0.5533060729503632,2368.0,45.0,0.0001,0.584601879119873,1.0,296.0,-0.38648592750541866,0.2,4.584084987640381,14.646977875381708,256.0,0.828125,151552.0,0.5,274.5,256.0,0.057373046875,0.736328125,1240.0,-31.828284136252478
-0.005885762155230623,0.0,0.5196808576583862,0.004961404483765364,0.66015625,0.423828125,0.6060547828674316,2376.0,45.0,0.0001,0.5707470178604126,1.0,297.0,-0.3276761401211843,0.2,5.158989429473877,19.342518653720617,256.0,0.8125,152064.0,0.5,306.0,256.0,0.02294921875,0.736328125,1924.0,-34.49197049614042
-0.00946228762040846,0.0,0.5702739357948303,0.0065081920474767685,0.62890625,0.423828125,0.5901265740394592,2384.0,45.0,0.0001,0.561224639415741,1.0,298.0,-0.3611050001345575,0.2,10.697123527526855,22.36893828213215,256.0,0.78125,152576.0,0.5,301.0,256.0,0.0244140625,0.705078125,1638.0,-37.45863713058643
-0.00862273733218899,0.0,0.5246288776397705,0.0032952469773590565,0.6953125,0.43359375,0.7525815814733505,2392.0,45.0,0.0001,0.5820394158363342,1.0,299.0,-0.3450692903716117,0.2,9.966727256774902,19.766623098403215,256.0,0.828125,153088.0,0.5,338.0,256.0,0.027099609375,0.76171875,1938.0,-39.56822288380005
-0.012522919474577066,0.0,0.5908780097961426,0.0048637669533491135,0.69921875,0.48828125,0.5717252492904663,2400.0,45.0,0.0001,0.578865647315979,1.0,300.0,-0.40433533606119454,0.2,18.54540252685547,37.194647409021854,256.0,0.72265625,153600.0,0.5,324.0,256.0,0.044677734375,0.7109375,1645.0,-41.07067294569686
-0.02124461830680957,0.0,0.6297195553779602,0.012199623510241508,0.69921875,0.55078125,0.6684419810771942,2408.0,45.0,0.0001,0.5901998281478882,1.0,301.0,-0.4186491562286392,0.2,9.217253684997559,21.577707525342703,256.0,0.59765625,154112.0,0.5,365.0,256.0,0.078125,0.6484375,1477.0,-41.87824378270656
-0.01765859056467889,0.0,0.5762290358543396,0.005715225823223591,0.671875,0.48828125,0.6893633008003235,2416.0,45.0,0.0001,0.5737244486808777,1.0,302.0,-0.3820298542268574,0.2,7.98745059967041,35.07722655683756,256.0,0.6953125,154624.0,0.5,359.0,256.0,0.05224609375,0.68359375,1777.0,-40.703840655889366
-0.01090626042423537,0.0,0.5569300651550293,0.004666843451559544,0.703125,0.4765625,0.6722633838653564,2424.0,45.0,0.0001,0.5725511312484741,1.0,303.0,-0.3579018918098882,0.2,30.19873809814453,57.241542771458626,256.0,0.75,155136.0,0.5,345.5,256.0,0.03564453125,0.7265625,1680.0,-39.85030696608126
-0.013225552793301176,0.0,0.5939109325408936,0.005212665069848299,0.68359375,0.455078125,0.5655658543109894,2432.0,45.0,0.0001,0.6026167273521423,1.0,304.0,-0.3829897048417479,0.2,14.248217582702637,43.05705665796995,256.0,0.7734375,155648.0,0.5,315.0,256.0,0.029052734375,0.728515625,1223.0,-38.56407652508467
-0.017636155291256728,0.0,0.5986800193786621,0.012113131582736969,0.671875,0.45703125,0.7560161352157593,2440.0,45.0,0.0001,0.6008694171905518,1.0,305.0,-0.4523257282562554,0.2,4.522225856781006,31.817327428609133,256.0,0.7578125,156160.0,0.5,296.0,256.0,0.09375,0.71484375,1592.0,-37.757728679869324
-0.008283755767479306,0.0,0.5577618479728699,0.0029514010529965162,0.70703125,0.451171875,0.7230088114738464,2448.0,45.0,0.0001,0.5947579145431519,1.0,306.0,-0.41914735827594995,0.2,37.020381927490234,64.75750552117825,256.0,0.8046875,156672.0,0.5,280.0,256.0,0.012451171875,0.755859375,1527.0,-36.66666043359786
-0.016706268492271192,0.0,0.6046630144119263,0.013276975601911545,0.625,0.421875,0.6754126846790314,2456.0,45.0,0.0001,0.5976824760437012,1.0,307.0,-0.44645504117943347,0.2,10.540129661560059,51.32510316371918,256.0,0.78125,157184.0,0.5,298.0,256.0,0.071533203125,0.703125,1705.0,-36.20333383874968
-0.013313880524947308,0.0,0.5833138227462769,0.007170216646045446,0.65625,0.4375,0.7697871923446655,2464.0,45.0,0.0001,0.5797653198242188,1.0,308.0,-0.4734991972800344,0.2,10.157936096191406,39.569944836199284,256.0,0.78125,157696.0,0.5,310.5,256.0,0.058837890625,0.71875,1577.0,-35.828344850558786
-0.013123791257385164,0.0,0.5602595210075378,0.010452873073518276,0.625,0.400390625,0.7335139214992523,2472.0,45.0,0.0001,0.5792009830474854,1.0,309.0,-0.393138260114938,0.2,7.264955043792725,30.43018939346075,256.0,0.82421875,158208.0,0.5,316.0,256.0,0.0556640625,0.724609375,1593.0,-35.359043011348696
-0.014856507594231516,0.0,0.5906825065612793,0.01091699954122305,0.578125,0.359375,0.5740354061126709,2480.0,45.0,0.0001,0.5857856273651123,1.0,310.0,-0.39003627886995673,0.2,6.3194684982299805,17.816563356667757,256.0,0.859375,158720.0,0.5,287.5,256.0,0.061767578125,0.71875,1175.0,-36.34048460384831
-0.01601675212441478,0.0,0.5783126950263977,0.025482691824436188,0.59765625,0.390625,0.7118164896965027,2488.0,45.0,0.0001,0.5599532127380371,1.0,311.0,-0.4039016868919134,0.2,5.030202865600586,17.456186968833208,256.0,0.81640625,159232.0,0.5,291.0,256.0,0.087158203125,0.70703125,1540.0,-38.52742766723037
-0.012696084224444348,0.0,0.5469716787338257,0.008463256992399693,0.609375,0.37890625,0.6032658815383911,2496.0,45.0,0.0001,0.5619113445281982,1.0,312.0,-0.4031992399832234,0.2,5.503060817718506,18.830659870058298,256.0,0.8515625,159744.0,0.5,334.0,256.0,0.056884765625,0.73046875,1410.0,-39.98850020447746
-0.015498934873903636,0.0,0.6050411462783813,0.01321970671415329,0.5625,0.369140625,0.598145455121994,2504.0,45.0,0.0001,0.5677768588066101,1.0,313.0,-0.41261445987038314,0.2,6.267795562744141,13.267500709742308,256.0,0.82421875,160256.0,0.5,375.0,256.0,0.080078125,0.693359375,1506.0,-40.67817706054077
-0.01992102895746939,0.0,0.5248598456382751,0.016072366386651993,0.6796875,0.423828125,0.6242611706256866,2512.0,45.0,0.0001,0.5441855788230896,1.0,314.0,-0.4942211958114058,0.2,3.407310724258423,7.102278562262654,256.0,0.83203125,160768.0,0.5,385.5,256.0,0.119384765625,0.755859375,1546.0,-42.19626394677907
-0.016870260718860663,0.0,0.496807336807251,0.017251793295145035,0.59765625,0.35546875,0.43390780687332153,2520.0,45.0,0.0001,0.5050889849662781,1.0,315.0,-0.3340414782287553,0.2,2.750957489013672,9.051459323614836,256.0,0.88671875,161280.0,0.5,401.5,256.0,0.076904296875,0.7421875,1831.0,-43.04617843072862
-0.015114545465621632,0.0,0.46311962604522705,0.024486776441335678,0.62890625,0.361328125,0.21495401859283447,2528.0,45.0,0.0001,0.5003890991210938,1.0,316.0,-0.3975760154426098,0.2,1.8124446868896484,5.600371055305004,256.0,0.90625,161792.0,0.5,403.5,256.0,0.115478515625,0.767578125,1401.0,-43.4067545356974
-0.020354097170638852,0.0,0.5712236762046814,0.017437424510717392,0.58203125,0.38671875,0.5826892256736755,2536.0,45.0,0.0001,0.5216724872589111,1.0,317.0,-0.39892312651500106,0.2,3.5049936771392822,7.119466939941049,256.0,0.80859375,162304.0,0.5,410.5,256.0,0.13037109375,0.6953125,1548.0,-44.510862039215866
-0.015491406011278741,0.0,0.5255957245826721,0.00963315274566412,0.546875,0.326171875,0.5981909334659576,2544.0,45.0,0.0001,0.5012537240982056,1.0,318.0,-0.34448962088208646,0.2,2.408965826034546,7.277122190222144,256.0,0.89453125,162816.0,0.5,415.5,256.0,0.078369140625,0.720703125,1454.0,-44.71869478015229
-0.017699255055049434,0.0,0.5234217643737793,0.013511307537555695,0.546875,0.341796875,0.09370869398117065,2552.0,45.0,0.0001,0.5262085795402527,1.0,319.0,-0.39901628182269633,0.2,2.711683750152588,7.0286865290254354,256.0,0.86328125,163328.0,0.5,433.0,256.0,0.092529296875,0.705078125,1606.0,-44.64156741356477
-0.014528790932672564,0.0,0.5202763676643372,0.009461523033678532,0.6015625,0.37109375,0.45769256353378296,2560.0,45.0,0.0001,0.5147182941436768,1.0,320.0,-0.3127374683972448,0.2,2.1961333751678467,6.855528195388615,256.0,0.859375,163840.0,0.5,468.0,256.0,0.078125,0.73046875,1589.0,-44.58738624466583
-0.008998573754070094,0.0,0.5244700312614441,0.0052373954094946384,0.58984375,0.36328125,0.5003500878810883,2568.0,45.0,0.0001,0.5071066617965698,1.0,321.0,-0.31859951838850975,0.2,3.835519313812256,7.22903860732913,256.0,0.86328125,164352.0,0.5,487.5,256.0,0.061279296875,0.7265625,1664.0,-44.19481624744832
-0.018083242095599417,0.0,0.5868929028511047,0.011486419476568699,0.58984375,0.39453125,0.37552952766418457,2576.0,45.0,0.0001,0.5080764293670654,1.0,322.0,-0.39199852384626865,0.2,1.7031147480010986,6.319187102839351,256.0,0.80078125,164864.0,0.5,468.5,256.0,0.08154296875,0.6953125,1464.0,-44.05520673813298
-0.012371287877613213,0.0,0.5179723501205444,0.013620475307106972,0.62890625,0.408203125,0.5626528263092041,2584.0,45.0,0.0001,0.5137500166893005,1.0,323.0,-0.33638049522414804,0.2,2.7904844284057617,6.817276831716299,256.0,0.8125,165376.0,0.5,494.0,256.0,0.0654296875,0.720703125,1329.0,-43.68550298685208
-0.016619754103885498,0.0,0.5205154418945312,0.01280270330607891,0.515625,0.3046875,0.5863080620765686,2592.0,45.0,0.0001,0.5364787578582764,1.0,324.0,-0.33484286430757493,0.2,1.1704819202423096,4.984299934469163,256.0,0.90625,165888.0,0.5,512.5,256.0,0.074462890625,0.7109375,1687.0,-43.221834690328684
-0.015617699871654622,0.0,0.5651149749755859,0.01045426819473505,0.5625,0.373046875,0.6114106476306915,2600.0,45.0,0.0001,0.5330897569656372,1.0,325.0,-0.41047012992203236,0.2,2.7370574474334717,9.682199247181416,256.0,0.81640625,166400.0,0.5,559.5,256.0,0.073486328125,0.689453125,1521.0,-42.56172174250707
-0.02037412437493913,0.0,0.5465905070304871,0.010785529389977455,0.6484375,0.419921875,0.5520309209823608,2608.0,45.0,0.0001,0.5330988168716431,1.0,326.0,-0.40721938689239323,0.2,3.917912721633911,8.98060273937881,256.0,0.80859375,166912.0,0.5,574.0,256.0,0.09765625,0.728515625,1484.0,-41.61562593141571
-0.02293557735538343,0.0,0.5090235471725464,0.018620433285832405,0.609375,0.37109375,0.6372992694377899,2616.0,45.0,0.0001,0.5507519245147705,1.0,327.0,-0.39607025985606015,0.2,5.577411651611328,7.34205636382103,256.0,0.8671875,167424.0,0.5,561.0,256.0,0.1025390625,0.73828125,1636.0,-40.72216482581571
-0.014572610722098034,0.0,0.578492283821106,0.013409789651632309,0.5546875,0.36328125,0.659998893737793,2624.0,45.0,0.0001,0.5517423748970032,1.0,328.0,-0.37784912274219096,0.2,3.5638997554779053,7.313640024513006,256.0,0.828125,167936.0,0.5,530.0,256.0,0.1025390625,0.69140625,1596.0,-40.015661937203255
-0.018404248719889438,0.0,0.5356619954109192,0.011495374143123627,0.57421875,0.357421875,0.7535453736782074,2632.0,45.0,0.0001,0.541805624961853,1.0,329.0,-0.35503902146592736,0.2,1.9825973510742188,6.835887665860355,256.0,0.859375,168448.0,0.5,533.0,256.0,0.083740234375,0.716796875,1334.0,-39.6663662953116
-0.015610841888701543,0.0,0.5323046445846558,0.012059799395501614,0.6171875,0.384765625,0.6296038925647736,2640.0,45.0,0.0001,0.5143810510635376,1.0,330.0,-0.34790086979046464,0.2,2.0271217823028564,6.35101355984807,256.0,0.84765625,168960.0,0.5,541.0,256.0,0.106689453125,0.732421875,1516.0,-39.379908814765514
-0.01560342594893882,0.0,0.5923097133636475,0.01432722620666027,0.55859375,0.3828125,0.6108099520206451,2648.0,45.0,0.0001,0.5414261817932129,1.0,331.0,-0.43676288868300617,0.2,0.9019910097122192,5.7520257495343685,256.0,0.79296875,169472.0,0.5,523.0,256.0,0.105712890625,0.67578125,1626.0,-39.32288709355518
-0.01956246171903331,0.0,0.5543578267097473,0.019187085330486298,0.5859375,0.388671875,0.6977428495883942,2656.0,45.0,0.0001,0.5275857448577881,1.0,332.0,-0.39437983301468194,0.2,1.3419910669326782,6.195295005105436,256.0,0.80859375,169984.0,0.5,502.5,256.0,0.09814453125,0.697265625,1543.0,-39.46693852869794
-0.017902027546369936,0.0,0.5815614461898804,0.009983206167817116,0.5546875,0.373046875,0.6511343717575073,2664.0,45.0,0.0001,0.5215440988540649,1.0,333.0,-0.45622152416035533,0.2,1.6006718873977661,6.517842223867774,256.0,0.80859375,170496.0,0.5,530.5,256.0,0.08984375,0.681640625,1532.0,-39.806535385604946
-0.014618974280892871,0.0,0.5445582270622253,0.0078078340739011765,0.6015625,0.38671875,0.7633967846632004,2672.0,45.0,0.0001,0.5032961368560791,1.0,334.0,-0.42782027204521,0.2,2.608903408050537,7.336693823337555,256.0,0.828125,171008.0,0.5,520.5,256.0,0.0732421875,0.71484375,1570.0,-40.01132641693577
-0.013633713322633412,0.0,0.5823280215263367,0.010194862261414528,0.5078125,0.337890625,0.6083467602729797,2680.0,45.0,0.0001,0.5110735893249512,1.0,335.0,-0.37065579963382334,0.2,3.588881254196167,11.813598306849599,256.0,0.83203125,171520.0,0.5,502.0,256.0,0.05810546875,0.669921875,1266.0,-40.9732726068981
-0.018248335320095066,0.0,0.5386748313903809,0.01307178195565939,0.53515625,0.36328125,0.6717946827411652,2688.0,45.0,0.0001,0.49394509196281433,1.0,336.0,-0.4334052405320108,0.2,1.378125548362732,6.290565866045654,256.0,0.80859375,172032.0,0.5,539.5,256.0,0.08642578125,0.671875,1566.0,-42.60302596712485
-0.015637644166417886,0.0,0.5241754055023193,0.011105595156550407,0.5546875,0.33203125,0.5981062650680542,2696.0,45.0,0.0001,0.4985283613204956,1.0,337.0,-0.5052705849520862,0.2,3.6682393550872803,8.260725364089012,256.0,0.890625,172544.0,0.5,563.5,256.0,0.078125,0.72265625,1403.0,-43.92791218234226
-0.011034686671337113,0.0,0.5063955187797546,0.004669368267059326,0.5546875,0.3203125,0.621103435754776,2704.0,45.0,0.0001,0.5003981590270996,1.0,338.0,-0.3782755098072812,0.2,9.361980438232422,12.213877938687801,256.0,0.9140625,173056.0,0.5,503.5,256.0,0.05419921875,0.734375,1649.0,-45.60784783745184
-0.012430614697223064,0.0,0.5282287001609802,0.020945072174072266,0.58203125,0.3828125,0.5018595457077026,2712.0,45.0,0.0001,0.5061808824539185,1.0,339.0,-0.5200111491139978,0.2,2.1288418769836426,9.97547709941864,256.0,0.81640625,173568.0,0.5,526.5,256.0,0.113525390625,0.69921875,1488.0,-47.470314316432926
-0.02091576023667585,0.0,0.49454572796821594,0.015735549852252007,0.61328125,0.37109375,0.4793781042098999,2720.0,45.0,0.0001,0.49694833159446716,1.0,340.0,-0.5290666564833373,0.2,2.849229097366333,9.381832933053374,256.0,0.87109375,174080.0,0.5,486.5,256.0,0.115234375,0.7421875,1553.0,-48.908206445034594
-0.011352601402904838,0.0,0.5704942941665649,0.007636974565684795,0.51953125,0.333984375,0.6221388578414917,2728.0,45.0,0.0001,0.4908974766731262,1.0,341.0,-0.38616637140512466,0.2,4.976207256317139,7.530029360204935,256.0,0.8515625,174592.0,0.5,512.0,256.0,0.069091796875,0.685546875,1344.0,-50.78113178657368
-0.01444275918220228,0.0,0.5359281897544861,0.0068310461938381195,0.546875,0.34765625,0.5717363059520721,2736.0,45.0,0.0001,0.5093321800231934,1.0,342.0,-0.4046165670733899,0.2,1.7650750875473022,7.772698560729623,256.0,0.8515625,175104.0,0.5,498.0,256.0,0.053466796875,0.69921875,1403.0,-52.21984006354585
-0.013798699619655963,0.0,0.5245933532714844,0.0061624241061508656,0.5625,0.38671875,0.6440535187721252,2744.0,45.0,0.0001,0.49766144156455994,1.0,343.0,-0.3753965017385781,0.2,3.83270525932312,11.620087200775743,256.0,0.7890625,175616.0,0.5,473.0,256.0,0.0703125,0.67578125,1596.0,-53.72769808413461
-0.018315707791771274,0.0,0.5219770669937134,0.009330989792943,0.625,0.451171875,0.6572669148445129,2752.0,45.0,0.0001,0.500169575214386,1.0,344.0,-0.4324197575915605,0.2,2.584717035293579,11.695046786218882,256.0,0.72265625,176128.0,0.5,497.0,256.0,0.090576171875,0.673828125,1608.0,-54.28848740328103
-0.01471205542475218,0.0,0.5163519382476807,0.008585210889577866,0.6484375,0.451171875,0.6367470324039459,2760.0,45.0,0.0001,0.5430968999862671,1.0,345.0,-0.467937835957855,0.2,6.324448108673096,10.82787643559277,256.0,0.74609375,176640.0,0.5,515.5,256.0,0.070068359375,0.697265625,1533.0,-53.42309755723923
-0.020140332497248892,0.0,0.512502133846283,0.014356824569404125,0.703125,0.478515625,0.7304195165634155,2768.0,45.0,0.0001,0.5025920867919922,1.0,346.0,-0.3748318979050964,0.2,4.982725620269775,12.776834031566978,256.0,0.74609375,177152.0,0.5,494.5,256.0,0.090087890625,0.724609375,1716.0,-52.73069148091599
-0.013873079376935493,0.0,0.46396684646606445,0.006013831123709679,0.73828125,0.47265625,0.8414493501186371,2776.0,45.0,0.0001,0.4828909635543823,1.0,347.0,-0.28504553518723696,0.2,4.809571266174316,8.561816764995456,256.0,0.79296875,177664.0,0.5,505.0,256.0,0.05712890625,0.765625,1810.0,-52.25683613015339
-0.012407817332132254,0.0,0.48164013028144836,0.005933051463216543,0.7109375,0.466796875,0.5884612500667572,2784.0,45.0,0.0001,0.5187943577766418,1.0,348.0,-0.3650022065266967,0.2,5.8297648429870605,18.085217088460922,256.0,0.77734375,178176.0,0.5,486.5,256.0,0.06982421875,0.744140625,1309.0,-51.352902782242744
-0.016917126675252803,0.0,0.5060204863548279,0.006845428608357906,0.65234375,0.4453125,0.6734121441841125,2792.0,45.0,0.0001,0.5170995593070984,1.0,349.0,-0.41466814279556274,0.2,9.036504745483398,16.3980380743742,256.0,0.76171875,178688.0,0.5,548.5,256.0,0.0673828125,0.70703125,1609.0,-49.82443506350741
-0.013230811704488588,0.0,0.49317795038223267,0.008119812235236168,0.6640625,0.427734375,0.6395864486694336,2800.0,45.0,0.0001,0.500751793384552,1.0,350.0,-0.3300494513241574,0.2,15.205608367919922,19.813613135367632,256.0,0.80859375,179200.0,0.5,507.0,256.0,0.06884765625,0.736328125,1619.0,-48.17550415499136
-0.012937122512084898,0.0,0.46601730585098267,0.004895183723419905,0.66796875,0.42578125,0.70477294921875,2808.0,45.0,0.0001,0.5001950860023499,1.0,351.0,-0.3315191970905289,0.2,4.372741222381592,18.828856240957975,256.0,0.81640625,179712.0,0.5,487.5,256.0,0.056640625,0.7421875,1721.0,-47.56087782101706
-0.013853764634404797,0.0,0.49622002243995667,0.00996709056198597,0.69140625,0.4921875,0.7106720805168152,2816.0,45.0,0.0001,0.5164426565170288,1.0,352.0,-0.4024163563735783,0.2,10.019011497497559,15.26867451518774,256.0,0.70703125,180224.0,0.5,501.5,256.0,0.087158203125,0.69921875,1598.0,-46.9587800261192
-0.010214313835604116,0.0,0.4567459225654602,0.007841406390070915,0.70703125,0.4453125,0.6943462789058685,2824.0,45.0,0.0001,0.5021329522132874,1.0,353.0,-0.4055188880302012,0.2,3.9540205001831055,16.61581350490451,256.0,0.81640625,180736.0,0.5,535.5,256.0,0.0478515625,0.76171875,1574.0,-46.92125693978742
-0.01450793268304551,0.0,0.45072901248931885,0.005889767315238714,0.7265625,0.458984375,0.7383752167224884,2832.0,45.0,0.0001,0.4985647201538086,1.0,354.0,-0.3333332334877923,0.2,2.9319956302642822,13.265630777925253,256.0,0.80859375,181248.0,0.5,528.5,256.0,0.058349609375,0.767578125,1689.0,-47.10231098532677
-0.008833971391140949,0.0,0.467083603143692,0.0040048593655228615,0.66015625,0.423828125,0.7245234847068787,2840.0,45.0,0.0001,0.5171912908554077,1.0,355.0,-0.37842402304522693,0.2,6.325576305389404,15.644398607313633,256.0,0.8125,181760.0,0.5,573.0,256.0,0.03759765625,0.736328125,1123.0,-47.64862484075129
-0.012318748325924389,0.0,0.4343126118183136,0.0037281771656125784,0.71484375,0.435546875,0.7500714659690857,2848.0,45.0,0.0001,0.49983087182044983,1.0,356.0,-0.2706380607560277,0.2,5.895533561706543,17.28536920621991,256.0,0.84375,182272.0,0.5,635.5,256.0,0.034912109375,0.779296875,1684.0,-48.27167195407674
-0.01245201459096279,0.0,0.49317407608032227,0.006967571564018726,0.68359375,0.458984375,0.6905421614646912,2856.0,45.0,0.0001,0.5080254077911377,1.0,357.0,-0.37066348758526146,0.2,10.070114135742188,18.786956280469894,256.0,0.765625,182784.0,0.5,670.5,256.0,0.05517578125,0.724609375,1492.0,-48.82815231908113
-0.011209136304387357,0.0,0.4983857274055481,0.004603659734129906,0.640625,0.41796875,0.746819257736206,2864.0,45.0,0.0001,0.5158200263977051,1.0,358.0,-0.28326464258134365,0.2,4.921160697937012,16.7638954333961,256.0,0.8046875,183296.0,0.5,629.0,256.0,0.041015625,0.72265625,1838.0,-49.34813543317839
-0.011238458853767952,0.0,0.4917912781238556,0.00502194557338953,0.6640625,0.423828125,0.6920397877693176,2872.0,45.0,0.0001,0.5049026608467102,1.0,359.0,-0.3384760860353708,0.2,5.170748710632324,24.962476164102554,256.0,0.81640625,183808.0,0.5,669.5,256.0,0.046630859375,0.740234375,1550.0,-51.23716275757179
-0.010972734722599853,0.0,0.48486974835395813,0.003837075550109148,0.67578125,0.439453125,0.7430810630321503,2880.0,45.0,0.0001,0.472655713558197,1.0,360.0,-0.24977862823288888,0.2,11.075203895568848,23.585290729999542,256.0,0.796875,184320.0,0.5,695.5,256.0,0.03369140625,0.736328125,963.0,-51.706405939161776
-0.009812129119382007,0.0,0.4899681806564331,0.0036561929155141115,0.75,0.529296875,0.7213998734951019,2888.0,45.0,0.0001,0.5043654441833496,1.0,361.0,-0.31659156864043325,0.2,11.165200233459473,24.897892773151398,256.0,0.69140625,184832.0,0.5,656.0,256.0,0.021484375,0.720703125,1642.0,-52.4526808010973
-0.01939594344366924,0.0,0.49693113565444946,0.010000762529671192,0.796875,0.564453125,0.7586146146059036,2896.0,45.0,0.0001,0.5051923990249634,1.0,362.0,-0.3948845420964062,0.2,7.987436294555664,23.174940306693316,256.0,0.66796875,185344.0,0.5,710.5,256.0,0.07958984375,0.732421875,1214.0,-52.81618728529662
-0.010698678579501575,0.0,0.45543378591537476,0.006693205330520868,0.8359375,0.560546875,0.7761561125516891,2904.0,45.0,0.0001,0.48876962065696716,1.0,363.0,-0.3394022937864065,0.2,4.269899845123291,19.838717862963676,256.0,0.71484375,185856.0,0.5,719.5,256.0,0.047607421875,0.775390625,1390.0,-51.261230619046835
-0.009427724537090398,0.0,0.47474342584609985,0.0065145050175487995,0.80859375,0.564453125,0.7903577387332916,2912.0,45.0,0.0001,0.48295190930366516,1.0,364.0,-0.3133951567579061,0.2,5.572699546813965,29.0829760953784,256.0,0.6796875,186368.0,0.5,665.0,256.0,0.048828125,0.744140625,1510.0,-49.72263424908742
