raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/global_step,raw/disc/disc_acc_expert,raw/disc/disc_loss,raw/disc/disc_acc
0.6297739744186401,256.0,0.74609375,0.392578125,256.0,0.5,539,0.53125,0.6364132165908813,0.638671875
0.6251410841941833,256.0,0.703125,0.427734375,256.0,0.5,540,0.55859375,0.6271442770957947,0.630859375
0.6194267272949219,256.0,0.7734375,0.38671875,256.0,0.5,540,0.546875,0.616436779499054,0.66015625
0.6201137900352478,256.0,0.68359375,0.392578125,256.0,0.5,541,0.46875,0.6517890691757202,0.576171875
0.6332465410232544,256.0,0.66015625,0.447265625,256.0,0.5,541,0.5546875,0.6494687795639038,0.607421875
0.628229558467865,256.0,0.765625,0.34765625,256.0,0.5,542,0.4609375,0.623928964138031,0.61328125
0.6218411326408386,256.0,0.7734375,0.39453125,256.0,0.5,542,0.5625,0.6112191677093506,0.66796875
0.6235495209693909,256.0,0.70703125,0.40625,256.0,0.5,543,0.51953125,0.6217646598815918,0.61328125
0.6333850622177124,256.0,0.73046875,0.40625,256.0,0.5,543,0.54296875,0.6306466460227966,0.63671875
0.6353089809417725,256.0,0.7265625,0.390625,256.0,0.5,544,0.5078125,0.6339424848556519,0.6171875
0.6454340219497681,256.0,0.75,0.35546875,256.0,0.5,544,0.4609375,0.6444705724716187,0.60546875
0.6314080953598022,256.0,0.73046875,0.400390625,256.0,0.5,545,0.53125,0.6261742115020752,0.630859375
0.6278781890869141,256.0,0.77734375,0.42578125,256.0,0.5,545,0.62890625,0.6043006181716919,0.703125
0.6153441667556763,256.0,0.7578125,0.44140625,256.0,0.5,546,0.640625,0.5949143171310425,0.69921875
0.6195744276046753,256.0,0.7109375,0.431640625,256.0,0.5,546,0.57421875,0.6239304542541504,0.642578125
0.6302695274353027,256.0,0.73828125,0.435546875,256.0,0.5,547,0.609375,0.6063858270645142,0.673828125
0.6247661113739014,256.0,0.6796875,0.4609375,256.0,0.5,547,0.6015625,0.6114779114723206,0.640625
0.6310111284255981,256.0,0.64453125,0.49609375,256.0,0.5,548,0.63671875,0.6204811930656433,0.640625
0.6158219575881958,256.0,0.671875,0.46875,256.0,0.5,548,0.609375,0.613574743270874,0.640625
0.6317586302757263,256.0,0.71484375,0.39453125,256.0,0.5,549,0.50390625,0.6455503702163696,0.609375
0.6185539960861206,256.0,0.640625,0.46875,256.0,0.5,549,0.578125,0.6331758499145508,0.609375
0.6128414869308472,256.0,0.73828125,0.3984375,256.0,0.5,550,0.53515625,0.6270090341567993,0.63671875
0.628774106502533,256.0,0.76953125,0.349609375,256.0,0.5,550,0.46875,0.6334362030029297,0.619140625
0.6256996393203735,256.0,0.85546875,0.279296875,256.0,0.5,551,0.4140625,0.6214145421981812,0.634765625
0.6187216639518738,256.0,0.83984375,0.306640625,256.0,0.5,551,0.453125,0.6119381189346313,0.646484375
0.6252410411834717,256.0,0.84765625,0.27734375,256.0,0.5,552,0.40234375,0.6371653079986572,0.625
0.634792685508728,256.0,0.7890625,0.333984375,256.0,0.5,552,0.45703125,0.6397510766983032,0.623046875
0.6212464570999146,256.0,0.7734375,0.37109375,256.0,0.5,553,0.515625,0.6065319776535034,0.64453125
0.6260113716125488,256.0,0.765625,0.390625,256.0,0.5,553,0.546875,0.609609842300415,0.65625
0.627455472946167,256.0,0.79296875,0.412109375,256.0,0.5,554,0.6171875,0.5973401665687561,0.705078125
0.6233986020088196,256.0,0.71875,0.43359375,256.0,0.5,554,0.5859375,0.6040080785751343,0.65234375
0.6162647008895874,256.0,0.8046875,0.39453125,256.0,0.5,555,0.59375,0.5746913552284241,0.69921875
0.6164126396179199,256.0,0.77734375,0.4296875,256.0,0.5,555,0.63671875,0.5791885852813721,0.70703125
0.6287822723388672,256.0,0.640625,0.4765625,256.0,0.5,556,0.59375,0.6215066909790039,0.6171875
0.6292459964752197,256.0,0.66796875,0.470703125,256.0,0.5,556,0.609375,0.6220638751983643,0.638671875
0.6235132217407227,256.0,0.62109375,0.484375,256.0,0.5,557,0.58984375,0.6382741928100586,0.60546875
0.6146174669265747,256.0,0.6328125,0.48046875,256.0,0.5,557,0.59375,0.6334204077720642,0.61328125
0.6168966889381409,256.0,0.671875,0.4453125,256.0,0.5,558,0.5625,0.635917067527771,0.6171875
0.6288896799087524,256.0,0.73046875,0.3671875,256.0,0.5,558,0.46484375,0.6511794328689575,0.59765625
0.620219349861145,256.0,0.73046875,0.34765625,256.0,0.5,559,0.42578125,0.6587060689926147,0.578125
0.6185571551322937,256.0,0.78125,0.345703125,256.0,0.5,559,0.47265625,0.6402190327644348,0.626953125
0.60956871509552,256.0,0.87109375,0.2421875,256.0,0.5,560,0.35546875,0.649374783039093,0.61328125
0.6320818662643433,256.0,0.83203125,0.283203125,256.0,0.5,560,0.3984375,0.6599122881889343,0.615234375
0.6282679438591003,256.0,0.77734375,0.30859375,256.0,0.5,561,0.39453125,0.656215488910675,0.5859375
0.6298043727874756,256.0,0.75390625,0.353515625,256.0,0.5,561,0.4609375,0.6354231834411621,0.607421875
0.6321538686752319,256.0,0.828125,0.33984375,256.0,0.5,562,0.5078125,0.6135369539260864,0.66796875
0.6176779270172119,256.0,0.796875,0.37890625,256.0,0.5,562,0.5546875,0.6014701128005981,0.67578125
0.62003093957901,256.0,0.640625,0.5078125,256.0,0.5,563,0.65625,0.6154851913452148,0.6484375
0.6329366564750671,256.0,0.6484375,0.48046875,256.0,0.5,563,0.609375,0.6374260187149048,0.62890625
0.6270206570625305,256.0,0.69921875,0.458984375,256.0,0.5,564,0.6171875,0.6012559533119202,0.658203125
0.6240794658660889,256.0,0.72265625,0.44921875,256.0,0.5,564,0.62109375,0.5992975831031799,0.671875
0.6192427277565002,256.0,0.58203125,0.521484375,256.0,0.5,565,0.625,0.6387193202972412,0.603515625
0.6157975792884827,256.0,0.62890625,0.498046875,256.0,0.5,565,0.625,0.6341652870178223,0.626953125
0.625532865524292,256.0,0.8203125,0.384765625,256.0,0.5,566,0.58984375,0.5888699293136597,0.705078125
0.6407464146614075,256.0,0.84375,0.345703125,256.0,0.5,566,0.53515625,0.6057665348052979,0.689453125
0.6371448040008545,256.0,0.62890625,0.4296875,256.0,0.5,567,0.48828125,0.6699217557907104,0.55859375
0.6305651664733887,256.0,0.70703125,0.40234375,256.0,0.5,567,0.51171875,0.6346495151519775,0.609375
0.6200023889541626,256.0,0.78125,0.333984375,256.0,0.5,568,0.44921875,0.6226351261138916,0.615234375
0.6286942958831787,256.0,0.80859375,0.283203125,256.0,0.5,568,0.375,0.6428927183151245,0.591796875
0.6360934972763062,256.0,0.77734375,0.33203125,256.0,0.5,569,0.44140625,0.6536079049110413,0.609375
0.6215865612030029,256.0,0.8046875,0.341796875,256.0,0.5,569,0.48828125,0.6124696731567383,0.646484375
0.6343497633934021,256.0,0.80078125,0.3203125,256.0,0.5,570,0.44140625,0.6293481588363647,0.62109375
0.629054844379425,256.0,0.8359375,0.33203125,256.0,0.5,570,0.5,0.6117953062057495,0.66796875
0.641447901725769,256.0,0.8671875,0.333984375,256.0,0.5,571,0.53515625,0.5972462892532349,0.701171875
0.6242788434028625,256.0,0.80078125,0.388671875,256.0,0.5,571,0.578125,0.5875532627105713,0.689453125
0.6197527647018433,256.0,0.74609375,0.4140625,256.0,0.5,572,0.57421875,0.6161479949951172,0.66015625
0.6305009722709656,256.0,0.73046875,0.4296875,256.0,0.5,572,0.58984375,0.616089940071106,0.66015625
0.6192750334739685,256.0,0.69921875,0.4609375,256.0,0.5,573,0.62109375,0.6010581254959106,0.66015625
0.6185981035232544,256.0,0.66796875,0.49609375,256.0,0.5,573,0.66015625,0.6044870615005493,0.6640625
0.6120577454566956,256.0,0.61328125,0.509765625,256.0,0.5,574,0.6328125,0.6398943662643433,0.623046875
0.6130789518356323,256.0,0.66015625,0.49609375,256.0,0.5,574,0.65234375,0.6197594404220581,0.65625
0.6156802773475647,256.0,0.66015625,0.4609375,256.0,0.5,575,0.58203125,0.632737398147583,0.62109375
0.6215315461158752,256.0,0.69921875,0.439453125,256.0,0.5,575,0.578125,0.63676917552948,0.638671875
0.6218400001525879,256.0,0.68359375,0.439453125,256.0,0.5,576,0.5625,0.6354633569717407,0.623046875
0.6254596710205078,256.0,0.67578125,0.416015625,256.0,0.5,576,0.5078125,0.6559320688247681,0.591796875
0.6165406703948975,256.0,0.80078125,0.33984375,256.0,0.5,577,0.48046875,0.6179665923118591,0.640625
0.6176506280899048,256.0,0.8125,0.3203125,256.0,0.5,577,0.453125,0.6169533133506775,0.6328125
0.6261943578720093,256.0,0.80859375,0.287109375,256.0,0.5,578,0.3828125,0.6520677804946899,0.595703125
0.6237678527832031,256.0,0.7421875,0.353515625,256.0,0.5,578,0.44921875,0.6538694500923157,0.595703125
0.6291157007217407,256.0,0.859375,0.267578125,256.0,0.5,579,0.39453125,0.6265026330947876,0.626953125
0.6290320754051208,256.0,0.82421875,0.30859375,256.0,0.5,579,0.44140625,0.6358113884925842,0.6328125
0.6286774277687073,256.0,0.7890625,0.34765625,256.0,0.5,580,0.484375,0.634405791759491,0.63671875
0.631259024143219,256.0,0.7890625,0.365234375,256.0,0.5,580,0.51953125,0.6077466011047363,0.654296875
0.6258381605148315,256.0,0.66796875,0.43359375,256.0,0.5,581,0.53515625,0.6313080787658691,0.6015625
0.6318585276603699,256.0,0.6796875,0.4609375,256.0,0.5,581,0.6015625,0.6193637251853943,0.640625
0.6230487823486328,256.0,0.71484375,0.46875,256.0,0.5,582,0.65234375,0.6157023906707764,0.68359375
0.6369687914848328,256.0,0.66015625,0.458984375,256.0,0.5,582,0.578125,0.6304458379745483,0.619140625
0.633385419845581,256.0,0.68359375,0.4609375,256.0,0.5,583,0.60546875,0.6174547672271729,0.64453125
0.6317548751831055,256.0,0.68359375,0.43359375,256.0,0.5,583,0.55078125,0.6351508498191833,0.6171875
0.624618411064148,256.0,0.72265625,0.4453125,256.0,0.5,584,0.61328125,0.6120721697807312,0.66796875
0.6279948949813843,256.0,0.73828125,0.388671875,256.0,0.5,584,0.515625,0.6190153360366821,0.626953125
0.6365344524383545,256.0,0.68359375,0.427734375,256.0,0.5,585,0.5390625,0.6372212767601013,0.611328125
0.6367961764335632,256.0,0.6796875,0.404296875,256.0,0.5,585,0.48828125,0.6599133610725403,0.583984375
0.6248245239257812,256.0,0.80859375,0.326171875,256.0,0.5,586,0.4609375,0.6119084358215332,0.634765625
0.6320931911468506,256.0,0.796875,0.310546875,256.0,0.5,586,0.41796875,0.6305298805236816,0.607421875
0.6344125270843506,256.0,0.79296875,0.349609375,256.0,0.5,587,0.4921875,0.6306588649749756,0.642578125
0.6294684410095215,256.0,0.71875,0.359375,256.0,0.5,587,0.4375,0.6586586236953735,0.578125
0.6481773853302002,256.0,0.78515625,0.35546875,256.0,0.5,588,0.49609375,0.6227185726165771,0.640625
0.6275291442871094,256.0,0.78515625,0.38671875,256.0,0.5,588,0.55859375,0.6165204048156738,0.671875
0.6334980726242065,256.0,0.7265625,0.392578125,256.0,0.5,589,0.51171875,0.6510765552520752,0.619140625
0.6325818300247192,256.0,0.74609375,0.421875,256.0,0.5,589,0.58984375,0.6170538663864136,0.66796875
0.6277279853820801,256.0,0.78125,0.408203125,256.0,0.5,590,0.59765625,0.6039341688156128,0.689453125
0.6185746192932129,256.0,0.8203125,0.380859375,256.0,0.5,590,0.58203125,0.5802225470542908,0.701171875
0.621460497379303,256.0,0.5546875,0.529296875,256.0,0.5,591,0.61328125,0.6339976787567139,0.583984375
0.6221063733100891,256.0,0.6328125,0.47265625,256.0,0.5,591,0.578125,0.6437932848930359,0.60546875
0.6224439144134521,256.0,0.64453125,0.462890625,256.0,0.5,592,0.5703125,0.6441565752029419,0.607421875
0.6202348470687866,256.0,0.60546875,0.501953125,256.0,0.5,592,0.609375,0.6518076658248901,0.607421875
0.6161113977432251,256.0,0.55859375,0.50390625,256.0,0.5,593,0.56640625,0.6650211811065674,0.5625
0.6278558969497681,256.0,0.734375,0.404296875,256.0,0.5,593,0.54296875,0.6353477239608765,0.638671875
0.6346683502197266,256.0,0.76171875,0.34375,256.0,0.5,594,0.44921875,0.6389440298080444,0.60546875
0.6299594044685364,256.0,0.7421875,0.322265625,256.0,0.5,594,0.38671875,0.6650875806808472,0.564453125
0.6258549690246582,256.0,0.84375,0.24609375,256.0,0.5,595,0.3359375,0.6701211929321289,0.58984375
0.6176102161407471,256.0,0.88671875,0.244140625,256.0,0.5,595,0.375,0.653134822845459,0.630859375
0.6276350617408752,256.0,0.8359375,0.30859375,256.0,0.5,596,0.453125,0.6213415861129761,0.64453125
0.6243072748184204,256.0,0.76953125,0.34765625,256.0,0.5,596,0.46484375,0.6356925368309021,0.6171875
0.6405149698257446,256.0,0.828125,0.326171875,256.0,0.5,597,0.48046875,0.6165425777435303,0.654296875
0.6388624906539917,256.0,0.765625,0.38671875,256.0,0.5,597,0.5390625,0.6222493648529053,0.65234375
0.6365472078323364,256.0,0.67578125,0.404296875,256.0,0.5,598,0.484375,0.6540523767471313,0.580078125
0.6304519772529602,256.0,0.640625,0.48046875,256.0,0.5,598,0.6015625,0.6422526240348816,0.62109375
0.6273707151412964,256.0,0.7421875,0.419921875,256.0,0.5,599,0.58203125,0.6033764481544495,0.662109375
0.6336535215377808,256.0,0.7734375,0.408203125,256.0,0.5,599,0.58984375,0.6068214774131775,0.681640625
0.6301501989364624,256.0,0.55078125,0.560546875,256.0,0.5,600,0.671875,0.6295874118804932,0.611328125
0.6227301359176636,256.0,0.60546875,0.486328125,256.0,0.5,600,0.578125,0.6264550685882568,0.591796875
0.6244112849235535,256.0,0.66015625,0.490234375,256.0,0.5,601,0.640625,0.632413923740387,0.650390625
0.6384361386299133,256.0,0.67578125,0.453125,256.0,0.5,601,0.58203125,0.6285979747772217,0.62890625
0.6297425031661987,256.0,0.76171875,0.373046875,256.0,0.5,602,0.5078125,0.6413661241531372,0.634765625
0.6288321614265442,256.0,0.73046875,0.40234375,256.0,0.5,602,0.53515625,0.6526713967323303,0.6328125
0.633445143699646,256.0,0.75390625,0.34765625,256.0,0.5,603,0.44921875,0.6560117602348328,0.6015625
0.6300473213195801,256.0,0.75390625,0.31640625,256.0,0.5,603,0.38671875,0.6490899920463562,0.5703125
0.6202877759933472,256.0,0.7578125,0.3359375,256.0,0.5,604,0.4296875,0.6398539543151855,0.59375
0.6189419031143188,256.0,0.796875,0.341796875,256.0,0.5,604,0.48046875,0.6131266355514526,0.638671875
0.6224673390388489,256.0,0.75,0.37109375,256.0,0.5,605,0.4921875,0.6246779561042786,0.62109375
0.6486349701881409,256.0,0.76953125,0.333984375,256.0,0.5,605,0.4375,0.6493444442749023,0.603515625
0.6368353366851807,256.0,0.87109375,0.326171875,256.0,0.5,606,0.5234375,0.6073622703552246,0.697265625
0.6335921287536621,256.0,0.81640625,0.365234375,256.0,0.5,606,0.546875,0.6070405840873718,0.681640625
0.635165810585022,256.0,0.671875,0.455078125,256.0,0.5,607,0.58203125,0.6296286582946777,0.626953125
0.6234012842178345,256.0,0.5234375,0.53515625,256.0,0.5,607,0.59375,0.6604127883911133,0.55859375
0.629567563533783,256.0,0.6640625,0.4765625,256.0,0.5,608,0.6171875,0.6231198906898499,0.640625
0.6284753084182739,256.0,0.6640625,0.482421875,256.0,0.5,608,0.62890625,0.6129510402679443,0.646484375
0.6261956095695496,256.0,0.58984375,0.5078125,256.0,0.5,609,0.60546875,0.658159613609314,0.59765625
0.6430054903030396,256.0,0.734375,0.42578125,256.0,0.5,609,0.5859375,0.6218827366828918,0.66015625
0.6315430402755737,256.0,0.70703125,0.41796875,256.0,0.5,610,0.54296875,0.6339249610900879,0.625
0.6337732672691345,256.0,0.765625,0.3671875,256.0,0.5,610,0.5,0.6342973709106445,0.6328125
0.6284009218215942,256.0,0.6796875,0.42578125,256.0,0.5,611,0.53125,0.6495074033737183,0.60546875
0.6219558715820312,256.0,0.765625,0.365234375,256.0,0.5,611,0.49609375,0.6249179244041443,0.630859375
0.6304665803909302,256.0,0.65234375,0.390625,256.0,0.5,612,0.43359375,0.6560816764831543,0.54296875
0.6303555965423584,256.0,0.78125,0.33984375,256.0,0.5,612,0.4609375,0.624595046043396,0.62109375
0.6178900599479675,256.0,0.7578125,0.341796875,256.0,0.5,613,0.44140625,0.6571863293647766,0.599609375
0.6291882991790771,256.0,0.7578125,0.359375,256.0,0.5,613,0.4765625,0.62710040807724,0.6171875
0.641727864742279,256.0,0.86328125,0.28515625,256.0,0.5,614,0.43359375,0.6280171871185303,0.6484375
0.6268248558044434,256.0,0.8046875,0.34765625,256.0,0.5,614,0.5,0.6073812246322632,0.65234375
0.6324845552444458,256.0,0.71875,0.419921875,256.0,0.5,615,0.55859375,0.62491375207901,0.638671875
0.630813479423523,256.0,0.75,0.421875,256.0,0.5,615,0.59375,0.5995615720748901,0.671875
0.6269925236701965,256.0,0.6484375,0.453125,256.0,0.5,616,0.5546875,0.6411303877830505,0.6015625
0.628645658493042,256.0,0.609375,0.484375,256.0,0.5,616,0.578125,0.6539343595504761,0.59375
0.6290974020957947,256.0,0.66796875,0.494140625,256.0,0.5,617,0.65625,0.617546796798706,0.662109375
0.6240257024765015,256.0,0.58984375,0.521484375,256.0,0.5,617,0.6328125,0.6429543495178223,0.611328125
0.6350994110107422,256.0,0.609375,0.505859375,256.0,0.5,618,0.62109375,0.624096155166626,0.615234375
0.6425485610961914,256.0,0.640625,0.4453125,256.0,0.5,618,0.53125,0.6598830819129944,0.5859375
0.6218997240066528,256.0,0.75390625,0.37890625,256.0,0.5,619,0.51171875,0.6222624778747559,0.6328125
0.6367632150650024,256.0,0.78125,0.337890625,256.0,0.5,619,0.45703125,0.635716438293457,0.619140625
0.6350179314613342,256.0,0.7734375,0.33984375,256.0,0.5,620,0.453125,0.6423131227493286,0.61328125
0.6301918029785156,256.0,0.77734375,0.30859375,256.0,0.5,620,0.39453125,0.6626613140106201,0.5859375
0.6269692182540894,256.0,0.78515625,0.322265625,256.0,0.5,621,0.4296875,0.6250591278076172,0.607421875
0.6424822807312012,256.0,0.80859375,0.28515625,256.0,0.5,621,0.37890625,0.6595516204833984,0.59375
0.6415708661079407,256.0,0.828125,0.333984375,256.0,0.5,622,0.49609375,0.6190080046653748,0.662109375
0.6482197642326355,256.0,0.72265625,0.40234375,256.0,0.5,622,0.52734375,0.6504608392715454,0.625
0.6319983005523682,256.0,0.81640625,0.349609375,256.0,0.5,623,0.515625,0.6138403415679932,0.666015625
0.6435566544532776,256.0,0.70703125,0.439453125,256.0,0.5,623,0.5859375,0.6243412494659424,0.646484375
0.6230729818344116,256.0,0.74609375,0.416015625,256.0,0.5,624,0.578125,0.6058973073959351,0.662109375
0.6323282122612,256.0,0.69921875,0.44140625,256.0,0.5,624,0.58203125,0.6156039237976074,0.640625
0.6219384670257568,256.0,0.69140625,0.478515625,256.0,0.5,625,0.6484375,0.6105542778968811,0.669921875
0.6294079422950745,256.0,0.72265625,0.44140625,256.0,0.5,625,0.60546875,0.6146373748779297,0.6640625
0.6145147085189819,256.0,0.6953125,0.4765625,256.0,0.5,626,0.6484375,0.593145489692688,0.671875
0.6146246194839478,256.0,0.67578125,0.48046875,256.0,0.5,626,0.63671875,0.611884355545044,0.65625
0.6156359910964966,256.0,0.765625,0.423828125,256.0,0.5,627,0.61328125,0.596892237663269,0.689453125
0.6174899339675903,256.0,0.7421875,0.408203125,256.0,0.5,627,0.55859375,0.6164677143096924,0.650390625
0.6205037832260132,256.0,0.640625,0.4765625,256.0,0.5,628,0.59375,0.6337196826934814,0.6171875
0.6227960586547852,256.0,0.6015625,0.482421875,256.0,0.5,628,0.56640625,0.6527467370033264,0.583984375
0.6189338564872742,256.0,0.61328125,0.478515625,256.0,0.5,629,0.5703125,0.6647946238517761,0.591796875
0.6150719523429871,256.0,0.671875,0.4296875,256.0,0.5,629,0.53125,0.650993824005127,0.6015625
0.6269819140434265,256.0,0.73828125,0.390625,256.0,0.5,630,0.51953125,0.6383293867111206,0.62890625
0.6162319183349609,256.0,0.79296875,0.322265625,256.0,0.5,630,0.4375,0.6328896284103394,0.615234375
0.6177009344100952,256.0,0.7734375,0.345703125,256.0,0.5,631,0.46484375,0.6371148228645325,0.619140625
0.6245033740997314,256.0,0.7734375,0.3203125,256.0,0.5,631,0.4140625,0.6554868221282959,0.59375
0.6354101896286011,256.0,0.80859375,0.314453125,256.0,0.5,632,0.4375,0.6398855447769165,0.623046875
0.636323094367981,256.0,0.8046875,0.322265625,256.0,0.5,632,0.44921875,0.6372480392456055,0.626953125
0.6327201724052429,256.0,0.81640625,0.34765625,256.0,0.5,633,0.51171875,0.6199660301208496,0.6640625
0.6325576305389404,256.0,0.75390625,0.375,256.0,0.5,633,0.50390625,0.6502076387405396,0.62890625
0.6213486194610596,256.0,0.6796875,0.408203125,256.0,0.5,634,0.49609375,0.6415740847587585,0.587890625
0.6304126381874084,256.0,0.7109375,0.40234375,256.0,0.5,634,0.515625,0.6274622678756714,0.61328125
0.6363794803619385,256.0,0.72265625,0.41015625,256.0,0.5,635,0.54296875,0.6345309019088745,0.6328125
0.6413564682006836,256.0,0.67578125,0.443359375,256.0,0.5,635,0.5625,0.6266190409660339,0.619140625
0.6249205470085144,256.0,0.67578125,0.443359375,256.0,0.5,636,0.5625,0.6291484832763672,0.619140625
0.6406571269035339,256.0,0.65234375,0.419921875,256.0,0.5,636,0.4921875,0.643126368522644,0.572265625
0.6383800506591797,256.0,0.71484375,0.423828125,256.0,0.5,637,0.5625,0.6278119087219238,0.638671875
0.6375486254692078,256.0,0.7421875,0.353515625,256.0,0.5,637,0.44921875,0.6453103423118591,0.595703125
0.6382287740707397,256.0,0.75390625,0.337890625,256.0,0.5,638,0.4296875,0.6457856893539429,0.591796875
0.6489237546920776,256.0,0.75,0.33984375,256.0,0.5,638,0.4296875,0.6656867861747742,0.58984375
0.6343618035316467,256.0,0.82421875,0.30859375,256.0,0.5,639,0.44140625,0.61092209815979,0.6328125
0.620256781578064,256.0,0.80078125,0.337890625,256.0,0.5,639,0.4765625,0.6077962517738342,0.638671875
0.6552790403366089,256.0,0.78515625,0.328125,256.0,0.5,640,0.44140625,0.6689372658729553,0.61328125
0.638134241104126,256.0,0.74609375,0.3828125,256.0,0.5,640,0.51171875,0.6414082646369934,0.62890625
0.6426793336868286,256.0,0.859375,0.28515625,256.0,0.5,641,0.4296875,0.6256481409072876,0.64453125
0.6412961483001709,256.0,0.8203125,0.369140625,256.0,0.5,641,0.55859375,0.6105424165725708,0.689453125
0.6431609392166138,256.0,0.66015625,0.46484375,256.0,0.5,642,0.58984375,0.6490311622619629,0.625
0.6369887590408325,256.0,0.6640625,0.451171875,256.0,0.5,642,0.56640625,0.6501604318618774,0.615234375
0.6281627416610718,256.0,0.69140625,0.439453125,256.0,0.5,643,0.5703125,0.6317307949066162,0.630859375
0.6193729639053345,256.0,0.734375,0.439453125,256.0,0.5,643,0.61328125,0.6057466864585876,0.673828125
0.6306189298629761,256.0,0.73046875,0.44921875,256.0,0.5,644,0.62890625,0.6010947227478027,0.6796875
0.6381258964538574,256.0,0.62890625,0.470703125,256.0,0.5,644,0.5703125,0.6500334739685059,0.599609375
0.6323802471160889,256.0,0.7578125,0.416015625,256.0,0.5,645,0.58984375,0.6106884479522705,0.673828125
0.6333492398262024,256.0,0.73046875,0.37109375,256.0,0.5,645,0.47265625,0.6453360915184021,0.6015625
0.6280645728111267,256.0,0.69140625,0.408203125,256.0,0.5,646,0.5078125,0.6555315256118774,0.599609375
0.6152324080467224,256.0,0.69921875,0.419921875,256.0,0.5,646,0.5390625,0.622760534286499,0.619140625
0.6169081926345825,256.0,0.7421875,0.365234375,256.0,0.5,647,0.47265625,0.6275542378425598,0.607421875
0.6193809509277344,256.0,0.7265625,0.404296875,256.0,0.5,647,0.53515625,0.6337360739707947,0.630859375
0.6383997201919556,256.0,0.70703125,0.39453125,256.0,0.5,648,0.49609375,0.6433199048042297,0.6015625
0.6369870901107788,256.0,0.71484375,0.359375,256.0,0.5,648,0.43359375,0.6749929785728455,0.57421875
0.6255652904510498,256.0,0.8125,0.3515625,256.0,0.5,649,0.515625,0.6140792369842529,0.6640625
0.6282445788383484,256.0,0.79296875,0.33984375,256.0,0.5,649,0.47265625,0.6159833669662476,0.6328125
0.6281071901321411,256.0,0.87109375,0.330078125,256.0,0.5,650,0.53125,0.5968069434165955,0.701171875
0.6169006824493408,256.0,0.84375,0.359375,256.0,0.5,650,0.5625,0.582836389541626,0.703125
0.629978358745575,256.0,0.73828125,0.404296875,256.0,0.5,651,0.546875,0.6246063709259033,0.642578125
0.6282343864440918,256.0,0.69140625,0.453125,256.0,0.5,651,0.59765625,0.6361544132232666,0.64453125
0.622322142124176,256.0,0.703125,0.4453125,256.0,0.5,652,0.59375,0.6125966310501099,0.6484375
0.6317960023880005,256.0,0.62890625,0.5078125,256.0,0.5,652,0.64453125,0.6254294514656067,0.63671875
0.6141091585159302,256.0,0.51953125,0.578125,256.0,0.5,653,0.67578125,0.6450657844543457,0.59765625
0.6117327213287354,256.0,0.58203125,0.5234375,256.0,0.5,653,0.62890625,0.6269979476928711,0.60546875
0.6266527771949768,256.0,0.60546875,0.484375,256.0,0.5,654,0.57421875,0.6395354270935059,0.58984375
0.6261844038963318,256.0,0.73046875,0.412109375,256.0,0.5,654,0.5546875,0.6136985421180725,0.642578125
0.6292921900749207,256.0,0.71484375,0.365234375,256.0,0.5,655,0.4453125,0.6578698754310608,0.580078125
0.6383076310157776,256.0,0.75,0.37890625,256.0,0.5,655,0.5078125,0.6358416080474854,0.62890625
0.6177822351455688,256.0,0.734375,0.35546875,256.0,0.5,656,0.4453125,0.6168767809867859,0.58984375
0.6251013278961182,256.0,0.80078125,0.310546875,256.0,0.5,656,0.421875,0.6371889114379883,0.611328125
0.6279948949813843,256.0,0.8515625,0.26171875,256.0,0.5,657,0.375,0.6371878385543823,0.61328125
0.6223148703575134,256.0,0.8046875,0.294921875,256.0,0.5,657,0.39453125,0.643034815788269,0.599609375
0.6318332552909851,256.0,0.859375,0.2734375,256.0,0.5,658,0.40625,0.63392573595047,0.6328125
0.6401886940002441,256.0,0.78125,0.333984375,256.0,0.5,658,0.44921875,0.6417931914329529,0.615234375
0.6403571367263794,256.0,0.79296875,0.3359375,256.0,0.5,659,0.46484375,0.6417903900146484,0.62890625
0.6437543630599976,256.0,0.80859375,0.375,256.0,0.5,659,0.55859375,0.6188612580299377,0.68359375
0.6233347654342651,256.0,0.65234375,0.484375,256.0,0.5,660,0.62109375,0.6320297718048096,0.63671875
0.6285836696624756,256.0,0.6328125,0.474609375,256.0,0.5,660,0.58203125,0.6514292359352112,0.607421875
0.6302688121795654,256.0,0.66796875,0.474609375,256.0,0.5,661,0.6171875,0.611404299736023,0.642578125
0.6345029473304749,256.0,0.640625,0.50390625,256.0,0.5,661,0.6484375,0.6350958347320557,0.64453125
0.6359227895736694,256.0,0.640625,0.466796875,256.0,0.5,662,0.57421875,0.6334490776062012,0.607421875
0.6298321485519409,256.0,0.578125,0.484375,256.0,0.5,662,0.546875,0.657913327217102,0.5625
0.6359683871269226,256.0,0.6484375,0.462890625,256.0,0.5,663,0.57421875,0.6284852623939514,0.611328125
0.6304030418395996,256.0,0.65625,0.44140625,256.0,0.5,663,0.5390625,0.6412332653999329,0.59765625
0.6181966662406921,256.0,0.7421875,0.369140625,256.0,0.5,664,0.48046875,0.623142659664154,0.611328125
0.6431210041046143,256.0,0.74609375,0.310546875,256.0,0.5,664,0.3671875,0.6688284873962402,0.556640625
0.6284944415092468,256.0,0.85546875,0.291015625,256.0,0.5,665,0.4375,0.6299079656600952,0.646484375
