raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/global_step,raw/disc/disc_acc_expert,raw/disc/disc_proportion_expert_true,raw/disc/disc_entropy,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss
0.66015625,0.421875,0.58203125,1043,0.50390625,0.5,0.6528571248054504,256.0,256.0,0.6772098541259766
0.62109375,0.427734375,0.548828125,1044,0.4765625,0.5,0.6404474973678589,256.0,256.0,0.6557464599609375
0.70703125,0.404296875,0.611328125,1045,0.515625,0.5,0.6537958383560181,256.0,256.0,0.6514095067977905
0.6640625,0.419921875,0.583984375,1046,0.50390625,0.5,0.6490745544433594,256.0,256.0,0.6502907276153564
0.6484375,0.4296875,0.578125,1047,0.5078125,0.5,0.6444047689437866,256.0,256.0,0.6478474140167236
0.69140625,0.416015625,0.607421875,1048,0.5234375,0.5,0.6438371539115906,256.0,256.0,0.6449019312858582
0.66796875,0.4375,0.60546875,1049,0.54296875,0.5,0.6464608907699585,256.0,256.0,0.6686102747917175
0.60546875,0.4921875,0.59765625,1050,0.58984375,0.5,0.6439462900161743,256.0,256.0,0.6563113927841187
0.5546875,0.498046875,0.552734375,1051,0.55078125,0.5,0.6282878518104553,256.0,256.0,0.668571949005127
0.55078125,0.5078125,0.55859375,1052,0.56640625,0.5,0.6423089504241943,256.0,256.0,0.6921933889389038
0.57421875,0.494140625,0.568359375,1053,0.5625,0.5,0.6459510326385498,256.0,256.0,0.6813778877258301
0.7265625,0.39453125,0.62109375,1054,0.515625,0.5,0.6488034129142761,256.0,256.0,0.6544464230537415
0.734375,0.39453125,0.62890625,1055,0.5234375,0.5,0.6493358016014099,256.0,256.0,0.6335097551345825
0.71875,0.369140625,0.587890625,1056,0.45703125,0.5,0.654596745967865,256.0,256.0,0.6668034791946411
0.6953125,0.3828125,0.578125,1057,0.4609375,0.5,0.6562098264694214,256.0,256.0,0.6552656888961792
0.69921875,0.412109375,0.611328125,1058,0.5234375,0.5,0.6462463140487671,256.0,256.0,0.6449676752090454
0.6953125,0.34765625,0.54296875,1059,0.390625,0.5,0.6535319089889526,256.0,256.0,0.6633548140525818
0.640625,0.416015625,0.556640625,1060,0.47265625,0.5,0.6536824703216553,256.0,256.0,0.6800735592842102
0.6484375,0.400390625,0.548828125,1061,0.44921875,0.5,0.6493739485740662,256.0,256.0,0.6675094366073608
0.6015625,0.46484375,0.56640625,1062,0.53125,0.5,0.6424485445022583,256.0,256.0,0.6496932506561279
0.69140625,0.423828125,0.615234375,1063,0.5390625,0.5,0.6552664041519165,256.0,256.0,0.6559290289878845
0.66796875,0.421875,0.58984375,1064,0.51171875,0.5,0.6475473642349243,256.0,256.0,0.6761574745178223
0.65625,0.44921875,0.60546875,1065,0.5546875,0.5,0.6487234830856323,256.0,256.0,0.6479127407073975
0.65234375,0.470703125,0.623046875,1066,0.59375,0.5,0.6374956369400024,256.0,256.0,0.6432203054428101
0.60546875,0.470703125,0.576171875,1067,0.546875,0.5,0.6547030806541443,256.0,256.0,0.6559234857559204
0.5625,0.53515625,0.59765625,1068,0.6328125,0.5,0.6417102813720703,256.0,256.0,0.6535309553146362
0.57421875,0.5,0.57421875,1069,0.57421875,0.5,0.6394044756889343,256.0,256.0,0.6558278203010559
0.5859375,0.4765625,0.5625,1070,0.5390625,0.5,0.6383344531059265,256.0,256.0,0.6459627747535706
0.6328125,0.453125,0.5859375,1071,0.5390625,0.5,0.6339309215545654,256.0,256.0,0.6438689827919006
0.640625,0.462890625,0.603515625,1072,0.56640625,0.5,0.6527592539787292,256.0,256.0,0.6485209465026855
0.66796875,0.43359375,0.6015625,1073,0.53515625,0.5,0.6487827897071838,256.0,256.0,0.651957631111145
0.6640625,0.43359375,0.59765625,1074,0.53125,0.5,0.629084587097168,256.0,256.0,0.6318668127059937
0.65234375,0.435546875,0.587890625,1075,0.5234375,0.5,0.6447916030883789,256.0,256.0,0.6531542539596558
0.23828125,0.80078125,0.5390625,1076,0.83984375,0.5,0.6540009379386902,256.0,256.0,0.6595268249511719
0.6953125,0.42578125,0.62109375,1077,0.546875,0.5,0.6395667791366577,256.0,256.0,0.6359997987747192
0.61328125,0.419921875,0.533203125,1078,0.453125,0.5,0.635985255241394,256.0,256.0,0.706032395362854
0.6796875,0.40625,0.5859375,1079,0.4921875,0.5,0.6470836400985718,256.0,256.0,0.7160804271697998
0.6640625,0.41796875,0.58203125,1080,0.5,0.5,0.6427516341209412,256.0,256.0,0.6815179586410522
0.7890625,0.32421875,0.61328125,1081,0.4375,0.5,0.6414151191711426,256.0,256.0,0.6573014259338379
0.765625,0.35546875,0.62109375,1082,0.4765625,0.5,0.6429166197776794,256.0,256.0,0.6461377739906311
0.671875,0.416015625,0.587890625,1083,0.50390625,0.5,0.6474689245223999,256.0,256.0,0.6643467545509338
0.62890625,0.478515625,0.607421875,1084,0.5859375,0.5,0.6317896842956543,256.0,256.0,0.6551542282104492
0.6171875,0.482421875,0.599609375,1085,0.58203125,0.5,0.6363686323165894,256.0,256.0,0.6522117257118225
0.609375,0.498046875,0.607421875,1086,0.60546875,0.5,0.6372808218002319,256.0,256.0,0.6350126266479492
0.56640625,0.51953125,0.5859375,1087,0.60546875,0.5,0.6355762481689453,256.0,256.0,0.6615164279937744
0.55859375,0.515625,0.57421875,1088,0.58984375,0.5,0.6164734363555908,256.0,256.0,0.6716784238815308
0.640625,0.466796875,0.607421875,1089,0.57421875,0.5,0.6318731307983398,256.0,256.0,0.6391797661781311
0.6640625,0.4453125,0.609375,1090,0.5546875,0.5,0.6328594088554382,256.0,256.0,0.6502330303192139
0.734375,0.39453125,0.62890625,1091,0.5234375,0.5,0.629499077796936,256.0,256.0,0.6443834900856018
0.640625,0.458984375,0.599609375,1092,0.55859375,0.5,0.6333706378936768,256.0,256.0,0.6429198980331421
0.609375,0.4921875,0.6015625,1093,0.59375,0.5,0.6442177295684814,256.0,256.0,0.6743816137313843
0.625,0.48046875,0.60546875,1094,0.5859375,0.5,0.6322327852249146,256.0,256.0,0.6632731556892395
0.5703125,0.5234375,0.59375,1095,0.6171875,0.5,0.6373865008354187,256.0,256.0,0.6590526700019836
0.55078125,0.49609375,0.546875,1096,0.54296875,0.5,0.6475832462310791,256.0,256.0,0.6691685914993286
0.62890625,0.470703125,0.599609375,1097,0.5703125,0.5,0.6328772306442261,256.0,256.0,0.6397721171379089
0.7109375,0.419921875,0.630859375,1098,0.55078125,0.5,0.657492995262146,256.0,256.0,0.6569213271141052
0.69921875,0.3984375,0.59765625,1099,0.49609375,0.5,0.6462107300758362,256.0,256.0,0.6678214073181152
0.74609375,0.375,0.62109375,1100,0.49609375,0.5,0.6544392108917236,256.0,256.0,0.6412385702133179
0.640625,0.455078125,0.595703125,1101,0.55078125,0.5,0.6522048711776733,256.0,256.0,0.6556267738342285
0.65625,0.416015625,0.572265625,1102,0.48828125,0.5,0.6497575044631958,256.0,256.0,0.6719020009040833
0.70703125,0.408203125,0.615234375,1103,0.5234375,0.5,0.6485657691955566,256.0,256.0,0.6475555896759033
0.56640625,0.466796875,0.533203125,1104,0.5,0.5,0.6601977348327637,256.0,256.0,0.6786061525344849
0.5859375,0.490234375,0.576171875,1105,0.56640625,0.5,0.6511188745498657,256.0,256.0,0.6591069102287292
0.5078125,0.552734375,0.560546875,1106,0.61328125,0.5,0.6487292051315308,256.0,256.0,0.6530234217643738
0.65234375,0.439453125,0.591796875,1107,0.53125,0.5,0.6548597812652588,256.0,256.0,0.6550828218460083
0.64453125,0.427734375,0.572265625,1108,0.5,0.5,0.6651694774627686,256.0,256.0,0.6724458336830139
0.67578125,0.4375,0.61328125,1109,0.55078125,0.5,0.6554975509643555,256.0,256.0,0.6458907127380371
0.5703125,0.5,0.5703125,1110,0.5703125,0.5,0.6454790830612183,256.0,256.0,0.6460132598876953
0.625,0.45703125,0.58203125,1111,0.5390625,0.5,0.6436001062393188,256.0,256.0,0.6633464694023132
0.61328125,0.458984375,0.572265625,1112,0.53125,0.5,0.6587749719619751,256.0,256.0,0.6612548828125
0.6484375,0.453125,0.6015625,1113,0.5546875,0.5,0.6527605652809143,256.0,256.0,0.6530789136886597
0.67578125,0.400390625,0.576171875,1114,0.4765625,0.5,0.6530815362930298,256.0,256.0,0.6658267974853516
0.65234375,0.443359375,0.595703125,1115,0.5390625,0.5,0.6466522812843323,256.0,256.0,0.6636135578155518
0.76171875,0.376953125,0.638671875,1116,0.515625,0.5,0.6430734992027283,256.0,256.0,0.6225223541259766
0.71875,0.3984375,0.6171875,1117,0.515625,0.5,0.6502619981765747,256.0,256.0,0.6444948315620422
0.6953125,0.4140625,0.609375,1118,0.5234375,0.5,0.6428287029266357,256.0,256.0,0.6388206481933594
0.65625,0.447265625,0.603515625,1119,0.55078125,0.5,0.6404870748519897,256.0,256.0,0.6719233989715576
0.64453125,0.4453125,0.58984375,1120,0.53515625,0.5,0.6363382339477539,256.0,256.0,0.6486446857452393
0.59375,0.482421875,0.576171875,1121,0.55859375,0.5,0.6394751071929932,256.0,256.0,0.6541470289230347
0.66015625,0.41796875,0.578125,1122,0.49609375,0.5,0.6418874263763428,256.0,256.0,0.660223662853241
0.62890625,0.46484375,0.59375,1123,0.55859375,0.5,0.6455081105232239,256.0,256.0,0.6595613360404968
0.6328125,0.43359375,0.56640625,1124,0.5,0.5,0.6406590938568115,256.0,256.0,0.6512822508811951
0.68359375,0.439453125,0.623046875,1125,0.5625,0.5,0.6386391520500183,256.0,256.0,0.6420629024505615
0.640625,0.470703125,0.611328125,1126,0.58203125,0.5,0.6559101343154907,256.0,256.0,0.6691198945045471
0.58203125,0.484375,0.56640625,1127,0.55078125,0.5,0.6482863426208496,256.0,256.0,0.6500198841094971
0.58984375,0.49609375,0.5859375,1128,0.58203125,0.5,0.6343690156936646,256.0,256.0,0.6706136465072632
0.6484375,0.419921875,0.568359375,1129,0.48828125,0.5,0.6459485292434692,256.0,256.0,0.6510189175605774
0.65625,0.44921875,0.60546875,1130,0.5546875,0.5,0.6433221697807312,256.0,256.0,0.6758277416229248
0.6015625,0.462890625,0.564453125,1131,0.52734375,0.5,0.6403186321258545,256.0,256.0,0.6558356881141663
0.6796875,0.373046875,0.552734375,1132,0.42578125,0.5,0.6428632736206055,256.0,256.0,0.6629161834716797
0.75,0.326171875,0.576171875,1133,0.40234375,0.5,0.6441994905471802,256.0,256.0,0.6550005078315735
0.765625,0.298828125,0.564453125,1134,0.36328125,0.5,0.644507884979248,256.0,256.0,0.681964635848999
0.79296875,0.283203125,0.576171875,1135,0.359375,0.5,0.6504616141319275,256.0,256.0,0.6600253582000732
0.75390625,0.365234375,0.619140625,1136,0.484375,0.5,0.6472204923629761,256.0,256.0,0.6586415767669678
0.703125,0.421875,0.625,1137,0.546875,0.5,0.654506266117096,256.0,256.0,0.6607705950737
0.625,0.466796875,0.591796875,1138,0.55859375,0.5,0.6536686420440674,256.0,256.0,0.6540454626083374
0.56640625,0.501953125,0.568359375,1139,0.5703125,0.5,0.6410496830940247,256.0,256.0,0.6638116240501404
0.578125,0.48828125,0.56640625,1140,0.5546875,0.5,0.6469200849533081,256.0,256.0,0.6592981219291687
0.59765625,0.486328125,0.583984375,1141,0.5703125,0.5,0.6455413103103638,256.0,256.0,0.6604348421096802
0.56640625,0.5,0.56640625,1142,0.56640625,0.5,0.641116738319397,256.0,256.0,0.6707108020782471
0.7421875,0.396484375,0.638671875,1143,0.53515625,0.5,0.6466468572616577,256.0,256.0,0.6434540748596191
0.66796875,0.45703125,0.625,1144,0.58203125,0.5,0.6462793946266174,256.0,256.0,0.6471669673919678
0.640625,0.443359375,0.583984375,1145,0.52734375,0.5,0.6514894962310791,256.0,256.0,0.6767812371253967
0.5703125,0.509765625,0.580078125,1146,0.58984375,0.5,0.6303760409355164,256.0,256.0,0.7060748338699341
0.65234375,0.447265625,0.599609375,1147,0.546875,0.5,0.6356906890869141,256.0,256.0,0.6617554426193237
0.64453125,0.453125,0.59765625,1148,0.55078125,0.5,0.6370495557785034,256.0,256.0,0.6372624039649963
0.65625,0.388671875,0.544921875,1149,0.43359375,0.5,0.6493328809738159,256.0,256.0,0.6927711963653564
0.68359375,0.412109375,0.595703125,1150,0.5078125,0.5,0.6409429311752319,256.0,256.0,0.6425890922546387
0.76953125,0.3515625,0.62109375,1151,0.47265625,0.5,0.6444998979568481,256.0,256.0,0.6450541615486145
0.75,0.3828125,0.6328125,1152,0.515625,0.5,0.6535319685935974,256.0,256.0,0.6465939283370972
0.75,0.361328125,0.611328125,1153,0.47265625,0.5,0.6551027297973633,256.0,256.0,0.6555900573730469
0.69921875,0.400390625,0.599609375,1154,0.5,0.5,0.6424047946929932,256.0,256.0,0.6478784680366516
0.60546875,0.4921875,0.59765625,1155,0.58984375,0.5,0.6438068151473999,256.0,256.0,0.6645005345344543
0.19140625,0.853515625,0.544921875,1156,0.8984375,0.5,0.6303753852844238,256.0,256.0,0.6873019337654114
0.26953125,0.80078125,0.5703125,1157,0.87109375,0.5,0.6319750547409058,256.0,256.0,0.6572676301002502
0.34375,0.76953125,0.61328125,1158,0.8828125,0.5,0.6161113977432251,256.0,256.0,0.6066908240318298
0.66015625,0.43359375,0.59375,1159,0.52734375,0.5,0.6085047721862793,256.0,256.0,0.5968760251998901
0.64453125,0.435546875,0.580078125,1160,0.515625,0.5,0.5995375514030457,256.0,256.0,0.6125646233558655
0.6953125,0.40234375,0.59765625,1161,0.5,0.5,0.6204968690872192,256.0,256.0,0.6121939420700073
0.6796875,0.421875,0.6015625,1162,0.5234375,0.5,0.6237971782684326,256.0,256.0,0.634994387626648
0.71484375,0.396484375,0.611328125,1163,0.5078125,0.5,0.6411689519882202,256.0,256.0,0.6517090201377869
0.61328125,0.408203125,0.521484375,1164,0.4296875,0.5,0.6411260366439819,256.0,256.0,0.690037190914154
0.62109375,0.466796875,0.587890625,1165,0.5546875,0.5,0.6454548835754395,256.0,256.0,0.6844355463981628
0.62109375,0.447265625,0.568359375,1166,0.515625,0.5,0.6410827040672302,256.0,256.0,0.6720081567764282
0.57421875,0.462890625,0.537109375,1167,0.5,0.5,0.6466219425201416,256.0,256.0,0.6609379053115845
0.671875,0.423828125,0.595703125,1168,0.51953125,0.5,0.639840841293335,256.0,256.0,0.6718615293502808
0.6328125,0.439453125,0.572265625,1169,0.51171875,0.5,0.6376467943191528,256.0,256.0,0.6337574124336243
0.62890625,0.45703125,0.5859375,1170,0.54296875,0.5,0.6630075573921204,256.0,256.0,0.6642628908157349
0.62890625,0.447265625,0.576171875,1171,0.5234375,0.5,0.6368077993392944,256.0,256.0,0.6621717810630798
0.66015625,0.439453125,0.599609375,1172,0.5390625,0.5,0.6437397003173828,256.0,256.0,0.6535467505455017
0.65234375,0.466796875,0.619140625,1173,0.5859375,0.5,0.6388906240463257,256.0,256.0,0.62702476978302
0.65625,0.4453125,0.6015625,1174,0.546875,0.5,0.6348767280578613,256.0,256.0,0.6257612109184265
0.6875,0.412109375,0.599609375,1175,0.51171875,0.5,0.643871545791626,256.0,256.0,0.6753425598144531
0.73046875,0.376953125,0.607421875,1176,0.484375,0.5,0.641203761100769,256.0,256.0,0.6473631858825684
0.66796875,0.4375,0.60546875,1177,0.54296875,0.5,0.6516139507293701,256.0,256.0,0.6650948524475098
0.6953125,0.37890625,0.57421875,1178,0.453125,0.5,0.6503681540489197,256.0,256.0,0.6626890897750854
0.68359375,0.40625,0.58984375,1179,0.49609375,0.5,0.6528047919273376,256.0,256.0,0.6840633153915405
0.65234375,0.4296875,0.58203125,1180,0.51171875,0.5,0.634131133556366,256.0,256.0,0.6815806031227112
0.73046875,0.40234375,0.6328125,1181,0.53515625,0.5,0.6356838941574097,256.0,256.0,0.6409371495246887
0.67578125,0.390625,0.56640625,1182,0.45703125,0.5,0.6445666551589966,256.0,256.0,0.6853616237640381
0.6171875,0.42578125,0.54296875,1183,0.46875,0.5,0.6386632323265076,256.0,256.0,0.682181715965271
0.6875,0.416015625,0.603515625,1184,0.51953125,0.5,0.6390160918235779,256.0,256.0,0.6428223252296448
0.609375,0.447265625,0.556640625,1185,0.50390625,0.5,0.6370422840118408,256.0,256.0,0.6716127395629883
0.703125,0.396484375,0.599609375,1186,0.49609375,0.5,0.6451284885406494,256.0,256.0,0.6508023738861084
0.73828125,0.3828125,0.62109375,1187,0.50390625,0.5,0.6521197557449341,256.0,256.0,0.6585714221000671
0.6875,0.4140625,0.6015625,1188,0.515625,0.5,0.6464512348175049,256.0,256.0,0.6551249027252197
0.62109375,0.494140625,0.615234375,1189,0.609375,0.5,0.6385382413864136,256.0,256.0,0.6538429260253906
0.61328125,0.458984375,0.572265625,1190,0.53125,0.5,0.6397842168807983,256.0,256.0,0.6639195680618286
0.60546875,0.4609375,0.56640625,1191,0.52734375,0.5,0.6492996215820312,256.0,256.0,0.6759896874427795
0.59375,0.458984375,0.552734375,1192,0.51171875,0.5,0.6448596119880676,256.0,256.0,0.6625477075576782
0.65234375,0.40625,0.55859375,1193,0.46484375,0.5,0.6433255672454834,256.0,256.0,0.6702370643615723
0.6484375,0.421875,0.5703125,1194,0.4921875,0.5,0.65622878074646,256.0,256.0,0.6757403612136841
0.74609375,0.36328125,0.609375,1195,0.47265625,0.5,0.6533024311065674,256.0,256.0,0.6498019099235535
0.7421875,0.373046875,0.615234375,1196,0.48828125,0.5,0.6565663814544678,256.0,256.0,0.6532267332077026
0.71875,0.392578125,0.611328125,1197,0.50390625,0.5,0.6451829671859741,256.0,256.0,0.6485258936882019
0.69140625,0.419921875,0.611328125,1198,0.53125,0.5,0.6441713571548462,256.0,256.0,0.6399520039558411
0.68359375,0.41796875,0.6015625,1199,0.51953125,0.5,0.6384267807006836,256.0,256.0,0.6292214393615723
0.62109375,0.462890625,0.583984375,1200,0.546875,0.5,0.654264509677887,256.0,256.0,0.6552084684371948
0.5390625,0.513671875,0.552734375,1201,0.56640625,0.5,0.6484148502349854,256.0,256.0,0.6833630800247192
0.55859375,0.49609375,0.5546875,1202,0.55078125,0.5,0.6506514549255371,256.0,256.0,0.6706111431121826
0.6640625,0.447265625,0.611328125,1203,0.55859375,0.5,0.6493240594863892,256.0,256.0,0.6589634418487549
0.625,0.4375,0.5625,1204,0.5,0.5,0.6553069949150085,256.0,256.0,0.6584780216217041
0.6328125,0.466796875,0.599609375,1205,0.56640625,0.5,0.6385583877563477,256.0,256.0,0.6544885635375977
0.68359375,0.41015625,0.59375,1206,0.50390625,0.5,0.6511977910995483,256.0,256.0,0.6630882024765015
0.66796875,0.431640625,0.599609375,1207,0.53125,0.5,0.6518228650093079,256.0,256.0,0.6466298699378967
0.71484375,0.376953125,0.591796875,1208,0.46875,0.5,0.6491687893867493,256.0,256.0,0.6469696164131165
0.6484375,0.41796875,0.56640625,1209,0.484375,0.5,0.6423757076263428,256.0,256.0,0.6432167887687683
0.703125,0.337890625,0.541015625,1210,0.37890625,0.5,0.6537117958068848,256.0,256.0,0.6935561895370483
0.734375,0.34375,0.578125,1211,0.421875,0.5,0.6593429446220398,256.0,256.0,0.6490850448608398
0.78515625,0.30078125,0.5859375,1212,0.38671875,0.5,0.6448789834976196,256.0,256.0,0.6521604061126709
0.76171875,0.375,0.63671875,1213,0.51171875,0.5,0.6453068256378174,256.0,256.0,0.6289523839950562
0.73046875,0.41015625,0.640625,1214,0.55078125,0.5,0.6571794152259827,256.0,256.0,0.6370290517807007
0.7109375,0.43359375,0.64453125,1215,0.578125,0.5,0.6474708318710327,256.0,256.0,0.6258809566497803
0.61328125,0.47265625,0.5859375,1216,0.55859375,0.5,0.647394061088562,256.0,256.0,0.6521274447441101
0.68359375,0.4375,0.62109375,1217,0.55859375,0.5,0.6407604217529297,256.0,256.0,0.6378202438354492
0.57421875,0.509765625,0.583984375,1218,0.59375,0.5,0.6354529857635498,256.0,256.0,0.6445871591567993
0.60546875,0.490234375,0.595703125,1219,0.5859375,0.5,0.63791424036026,256.0,256.0,0.6442335844039917
0.6484375,0.478515625,0.626953125,1220,0.60546875,0.5,0.6374027729034424,256.0,256.0,0.6290521025657654
0.69921875,0.408203125,0.607421875,1221,0.515625,0.5,0.6395511627197266,256.0,256.0,0.6501824259757996
0.6796875,0.416015625,0.595703125,1222,0.51171875,0.5,0.6373089551925659,256.0,256.0,0.6611175537109375
0.71484375,0.40234375,0.6171875,1223,0.51953125,0.5,0.6407386064529419,256.0,256.0,0.6502766609191895
0.69140625,0.427734375,0.619140625,1224,0.546875,0.5,0.6387836933135986,256.0,256.0,0.6348973512649536
0.6640625,0.423828125,0.587890625,1225,0.51171875,0.5,0.636328399181366,256.0,256.0,0.6467491984367371
0.5859375,0.484375,0.5703125,1226,0.5546875,0.5,0.6532391905784607,256.0,256.0,0.6684553623199463
0.6015625,0.462890625,0.564453125,1227,0.52734375,0.5,0.6401416063308716,256.0,256.0,0.6566877365112305
0.68359375,0.435546875,0.619140625,1228,0.5546875,0.5,0.6422606110572815,256.0,256.0,0.6527387499809265
0.66015625,0.45703125,0.6171875,1229,0.57421875,0.5,0.6501151919364929,256.0,256.0,0.643180251121521
0.703125,0.423828125,0.626953125,1230,0.55078125,0.5,0.6433122158050537,256.0,256.0,0.6406394243240356
0.69921875,0.4140625,0.61328125,1231,0.52734375,0.5,0.6431744694709778,256.0,256.0,0.6487038135528564
0.6875,0.39453125,0.58203125,1232,0.4765625,0.5,0.6480984091758728,256.0,256.0,0.6501184105873108
0.6640625,0.443359375,0.607421875,1233,0.55078125,0.5,0.6420251131057739,256.0,256.0,0.6468707323074341
0.625,0.439453125,0.564453125,1234,0.50390625,0.5,0.635403573513031,256.0,256.0,0.6748099327087402
0.60546875,0.466796875,0.572265625,1235,0.5390625,0.5,0.6465091705322266,256.0,256.0,0.6672167181968689
0.53515625,0.51171875,0.546875,1236,0.55859375,0.5,0.6400358080863953,256.0,256.0,0.6599615216255188
0.58203125,0.50390625,0.5859375,1237,0.58984375,0.5,0.6392515897750854,256.0,256.0,0.6466268301010132
0.59765625,0.486328125,0.583984375,1238,0.5703125,0.5,0.6404640674591064,256.0,256.0,0.6557698249816895
0.66796875,0.431640625,0.599609375,1239,0.53125,0.5,0.6502093076705933,256.0,256.0,0.6489579677581787
0.69921875,0.427734375,0.626953125,1240,0.5546875,0.5,0.6428016424179077,256.0,256.0,0.6353270411491394
0.5859375,0.46484375,0.55078125,1241,0.515625,0.5,0.6433651447296143,256.0,256.0,0.6619154810905457
0.59765625,0.501953125,0.599609375,1242,0.6015625,0.5,0.6393332481384277,256.0,256.0,0.6529470682144165
0.58203125,0.501953125,0.583984375,1243,0.5859375,0.5,0.634861171245575,256.0,256.0,0.6425856947898865
0.65625,0.455078125,0.611328125,1244,0.56640625,0.5,0.6316683292388916,256.0,256.0,0.6476156711578369
0.63671875,0.419921875,0.556640625,1245,0.4765625,0.5,0.6395676136016846,256.0,256.0,0.697735071182251
0.59375,0.486328125,0.580078125,1246,0.56640625,0.5,0.6354904174804688,256.0,256.0,0.6514124870300293
0.6640625,0.4140625,0.578125,1247,0.4921875,0.5,0.6363537311553955,256.0,256.0,0.6541748046875
0.671875,0.4375,0.609375,1248,0.546875,0.5,0.638394296169281,256.0,256.0,0.6390541195869446
0.71875,0.390625,0.609375,1249,0.5,0.5,0.6498546004295349,256.0,256.0,0.6508795022964478
0.671875,0.39453125,0.56640625,1250,0.4609375,0.5,0.6555945873260498,256.0,256.0,0.6641355752944946
0.70703125,0.39453125,0.6015625,1251,0.49609375,0.5,0.6551005840301514,256.0,256.0,0.6677830219268799
0.640625,0.458984375,0.599609375,1252,0.55859375,0.5,0.6546639204025269,256.0,256.0,0.652186393737793
0.6328125,0.423828125,0.556640625,1253,0.48046875,0.5,0.6570897102355957,256.0,256.0,0.6635725498199463
0.66015625,0.41015625,0.5703125,1254,0.48046875,0.5,0.6528664827346802,256.0,256.0,0.67173171043396
0.6640625,0.40625,0.5703125,1255,0.4765625,0.5,0.6532958745956421,256.0,256.0,0.655774712562561
0.70703125,0.388671875,0.595703125,1256,0.484375,0.5,0.6478164196014404,256.0,256.0,0.6620416045188904
0.703125,0.365234375,0.568359375,1257,0.43359375,0.5,0.6531177759170532,256.0,256.0,0.6550011038780212
0.71875,0.38671875,0.60546875,1258,0.4921875,0.5,0.6564587950706482,256.0,256.0,0.6473295092582703
0.6875,0.4296875,0.6171875,1259,0.546875,0.5,0.6423720121383667,256.0,256.0,0.6477290987968445
0.71484375,0.375,0.58984375,1260,0.46484375,0.5,0.6449949145317078,256.0,256.0,0.6587623953819275
0.70703125,0.396484375,0.603515625,1261,0.5,0.5,0.6439330577850342,256.0,256.0,0.655001163482666
0.6875,0.41015625,0.59765625,1262,0.5078125,0.5,0.6512455344200134,256.0,256.0,0.662185549736023
0.64453125,0.4375,0.58203125,1263,0.51953125,0.5,0.6390573978424072,256.0,256.0,0.6321329474449158
0.62890625,0.419921875,0.548828125,1264,0.46875,0.5,0.6408979892730713,256.0,256.0,0.6568195819854736
0.703125,0.3828125,0.5859375,1265,0.46875,0.5,0.6488564014434814,256.0,256.0,0.6513212323188782
0.70703125,0.37109375,0.578125,1266,0.44921875,0.5,0.6471361517906189,256.0,256.0,0.6440942883491516
0.703125,0.384765625,0.587890625,1267,0.47265625,0.5,0.6515766382217407,256.0,256.0,0.6626845598220825
0.671875,0.404296875,0.576171875,1268,0.48046875,0.5,0.6534493565559387,256.0,256.0,0.6628013849258423
0.6796875,0.380859375,0.560546875,1269,0.44140625,0.5,0.6488081216812134,256.0,256.0,0.6785792112350464
0.66015625,0.41015625,0.5703125,1270,0.48046875,0.5,0.6487730741500854,256.0,256.0,0.6643377542495728
0.7265625,0.388671875,0.615234375,1271,0.50390625,0.5,0.6466029286384583,256.0,256.0,0.638386070728302
0.66015625,0.435546875,0.595703125,1272,0.53125,0.5,0.6287820339202881,256.0,256.0,0.6317074298858643
0.671875,0.384765625,0.556640625,1273,0.44140625,0.5,0.6382508277893066,256.0,256.0,0.6402420997619629
0.71484375,0.396484375,0.611328125,1274,0.5078125,0.5,0.6459851264953613,256.0,256.0,0.631928026676178
0.6796875,0.443359375,0.623046875,1275,0.56640625,0.5,0.6451295018196106,256.0,256.0,0.6547200679779053
0.66796875,0.45703125,0.625,1276,0.58203125,0.5,0.631567120552063,256.0,256.0,0.6300381422042847
0.6875,0.431640625,0.619140625,1277,0.55078125,0.5,0.6348823308944702,256.0,256.0,0.6342847347259521
0.578125,0.494140625,0.572265625,1278,0.56640625,0.5,0.6390494108200073,256.0,256.0,0.6639715433120728
0.58203125,0.431640625,0.513671875,1279,0.4453125,0.5,0.6414260864257812,256.0,256.0,0.6754188537597656
0.6796875,0.42578125,0.60546875,1280,0.53125,0.5,0.6414370536804199,256.0,256.0,0.6507510542869568
0.69921875,0.384765625,0.583984375,1281,0.46875,0.5,0.6379535794258118,256.0,256.0,0.6441208124160767
0.734375,0.359375,0.59375,1282,0.453125,0.5,0.6449698209762573,256.0,256.0,0.638488233089447
0.69921875,0.37109375,0.5703125,1283,0.44140625,0.5,0.6447119116783142,256.0,256.0,0.654489278793335
0.6640625,0.408203125,0.572265625,1284,0.48046875,0.5,0.6437895894050598,256.0,256.0,0.6736576557159424
0.59765625,0.419921875,0.517578125,1285,0.4375,0.5,0.6485246419906616,256.0,256.0,0.6791204214096069
0.62890625,0.4296875,0.55859375,1286,0.48828125,0.5,0.6351926326751709,256.0,256.0,0.6699473857879639
0.609375,0.478515625,0.587890625,1287,0.56640625,0.5,0.6548888683319092,256.0,256.0,0.6451837420463562
0.609375,0.47265625,0.58203125,1288,0.5546875,0.5,0.6451054811477661,256.0,256.0,0.650212287902832
0.59375,0.482421875,0.576171875,1289,0.55859375,0.5,0.6460371017456055,256.0,256.0,0.6482028365135193
