raw/gen/time/total_timesteps,raw/gen/time/iterations,raw/gen/time/fps,raw/gen/rollout/ep_rew_mean,raw/gen/time/time_elapsed,raw/gen/rollout/ep_len_mean,raw/gen/train/clip_range,raw/gen/train/learning_rate,raw/gen/train/policy_gradient_loss,raw/gen/train/approx_kl,raw/gen/train/entropy_loss,raw/gen/train/n_updates,raw/gen/train/loss,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/explained_variance,raw/gen/train/value_loss,raw/gen/train/clip_fraction
1079808,1,1187,-149.5,0,9.14,0.2,0.0001,-0.007161838755564531,0.005460817,-0.07104360189987347,16864,2.6604557037353516,-13.158717176616191,0.635950356721878,9.190038360655308,0.030029296875
1080320,1,853,-179.0,0,8.58,0.2,0.0001,-0.004859037544520106,0.006901925,-0.05534852499840781,16872,4.811062335968018,-14.478106972575187,0.629998654127121,9.918142454698682,0.02880859375
1080832,1,802,-182.5,0,7.64,0.2,0.0001,-0.010786495775391813,0.0198229,-0.053233001272019465,16880,3.7447872161865234,-15.793045357652009,0.5967230796813965,9.690465494990349,0.048095703125
1081344,1,1132,-312.0,0,6.53,0.2,0.0001,-0.005853528273291886,0.010046892,-0.05005161052031326,16888,1.7152678966522217,-14.633681524135172,0.6563079953193665,6.565753225237131,0.0361328125
1081856,1,1115,-375.0,0,5.86,0.2,0.0001,-0.006067590889870189,0.017171945,-0.05157428958409582,16896,3.2391531467437744,-13.183036401830613,0.630894124507904,7.787501199170947,0.036376953125
1082368,1,1149,-316.5,0,6.85,0.2,0.0001,-0.010363399280322483,0.020677943,-0.06034090272078174,16904,4.370272159576416,-12.535223098918795,0.5606740117073059,10.191950786858797,0.046142578125
1082880,1,1148,-223.0,0,7.36,0.2,0.0001,-0.00664146200142568,0.0078204945,-0.06578723344864557,16912,3.863744020462036,-11.469140057712794,0.6391903758049011,11.054163068532944,0.035400390625
1083392,1,937,-210.5,0,7.81,0.2,0.0001,-0.007025888913631206,0.0063950378,-0.059868805030419026,16920,3.4024412631988525,-10.146926417499781,0.6852142810821533,11.36699647642672,0.028076171875
1083904,1,1150,-220.0,0,7.99,0.2,0.0001,-0.010314146853488637,0.025363475,-0.06273800604685675,16928,4.231916427612305,-9.536317666321994,0.5491350889205933,12.658244092017412,0.05224609375
1084416,1,1214,-207.0,0,8.58,0.2,0.0001,-0.013589055677584838,0.019875664,-0.09736509129288606,16936,3.961353063583374,-9.779353508651257,0.539282500743866,11.528550377115607,0.05908203125
1084928,1,1220,-32.5,0,10.12,0.2,0.0001,-0.008609403943410143,0.009450287,-0.08043050730339019,16944,3.3045952320098877,-10.198985974565149,0.4867876172065735,12.599336314946413,0.044921875
1085440,1,1205,-40.0,0,9.25,0.2,0.0001,-0.00867013524111826,0.009470215,-0.09475717644090764,16952,4.388896942138672,-9.436278135031461,0.6347329318523407,14.665865413844585,0.03125
1085952,1,1238,-29.5,0,10.28,0.2,0.0001,-0.009038443098688731,0.015706781,-0.08120719112048391,16960,4.368390083312988,-10.998262638226151,0.6521339416503906,13.036695003509521,0.04638671875
1086464,1,921,183.5,0,12.08,0.2,0.0001,-0.01243003972558654,0.021185717,-0.08562365602119826,16968,6.759660720825195,-13.395664845779539,0.6176323294639587,15.163710035383701,0.05322265625
1086976,1,1176,183.5,0,11.42,0.2,0.0001,-0.003715444396220846,0.011819078,-0.05691595718235476,16976,3.756438732147217,-12.721101720929147,0.5945993959903717,10.219090640544891,0.033935546875
1087488,1,1187,138.0,0,11.03,0.2,0.0001,-0.005160974367754534,0.01731561,-0.07432018024701392,16984,3.6009395122528076,-13.117927614301443,0.6889057755470276,9.645854631438851,0.03369140625
1088000,1,1197,-119.5,0,8.58,0.2,0.0001,-0.009216873033437878,0.01068715,-0.06478992742631817,16992,2.5132431983947754,-13.709697266221047,0.6524574756622314,8.955819109454751,0.045654296875
1088512,1,1173,-146.5,0,9.03,0.2,0.0001,-0.012659382773563266,0.024553163,-0.08507817548525054,17000,3.975037097930908,-12.222795976623892,0.5910334885120392,11.298146348446608,0.060546875
1089024,1,1209,-157.5,0,8.43,0.2,0.0001,-0.008692530012922361,0.01949627,-0.07469639231567271,17008,3.4871137142181396,-12.272267894595862,0.5760120451450348,12.532404731959105,0.036376953125
1089536,1,981,-102.5,0,8.67,0.2,0.0001,-0.009794485391466878,0.02371633,-0.0538529652330908,17016,2.6218626499176025,-11.846995993554593,0.5407903790473938,8.101538753136992,0.045166015625
1090048,1,1156,-252.5,0,6.76,0.2,0.0001,-0.005802891093480866,0.011423727,-0.06726951567543438,17024,2.1001784801483154,-10.887151549831033,0.2564042806625366,8.549653068184853,0.0263671875
1090560,1,1166,-276.0,0,7.39,0.2,0.0001,-0.00895802721788641,0.013386272,-0.07629497734887991,17032,3.2257888317108154,-9.899199659600853,0.4067779779434204,12.075820153579116,0.04150390625
1091072,1,1174,-203.0,0,8.15,0.2,0.0001,-0.0059339452782296576,0.009742489,-0.061288506713026436,17040,2.2295076847076416,-10.389632930308581,0.48785245418548584,5.799723019823432,0.033935546875
1091584,1,1174,-300.0,0,7.71,0.2,0.0001,-0.010460469569807174,0.021351185,-0.07770889067614917,17048,2.0929155349731445,-11.17376069791615,0.5808027386665344,4.018868524581194,0.05322265625
1092096,1,918,-225.5,0,8.87,0.2,0.0001,-0.009502183114818763,0.015637733,-0.09092489373870194,17056,3.4212851524353027,-10.85153618916869,0.591023325920105,5.864080503582954,0.05224609375
1092608,1,1159,-223.0,0,7.35,0.2,0.0001,-0.014164129039272666,0.011897296,-0.13574366937973537,17064,2.0086050033569336,-10.970735231488943,0.6612867414951324,8.99743189662695,0.068359375
1093120,1,1173,-156.5,0,7.89,0.2,0.0001,-0.020763207598065492,0.030185118,-0.1367277872050181,17072,3.0993635654449463,-10.351008007898926,0.6243468225002289,11.5831250064075,0.084716796875
1093632,1,1172,-320.5,0,7.07,0.2,0.0001,-0.012896022490167525,0.012183078,-0.13803077064221725,17080,8.643494606018066,-9.845498216524721,0.623177707195282,20.244148276746273,0.051513671875
1094144,1,1147,-272.0,0,7.46,0.2,0.0001,-0.013158653404389042,0.014906315,-0.16404266597237438,17088,5.036178112030029,-9.960469366684556,0.585465282201767,17.94585695490241,0.080322265625
1094656,1,1175,-172.0,0,8.85,0.2,0.0001,-0.01023837232060032,0.0075606275,-0.14914915966801345,17096,9.491994857788086,-9.296247842535376,0.667531430721283,26.160141244530678,0.0380859375
1095168,1,874,-87.0,0,9.55,0.2,0.0001,-0.012907292912132107,0.012671685,-0.15753893574583344,17104,8.940317153930664,-9.680552788823842,0.634901762008667,19.398608528077602,0.0634765625
1095680,1,1214,-138.5,0,9.23,0.2,0.0001,-0.014903087012498872,0.010309741,-0.1924397699185647,17112,6.517293930053711,-11.796877163052558,0.5331043899059296,24.43853136897087,0.0615234375
1096192,1,1133,-36.5,0,10.19,0.2,0.0001,-0.01064449458499439,0.0057242205,-0.19950307230465114,17120,11.028199195861816,-11.32285417675972,0.5885391533374786,23.602835156023502,0.05517578125
1096704,1,1183,-10.5,0,11.45,0.2,0.0001,-0.016783109458629042,0.016392108,-0.1790338478749618,17128,7.922670364379883,-10.290750821605325,0.5381522476673126,27.87370202690363,0.0673828125
1097216,1,1163,102.0,0,12.97,0.2,0.0001,-0.011542541447852273,0.009102573,-0.18860692053567618,17136,5.0196027755737305,-10.479849376380443,0.5849058628082275,15.774702072143555,0.054443359375
1097728,1,1228,46.5,0,12.28,0.2,0.0001,-0.018301040428923443,0.015483013,-0.19792186439735815,17144,7.502862930297852,-11.389827764481305,0.5961098074913025,17.58197981119156,0.09423828125
1098240,1,1262,20.5,0,12.58,0.2,0.0001,-0.014732977579114959,0.01737322,-0.21959181444253772,17152,2.252171039581299,-11.27434750057757,0.5473753213882446,13.811376485973597,0.086181640625
1098752,1,1239,-23.0,0,12.26,0.2,0.0001,-0.017335504526272416,0.013590269,-0.2119660649332218,17160,5.36043119430542,-11.496991636902093,0.07427090406417847,21.231736578047276,0.10546875
1099264,1,1207,-135.5,0,10.49,0.2,0.0001,-0.01099286881799344,0.013749903,-0.173323419643566,17168,3.8857932090759277,-10.337957397848367,0.48503148555755615,10.038769850507379,0.059326171875
1099776,1,1256,3.0,0,11.92,0.2,0.0001,-0.020983159374736715,0.021420129,-0.19796065503032878,17176,9.213457107543945,-10.696525579318404,0.2619643211364746,26.986658610403538,0.113037109375
1100288,1,1184,-5.5,0,12.59,0.2,0.0001,-0.014068969983782154,0.011333136,-0.15649252571165562,17184,10.797314643859863,-11.839204734563827,0.450173020362854,26.619372956454754,0.0712890625
1100800,1,950,-115.0,0,9.11,0.2,0.0001,-0.02353821562428493,0.018828375,-0.1680165735888295,17192,7.999746322631836,-11.883069056347013,0.2651495337486267,17.52353897318244,0.109375
1101312,1,1203,-104.5,0,8.5,0.2,0.0001,-0.01590389736520592,0.01759613,-0.11706296328338794,17200,1.9354616403579712,-9.301904102116824,0.22188568115234375,7.852354639209807,0.0791015625
1101824,1,1188,-33.0,0,9.28,0.2,0.0001,-0.013850495706719812,0.022580776,-0.09379193616041448,17208,4.098049640655518,-7.846831180602312,0.41349107027053833,11.410403497517109,0.067626953125
1102336,1,1175,-124.0,0,8.42,0.2,0.0001,-0.016222693528106902,0.030362958,-0.10171612209524028,17216,1.8196839094161987,-7.068870345950127,0.3718217611312866,6.667151504196227,0.08203125
1102848,1,1163,-143.0,0,8.32,0.2,0.0001,-0.014047010423382744,0.027306478,-0.10269092189264484,17224,2.4649386405944824,-6.162464496791363,0.3926049470901489,6.093872680328786,0.064208984375
1103360,1,939,-126.5,0,8.78,0.2,0.0001,-0.00696959302877076,0.008499263,-0.07803333953779656,17232,1.7627484798431396,-5.653248471617698,0.2881406545639038,6.685105776414275,0.044677734375
1103872,1,1193,-1.0,0,9.83,0.2,0.0001,-0.0087045531035983,0.022677999,-0.07225801012100419,17240,1.266476035118103,-5.774691945612431,0.32181280851364136,4.183321496471763,0.056884765625
1104384,1,1238,145.5,0,11.67,0.2,0.0001,-0.01200702053756686,0.01672003,-0.08396032333985204,17248,1.1621774435043335,-6.229507945775985,0.43701809644699097,3.6071801660582423,0.0693359375
1104896,1,1201,109.5,0,11.47,0.2,0.0001,-0.009560739828884834,0.02733754,-0.07241926265123766,17256,1.8136786222457886,-6.966408218741417,0.40824538469314575,3.617653655819595,0.056396484375
1105408,1,1191,4.5,0,9.59,0.2,0.0001,-0.009309208260674495,0.019925974,-0.08046996677148854,17264,1.5260331630706787,-7.830207876861095,0.48556220531463623,4.145041017793119,0.0458984375
1105920,1,1213,5.0,0,9.34,0.2,0.0001,-0.009982629417208955,0.022611674,-0.09509230364346877,17272,2.59706974029541,-7.984515270739794,0.3140339255332947,7.294790742918849,0.05908203125
1106432,1,942,-72.0,0,8.94,0.2,0.0001,-0.009194282632961404,0.016308706,-0.07509519437735435,17280,1.5434030294418335,-8.32765715226531,0.5812381505966187,3.164183302782476,0.0546875
1106944,1,1263,-21.5,0,10.04,0.2,0.0001,-0.007321232136746403,0.01281917,-0.06823990160773974,17288,1.7198524475097656,-8.42603065378964,0.49985986948013306,4.28751165419817,0.032958984375
1107456,1,1225,78.5,0,11.08,0.2,0.0001,-0.010843319745617919,0.015296935,-0.07196119191939943,17296,1.8886357545852661,-7.972201698943973,0.6368438601493835,4.081233834847808,0.04296875
1107968,1,1203,71.5,0,11.17,0.2,0.0001,-0.005633512046188116,0.014192271,-0.058494795579463243,17304,1.020938515663147,-7.485630247890949,0.6337226927280426,3.59894215175882,0.035400390625
1108480,1,1171,115.0,0,12.13,0.2,0.0001,-0.013387499406235293,0.027500845,-0.09930113726295531,17312,1.1852295398712158,-7.405353887155652,0.5086298286914825,5.287226591259241,0.068603515625
1108992,1,1206,121.0,0,13.23,0.2,0.0001,-0.028309369139606133,0.0110001415,-0.12123608960246202,17320,13.505609512329102,-7.387570790350437,0.041805803775787354,40.11745363101363,0.0712890625
1109504,1,1013,377.0,0,14.66,0.2,0.0001,-0.008779151816270314,0.015208436,-0.0778831106290454,17328,2.894716739654541,-7.282091746851802,0.27686208486557007,6.417785428464413,0.03759765625
1110016,1,1251,465.0,0,15.28,0.2,0.0001,-0.008692363837326411,0.008117714,-0.07308427383031812,17336,2.3357627391815186,-5.573342538103462,0.32478535175323486,6.987446716055274,0.0400390625
1110528,1,1195,598.0,0,16.27,0.2,0.0001,-0.008714037085155724,0.007769266,-0.06065682984626619,17344,2.625819206237793,-6.035361042544245,0.4836123585700989,6.51620165631175,0.039794921875
1111040,1,1270,555.0,0,16.12,0.2,0.0001,-0.009561497416143538,0.00848887,-0.06424389057792723,17352,3.0073912143707275,-6.3797182708978655,0.5948392450809479,6.845697784796357,0.036376953125
1111552,1,1167,611.0,0,17.04,0.2,0.0001,-0.013225800743384752,0.02032541,-0.08307565480936319,17360,1.1402630805969238,-7.076430238112807,0.6052902936935425,4.59780762065202,0.05712890625
1112064,1,1003,615.0,0,17.63,0.2,0.0001,-0.010272417981468607,0.008852128,-0.1028636925475439,17368,1.7849892377853394,-7.908259724602103,0.685585081577301,4.0230596493929625,0.046142578125
1112576,1,1249,636.0,0,18.09,0.2,0.0001,-0.009154341467365157,0.011185434,-0.0920463781512808,17376,1.4015647172927856,-8.945085895806551,0.6911033391952515,4.189596141688526,0.050048828125
1113088,1,1245,670.5,0,18.85,0.2,0.0001,-0.010016802887548693,0.0052159633,-0.08107749487680849,17384,2.749934673309326,-9.862181165739894,0.5219255089759827,7.497801903635263,0.040283203125
1113600,1,1261,619.5,0,18.2,0.2,0.0001,-0.012558282593090553,0.009431611,-0.09952910675201565,17392,1.2547270059585571,-10.4601081738621,0.5884445309638977,4.832999657839537,0.052734375
1114112,1,1257,676.5,0,18.14,0.2,0.0001,-0.01112082374675083,0.01102115,-0.0772154073274578,17400,0.7440211772918701,-9.999621784836053,0.619377464056015,3.6818044744431973,0.054443359375
1114624,1,1164,306.0,0,13.44,0.2,0.0001,-0.013624503313621972,0.008478125,-0.09373592365591321,17408,1.6953728199005127,-9.605229358822108,0.4482627511024475,7.142326268367469,0.045654296875
1115136,1,992,260.5,0,13.76,0.2,0.0001,-0.008621514796686824,0.015933406,-0.08087087693274952,17416,1.3893488645553589,-7.830123449265957,0.44495731592178345,3.914681422524154,0.04541015625
1115648,1,1248,391.0,0,14.69,0.2,0.0001,-0.010635658574756235,0.021481464,-0.061808587917767,17424,1.0099363327026367,-6.744050745368003,0.5193379819393158,3.5525297494605184,0.041015625
1116160,1,1234,552.0,0,16.57,0.2,0.0001,-0.00871361761528533,0.015933432,-0.07571376320265699,17432,1.3420981168746948,-5.624425556659698,0.17392760515213013,3.6689436584711075,0.046875
1116672,1,1256,619.0,0,17.92,0.2,0.0001,-0.006226677583981655,0.012544276,-0.053378788752525,17440,2.0301451683044434,-5.193204234242439,0.33971476554870605,4.655343106947839,0.035888671875
1117184,1,1210,496.0,0,16.01,0.2,0.0001,-0.009772960271220654,0.03059342,-0.09966011607320979,17448,1.5215065479278564,-5.175068806111812,0.25813841819763184,4.3540307972580194,0.080078125
1117696,1,904,441.0,0,15.44,0.2,0.0001,-0.009474674738157773,0.011518537,-0.08185551752103493,17456,1.7560572624206543,-5.944585343971848,0.3717131018638611,4.66649301443249,0.040283203125
1118208,1,1001,546.5,0,15.23,0.2,0.0001,-0.005657396111928392,0.011317566,-0.06629285791132133,17464,1.3381178379058838,-6.605683268979192,0.4944213032722473,3.907095923088491,0.0439453125
1118720,1,1215,639.0,0,16.83,0.2,0.0001,-0.007927465027023572,0.045291267,-0.05279630245786393,17472,1.1105035543441772,-6.649871460422873,0.62139692902565,1.8874646318145096,0.0390625
1119232,1,1252,709.0,0,17.99,0.2,0.0001,-0.007537409859651234,0.019952452,-0.08112535589316394,17480,2.6703908443450928,-7.450639408826828,0.4374811053276062,4.033663566224277,0.042724609375
1119744,1,1245,689.5,0,17.92,0.2,0.0001,0.001308625767705962,0.011591984,-0.08158048636687454,17488,1.0181456804275513,-7.911665207967162,0.5008261501789093,3.772032190579921,0.03955078125
1120256,1,1229,752.0,0,18.86,0.2,0.0001,-0.009843990446825046,0.0066179405,-0.09452517217869172,17496,1.8154009580612183,-8.83231584623456,0.44738954305648804,17.169946344569325,0.04052734375
1120768,1,993,676.5,0,16.99,0.2,0.0001,-0.008271978091215715,0.0115894005,-0.05434752938526799,17504,1.1423367261886597,-8.990674870461225,0.18043416738510132,3.5356050925329328,0.03271484375
1121280,1,1177,614.5,0,16.24,0.2,0.0001,-0.010265010612783954,0.013467325,-0.0755841643367603,17512,1.2636981010437012,-8.06143822044134,0.49045175313949585,3.2400050717405975,0.048095703125
1121792,1,1224,454.5,0,14.61,0.2,0.0001,-0.005424042497907067,0.0096615255,-0.04510678124097467,17520,0.9699532389640808,-7.252011833116412,0.47796767950057983,2.9899836853146553,0.03564453125
1122304,1,1269,449.0,0,14.76,0.2,0.0001,-0.00905398773466004,0.01850937,-0.0752156635717256,17528,0.964972734451294,-6.619436854571104,0.5484800934791565,2.2479027919471264,0.049560546875
1122816,1,1228,483.0,0,15.64,0.2,0.0001,-0.013342566002393141,0.014529953,-0.06521364631407778,17536,1.2589901685714722,-6.454393908604979,0.39427322149276733,3.383344809524715,0.05078125
1123328,1,1276,513.0,0,15.88,0.2,0.0001,-0.009309367727837525,0.0072259847,-0.06337568962044315,17544,1.2458981275558472,-6.004912936016917,0.3272244334220886,3.9588895719498396,0.038818359375
1123840,1,1213,618.5,0,16.97,0.2,0.0001,-0.007489892414014321,0.026916554,-0.04290901528656832,17552,1.337584376335144,-5.550760352835059,0.34229445457458496,3.407408459112048,0.039794921875
1124352,1,1254,689.5,0,17.97,0.2,0.0001,-0.0031551133943139575,0.006380616,-0.050284706747333985,17560,2.0535128116607666,-5.902987376153469,0.4769425392150879,6.756103347986937,0.022705078125
1124864,1,1246,601.0,0,17.73,0.2,0.0001,-0.0068999191498733126,0.0174052,-0.06480223702237708,17568,0.8960451483726501,-5.727804671749473,0.09849464893341064,3.1367396181449294,0.03173828125
1125376,1,1257,771.0,0,19.03,0.2,0.0001,-0.005886543876840733,0.0064155636,-0.05232100274588447,17576,1.4201059341430664,-6.912149807140231,0.3982710838317871,5.12541901320219,0.034423828125
1125888,1,1210,626.5,0,17.27,0.2,0.0001,-0.005408305994933471,0.0047401665,-0.051971303662867285,17584,1.0201343297958374,-6.891863803602755,0.5079648792743683,4.199884744361043,0.026611328125
1126400,1,995,673.0,0,16.88,0.2,0.0001,-0.00493262309464626,0.0068741925,-0.047654760939622065,17592,1.6434446573257446,-7.819560166709125,0.5593704283237457,5.196140958927572,0.031005859375
1126912,1,1233,605.5,0,16.92,0.2,0.0001,-0.005720076933357632,0.013212168,-0.04009771442360943,17600,1.4773216247558594,-7.517588934712112,0.3830243945121765,4.207016681320965,0.031982421875
1127424,1,1256,657.0,0,17.63,0.2,0.0001,-0.0071465496948803775,0.014816716,-0.058593249686964555,17608,2.9127838611602783,-8.516183978542685,0.433330237865448,10.132978837937117,0.030517578125
1127936,1,1214,678.5,0,18.34,0.2,0.0001,-0.007473283316357993,0.0064457273,-0.04882200917927548,17616,2.101356029510498,-8.988447952568531,0.42654138803482056,6.021219094283879,0.03076171875
1128448,1,1253,717.0,0,18.94,0.2,0.0001,-0.004757560935104266,0.035468113,-0.03292509519360465,17624,1.885809063911438,-8.714386326670647,0.5845138430595398,2.8850044067949057,0.0244140625
1128960,1,982,842.5,0,19.27,0.2,0.0001,-0.010386342080892064,0.012053702,-0.041683503723106696,17632,1.3738504648208618,-8.185897284597159,0.5592133104801178,4.119085693731904,0.0361328125
1129472,1,1202,958.5,0,21.0,0.2,0.0001,-0.00409722475160379,0.006325495,-0.03621800295695721,17640,1.344725489616394,-6.942089937590063,0.44219934940338135,3.1795795746147633,0.020751953125
1129984,1,1298,931.0,0,20.59,0.2,0.0001,-0.0066924321436090395,0.010540284,-0.05375150520558236,17648,1.7458970546722412,-6.158182205446065,0.34879785776138306,3.3195176189765334,0.026611328125
1130496,1,1248,939.0,0,20.74,0.2,0.0001,-0.0044058282728656195,0.008101648,-0.06272449308016803,17656,1.3746109008789062,-5.371620683260262,0.37353628873825073,3.576984600163996,0.029541015625
1131008,1,1282,899.0,0,20.71,0.2,0.0001,-0.005973661282041576,0.024571232,-0.052187885751664,17664,0.7852728962898254,-4.581305867545307,0.1605689525604248,2.4001830420456827,0.043212890625
1131520,1,1255,1062.0,0,21.23,0.2,0.0001,-0.007842204820917686,0.010181645,-0.04019318824157381,17672,1.1693916320800781,-3.8624200414121153,0.36966484785079956,3.389903262257576,0.0302734375
1132032,1,992,994.0,0,21.12,0.2,0.0001,-0.0045146957418182865,0.012301175,-0.02869631088060487,17680,0.41204845905303955,-3.4554323698580265,0.3223508596420288,1.816117444075644,0.018798828125
1132544,1,1224,965.5,0,21.06,0.2,0.0001,-0.0062071061292954255,0.007844635,-0.03557935426579206,17688,0.9885189533233643,-3.823782215118408,0.30541151762008667,3.74507812038064,0.021728515625
1133056,1,1264,929.0,0,21.38,0.2,0.0001,-0.005175949707336258,0.021508263,-0.05731082450711256,17696,0.9638169407844543,-4.734360733479261,0.32291311025619507,2.9552246928215027,0.033203125
1133568,1,1245,864.0,0,21.11,0.2,0.0001,-0.006343841763737146,0.011218363,-0.04108445351084811,17704,1.0515055656433105,-5.9357907604426146,0.3717997074127197,5.821752035059035,0.021484375
1134080,1,1223,924.0,0,21.41,0.2,0.0001,-0.005236655881162733,0.008475089,-0.04583800466207322,17712,5.552013397216797,-7.420535372272134,0.37325119972229004,10.49837539345026,0.031982421875
1134592,1,1234,972.0,0,20.69,0.2,0.0001,-0.004389489120512735,0.013696122,-0.04493283109513868,17720,3.8684675693511963,-8.417774560898543,0.46900415420532227,6.41108613088727,0.026123046875
1135104,1,976,1005.0,0,20.31,0.2,0.0001,-0.00942454235337209,0.019273642,-0.060401774004276376,17728,1.0303077697753906,-8.488800474256276,0.5399302840232849,2.457906146068126,0.036376953125
1135616,1,1203,887.0,0,19.36,0.2,0.0001,-0.007862388378271135,0.025188712,-0.05360924552769575,17736,0.9007163643836975,-8.62350608870387,0.5395469665527344,3.6836735866963863,0.0458984375
1136128,1,1237,773.0,0,18.59,0.2,0.0001,-0.005246289449132746,0.010216006,-0.05817943699003081,17744,2.1917459964752197,-8.33425116047263,0.5013704597949982,4.153621406760067,0.032470703125
1136640,1,1248,869.5,0,19.4,0.2,0.0001,-0.007644455530680716,0.01271583,-0.05510032710299129,17752,2.4302432537078857,-8.507314882725478,0.4628371000289917,5.27701014932245,0.02734375
1137152,1,1271,786.5,0,18.75,0.2,0.0001,-0.007707402735832147,0.015531483,-0.03963886501878733,17760,1.1657812595367432,-8.522367967776955,0.4993817210197449,4.045366474427283,0.032470703125
1137664,1,984,987.0,0,20.03,0.2,0.0001,-0.005275162817270029,0.0030217343,-0.0427971679773691,17768,1.3876632452011108,-8.012276376597583,0.4620753526687622,3.107056675478816,0.017578125
1138176,1,1274,1020.0,0,20.17,0.2,0.0001,-0.007757209234114271,0.0103999935,-0.06987211867817678,17776,0.7087242603302002,-7.173481524847448,0.24543625116348267,3.145962068811059,0.035888671875
1138688,1,1232,960.5,0,20.04,0.2,0.0001,-0.005246463020739611,0.00993848,-0.0510530651326917,17784,1.5426603555679321,-6.3362126917764545,0.45775896310806274,2.7380717620253563,0.03466796875
1139200,1,1257,1119.0,0,21.68,0.2,0.0001,-0.008516046626027673,0.019458245,-0.07525179605727317,17792,0.6977589130401611,-5.96761659540236,0.5682258903980255,1.8997773509472609,0.0390625
1139712,1,1214,970.5,0,20.56,0.2,0.0001,-0.007609818450873718,0.024898442,-0.06313218956347555,17800,1.3063361644744873,-5.474819302931428,0.32005810737609863,4.292822032235563,0.04248046875
1140224,1,995,980.5,0,21.51,0.2,0.0001,-0.006625008420087397,0.033923995,-0.04578014258731855,17808,0.7297419309616089,-5.008259414508939,0.4190077781677246,1.8845763448625803,0.03515625
1140736,1,1281,1144.0,0,22.79,0.2,0.0001,-0.003490823510219343,0.008233175,-0.057857367803080706,17816,0.49554547667503357,-4.684864532425999,0.2668057084083557,1.7660575481131673,0.02734375
1141248,1,1312,1070.0,0,23.09,0.2,0.0001,-0.00744428039615741,0.028139628,-0.06475902448073612,17824,0.5719698071479797,-3.9934165559709074,0.3631972670555115,1.5400365721434355,0.043212890625
1141760,1,1239,1081.0,0,23.59,0.2,0.0001,-0.011032797454390675,0.016210392,-0.11238214695185889,17832,0.5074121952056885,-4.088911829143763,0.3443859815597534,2.2953279921784997,0.064453125
1142272,1,1200,1158.0,0,24.17,0.2,0.0001,-0.011277609381068032,0.012710305,-0.09364078310318291,17840,0.605889618396759,-3.8574244291335344,0.3818303942680359,2.270480126142502,0.052001953125
1142784,1,1243,960.5,0,22.79,0.2,0.0001,-0.011502060362545308,0.018198244,-0.10343889314390253,17848,0.7759771347045898,-4.340297274440527,0.3891776204109192,3.1710533453151584,0.053466796875
1143296,1,1010,930.0,0,22.11,0.2,0.0001,-0.010048139192804229,0.012973422,-0.07700719148488133,17856,1.0274722576141357,-4.575029387325048,0.379912793636322,3.2851128382608294,0.047607421875
1143808,1,1237,834.5,0,21.24,0.2,0.0001,-0.00933357460598927,0.019153144,-0.10120800745789893,17864,1.748741626739502,-4.668732643201947,0.2642095685005188,6.34652753546834,0.040283203125
1144320,1,1231,823.5,0,21.48,0.2,0.0001,-0.03226283169351518,0.09649616,-0.1516514949616976,17872,0.62826007604599,-5.399007488936186,0.5498125553131104,4.89989069942385,0.14501953125
1144832,1,1258,858.5,0,21.76,0.2,0.0001,-0.007467804451152915,0.006485605,-0.10323421060456894,17880,0.9705204367637634,-5.00181450329721,0.4238056540489197,3.739649792201817,0.04248046875
1145344,1,1282,809.5,0,21.42,0.2,0.0001,-0.011591584807320032,0.01241646,-0.07782721861440223,17888,0.43678468465805054,-4.734631280973554,0.5723828971385956,2.758702858351171,0.056396484375
1145856,1,1285,797.0,0,21.09,0.2,0.0001,-0.008442545677098678,0.008687459,-0.10447634295269381,17896,0.6132296323776245,-4.8428189814090725,0.2905963659286499,4.3656943421810865,0.0380859375
1146368,1,1034,920.5,0,21.91,0.2,0.0001,-0.010524652236199472,0.016110549,-0.0878016393398866,17904,2.6118276119232178,-4.493730421066284,0.5354231595993042,4.875005895271897,0.055419921875
1146880,1,1236,927.0,0,22.16,0.2,0.0001,-0.009555742610245943,0.008313753,-0.06387541285948828,17912,0.7734115123748779,-4.398170697838068,0.39114367961883545,3.8105566231533885,0.0390625
1147392,1,1252,1035.5,0,23.24,0.2,0.0001,-0.01134933757566614,0.011263588,-0.08522115531377494,17920,4.069401264190674,-5.767718414515257,0.36818790435791016,6.993850529193878,0.056396484375
1147904,1,1051,1096.0,0,23.79,0.2,0.0001,-0.005701836023945361,0.009194027,-0.08327761104010278,17928,1.4512863159179688,-6.684978587478399,0.5852296650409698,3.4694682862609625,0.03955078125
1148416,1,1281,1177.0,0,23.97,0.2,0.0001,-0.009312554808275308,0.013912358,-0.07361585083708633,17936,1.9273899793624878,-7.309231997802853,0.5917960107326508,3.5505015728995204,0.039794921875
1148928,1,998,1051.5,0,23.38,0.2,0.0001,-0.008367860318685416,0.01501769,-0.061742340127239004,17944,0.8066802620887756,-7.86228133007884,0.5435132086277008,3.6114083817228675,0.035400390625
1149440,1,1293,1068.0,0,23.48,0.2,0.0001,-0.009715116968436632,0.19084889,-0.08002113668771926,17952,1.224829077720642,-8.356729679703712,0.4634031057357788,3.3994012447074056,0.050537109375
1149952,1,1248,974.0,0,22.38,0.2,0.0001,-0.01009795450954698,0.012983729,-0.06200061476374685,17960,0.9179990291595459,-8.268033309951425,0.5600878298282623,2.9379775831475854,0.036865234375
