mean/gen/train/loss,mean/gen/rollout/ep_rew_mean,mean/gen/time/iterations,mean/disc/disc_acc_expert,mean/gen/train/clip_range,mean/disc/disc_acc_gen,mean/disc/disc_entropy,eval/std_reward,mean/gen/train/clip_fraction,mean/disc/disc_loss,mean/gen/train/learning_rate,mean/disc/disc_proportion_expert_pred,mean/gen/rollout/ep_len_mean,mean/disc/disc_acc,mean/gen/time/time_elapsed,mean/gen/train/value_loss,mean/disc/disc_proportion_expert_true,mean/disc/n_generated,mean/gen/train/policy_gradient_loss,mean/gen/train/explained_variance,eval/mean_reward,mean/gen/time/fps,mean/gen/time/total_timesteps,mean/disc/n_expert,mean/gen/train/approx_kl,mean/gen/train/n_updates,mean/gen/train/entropy_loss,mean/disc/global_step,mean/gen/rollout/ep_rew_wrapped_mean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9669277667999268,1113.0,1.0,0.376953125,0.2,0.771484375,0.6562202274799347,959.0771606080503,0.028076171875,0.6805090010166168,0.0001,0.302734375,45.0,0.57421875,0.0,5.733500027097762,0.5,256.0,-0.006592605146579444,0.2809693217277527,1361.0,1985.0,93184.0,256.0,0.0031266305595636368,1456.0,-0.17121129698352888,182.0,-15.372181893959642
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.842325210571289,1113.5,1.0,0.390625,0.2,0.79296875,0.6566374599933624,1034.223742717213,0.0224609375,0.6845759153366089,0.0001,0.298828125,45.0,0.591796875,0.0,4.968744965270162,0.5,256.0,-0.006535151893331204,0.1369585394859314,1202.5,2103.0,93696.0,256.0,0.003347078338265419,1464.0,-0.09794598417647649,183.0,-15.09722112538293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2349772453308105,1172.0,1.0,0.384765625,0.2,0.697265625,0.6550176739692688,1061.9174873783745,0.047119140625,0.6896008253097534,0.0001,0.34375,45.0,0.541015625,0.0,4.483782211318612,0.5,256.0,-0.01303179218666628,0.1514415144920349,1182.5,1893.0,94208.0,256.0,0.009777430444955826,1472.0,-0.1637435354932677,184.0,-14.594968906491994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.794912815093994,1100.0,1.0,0.4296875,0.2,0.689453125,0.6524207890033722,1106.9863368623842,0.03759765625,0.6949552893638611,0.0001,0.3701171875,45.0,0.5595703125,0.0,6.860791586339474,0.5,256.0,-0.009116195626120316,0.12281173467636108,1052.5,1930.0,94720.0,256.0,0.007930610328912735,1480.0,-0.17286875034915283,185.0,-14.049836744517087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6746457815170288,1102.5,1.0,0.484375,0.2,0.78125,0.6515122056007385,1079.3816516876689,0.022705078125,0.6426892280578613,0.0001,0.3515625,45.0,0.6328125,0.0,3.1234811088070273,0.5,256.0,-0.006496037029137369,-0.17175209522247314,1189.5,2071.0,95232.0,256.0,0.0025450484827160835,1488.0,-0.11909865014604293,186.0,-13.792649222854525
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5865407586097717,1004.5,1.0,0.5234375,0.2,0.74609375,0.6566107273101807,1092.977584399607,0.04052734375,0.6493572294712067,0.0001,0.388671875,45.0,0.634765625,0.0,2.0735745201818645,0.5,256.0,-0.00459612203121651,0.22723591327667236,1160.0,2017.0,95744.0,256.0,0.0060066282749176025,1496.0,-0.12704896696959622,187.0,-13.262807446978986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1402840614318848,1006.5,1.0,0.583984375,0.2,0.62890625,0.6590462923049927,1118.054001379182,0.03125,0.6712037920951843,0.0001,0.4775390625,45.0,0.6064453125,0.0,2.9205327895469964,0.5,256.0,-0.011085050195106305,0.2676160931587219,1030.5,1831.0,96256.0,256.0,0.011244762688875198,1504.0,-0.1152719455130864,188.0,-13.298121781758963
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2619991302490234,1049.5,1.0,0.580078125,0.2,0.55078125,0.6482343673706055,1104.051176350082,0.035888671875,0.6822707056999207,0.0001,0.5146484375,45.0,0.5654296875,0.0,3.9879751866683364,0.5,256.0,-0.010635004538926296,0.4031795859336853,1061.0,1932.0,96768.0,256.0,0.006566786672919989,1512.0,-0.09021278249565512,189.0,-12.346786699853837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8182801008224487,1040.5,1.0,0.60546875,0.2,0.5703125,0.6446462571620941,1106.0346965624542,0.03369140625,0.6465986371040344,0.0001,0.517578125,45.0,0.587890625,0.0,2.0860837154323235,0.5,256.0,-0.005421305890195072,0.49853402376174927,1103.5,1430.0,97280.0,256.0,0.004395678639411926,1520.0,-0.11819753359304741,190.0,-11.114389844555408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.202364444732666,1051.0,1.0,0.541015625,0.2,0.66015625,0.6472423672676086,1055.6717055979097,0.041748046875,0.6709890961647034,0.0001,0.4404296875,45.0,0.6005859375,0.0,3.1806524856947362,0.5,256.0,-0.0074636218923842534,0.4375385046005249,1186.5,1934.0,97792.0,256.0,0.007860159501433372,1528.0,-0.11984822634258308,191.0,-10.067553071603179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3411836624145508,1073.0,1.0,0.5234375,0.2,0.603515625,0.6477537751197815,989.3658322380048,0.0185546875,0.6765713095664978,0.0001,0.4599609375,45.0,0.5634765625,0.0,2.5545417880639434,0.5,256.0,-0.005150832548679318,0.5733051598072052,1255.5,1945.0,98304.0,256.0,0.003008718602359295,1536.0,-0.08441900732577778,192.0,-9.43955477397889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.102555513381958,1088.0,1.0,0.50390625,0.2,0.681640625,0.6506678760051727,1041.7796072106614,0.052734375,0.6601587533950806,0.0001,0.4111328125,45.0,0.5927734375,0.0,5.303265781141818,0.5,256.0,-0.012697079482677509,0.10873669385910034,1204.5,1991.0,98816.0,256.0,0.004045533016324043,1544.0,-0.12343506090110168,193.0,-8.881219526939095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1504164934158325,1066.0,1.0,0.49609375,0.2,0.712890625,0.6510796248912811,977.194453524988,0.035888671875,0.6647927165031433,0.0001,0.3916015625,45.0,0.6044921875,0.0,4.241046147421002,0.5,256.0,-0.009321639263362158,0.1422843337059021,1321.0,2026.0,99328.0,256.0,0.013238919898867607,1552.0,-0.11307276817387901,194.0,-8.934679726436734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.060417413711548,1097.5,1.0,0.4765625,0.2,0.703125,0.6509056985378265,976.7419055205935,0.02587890625,0.6595278084278107,0.0001,0.38671875,45.0,0.58984375,0.0,4.2788669522851706,0.5,256.0,-0.007483373017748818,0.4015576243400574,1274.5,1614.0,99840.0,256.0,0.003948960453271866,1560.0,-0.15751517610624433,195.0,-9.479644198212773
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5884041786193848,1169.5,1.0,0.46484375,0.2,0.642578125,0.6439796686172485,1037.330227073327,0.03564453125,0.6704011261463165,0.0001,0.4111328125,45.0,0.5537109375,0.0,6.099233204498887,0.5,256.0,-0.00985887493516202,0.12609398365020752,1186.0,1596.0,100352.0,256.0,0.006798426620662212,1568.0,-0.16056894091889262,196.0,-10.344220848605037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.27564537525177,1177.0,1.0,0.400390625,0.2,0.689453125,0.6546981930732727,1085.1202698318743,0.079345703125,0.6808917820453644,0.0001,0.35546875,45.0,0.544921875,0.0,5.407165915705264,0.5,256.0,-0.01848884548235219,0.06388276815414429,1108.0,1709.0,100864.0,256.0,0.014359360560774803,1576.0,-0.13156322401482612,197.0,-11.274496253821999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1488428115844727,1177.5,1.0,0.400390625,0.2,0.732421875,0.6500151753425598,1093.2542019128032,0.027587890625,0.6601486504077911,0.0001,0.333984375,45.0,0.56640625,0.0,5.99679727293551,0.5,256.0,-0.006054961762856692,0.3180451989173889,1104.5,1843.0,101376.0,256.0,0.005367070436477661,1584.0,-0.09445024073647801,198.0,-12.27799728916958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1978759765625,1158.5,1.0,0.4140625,0.2,0.783203125,0.6424627304077148,1109.533573173881,0.029541015625,0.6459458768367767,0.0001,0.3154296875,45.0,0.5986328125,0.0,3.8418795960024,0.5,256.0,-0.005034539324697107,0.2464795708656311,1110.5,1478.0,101888.0,256.0,0.002817093161866069,1592.0,-0.11503384736715816,199.0,-13.633253911603243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4468250274658203,1132.5,1.0,0.39453125,0.2,0.78515625,0.6516228914260864,1123.2741205956809,0.0341796875,0.67326220870018,0.0001,0.3046875,45.0,0.58984375,0.0,4.033402434550226,0.5,256.0,-0.0083961560158059,0.23569262027740479,1119.5,2172.0,102400.0,256.0,0.010169757530093193,1600.0,-0.06797571589413565,200.0,-14.7179901695624
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.906235933303833,1143.5,1.0,0.47265625,0.2,0.74609375,0.6499578952789307,1143.577172734748,0.02099609375,0.677262544631958,0.0001,0.36328125,45.0,0.609375,0.0,3.5878741927444935,0.5,256.0,-0.007492971752071753,0.10497486591339111,1037.5,2076.0,102912.0,256.0,0.00543963024392724,1608.0,-0.05681289494532393,201.0,-15.27776008548215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.685908317565918,1088.5,1.0,0.509765625,0.2,0.7734375,0.657233715057373,1115.886530969883,0.030517578125,0.6659592390060425,0.0001,0.3681640625,45.0,0.6416015625,0.0,2.7224281425587833,0.5,256.0,-0.00605394265949144,0.24373739957809448,1091.5,2327.0,103424.0,256.0,0.009378164075314999,1616.0,-0.04848640567797702,202.0,-15.623550653159619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6676969528198242,1056.0,1.0,0.5703125,0.2,0.701171875,0.6550280749797821,1117.2819697820241,0.019287109375,0.6496303379535675,0.0001,0.4345703125,45.0,0.6357421875,0.0,1.8955331570468843,0.5,256.0,-0.004211440260405652,-0.33767056465148926,1109.0,2178.0,103936.0,256.0,0.0039224931970238686,1624.0,-0.05428438473609276,203.0,-15.007503349836917
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7869434356689453,1016.0,1.0,0.595703125,0.2,0.607421875,0.6501574516296387,1105.849899398648,0.0439453125,0.6513407826423645,0.0001,0.494140625,45.0,0.6015625,0.0,3.7075031958520412,0.5,256.0,-0.007622653527505463,0.2946000099182129,1186.0,1776.0,104448.0,256.0,0.017459291964769363,1632.0,-0.10311915692000184,204.0,-13.804489977285266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5835220813751221,1076.0,1.0,0.603515625,0.2,0.509765625,0.6478580832481384,1091.7045158833043,0.013671875,0.671265184879303,0.0001,0.546875,45.0,0.556640625,0.0,2.684114188887179,0.5,256.0,-0.0036569900839822367,0.5066466331481934,1267.5,1864.0,104960.0,256.0,0.003257561707869172,1640.0,-0.07393902576586697,205.0,-12.43118804929778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6009039878845215,1095.5,1.0,0.599609375,0.2,0.51171875,0.6407057642936707,1046.3297759310876,0.015869140625,0.6699714958667755,0.0001,0.5439453125,45.0,0.5556640625,0.0,3.0625262814573944,0.5,256.0,-0.004611637334164698,0.7105084955692291,1312.0,1913.0,105472.0,256.0,0.00402800040319562,1648.0,-0.06799904501531273,206.0,-10.575354540552944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.645850896835327,1068.5,1.0,0.59375,0.2,0.5703125,0.6435132324695587,1006.9601531341744,0.01318359375,0.6677775979042053,0.0001,0.51171875,45.0,0.58203125,0.0,7.28442239575088,0.5,256.0,-0.004938588943332434,0.48976486921310425,1367.5,1909.0,105984.0,256.0,0.004645103123039007,1656.0,-0.07595140900230035,207.0,-9.157007508911192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.107738494873047,1089.0,1.0,0.560546875,0.2,0.595703125,0.6485019624233246,1000.6622806921424,0.015625,0.6613651514053345,0.0001,0.482421875,45.0,0.578125,0.0,6.641497479751706,0.5,256.0,-0.00468561977322679,0.3590947389602661,1375.0,1910.0,106496.0,256.0,0.0020756013691425323,1664.0,-0.07988313490932342,208.0,-7.744051203839481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9316717386245728,1196.0,1.0,0.515625,0.2,0.60546875,0.6469442248344421,1041.1272736798321,0.031005859375,0.6588563621044159,0.0001,0.455078125,45.0,0.560546875,0.0,4.638657074421644,0.5,256.0,-0.0068020599137526006,0.3821370601654053,1302.0,1765.0,107008.0,256.0,0.005659645423293114,1672.0,-0.07551221041649114,209.0,-6.690809775646776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3028558492660522,1200.0,1.0,0.49609375,0.2,0.603515625,0.6434402763843536,1043.4946094733791,0.014404296875,0.6657212972640991,0.0001,0.4462890625,45.0,0.5498046875,0.0,2.478381272405386,0.5,256.0,-0.004870892364124302,0.6203226149082184,1287.0,1656.0,107520.0,256.0,0.002627079375088215,1680.0,-0.050016361426969524,210.0,-6.00939174298197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8729057908058167,1223.5,1.0,0.421875,0.2,0.763671875,0.6445848941802979,1034.772438751632,0.0185546875,0.6590895652770996,0.0001,0.3291015625,45.0,0.5927734375,0.0,4.7392154121771455,0.5,256.0,-0.006950263676117174,0.3409133553504944,1314.0,2235.0,108032.0,256.0,0.004484869539737701,1688.0,-0.04594222466403153,211.0,-6.056215938422829
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9127071499824524,1274.0,1.0,0.45703125,0.2,0.8125,0.6399015486240387,1050.8715430536693,0.023681640625,0.6596231758594513,0.0001,0.322265625,45.0,0.634765625,0.0,3.76120673539117,0.5,256.0,-0.006754071660907357,-0.30787479877471924,1263.0,1961.0,108544.0,256.0,0.0058294846676290035,1696.0,-0.0723491530661704,212.0,-6.79106613939628
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6883901357650757,1297.5,1.0,0.419921875,0.2,0.701171875,0.6451665163040161,1018.7270242807933,0.01806640625,0.6644200682640076,0.0001,0.359375,45.0,0.560546875,0.0,4.406613033264875,0.5,256.0,-0.005841870392032433,0.26521289348602295,1295.5,1538.0,109056.0,256.0,0.0043650781735777855,1704.0,-0.09285333094885573,213.0,-8.024487119540572
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.48379117250442505,1274.0,1.0,0.4609375,0.2,0.77734375,0.6468038558959961,1044.135407885395,0.0380859375,0.6612308621406555,0.0001,0.341796875,45.0,0.619140625,0.0,2.25265676388517,0.5,256.0,-0.008311253368447069,0.25226324796676636,1267.5,2028.0,109568.0,256.0,0.008334841579198837,1712.0,-0.057539289504347835,214.0,-9.232957601249218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8260290026664734,1271.5,1.0,0.482421875,0.2,0.625,0.6471796333789825,1047.3896123219859,0.018310546875,0.6658732295036316,0.0001,0.4287109375,45.0,0.5537109375,0.0,2.8778761867433786,0.5,256.0,-0.004004620495834388,0.3549560308456421,1265.0,1811.0,110080.0,256.0,0.0019429029198363423,1720.0,-0.06904631627548952,215.0,-10.66813614970073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3000214099884033,1323.5,1.0,0.50390625,0.2,0.63671875,0.6384919285774231,1074.5040716535234,0.035400390625,0.7144488990306854,0.0001,0.43359375,45.0,0.5703125,0.0,4.5592407481744885,0.5,256.0,-0.01044911544158822,0.29792535305023193,1221.0,1423.0,110592.0,256.0,0.010403558611869812,1728.0,-0.05304324575990904,216.0,-11.831676078569144
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8302068710327148,1306.5,1.0,0.529296875,0.2,0.6875,0.6517389118671417,1061.72548241059,0.016845703125,0.641142338514328,0.0001,0.4208984375,45.0,0.6083984375,0.0,4.312174427323043,0.5,256.0,-0.006177283896249719,0.14323019981384277,1267.0,2002.0,111104.0,256.0,0.0026612216606736183,1736.0,-0.05360239639412612,217.0,-12.367965513709933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3731251955032349,1272.5,1.0,0.484375,0.2,0.62890625,0.6556976735591888,1052.3849105721727,0.014892578125,0.6642652153968811,0.0001,0.427734375,45.0,0.556640625,0.0,3.9311607307754457,0.5,256.0,-0.005450381646369351,0.2888060212135315,1306.0,1862.0,111616.0,256.0,0.003922874573618174,1744.0,-0.04624985584814567,218.0,-12.606560214869678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2959394454956055,1249.0,1.0,0.5,0.2,0.693359375,0.6531811058521271,1019.3403504227624,0.01611328125,0.653243362903595,0.0001,0.4033203125,45.0,0.5966796875,0.0,1.8843512628227472,0.5,256.0,-0.0044562620896613225,0.29595863819122314,1304.5,2066.0,112128.0,256.0,0.005999645218253136,1752.0,-0.03996262249711435,219.0,-12.589136118143797
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1426868438720703,1307.0,1.0,0.537109375,0.2,0.6640625,0.6555972695350647,1039.5051707423104,0.033935546875,0.6698421537876129,0.0001,0.4365234375,45.0,0.6005859375,0.0,2.715593321248889,0.5,256.0,-0.007292198635695968,0.47612571716308594,1273.0,1960.0,112640.0,256.0,0.007974283769726753,1760.0,-0.07271341275190935,220.0,-12.19910273194313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.775248646736145,1304.5,1.0,0.533203125,0.2,0.67578125,0.6499256789684296,1001.0957746389703,0.033447265625,0.6574317514896393,0.0001,0.4287109375,45.0,0.6044921875,0.0,1.732982282526791,0.5,256.0,-0.006631335447309539,0.0024196505546569824,1288.5,2022.0,113152.0,256.0,0.009599064476788044,1768.0,-0.07823962812835816,221.0,-11.280243054646999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8562020063400269,1257.0,1.0,0.5234375,0.2,0.6875,0.650938868522644,1015.086695804846,0.02001953125,0.6465786695480347,0.0001,0.41796875,45.0,0.60546875,0.0,2.7457750807516277,0.5,256.0,-0.0069402930603246205,0.32183659076690674,1307.0,1993.0,113664.0,256.0,0.004184436984360218,1776.0,-0.06352856261946727,222.0,-10.440326127894222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0055644512176514,1227.5,1.0,0.533203125,0.2,0.623046875,0.654331386089325,1028.6272405492673,0.031982421875,0.6631820797920227,0.0001,0.455078125,45.0,0.578125,0.0,2.9327854169532657,0.5,256.0,-0.005521092974959174,0.41133391857147217,1274.0,2006.0,114176.0,256.0,0.008755327202379704,1784.0,-0.07616785017307848,223.0,-9.846935312580317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3530259132385254,1192.0,1.0,0.568359375,0.2,0.576171875,0.643109142780304,1024.1312171787363,0.01708984375,0.6557911038398743,0.0001,0.49609375,45.0,0.572265625,0.0,4.309987651184201,0.5,256.0,-0.004448086070624413,0.47181564569473267,1255.5,1850.0,114688.0,256.0,0.0033369790762662888,1792.0,-0.07678719708928838,224.0,-9.101848157942294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.417809009552002,1125.0,1.0,0.50390625,0.2,0.607421875,0.6517555117607117,1007.8938436164793,0.031494140625,0.6832661628723145,0.0001,0.4482421875,45.0,0.5556640625,0.0,5.965891533531249,0.5,256.0,-0.008860390567861032,0.38769400119781494,1310.0,1959.0,115200.0,256.0,0.011270584538578987,1800.0,-0.07870686237583868,225.0,-8.730654586814344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1594330072402954,1113.0,1.0,0.537109375,0.2,0.673828125,0.6436724364757538,984.198150780624,0.02685546875,0.6474348604679108,0.0001,0.431640625,45.0,0.60546875,0.0,4.442151387222111,0.5,256.0,-0.0087015361241356,0.2594095468521118,1298.0,1557.0,115712.0,256.0,0.010438247583806515,1808.0,-0.07928888218884822,226.0,-8.268687896262854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6661564111709595,1123.0,1.0,0.544921875,0.2,0.595703125,0.6495615243911743,935.9181321034442,0.03173828125,0.6569223999977112,0.0001,0.474609375,45.0,0.5703125,0.0,2.9662154777906835,0.5,256.0,-0.006773938450351125,0.40420663356781006,1361.5,1885.0,116224.0,256.0,0.00483494158834219,1816.0,-0.0732371601916384,227.0,-8.286828757543116
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3254817724227905,1132.5,1.0,0.52734375,0.2,0.673828125,0.6438868641853333,996.2680362231843,0.03076171875,0.671497255563736,0.0001,0.4267578125,45.0,0.6005859375,0.0,2.8264674632810056,0.5,256.0,-0.009782227338291705,0.4835023283958435,1330.0,1210.0,116736.0,256.0,0.027928480878472328,1824.0,-0.05994192306388868,228.0,-8.28024599218741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7092331051826477,1081.5,1.0,0.49609375,0.2,0.6796875,0.6503475606441498,994.276621469096,0.03369140625,0.6623511910438538,0.0001,0.408203125,45.0,0.587890625,0.0,3.638637639582157,0.5,256.0,-0.005441058769065421,0.1538701057434082,1308.0,1789.0,117248.0,256.0,0.005218912847340107,1832.0,-0.07529606892057927,229.0,-8.63130557892844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6906035542488098,1132.5,1.0,0.51953125,0.2,0.69921875,0.6489642858505249,1011.160101072031,0.025146484375,0.6552627682685852,0.0001,0.41015625,45.0,0.609375,0.0,2.4127821139991283,0.5,256.0,-0.004108593369892333,0.3476291298866272,1319.5,1784.0,117760.0,256.0,0.009669102728366852,1840.0,-0.08416713537008036,230.0,-9.236912708580494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4188421368598938,1182.0,1.0,0.48046875,0.2,0.72265625,0.6486934423446655,1060.8698082234218,0.033203125,0.6482297778129578,0.0001,0.37890625,45.0,0.6015625,0.0,1.9804173838347197,0.5,256.0,-0.008921828179154545,0.5085121095180511,1205.5,1840.0,118272.0,256.0,0.00870763324201107,1848.0,-0.09523172529588919,231.0,-9.537304041404276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.782205820083618,1248.0,1.0,0.439453125,0.2,0.716796875,0.6481963992118835,1063.811425958567,0.025390625,0.6704389452934265,0.0001,0.361328125,45.0,0.578125,0.0,4.34421243541874,0.5,256.0,-0.005271626920148265,0.22088295221328735,1219.5,1957.0,118784.0,256.0,0.0037003473844379187,1856.0,-0.06654029762285063,232.0,-10.033926892131568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.297080636024475,1254.0,1.0,0.423828125,0.2,0.677734375,0.6523928642272949,1043.1609415617515,0.02392578125,0.6665509641170502,0.0001,0.373046875,45.0,0.55078125,0.0,3.9312445507384837,0.5,256.0,-0.005615104972093832,0.3101122975349426,1290.5,1880.0,119296.0,256.0,0.004515884909778833,1864.0,-0.07023821034817956,233.0,-10.737677239906043
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2381112575531006,1295.5,1.0,0.4296875,0.2,0.78125,0.6500183045864105,906.6778645141834,0.027099609375,0.6617662310600281,0.0001,0.32421875,45.0,0.60546875,0.0,2.697009486844763,0.5,256.0,-0.010778292831673753,0.2485831379890442,1435.5,2000.0,119808.0,256.0,0.02086779661476612,1872.0,-0.0739544885000214,234.0,-11.453604458346963
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.737144410610199,1343.0,1.0,0.46484375,0.2,0.654296875,0.6550681889057159,936.1990974146472,0.039794921875,0.6701431274414062,0.0001,0.4052734375,45.0,0.5595703125,0.0,3.0401544044725597,0.5,256.0,-0.010812332053319551,0.2706748843193054,1402.5,1445.0,120320.0,256.0,0.010759679600596428,1880.0,-0.08310646568133961,235.0,-11.890762711763381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4210516214370728,1341.0,1.0,0.509765625,0.2,0.64453125,0.6518333852291107,920.8957595732537,0.036865234375,0.6753256320953369,0.0001,0.4326171875,45.0,0.5771484375,0.0,3.361365013755858,0.5,256.0,-0.007852075665141456,0.2342318296432495,1451.0,1953.0,120832.0,256.0,0.01269383542239666,1888.0,-0.0765593777759932,236.0,-12.333564116843045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5708132982254028,1290.5,1.0,0.478515625,0.2,0.71875,0.6579385995864868,955.6411460375699,0.013427734375,0.6555272340774536,0.0001,0.3798828125,45.0,0.5986328125,0.0,3.0809466345235705,0.5,256.0,-0.003685570216475753,0.30154842138290405,1420.0,2176.0,121344.0,256.0,0.0019494430162012577,1896.0,-0.05395373600185849,237.0,-12.425504352916033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9190717339515686,1310.0,1.0,0.5390625,0.2,0.59375,0.6501134932041168,906.4285686142069,0.03173828125,0.657796174287796,0.0001,0.47265625,45.0,0.56640625,0.0,2.510349777759984,0.5,256.0,-0.009798486265935935,0.3083496689796448,1453.5,1890.0,121856.0,256.0,0.011184687726199627,1904.0,-0.10486468869203236,238.0,-12.200528843011707
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0761781930923462,1321.5,1.0,0.51171875,0.2,0.59765625,0.6457712352275848,988.1268896250117,0.034912109375,0.6858488023281097,0.0001,0.45703125,45.0,0.5546875,0.0,2.403248575050384,0.5,256.0,-0.007008442174992524,0.4298940896987915,1394.5,1805.0,122368.0,256.0,0.013018502853810787,1912.0,-0.11198239763325546,239.0,-11.660587479993701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4917723536491394,1323.5,1.0,0.525390625,0.2,0.658203125,0.6537570357322693,986.1511040403494,0.05126953125,0.6680489778518677,0.0001,0.43359375,45.0,0.591796875,0.0,1.3762399133993313,0.5,256.0,-0.010921452134425635,0.45420706272125244,1334.0,1871.0,122880.0,256.0,0.01655207760632038,1920.0,-0.10157739475835115,240.0,-11.159315366204828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2786295413970947,1313.0,1.0,0.498046875,0.2,0.693359375,0.6414490938186646,1013.0818081477922,0.038818359375,0.6640147566795349,0.0001,0.40234375,45.0,0.595703125,0.0,6.335767118260264,0.5,256.0,-0.010231779633613769,0.09163796901702881,1315.5,1934.0,123392.0,256.0,0.028481846675276756,1928.0,-0.08244084561010823,241.0,-10.627371884025633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0582505464553833,1300.0,1.0,0.416015625,0.2,0.625,0.6470741033554077,995.7634006128162,0.063232421875,0.7255928218364716,0.0001,0.3955078125,45.0,0.5205078125,0.0,3.106981359422207,0.5,256.0,-0.012387467184453271,0.05664956569671631,1355.5,1780.0,123904.0,256.0,0.009250798262655735,1936.0,-0.10112186320475303,242.0,-10.418553750775754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8888084292411804,1280.0,1.0,0.380859375,0.2,0.75,0.648589164018631,1005.6265459901106,0.04150390625,0.668363630771637,0.0001,0.3154296875,45.0,0.5654296875,0.0,5.533898524474353,0.5,256.0,-0.012975739755347604,0.17959022521972656,1309.5,1562.0,124416.0,256.0,0.008231271058321,1944.0,-0.09830771487031598,243.0,-10.482715162411331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9999116063117981,1250.0,1.0,0.41015625,0.2,0.7578125,0.653008222579956,1004.6306535239705,0.0380859375,0.6638715863227844,0.0001,0.326171875,45.0,0.583984375,0.0,5.490286477841437,0.5,256.0,-0.010117825398992863,0.29739266633987427,1381.5,1968.0,124928.0,256.0,0.004906247835606337,1952.0,-0.10336521128192544,244.0,-10.559019684530794
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
