mean/gen/time/iterations,mean/disc/n_expert,mean/gen/train/n_updates,mean/gen/rollout/ep_rew_mean,mean/disc/global_step,mean/disc/disc_acc_gen,mean/gen/train/policy_gradient_loss,mean/disc/disc_proportion_expert_pred,mean/gen/train/value_loss,mean/gen/time/time_elapsed,mean/disc/disc_proportion_expert_true,mean/gen/train/clip_fraction,mean/gen/train/clip_range,mean/gen/time/total_timesteps,mean/gen/train/learning_rate,mean/disc/disc_loss,mean/gen/train/approx_kl,mean/gen/train/loss,mean/gen/rollout/ep_len_mean,mean/gen/train/entropy_loss,mean/gen/train/explained_variance,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_acc,mean/disc/n_generated,mean/gen/time/fps,mean/gen/rollout/ep_rew_wrapped_mean
1.0,256.0,6984.0,1177.0,873.0,0.767578125,-0.007514242759498302,0.30859375,1.5213959757238626,0.0,0.5,0.042236328125,0.2,446976.0,0.0001,0.679926872253418,0.012487409636378288,0.29974982142448425,45.0,-0.05564918413438136,0.2699621319770813,0.6415691077709198,0.384765625,0.576171875,256.0,1768.0,-13.24311526264064
1.0,256.0,6992.0,1230.5,874.0,0.80078125,-0.00435580008343095,0.32421875,1.365882558049634,0.0,0.5,0.01220703125,0.2,447488.0,0.0001,0.6339210271835327,0.0026789323892444372,0.5656480193138123,45.0,-0.037574405567283975,0.4166836142539978,0.6412835121154785,0.44921875,0.625,256.0,1882.0,-13.383620054675266
1.0,256.0,7000.0,1199.5,875.0,0.7109375,-0.005136209598276764,0.3564453125,1.869920129654929,0.0,0.5,0.023681640625,0.2,448000.0,0.0001,0.670524537563324,0.012818988412618637,0.384493350982666,45.0,-0.03884257501249522,0.4417996406555176,0.6483603715896606,0.423828125,0.5673828125,256.0,1960.0,-13.312027307124808
1.0,256.0,7008.0,1168.5,876.0,0.7578125,-0.009802442007639911,0.3544921875,2.2174365930259228,0.0,0.5,0.028564453125,0.2,448512.0,0.0001,0.6329665184020996,0.006049005780369043,0.7171851396560669,45.0,-0.05983607017697068,0.2862294316291809,0.6454862356185913,0.466796875,0.6123046875,256.0,2089.0,-13.162451679306105
1.0,256.0,7016.0,1130.0,877.0,0.67578125,-0.003383424467756413,0.439453125,1.7052069772034883,0.0,0.5,0.01220703125,0.2,449024.0,0.0001,0.6304430961608887,0.0017665829509496689,0.41569337248802185,45.0,-0.03622901022754377,0.3841373324394226,0.6397671401500702,0.5546875,0.615234375,256.0,1859.0,-12.814036823259666
1.0,256.0,7024.0,1061.5,878.0,0.662109375,-0.0034926589723909274,0.455078125,1.4921059628250077,0.0,0.5,0.017822265625,0.2,449536.0,0.0001,0.6685248911380768,0.01436957623809576,0.2624945342540741,45.0,-0.03267505347048427,0.5490866601467133,0.6448531746864319,0.572265625,0.6171875,256.0,1897.0,-12.578709648707882
1.0,256.0,7032.0,1053.0,879.0,0.62890625,-0.003818624551058747,0.49609375,2.232370085082948,0.0,0.5,0.0185546875,0.2,450048.0,0.0001,0.6414073705673218,0.003936026711016893,0.6285150051116943,45.0,-0.0452031211607391,0.6157217621803284,0.6385956406593323,0.62109375,0.625,256.0,1935.0,-12.31012776040472
1.0,256.0,7040.0,1032.5,880.0,0.462890625,-0.009640685027989093,0.564453125,5.803221677429974,0.0,0.5,0.034423828125,0.2,450560.0,0.0001,0.7075192630290985,0.008071865886449814,2.276902914047241,45.0,-0.05394887292641215,0.546345055103302,0.6267135441303253,0.591796875,0.52734375,256.0,1802.0,-11.334103520670906
1.0,256.0,7048.0,1050.5,881.0,0.591796875,-0.010805321493535303,0.517578125,5.008950127288699,0.0,0.5,0.031494140625,0.2,451072.0,0.0001,0.6641218364238739,0.009396410547196865,2.0675594806671143,45.0,-0.06947286918148166,0.5953887403011322,0.6319846510887146,0.626953125,0.609375,256.0,1891.0,-10.07405790370889
1.0,256.0,7056.0,1045.0,882.0,0.5625,-0.009976563538657501,0.5283203125,1.5537249932531267,0.0,0.5,0.028564453125,0.2,451584.0,0.0001,0.6557265520095825,0.013572018593549728,0.29503899812698364,45.0,-0.050540089807327604,0.807928130030632,0.6294533610343933,0.619140625,0.5908203125,256.0,1720.0,-8.959727592142299
1.0,256.0,7064.0,1034.0,883.0,0.6796875,-0.01490589326567715,0.4326171875,4.334691938012838,0.0,0.5,0.048095703125,0.2,452096.0,0.0001,0.6444909572601318,0.010886107571423054,1.493653416633606,45.0,-0.0665112792266882,0.27823638916015625,0.641514003276825,0.544921875,0.6123046875,256.0,1842.0,-7.964595386916772
1.0,256.0,7072.0,1080.0,884.0,0.626953125,-0.01031914980012516,0.4248046875,1.3919885659124702,0.0,0.5,0.037353515625,0.2,452608.0,0.0001,0.6802978813648224,0.007031518500298262,0.1302635371685028,45.0,-0.0708302521816222,0.5767062604427338,0.6452210247516632,0.4765625,0.5517578125,256.0,1777.0,-7.969581956509501
1.0,256.0,7080.0,1199.0,885.0,0.7890625,-0.007460769389581401,0.3115234375,1.7937152618542314,0.0,0.5,0.026611328125,0.2,453120.0,0.0001,0.6490372717380524,0.005386722274124622,0.630466878414154,45.0,-0.04107887626742013,0.3551980257034302,0.6495606303215027,0.412109375,0.6005859375,256.0,1806.0,-7.929479402285069
1.0,256.0,7088.0,1220.5,886.0,0.7734375,-0.005592984984104987,0.2822265625,3.3629212444648147,0.0,0.5,0.028564453125,0.2,453632.0,0.0001,0.669524222612381,0.015821080654859543,1.40874445438385,45.0,-0.04083059302865877,0.2709606885910034,0.6521337628364563,0.337890625,0.5556640625,256.0,1864.0,-8.185834459997714
1.0,256.0,7096.0,1290.0,887.0,0.822265625,-0.005426053576229606,0.2763671875,1.1082092641154304,0.0,0.5,0.0283203125,0.2,454144.0,0.0001,0.6503256261348724,0.012056414969265461,0.5123271942138672,45.0,-0.04451620691361313,0.304546594619751,0.6459065079689026,0.375,0.5986328125,256.0,1884.0,-8.868169281929731
1.0,256.0,7104.0,1314.0,888.0,0.791015625,-0.004234773386997404,0.3076171875,1.6787485252134502,0.0,0.5,0.02490234375,0.2,454656.0,0.0001,0.6458749771118164,0.004518100526183844,0.5040223002433777,45.0,-0.056275361093867105,0.4317426085472107,0.6433978974819183,0.40625,0.5986328125,256.0,1705.0,-9.60308394045569
1.0,256.0,7112.0,1350.5,889.0,0.76953125,-0.007956201498018345,0.2939453125,1.333692868705839,0.0,0.5,0.040283203125,0.2,455168.0,0.0001,0.6473637223243713,0.00804293341934681,0.3177417814731598,45.0,-0.07365437272528652,-0.1373811960220337,0.6407571732997894,0.357421875,0.5634765625,256.0,1759.0,-10.594547811876982
1.0,256.0,7120.0,1376.0,890.0,0.77734375,-0.013507865442079492,0.298828125,8.138631045818329,0.0,0.5,0.06201171875,0.2,455680.0,0.0001,0.6506153047084808,0.013571182265877724,3.365194082260132,45.0,-0.11324066927772947,0.216718852519989,0.6447710692882538,0.375,0.576171875,256.0,1541.0,-11.74297585609369
1.0,256.0,7128.0,1421.5,891.0,0.7734375,-0.007756150545901619,0.3076171875,1.0904903672635555,0.0,0.5,0.02734375,0.2,456192.0,0.0001,0.6763150691986084,0.01812123693525791,0.16561846435070038,45.0,-0.040919386152381776,-0.14089596271514893,0.6466856002807617,0.388671875,0.5810546875,256.0,1842.0,-12.728662884561345
1.0,256.0,7136.0,1408.5,892.0,0.80078125,-0.004785236462339526,0.2900390625,0.9418358913389966,0.0,0.5,0.02490234375,0.2,456704.0,0.0001,0.660919576883316,0.007776351645588875,0.22406044602394104,45.0,-0.03780468855620711,0.38794130086898804,0.6577430665493011,0.380859375,0.5908203125,256.0,1882.0,-13.128190727168693
1.0,256.0,7144.0,1362.0,893.0,0.68359375,-0.009185975686705206,0.3544921875,2.4314818389248103,0.0,0.5,0.03515625,0.2,457216.0,0.0001,0.6612562835216522,0.00846564769744873,0.7904039025306702,45.0,-0.08471701724920422,0.4501783847808838,0.656480222940445,0.392578125,0.5380859375,256.0,1737.0,-13.075525511577725
1.0,256.0,7152.0,1340.5,894.0,0.75,-0.004122250978980446,0.34375,0.5953579309862107,0.0,0.5,0.015869140625,0.2,457728.0,0.0001,0.6867815256118774,0.012791691347956657,0.14398768544197083,45.0,-0.02519081135687884,0.2905653715133667,0.649511843919754,0.4375,0.59375,256.0,1953.0,-12.990514057911932
1.0,256.0,7160.0,1334.0,895.0,0.7421875,-0.003978833721703268,0.345703125,1.14463906083256,0.0,0.5,0.01806640625,0.2,458240.0,0.0001,0.6361126601696014,0.0026660184375941753,0.1541128307580948,45.0,-0.034479979338357225,0.3993636965751648,0.6449375152587891,0.43359375,0.587890625,256.0,1800.0,-12.542187906429172
1.0,256.0,7168.0,1316.0,896.0,0.7265625,-0.006728412765369285,0.373046875,1.1347961575957015,0.0,0.5,0.031494140625,0.2,458752.0,0.0001,0.6487024128437042,0.014519265852868557,0.33622995018959045,45.0,-0.0629659598635044,0.4962555766105652,0.6473387777805328,0.47265625,0.599609375,256.0,1844.0,-11.720527582969517
1.0,256.0,7176.0,1290.5,897.0,0.61328125,-0.006655391989625059,0.44921875,1.4697802315931767,0.0,0.5,0.0400390625,0.2,459264.0,0.0001,0.6592405140399933,0.013469215482473373,0.4013943374156952,45.0,-0.0726675003679702,0.3874284029006958,0.6363553702831268,0.51171875,0.5625,256.0,1702.0,-11.188026231285185
1.0,256.0,7184.0,1269.0,898.0,0.65234375,-0.011036845433409326,0.43359375,3.062912098132074,0.0,0.5,0.039306640625,0.2,459776.0,0.0001,0.6490349471569061,0.006940058432519436,1.1893718242645264,45.0,-0.09847431231173687,0.4403361678123474,0.6348609030246735,0.51953125,0.5859375,256.0,1690.0,-10.474829121297226
1.0,256.0,7192.0,1321.5,899.0,0.69140625,-0.006587652052985504,0.400390625,1.8427003824617714,0.0,0.5,0.024169921875,0.2,460288.0,0.0001,0.653823733329773,0.004735748749226332,0.47656604647636414,45.0,-0.080528005521046,0.4209291934967041,0.6423559784889221,0.4921875,0.591796875,256.0,1578.0,-9.824156453125179
1.0,256.0,7200.0,1351.0,900.0,0.73046875,-0.020969606077414937,0.3466796875,4.655955917201936,0.0,0.5,0.083251953125,0.2,460800.0,0.0001,0.6704753041267395,0.04099803790450096,2.0540120601654053,45.0,-0.08563363290159032,0.3820646405220032,0.639262855052948,0.423828125,0.5771484375,256.0,1323.0,-9.682122627981007
1.0,256.0,7208.0,1390.5,901.0,0.822265625,-0.004808935373148415,0.2451171875,3.507286919746548,0.0,0.5,0.015869140625,0.2,461312.0,0.0001,0.6538470685482025,0.0026762362103909254,0.9917781949043274,45.0,-0.05104809539625421,-0.14703404903411865,0.6311045587062836,0.3125,0.5673828125,256.0,1810.0,-9.957380190538242
1.0,256.0,7216.0,1435.0,902.0,0.8125,-0.005374785207095556,0.224609375,1.8048515552654862,0.0,0.5,0.02294921875,0.2,461824.0,0.0001,0.6815620064735413,0.0047300211153924465,0.5026732683181763,45.0,-0.05036030633345945,0.3673079013824463,0.6365574300289154,0.26171875,0.537109375,256.0,1660.0,-10.705555267604067
1.0,256.0,7224.0,1433.5,903.0,0.87890625,-0.005362038758903509,0.23046875,3.914290692890063,0.0,0.5,0.01318359375,0.2,462336.0,0.0001,0.6476743519306183,0.0024114493280649185,2.225208044052124,45.0,-0.036408526269951835,0.5068376958370209,0.6449258327484131,0.33984375,0.609375,256.0,1889.0,-11.429600575966761
1.0,256.0,7232.0,1433.5,904.0,0.734375,-0.005839541787281632,0.34375,2.3129889429546893,0.0,0.5,0.0205078125,0.2,462848.0,0.0001,0.6494036316871643,0.005685487296432257,0.279529869556427,45.0,-0.05226382002001628,0.544679582118988,0.6514005362987518,0.421875,0.578125,256.0,1844.0,-12.271424794616177
1.0,256.0,7240.0,1457.0,905.0,0.654296875,-0.0022715576487826183,0.4228515625,1.6680504258256406,0.0,0.5,0.011962890625,0.2,463360.0,0.0001,0.6588585674762726,0.002312071155756712,0.505466103553772,45.0,-0.03630177530430956,-0.4064990282058716,0.653316080570221,0.5,0.5771484375,256.0,1883.0,-12.667745508821682
1.0,256.0,7248.0,1414.5,906.0,0.14453125,-0.016765347543696407,0.8779296875,1.427836809772998,0.0,0.5,0.11279296875,0.2,463872.0,0.0001,0.7568289339542389,0.23325271904468536,0.19524458050727844,45.0,-0.13788293555262499,-0.05685091018676758,0.5912240445613861,0.900390625,0.5224609375,256.0,1633.0,-12.53910050580278
1.0,256.0,7256.0,1461.0,907.0,0.390625,-0.0068935512827010825,0.7685546875,182.98214647173882,0.0,0.5,0.084716796875,0.2,464384.0,0.0001,0.5514618456363678,0.012941969558596611,25.055110931396484,45.0,-0.35284719383344054,0.10048192739486694,0.5606703758239746,0.927734375,0.6591796875,256.0,1695.0,-12.123995705014094
1.0,256.0,7264.0,1447.0,908.0,0.42578125,-0.010811144660692662,0.7275390625,135.2313028872013,0.0,0.5,0.10595703125,0.2,464896.0,0.0001,0.5546403229236603,0.0055259596556425095,34.31856155395508,45.0,-0.400732166133821,0.44010233879089355,0.5691526830196381,0.880859375,0.6533203125,256.0,1752.0,-16.35067115811631
1.0,256.0,7272.0,1364.5,909.0,0.50390625,-0.021560999732173514,0.677734375,147.42125537991524,0.0,0.5,0.19921875,0.2,465408.0,0.0001,0.5439377725124359,0.010481005534529686,30.321691513061523,45.0,-0.5080399373546243,0.475172221660614,0.5802066326141357,0.859375,0.681640625,256.0,1454.0,-20.63692414114252
1.0,256.0,7280.0,1354.5,910.0,0.49609375,-0.016911552087549353,0.6279296875,67.67842365801334,0.0,0.5,0.1171875,0.2,465920.0,0.0001,0.6090063154697418,0.007774160709232092,29.413463592529297,45.0,-0.3480577393202111,0.6125347018241882,0.6037799119949341,0.751953125,0.6240234375,256.0,1704.0,-25.807571243429557
1.0,256.0,7288.0,1341.0,911.0,0.75390625,-0.028149151308753062,0.337890625,20.580358006060123,0.0,0.5,0.24951171875,0.2,466432.0,0.0001,0.6037747859954834,0.01642027124762535,7.094627857208252,45.0,-0.3208288865862414,0.7230679094791412,0.6164726316928864,0.4296875,0.591796875,256.0,1812.0,-28.60895052840933
1.0,256.0,7296.0,1255.5,912.0,0.87890625,-0.03204776544589549,0.2294921875,26.61757931113243,0.0,0.5,0.231201171875,0.2,466944.0,0.0001,0.6248332560062408,0.05954095721244812,9.011513710021973,45.0,-0.25591108261141926,0.3405241370201111,0.6378720104694366,0.337890625,0.6083984375,256.0,2010.0,-30.548168193856256
1.0,256.0,7304.0,1248.0,913.0,0.7734375,-0.016970315315120388,0.3125,7.0048861764371395,0.0,0.5,0.060546875,0.2,467456.0,0.0001,0.6502091884613037,0.040383778512477875,1.7957139015197754,45.0,-0.13145020278170705,0.5032382905483246,0.6395784318447113,0.3984375,0.5859375,256.0,1939.0,-33.18192385116592
1.0,256.0,7312.0,1233.5,914.0,0.755859375,-0.005854600683960598,0.296875,7.783273659646511,0.0,0.5,0.019287109375,0.2,467968.0,0.0001,0.6712638139724731,0.006942468695342541,2.624464273452759,45.0,-0.0794490886037238,0.6488197445869446,0.6452720463275909,0.349609375,0.552734375,256.0,1778.0,-34.42171361654066
1.0,256.0,7320.0,1265.0,915.0,0.771484375,-0.008757809358939994,0.3125,5.796476184390485,0.0,0.5,0.03515625,0.2,468480.0,0.0001,0.6657851934432983,0.009029749780893326,1.3221898078918457,45.0,-0.08169879621709697,0.535921037197113,0.6393445134162903,0.396484375,0.583984375,256.0,1642.0,-35.45884966565296
1.0,256.0,7328.0,1236.0,916.0,0.744140625,-0.009161996960756369,0.326171875,4.443710396066308,0.0,0.5,0.038818359375,0.2,468992.0,0.0001,0.6528347134590149,0.012401720508933067,1.0117652416229248,45.0,-0.1028872386959847,0.6125685572624207,0.6424583196640015,0.396484375,0.5703125,256.0,1728.0,-35.350561911510304
1.0,256.0,7336.0,1253.5,917.0,0.7578125,-0.007393862433673348,0.3291015625,3.6754898382350802,0.0,0.5,0.03125,0.2,469504.0,0.0001,0.6424028873443604,0.02110760472714901,1.0401338338851929,45.0,-0.06143223342951387,0.5836868584156036,0.6384870111942291,0.416015625,0.5869140625,256.0,1355.0,-31.67676493528299
1.0,256.0,7344.0,1257.5,918.0,0.802734375,-0.012378124010865577,0.296875,4.838258616626263,0.0,0.5,0.05859375,0.2,470016.0,0.0001,0.6640064418315887,0.02146287076175213,1.8128772974014282,45.0,-0.07578117088996805,0.3068352937698364,0.644588828086853,0.396484375,0.599609375,256.0,1832.0,-27.90555127153173
1.0,256.0,7352.0,1252.0,919.0,0.75390625,-0.005306534898409154,0.30078125,4.829709734767675,0.0,0.5,0.01708984375,0.2,470528.0,0.0001,0.663383424282074,0.004594413563609123,1.1711313724517822,45.0,-0.05701204037904972,0.44381773471832275,0.6507959961891174,0.35546875,0.5546875,256.0,1703.0,-23.275701398504896
1.0,256.0,7360.0,1232.5,920.0,0.796875,-0.005173887773707975,0.2958984375,3.9982154509052634,0.0,0.5,0.01953125,0.2,471040.0,0.0001,0.6474781930446625,0.0063963597640395164,1.1274809837341309,45.0,-0.06744315283140168,0.20801329612731934,0.6456965208053589,0.388671875,0.5927734375,256.0,1677.0,-20.124766772249714
1.0,256.0,7368.0,1306.0,921.0,0.783203125,-0.008244433658546768,0.314453125,5.767337512224913,0.0,0.5,0.04150390625,0.2,471552.0,0.0001,0.6804271340370178,0.03999548405408859,1.3679735660552979,45.0,-0.06591471994033782,0.24948394298553467,0.653374582529068,0.412109375,0.59765625,256.0,1884.0,-18.361965007437394
1.0,256.0,7376.0,1263.5,922.0,0.71484375,-0.0032609925547149032,0.3603515625,5.144478370435536,0.0,0.5,0.01904296875,0.2,472064.0,0.0001,0.6480112075805664,0.002635868266224861,0.8828774690628052,45.0,-0.059055663557955995,0.08150964975357056,0.6450232863426208,0.435546875,0.5751953125,256.0,1388.0,-15.73362317118328
1.0,256.0,7384.0,1308.0,923.0,0.6875,-0.006878243955725338,0.3857421875,3.9708780851215124,0.0,0.5,0.022216796875,0.2,472576.0,0.0001,0.6598852276802063,0.003408428281545639,0.9630937576293945,45.0,-0.078560776746599,0.5052385032176971,0.6515277028083801,0.458984375,0.5732421875,256.0,1797.0,-14.440848552240059
1.0,256.0,7392.0,1216.5,924.0,0.75390625,-0.004334741253842367,0.3701171875,3.196751897688955,0.0,0.5,0.03173828125,0.2,473088.0,0.0001,0.6392411291599274,0.004582142923027277,0.7437970042228699,45.0,-0.08263947219893453,0.2906041741371155,0.6452603340148926,0.494140625,0.6240234375,256.0,1883.0,-14.05054388619028
1.0,256.0,7400.0,1157.5,925.0,0.6484375,-0.006243652300327085,0.4296875,2.430637096054852,0.0,0.5,0.024658203125,0.2,473600.0,0.0001,0.6502586007118225,0.004248972050845623,0.34841176867485046,45.0,-0.0749145331355976,0.5354463756084442,0.6454210877418518,0.5078125,0.578125,256.0,1686.0,-13.449794035702944
1.0,256.0,7408.0,1104.5,926.0,0.67578125,-0.00838063949777279,0.421875,2.2744345762766898,0.0,0.5,0.040771484375,0.2,474112.0,0.0001,0.6562199294567108,0.00885688979178667,0.6852672100067139,45.0,-0.0727511362201767,0.6545802652835846,0.645742267370224,0.51953125,0.59765625,256.0,1472.0,-12.62220225145109
1.0,256.0,7416.0,1146.0,927.0,0.681640625,-0.009297263706685044,0.4189453125,2.3417644295841455,0.0,0.5,0.027587890625,0.2,474624.0,0.0001,0.6485009789466858,0.006035218946635723,0.42742666602134705,45.0,-0.06907198140834225,0.6595109701156616,0.6444895267486572,0.51953125,0.6005859375,256.0,1692.0,-11.829828143296764
1.0,256.0,7424.0,1129.0,928.0,0.6484375,-0.011989021943008993,0.4228515625,1.7267201677896082,0.0,0.5,0.05078125,0.2,475136.0,0.0001,0.6637480854988098,0.008520418778061867,0.3207167387008667,45.0,-0.07580208864237648,0.7122675478458405,0.6465535163879395,0.494140625,0.5712890625,256.0,1746.0,-10.869688838664443
1.0,256.0,7432.0,1122.0,929.0,0.767578125,-0.005212554315221496,0.3505859375,1.4793696568813175,0.0,0.5,0.032958984375,0.2,475648.0,0.0001,0.6496252417564392,0.016629807651042938,0.34377890825271606,45.0,-0.06598894665512489,0.4766889214515686,0.6476918160915375,0.46875,0.6181640625,256.0,1867.0,-10.381568361474201
1.0,256.0,7440.0,1225.5,930.0,0.6953125,-0.008454419796180446,0.3720703125,1.9204251673072577,0.0,0.5,0.029541015625,0.2,476160.0,0.0001,0.6694879233837128,0.007618829142302275,0.41459986567497253,45.0,-0.06731319855316542,0.3852541446685791,0.6418188214302063,0.439453125,0.5673828125,256.0,1777.0,-9.880440729400142
1.0,256.0,7448.0,1219.0,931.0,0.75390625,-0.008082354215730447,0.3193359375,1.789424550253898,0.0,0.5,0.033203125,0.2,476672.0,0.0001,0.6658477485179901,0.0097811259329319,0.6453918814659119,45.0,-0.07592785677115899,0.19994372129440308,0.6468302011489868,0.392578125,0.5732421875,256.0,1852.0,-9.975384016111493
1.0,256.0,7456.0,1256.0,932.0,0.71875,-0.007360323274042457,0.34375,1.5896604899317026,0.0,0.5,0.02978515625,0.2,477184.0,0.0001,0.6672633290290833,0.006688885390758514,0.43764495849609375,45.0,-0.08219256186566781,0.4229840636253357,0.6429028511047363,0.40625,0.5625,256.0,1664.0,-10.461039486331865
1.0,256.0,7464.0,1266.0,933.0,0.759765625,-0.009467949770623818,0.3193359375,2.852577393874526,0.0,0.5,0.04248046875,0.2,477696.0,0.0001,0.6577552855014801,0.01325176004320383,0.5993587970733643,45.0,-0.09937808864196995,-0.15078115463256836,0.6408024728298187,0.3984375,0.5791015625,256.0,1775.0,-10.833260571407154
1.0,256.0,7472.0,1315.5,934.0,0.7578125,-0.009298302928073099,0.310546875,2.074018373619765,0.0,0.5,0.031494140625,0.2,478208.0,0.0001,0.6713708937168121,0.0051085567101836205,0.5169404149055481,45.0,-0.09960440568102058,0.3418983817100525,0.6352929472923279,0.37890625,0.568359375,256.0,1402.0,-11.63280286048539
1.0,256.0,7480.0,1307.5,935.0,0.73046875,-0.006562981732713524,0.3671875,1.444315413478762,0.0,0.5,0.028564453125,0.2,478720.0,0.0001,0.6556041836738586,0.005012860521674156,0.44076061248779297,45.0,-0.05748740820490639,-0.24359440803527832,0.6425832808017731,0.46484375,0.59765625,256.0,1860.0,-12.728905702745543
1.0,256.0,7488.0,1310.0,936.0,0.650390625,-0.00944068822718691,0.435546875,1.5521487924270332,0.0,0.5,0.03466796875,0.2,479232.0,0.0001,0.6427200436592102,0.008907594718039036,0.24730022251605988,45.0,-0.07947077876451658,0.15741336345672607,0.6466429233551025,0.521484375,0.5859375,256.0,1730.0,-13.25841756252572
1.0,256.0,7496.0,1277.0,937.0,0.61328125,-0.007452865291270427,0.4521484375,1.4586175321601331,0.0,0.5,0.029541015625,0.2,479744.0,0.0001,0.6611336171627045,0.008311279118061066,0.41345545649528503,45.0,-0.06557272985082818,0.5290683507919312,0.6566825211048126,0.517578125,0.5654296875,256.0,1796.0,-13.430738011281937
1.0,256.0,7504.0,1293.0,938.0,0.58203125,-0.004685659914684948,0.4921875,1.3845518620219082,0.0,0.5,0.028076171875,0.2,480256.0,0.0001,0.6846363842487335,0.008730031549930573,0.2005290687084198,45.0,-0.05279991350835189,0.365752637386322,0.6473132967948914,0.56640625,0.57421875,256.0,1826.0,-13.187684951815754
1.0,256.0,7512.0,1292.5,939.0,0.599609375,-0.005565986568399239,0.4775390625,1.5477483221329749,0.0,0.5,0.0185546875,0.2,480768.0,0.0001,0.6542377471923828,0.00477153155952692,0.5767952799797058,45.0,-0.04695366939085943,0.5238341987133026,0.6483006179332733,0.5546875,0.5771484375,256.0,1871.0,-12.538337069265545
1.0,256.0,7520.0,1277.5,940.0,0.69921875,-0.0039286682367674075,0.423828125,1.178855357458815,0.0,0.5,0.012939453125,0.2,481280.0,0.0001,0.664264589548111,0.0056349169462919235,0.2589687705039978,45.0,-0.030841264448099537,0.6505154371261597,0.6454550921916962,0.546875,0.623046875,256.0,2002.0,-11.73220804466866
1.0,256.0,7528.0,1212.0,941.0,0.65625,-0.007597644267661963,0.4208984375,1.0796113316901028,0.0,0.5,0.027099609375,0.2,481792.0,0.0001,0.6564183235168457,0.007333528716117144,0.22226457297801971,45.0,-0.05416971920931246,0.4272127151489258,0.6499361097812653,0.498046875,0.5771484375,256.0,1735.0,-10.823741410663352
1.0,256.0,7536.0,1299.0,942.0,0.71484375,-0.007396507204248337,0.388671875,2.030177873559296,0.0,0.5,0.033935546875,0.2,482304.0,0.0001,0.6453965306282043,0.009524056687951088,0.5584908127784729,45.0,-0.07519036519079236,0.1784082055091858,0.6468358635902405,0.4921875,0.603515625,256.0,1870.0,-10.124116209894419
1.0,256.0,7544.0,1300.5,943.0,0.65234375,-0.00782213827551459,0.4228515625,1.421501018339768,0.0,0.5,0.03466796875,0.2,482816.0,0.0001,0.6494059860706329,0.006466214545071125,0.445229172706604,45.0,-0.07261204723909032,0.23200398683547974,0.6406363248825073,0.498046875,0.5751953125,256.0,1352.0,-9.02296577969566
1.0,256.0,7552.0,1333.0,944.0,0.693359375,-0.00694175693570287,0.3701171875,1.3619233563076705,0.0,0.5,0.02490234375,0.2,483328.0,0.0001,0.6643100380897522,0.008322741836309433,0.2059614211320877,45.0,-0.0591864761627221,0.19056206941604614,0.6521000862121582,0.43359375,0.5634765625,256.0,1804.0,-8.106929677333683
1.0,256.0,7560.0,1366.5,945.0,0.73046875,-0.012383878194668796,0.3525390625,2.317123199813068,0.0,0.5,0.03955078125,0.2,483840.0,0.0001,0.6601878106594086,0.008203750476241112,0.6530508399009705,45.0,-0.05580813418782782,0.09008747339248657,0.65634885430336,0.435546875,0.5830078125,256.0,1872.0,-7.95963370972313
1.0,256.0,7568.0,1368.0,946.0,0.7109375,-0.011490065371617675,0.3662109375,1.0884642727905884,0.0,0.5,0.0341796875,0.2,484352.0,0.0001,0.6725562810897827,0.007787805981934071,0.3790733218193054,45.0,-0.07581390478299,0.36363232135772705,0.6481131315231323,0.443359375,0.5771484375,256.0,1816.0,-8.43986625735648
1.0,256.0,7576.0,1394.0,947.0,0.71484375,-0.003700115397805348,0.37109375,1.015092279878445,0.0,0.5,0.01171875,0.2,484864.0,0.0001,0.6392448544502258,0.0036048293113708496,0.16872604191303253,45.0,-0.036325219483842375,0.2088940143585205,0.6497468948364258,0.45703125,0.5859375,256.0,1804.0,-9.00536561225541
1.0,256.0,7584.0,1365.0,948.0,0.767578125,-0.004521113372902619,0.341796875,1.066121575422585,0.0,0.5,0.019775390625,0.2,485376.0,0.0001,0.6489070653915405,0.004609862342476845,0.1402343511581421,45.0,-0.036294917696068296,0.367733359336853,0.6467016935348511,0.451171875,0.609375,256.0,1917.0,-9.644153679395094
1.0,256.0,7592.0,1373.0,949.0,0.75390625,-0.004870621218287852,0.3671875,0.9094595095375553,0.0,0.5,0.0166015625,0.2,485888.0,0.0001,0.6418352425098419,0.02133113332092762,0.5043709874153137,45.0,-0.03478876555163879,0.5293868482112885,0.6492679119110107,0.48828125,0.62109375,256.0,2059.0,-10.309632841488346
1.0,256.0,7600.0,1383.5,950.0,0.625,-0.009059383097337559,0.4423828125,1.2892294356133789,0.0,0.5,0.031982421875,0.2,486400.0,0.0001,0.6603841185569763,0.01353546604514122,0.17458637058734894,45.0,-0.0847198153642239,0.48754894733428955,0.6460912823677063,0.509765625,0.5673828125,256.0,1602.0,-10.871880891192705
1.0,256.0,7608.0,1431.5,951.0,0.56640625,-0.007817737183358986,0.501953125,2.3251022906042635,0.0,0.5,0.0302734375,0.2,486912.0,0.0001,0.6644467115402222,0.007757595740258694,0.5549715757369995,45.0,-0.08722449780907482,0.3903810977935791,0.646265983581543,0.5703125,0.568359375,256.0,1741.0,-11.199268614053727
