raw/gen/time/iterations,raw/gen/time/total_timesteps,raw/gen/time/time_elapsed,raw/gen/rollout/ep_rew_mean,raw/gen/rollout/ep_len_mean,raw/gen/time/fps,raw/gen/train/explained_variance,raw/gen/train/policy_gradient_loss,raw/gen/train/clip_fraction,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/learning_rate,raw/gen/train/approx_kl,raw/gen/train/loss,raw/gen/train/clip_range,raw/gen/train/value_loss,raw/gen/train/entropy_loss,raw/gen/train/n_updates
1,556032,0,1183.5,45.0,1685,0.48053663969039917,-0.006600600099773146,0.021484375,-14.191550760604441,0.0001,0.009944912,0.23330998420715332,0.2,1.1749550236854702,-0.0309169624815695,8680
1,556544,0,1179.5,45.0,1909,0.6135048568248749,-0.004705103827291168,0.013671875,-12.24006705082953,0.0001,0.023250151,0.17538844048976898,0.2,1.906202988466248,-0.03293377157388022,8688
1,557056,0,1186.0,45.0,1884,0.6533754169940948,-0.007908949646662222,0.03173828125,-11.627403712458909,0.0001,0.0146714635,0.23975609242916107,0.2,1.62800829927437,-0.04568779946566792,8696
1,557568,0,1158.5,45.0,2048,0.35512983798980713,-0.00991004096067627,0.02783203125,-11.057407619953155,0.0001,0.024333008,0.5461930632591248,0.2,3.1882386510260403,-0.03726955035381252,8704
1,558080,0,1189.5,45.0,2157,0.684876948595047,-0.0028955931193195283,0.007568359375,-11.232236548550427,0.0001,0.014662375,0.26679882407188416,0.2,1.9533466605935246,-0.0198346258039237,8712
1,558592,0,1211.5,45.0,1352,0.6965659260749817,-0.007318709525861777,0.026611328125,-11.427422101385892,0.0001,0.015560082,0.4117971360683441,0.2,2.7505787485279143,-0.03916181257227436,8720
1,559104,0,1198.0,45.0,1851,0.4827805757522583,-0.006886575458338484,0.024169921875,-11.146450019814074,0.0001,0.0050551626,0.7443148493766785,0.2,3.767844074871391,-0.0373481115384493,8728
1,559616,0,1186.5,45.0,1855,0.6893128156661987,-0.007087122474331409,0.019775390625,-11.247035432048142,0.0001,0.012888577,0.18591876327991486,0.2,1.8037697564577684,-0.03663455381320091,8736
1,560128,0,1173.0,45.0,1700,0.7499418258666992,-0.00996550994750578,0.024658203125,-11.190459468960762,0.0001,0.023981186,0.152116596698761,0.2,1.9024825288215652,-0.03557415302202571,8744
1,560640,0,1180.0,45.0,1681,0.8381617516279221,-0.002839614298864035,0.013916015625,-11.1233751315251,0.0001,0.002301057,0.09546062350273132,0.2,0.8534018099308014,-0.029423937088722596,8752
1,561152,0,1210.5,45.0,1878,0.810898020863533,-0.005792210620711558,0.02587890625,-11.128183412477375,0.0001,0.0054906383,0.18809062242507935,0.2,1.223745800438337,-0.03899585347971879,8760
1,561664,0,1197.0,45.0,1763,0.7243983149528503,-0.004141123310546391,0.01904296875,-10.857021183148026,0.0001,0.012092371,0.1119064912199974,0.2,0.8971650450257584,-0.031704905446531484,8768
1,562176,0,1214.5,45.0,2186,0.5597304403781891,-0.0036725981590279844,0.02099609375,-10.80994761608541,0.0001,0.010796785,0.25843143463134766,0.2,1.4059113608673215,-0.026807652542629512,8776
1,562688,0,1207.5,45.0,1910,0.670495480298996,-0.004564763708913233,0.01171875,-10.288963048048318,0.0001,0.011611201,0.10925867408514023,0.2,0.7693823293084279,-0.020865872658760054,8784
1,563200,0,1166.5,45.0,1525,0.49519437551498413,-0.007476788705389481,0.0234375,-9.948491908200085,0.0001,0.0057686544,0.25363558530807495,0.2,1.3714058115147054,-0.03893519166740589,8792
1,563712,0,1146.5,45.0,1902,0.3011983036994934,-0.0030457818356808275,0.0244140625,-9.854130150564014,0.0001,0.028435297,0.2755495309829712,0.2,1.1513439279515296,-0.026451302899658913,8800
1,564224,0,1196.5,45.0,1814,0.7256780564785004,-0.0043488861483638175,0.014404296875,-9.613384844958782,0.0001,0.0046930546,0.2187531590461731,0.2,0.9836403295630589,-0.02038931420611334,8808
1,564736,0,1207.0,45.0,1653,0.33361518383026123,-0.0062590911402367055,0.02001953125,-9.679811546057463,0.0001,0.01118765,0.19767530262470245,0.2,1.0569822714896873,-0.03187214052741183,8816
1,565248,0,1228.5,45.0,1687,0.31588512659072876,-0.007519337203120813,0.030029296875,-10.151482114829124,0.0001,0.014170282,0.26397618651390076,0.2,1.4151059431023896,-0.03436752191919368,8824
1,565760,0,1269.0,45.0,1526,0.2939921021461487,-0.006324649231828516,0.02978515625,-10.249394781515003,0.0001,0.0077496897,0.42494505643844604,0.2,1.7319078780710697,-0.04462232549849432,8832
1,566272,0,1241.5,45.0,1804,0.3258572220802307,-0.0036171046012896113,0.015625,-10.000674069039524,0.0001,0.006785111,0.10221336781978607,0.2,0.7661967684980482,-0.028436358195904177,8840
1,566784,0,1295.5,45.0,2020,0.5924612879753113,-0.003100304977124324,0.02099609375,-9.891708529628813,0.0001,0.014952006,0.09413110464811325,0.2,0.777668205788359,-0.03419710698653944,8848
1,567296,0,1310.0,45.0,1783,0.6473729610443115,-0.004515056230957271,0.01513671875,-9.689667090810836,0.0001,0.0028354633,0.3026377558708191,0.2,0.9229768505319953,-0.025688970454211812,8856
1,567808,0,1329.5,45.0,1397,0.34108787775039673,-0.003110004145128187,0.017822265625,-9.45890281841159,0.0001,0.008788319,0.13118328154087067,0.2,1.2238313146517612,-0.03679205777734751,8864
1,568320,0,1342.0,45.0,1678,0.44946449995040894,-0.003960236499551684,0.010498046875,-9.090790834054351,0.0001,0.014560422,0.10467224568128586,0.2,0.7112317535211332,-0.022577693809580524,8872
1,568832,0,1386.0,45.0,1701,0.7178159654140472,-0.005726986437366577,0.030029296875,-8.796596069969237,0.0001,0.019512853,0.26471632719039917,0.2,0.8509037788608111,-0.035303442062286194,8880
1,569344,0,1376.5,45.0,1754,0.8026346564292908,-0.0032048218563431874,0.01220703125,-8.524498485475778,0.0001,0.0030243276,0.06015821546316147,0.2,0.36232738284161314,-0.02186065860587405,8888
1,569856,0,1274.0,45.0,1809,0.7154518365859985,-0.0042244433061569,0.020751953125,-8.201013031490147,0.0001,0.011602136,0.07001031190156937,0.2,0.7239493224769831,-0.031692738841229584,8896
1,570368,0,1280.0,45.0,1172,0.26974886655807495,-0.00597728714637924,0.0283203125,-8.426018019095062,0.0001,0.01335814,0.2893732190132141,0.2,1.7145254034548998,-0.043979585982015124,8904
1,570880,0,1279.5,45.0,1725,0.2686311602592468,-0.0037672996768378653,0.01513671875,-8.742492053732276,0.0001,0.0046297805,0.0732492208480835,0.2,0.6901238600257784,-0.019718927576832357,8912
1,571392,0,1279.0,45.0,1594,0.5746065676212311,-0.004483779657675768,0.0224609375,-9.28270430650562,0.0001,0.019375872,0.18888676166534424,0.2,0.5861946386867203,-0.020728717547171982,8920
1,571904,0,1200.0,45.0,1721,0.708965539932251,-0.0033242241479456425,0.013671875,-9.780411040224134,0.0001,0.003099243,0.01657085493206978,0.2,0.41614200512412935,-0.021389133924458292,8928
1,572416,0,1248.5,45.0,1460,0.2753649950027466,-0.0003737437909876462,0.024169921875,-10.503728431500495,0.0001,0.013533674,0.1378035843372345,0.2,1.1968874075682834,-0.03259706194512546,8936
1,572928,0,1269.0,45.0,1190,0.5012159049510956,-0.006954755255719647,0.02978515625,-11.005145925171673,0.0001,0.01610564,0.13987243175506592,0.2,0.9051625560387038,-0.03486628667815239,8944
1,573440,0,1261.5,45.0,1571,0.5164917409420013,-0.00328051729593426,0.026123046875,-11.257408185712993,0.0001,0.014529547,0.2137872874736786,0.2,0.8987134321359918,-0.03346684390271548,8952
1,573952,0,1272.0,45.0,1506,0.49027401208877563,-0.00762623470654944,0.021728515625,-11.456859073080123,0.0001,0.012396567,0.11671143770217896,0.2,0.9380950649501756,-0.031874719195911894,8960
1,574464,0,1339.0,45.0,1745,0.6531185507774353,-0.0033099888532888144,0.03271484375,-11.455496984757483,0.0001,0.031102462,0.06042654439806938,0.2,0.9735811174614355,-0.038355972810677486,8968
1,574976,0,1357.5,45.0,1599,0.630800187587738,-0.005643056007102132,0.01953125,-11.244611637741327,0.0001,0.007918887,0.03917460888624191,0.2,1.0529033690690994,-0.032918755616265116,8976
1,575488,0,1335.0,45.0,1674,0.7110824882984161,-0.0059355737757869065,0.017822265625,-10.801671594977378,0.0001,0.0050161052,0.07794627547264099,0.2,0.6470066599431448,-0.03391394878417486,8984
1,576000,0,1326.0,45.0,1280,0.6840633451938629,-0.0026063844888994936,0.00830078125,-10.502857650369405,0.0001,0.0025315953,0.214601531624794,0.2,0.7813887916272506,-0.021843138107215054,8992
1,576512,0,1428.0,45.0,1349,0.4503359794616699,-0.006351213596644811,0.021484375,-10.166794391572475,0.0001,0.0075386125,0.23745253682136536,0.2,2.549219509353861,-0.041388783778529614,9000
1,577024,0,1382.5,45.0,1214,0.13206905126571655,-0.008863194438163191,0.029296875,-9.632778387255966,0.0001,0.009696854,0.44660675525665283,0.2,2.9271322735585272,-0.052556856058799895,9008
1,577536,0,1361.0,45.0,1711,0.6550797522068024,-0.0038912293675821275,0.0185546875,-9.071985618956386,0.0001,0.0054740114,0.12353917211294174,0.2,0.9104791339486837,-0.030632897578470875,9016
1,578048,0,1364.5,45.0,1575,0.5644109845161438,-0.007444330036378233,0.02685546875,-8.79771015278995,0.0001,0.019180361,0.05567488074302673,0.2,0.67215849715285,-0.03036634852833231,9024
1,578560,0,1363.0,45.0,1563,0.5271845459938049,-0.006811782142904121,0.02685546875,-8.583017328903079,0.0001,0.012308713,0.08463545143604279,0.2,0.7195625072345138,-0.0294525140307087,9032
1,579072,0,1397.5,45.0,1642,0.43934309482574463,-0.005844028652063571,0.034912109375,-8.483936280198396,0.0001,0.031471647,0.16185782849788666,0.2,0.7571030539693311,-0.04483904588960286,9040
1,579584,0,1377.0,45.0,1608,0.3061397075653076,-0.00705502864002483,0.023193359375,-8.773898661658167,0.0001,0.005522401,0.28746527433395386,0.2,1.5013158342335373,-0.037826833917279146,9048
1,580096,0,1426.0,45.0,1778,0.6056961417198181,-0.007746913986920845,0.030517578125,-9.345262103453278,0.0001,0.030926932,0.15827825665473938,0.2,1.1780453292885795,-0.03830350178031949,9056
1,580608,0,1376.0,45.0,1786,0.5109591782093048,-0.003873168559948681,0.016845703125,-9.731611776612699,0.0001,0.015708495,0.16438239812850952,0.2,0.8626710523385555,-0.022743170895410003,9064
1,581120,0,1360.5,45.0,1672,0.6521534025669098,-0.007723080161667895,0.028564453125,-10.196494973041117,0.0001,0.0071181348,0.3203238248825073,0.2,1.4714622993487865,-0.045038683390885126,9072
1,581632,0,1323.5,45.0,1673,0.6099520623683929,-0.005383042531320825,0.037841796875,-11.095080449581147,0.0001,0.0140101025,0.2093384563922882,0.2,1.909599764738232,-0.04707020323257893,9080
1,582144,0,1303.5,45.0,1672,0.6810728013515472,-0.00313032708800165,0.008056640625,-11.516485974416137,0.0001,0.0021922379,0.10933881998062134,0.2,1.039233920397237,-0.018906936384155415,9088
1,582656,0,1304.5,45.0,1661,-0.07833778858184814,-0.0057848848882713355,0.021484375,-11.77688375774771,0.0001,0.009232685,0.14461928606033325,0.2,0.9044184265658259,-0.03464968420666992,9096
1,583168,0,1264.0,45.0,1443,0.39891040325164795,-0.0019693831345648505,0.012939453125,-11.791849969252944,0.0001,0.005568971,0.15573273599147797,0.2,0.7914091895218007,-0.02121410088693665,9104
1,583680,0,1284.5,45.0,1621,0.4664798378944397,-0.00563414984208066,0.031982421875,-11.424537062346936,0.0001,0.005399077,0.21552607417106628,0.2,1.287203958723694,-0.041602353327107267,9112
1,584192,0,1267.0,45.0,1796,0.5286390483379364,-0.0038751043648517225,0.01708984375,-10.852426100932062,0.0001,0.0064364714,0.0978701189160347,0.2,0.8541643251664937,-0.03067858405665902,9120
1,584704,0,1263.5,45.0,1797,0.6347535252571106,-0.004957839020789834,0.014892578125,-10.119260733760893,0.0001,0.004097917,0.19882027804851532,0.2,0.9159502282273024,-0.020129344484303147,9128
1,585216,0,1255.5,45.0,1981,0.5941519439220428,-0.004353644282673486,0.01416015625,-9.40405468504876,0.0001,0.0057128384,0.31793463230133057,0.2,1.1798831480555236,-0.02879401161771966,9136
1,585728,0,1272.0,45.0,1688,0.6837810277938843,-0.0027984341941191815,0.007080078125,-8.533795644231141,0.0001,0.0011009964,0.12543457746505737,0.2,0.7713939133682288,-0.01797475052444497,9144
1,586240,0,1276.0,45.0,1634,0.6070317625999451,-0.004691667065344518,0.01708984375,-7.806291898600757,0.0001,0.0058040298,0.1358291357755661,0.2,1.0446742348140106,-0.030963786917709513,9152
1,586752,0,1275.5,45.0,1396,0.12213301658630371,-0.01855147827154724,0.05322265625,-8.005122935324907,0.0001,0.21219282,0.7241085767745972,0.2,8.370647977571934,-0.043383142776292516,9160
1,587264,0,1265.0,45.0,1689,0.3897274136543274,-0.006118002303992398,0.024658203125,-8.050648252367973,0.0001,0.014034914,0.18991772830486298,0.2,1.1923900614492595,-0.029346332612476544,9168
1,587776,0,1260.0,45.0,1703,0.6684827208518982,-0.0025216807625838555,0.00537109375,-8.375882820002735,0.0001,0.005695894,0.215559720993042,0.2,0.9877341992105357,-0.013544351413656841,9176
1,588288,0,1237.0,45.0,1308,0.6123871505260468,-0.005447921299492009,0.02392578125,-8.838629229813813,0.0001,0.005274189,0.15016093850135803,0.2,1.0352826896123588,-0.043135202291523456,9184
1,588800,0,1250.0,45.0,1620,0.6555390357971191,-0.0037550021515926346,0.0166015625,-9.587229065038263,0.0001,0.0087061785,0.08618205785751343,0.2,0.7285477290861309,-0.02103543244447792,9192
1,589312,0,1234.0,45.0,2086,0.6292141973972321,-0.004739151980174938,0.01123046875,-10.155284191481769,0.0001,0.003120395,0.3880891799926758,0.2,0.7889233885798603,-0.016058877781688352,9200
1,589824,0,1246.5,45.0,1683,0.6243045926094055,-0.006179463453008793,0.0244140625,-10.964063860736788,0.0001,0.016043484,0.04744118079543114,0.2,0.6728880738664884,-0.025941444857380702,9208
1,590336,0,1229.5,45.0,1740,0.37019890546798706,-0.008531152841896983,0.032470703125,-11.580652544535697,0.0001,0.008721007,0.3661326467990875,0.2,1.4932564066257328,-0.046260072325821966,9216
1,590848,0,1238.0,45.0,1691,0.3557572364807129,-0.005830843852891121,0.021728515625,-12.229178306274116,0.0001,0.01347344,0.1575344353914261,0.2,1.2159331198781729,-0.032891475755604915,9224
1,591360,0,1212.0,45.0,1401,0.6225853562355042,-0.004619856776116649,0.0263671875,-12.03498511083424,0.0001,0.016961584,0.03764055296778679,0.2,0.752028306334978,-0.042530797989456914,9232
1,591872,0,1246.5,45.0,1645,0.5149253904819489,-0.0047811138138058595,0.015869140625,-11.92867326401174,0.0001,0.0079676695,0.06429103761911392,0.2,0.697116770897992,-0.027483505709824385,9240
1,592384,0,1250.5,45.0,1704,0.5760400891304016,-0.008641602904390311,0.0546875,-11.458548649661243,0.0001,0.05726751,0.09958189725875854,0.2,1.0261175883933902,-0.06998049348476343,9248
1,592896,0,1265.5,45.0,1693,0.2681848406791687,-0.008486616869049612,0.154052734375,-14.433607141897083,0.0001,0.012676634,13.77756118774414,0.2,47.26033802330494,-0.346044099656865,9256
1,593408,0,1204.0,45.0,1846,0.430142343044281,-0.01461215369636193,0.149169921875,-18.163032945767046,0.0001,0.010949068,18.998380661010742,0.2,77.78204996883869,-0.3233714390080422,9264
1,593920,0,1215.5,45.0,1962,0.45323413610458374,-0.02262543021060992,0.22412109375,-21.273737022578715,0.0001,0.01355626,7.218300819396973,0.2,41.07377338409424,-0.3723339847056195,9272
1,594432,0,1309.0,45.0,1534,0.49760615825653076,-0.010889321292779641,0.1005859375,-24.320528522245585,0.0001,0.005038522,7.178057670593262,0.2,26.629332415759563,-0.36023882252629846,9280
1,594944,0,1295.5,45.0,1832,0.6448626816272736,-0.014719572005560622,0.095947265625,-25.661461920142173,0.0001,0.005554321,5.112422943115234,0.2,17.35001727193594,-0.21639279136434197,9288
1,595456,0,1264.5,45.0,1678,0.5745558738708496,-0.019034480246773455,0.12255859375,-27.970022974200546,0.0001,0.007837961,8.994426727294922,0.2,26.552259504795074,-0.2535424162633717,9296
1,595968,0,1310.5,45.0,1577,0.597542941570282,-0.016317908062774222,0.0849609375,-29.902353239245713,0.0001,0.04446338,9.27241325378418,0.2,15.980517528951168,-0.17549721791874617,9304
1,596480,0,1306.0,45.0,1584,0.7038682401180267,-0.004813874398678308,0.025146484375,-30.604077925123274,0.0001,0.0073924786,0.9317210912704468,0.2,5.341086673550308,-0.08296053373487666,9312
1,596992,0,1334.0,45.0,1712,0.7692212164402008,-0.004947060475387843,0.0224609375,-30.822958619892596,0.0001,0.0029744501,1.1601148843765259,0.2,4.706177620217204,-0.06127526707132347,9320
1,597504,0,1345.0,45.0,1593,0.6491676270961761,-0.0065449138564872555,0.0283203125,-26.97105977293104,0.0001,0.005522202,1.9912163019180298,0.2,6.052167279645801,-0.0672262424195651,9328
1,598016,0,1354.0,45.0,1853,0.34419769048690796,-0.002971765563415829,0.0107421875,-24.46332783807069,0.0001,0.0014985866,6.299158096313477,0.2,31.673933440819383,-0.044034858321538195,9336
1,598528,0,1339.0,45.0,1671,0.21267807483673096,-0.006471169370342977,0.02001953125,-20.14772377833724,0.0001,0.008817315,1.4405829906463623,0.2,7.702008442953229,-0.04949148854939267,9344
1,599040,0,1330.5,45.0,1665,0.14222216606140137,-0.00456014605879318,0.025390625,-17.761899161301553,0.0001,0.0050920174,3.6489036083221436,0.2,10.743645088747144,-0.0572831242607208,9352
1,599552,0,1343.5,45.0,1686,0.320650577545166,-0.005116063141031191,0.02880859375,-14.973037390373648,0.0001,0.0037110862,4.757645130157471,0.2,14.153276696801186,-0.06017344631254673,9360
1,600064,0,1347.5,45.0,1841,0.3319806456565857,-0.005705455390852876,0.0205078125,-12.825143262259662,0.0001,0.014977377,1.1755346059799194,0.2,5.123594817705452,-0.038888425573532004,9368
1,600576,0,1314.0,45.0,1341,0.21822118759155273,-0.0032053639442892745,0.018798828125,-10.60147904329002,0.0001,0.00443436,1.6247304677963257,0.2,5.001610948704183,-0.036911200171743985,9376
1,601088,0,1316.5,45.0,1622,0.35340577363967896,-0.004800245646038093,0.017333984375,-9.998081130124628,0.0001,0.018669842,0.7036098837852478,0.2,3.4830103553831577,-0.03482327539677499,9384
1,601600,0,1301.5,45.0,1561,0.34922999143600464,-0.004966058368154336,0.025146484375,-9.663311626985669,0.0001,0.010892555,0.4505937397480011,0.2,2.5936370622366667,-0.03984824258077424,9392
1,602112,0,1353.0,45.0,1412,0.5383009910583496,-0.007490249212423805,0.026611328125,-9.47549959257245,0.0001,0.020823218,0.5654379725456238,0.2,2.3425784171558917,-0.03409750061837258,9400
1,602624,0,1387.0,45.0,1892,0.37638014554977417,-0.005623757417197339,0.020263671875,-8.830778407230973,0.0001,0.009064663,0.3918227255344391,0.2,1.9312780937179923,-0.0388199617882492,9408
1,603136,0,1353.0,45.0,1871,0.3863721489906311,-0.006858421727883979,0.020751953125,-9.143719520196319,0.0001,0.01745604,0.48093754053115845,0.2,1.4237092195544392,-0.03369071651104605,9416
1,603648,0,1307.0,45.0,1716,0.4508321285247803,-0.006791538697143551,0.025146484375,-9.468307879567146,0.0001,0.009863301,0.28318989276885986,0.2,2.0182665451429784,-0.0446743401553249,9424
1,604160,0,1319.5,45.0,1747,0.03255331516265869,-0.006324270827462897,0.023193359375,-9.980336981788277,0.0001,0.011910786,0.3919203579425812,0.2,2.088940020184964,-0.0422981774318032,9432
1,604672,0,1367.5,45.0,1733,0.573937177658081,-0.008615000449935906,0.0361328125,-10.769450831264258,0.0001,0.033544242,0.3230682611465454,0.2,1.3998937663855031,-0.035280540032545105,9440
1,605184,0,1363.5,45.0,1221,0.20644903182983398,-0.005437381907540839,0.019775390625,-11.694439628347755,0.0001,0.016165648,0.17909066379070282,0.2,1.5244588315254077,-0.03363641301984899,9448
1,605696,0,1367.0,45.0,1653,0.5643629133701324,-0.0050408701190463034,0.015869140625,-12.287016501165926,0.0001,0.008975626,0.18756726384162903,0.2,1.1365373864537105,-0.027562618153751828,9456
1,606208,0,1349.0,45.0,1707,0.4556954503059387,-0.003236775613913778,0.013916015625,-12.533167244419456,0.0001,0.003968947,0.5361935496330261,0.2,2.2510718149133027,-0.03998790648620343,9464
1,606720,0,1349.0,45.0,1446,0.4565753936767578,-0.006106700140662724,0.024658203125,-12.891101007275283,0.0001,0.005384885,0.21318769454956055,0.2,1.6164998190943152,-0.0386885817424627,9472
1,607232,0,1314.5,45.0,1971,0.4521704912185669,-0.0017227979515155312,0.0146484375,-12.898242000974715,0.0001,0.005692521,0.30568641424179077,0.2,2.389925992116332,-0.03361091561964713,9480
1,607744,0,1312.5,45.0,1804,0.6746884882450104,-0.000588821651035687,0.00732421875,-12.626479663662613,0.0001,0.0025539007,0.2071830779314041,0.2,1.0894893498625606,-0.021589190764643718,9488
1,608256,0,1377.0,45.0,1650,0.3359680771827698,-0.0026908762120001484,0.012451171875,-11.978494397811591,0.0001,0.0022066464,0.4911421537399292,0.2,2.157855108845979,-0.032916693828155985,9496
1,608768,0,1430.0,45.0,1473,0.27480238676071167,-0.005425209070381243,0.01904296875,-11.113589817732572,0.0001,0.004560858,0.37726637721061707,0.2,2.2223836248740554,-0.03913382076279959,9504
1,609280,0,1409.5,45.0,1863,0.7375577092170715,-0.009689810409327038,0.036865234375,-10.020654517002404,0.0001,0.020966556,0.458717405796051,0.2,1.9504028639057651,-0.05347291893485817,9512
1,609792,0,1426.0,45.0,1694,0.45919275283813477,-0.004514115797064733,0.013671875,-9.21203957851976,0.0001,0.011637209,0.25460556149482727,0.2,1.3574866915587336,-0.030603022139985114,9520
1,610304,0,1423.0,45.0,1321,0.6024453341960907,-0.005010761982703116,0.017822265625,-8.466613694727421,0.0001,0.009921564,0.20348171889781952,0.2,1.0211605306249112,-0.031044667652167846,9528
1,610816,0,1442.5,45.0,1305,0.529266893863678,-0.008816987312457059,0.040283203125,-8.20470333620906,0.0001,0.03442604,1.623302936553955,0.2,5.1814944399520755,-0.07450107416661922,9536
1,611328,0,1445.0,45.0,1853,0.1911819577217102,-0.0030655538612336386,0.00927734375,-7.9023432593792675,0.0001,0.0135661885,0.28040602803230286,0.2,1.1448540879646316,-0.024734700564295053,9544
1,611840,0,1474.0,45.0,1963,0.6746020317077637,-0.0009121578295889776,0.002685546875,-7.577498982064426,0.0001,0.00033653807,0.1403389722108841,0.2,0.5814238068996929,-0.01497723247302929,9552
1,612352,0,1432.5,45.0,1772,0.5667806565761566,-0.0022217388686840422,0.018310546875,-7.8043131904676555,0.0001,0.0073767398,0.1285761296749115,0.2,0.4894657268305309,-0.025826819754001917,9560
1,612864,0,1386.5,45.0,1772,0.47637778520584106,-0.003667044744361192,0.0146484375,-8.142323494181037,0.0001,0.0127588315,0.057451728731393814,0.2,0.5696447264053859,-0.024190739306504838,9568
1,613376,0,1361.0,45.0,1637,0.4615676999092102,-0.004306115049985237,0.01806640625,-8.727438710965217,0.0001,0.012536826,0.05052635073661804,0.2,0.7857737851445563,-0.035974209022242576,9576
1,613888,0,1379.0,45.0,1304,0.6375083029270172,-0.006166169523567078,0.026123046875,-9.087552623599768,0.0001,0.010908826,0.036685843020677567,0.2,0.6645262225647457,-0.0451898461978999,9584
1,614400,0,1356.5,45.0,1635,0.2060222625732422,-0.005540309379284736,0.02685546875,-9.653951067104936,0.0001,0.012372583,0.25329098105430603,0.2,0.9172493909718469,-0.04559460299788043,9592
1,614912,0,1360.0,45.0,1689,0.3625710606575012,-0.007054022578813601,0.024169921875,-10.076321498826147,0.0001,0.014564124,0.19720053672790527,0.2,1.2052433732897043,-0.03821411001990782,9600
1,615424,0,1360.0,45.0,1756,0.49558520317077637,-0.008824725700833369,0.03125,-10.02590223789215,0.0001,0.021208417,0.4237760901451111,0.2,1.2235357611207291,-0.05736578245705459,9608
1,615936,0,1352.0,45.0,1783,0.6901993751525879,-0.0023118814860936254,0.005859375,-10.135700099654496,0.0001,0.002178106,0.14219680428504944,0.2,0.6636794790392742,-0.0241500613738026,9616
1,616448,0,1344.5,45.0,1836,0.5694685876369476,-0.0049330202309647575,0.015869140625,-10.273836184181272,0.0001,0.015947174,0.029125921428203583,0.2,0.8124331879080273,-0.02374958935615723,9624
1,616960,0,1381.0,45.0,1691,0.6523199677467346,-0.0026812584364961367,0.010986328125,-10.116900637634098,0.0001,0.0053520454,0.0693417489528656,0.2,0.8498967807390727,-0.02594155089900596,9632
1,617472,0,1367.0,45.0,1662,0.40172266960144043,-0.005481360487465281,0.02490234375,-10.05777191117406,0.0001,0.011112217,0.08597344905138016,0.2,0.9164052497944795,-0.03781815386173548,9640
1,617984,0,1412.5,45.0,1696,0.703624039888382,-0.006077267022192245,0.025390625,-10.135298866331578,0.0001,0.008756256,0.20006063580513,0.2,0.7643285593367182,-0.041057526745134965,9648
1,618496,0,1401.5,45.0,1326,0.3647040128707886,-0.004682757418777328,0.01904296875,-10.216094019077719,0.0001,0.080013454,0.07018834352493286,0.2,0.6287103776121512,-0.02945434825232951,9656
1,619008,0,1336.5,45.0,1761,0.49519163370132446,-0.006464045385655481,0.02294921875,-10.397436410523952,0.0001,0.018579058,0.1648361086845398,0.2,0.9005966492695734,-0.033721888637956,9664
1,619520,0,1316.5,45.0,1852,0.24874663352966309,-0.010384887405962218,0.0341796875,-10.565312012508512,0.0001,0.01115144,0.20246431231498718,0.2,1.7276967454236,-0.05018982091132784,9672
1,620032,0,1294.0,45.0,1754,0.5173499584197998,-0.0058595165610313416,0.02294921875,-10.822841592133045,0.0001,0.006544934,0.137980654835701,0.2,0.7243082674685866,-0.03516424990084488,9680
1,620544,0,1277.0,45.0,1804,0.6035957336425781,-0.0038949707195570227,0.01123046875,-11.050171956904233,0.0001,0.002308927,0.0721077024936676,0.2,0.6943976262118667,-0.03111442327281111,9688
1,621056,0,1238.5,45.0,2011,0.5797408223152161,-0.0032889132289710687,0.009033203125,-11.229469052292407,0.0001,0.002276945,0.10328498482704163,0.2,0.5383607085677795,-0.017788042368920287,9696
1,621568,0,1210.0,45.0,1771,0.6046130061149597,-0.0088006690639304,0.021484375,-11.18751137252897,0.0001,0.0067936205,0.016403868794441223,0.2,0.5035285615595058,-0.0206778906249383,9704
1,622080,0,1177.5,45.0,1824,0.34360259771347046,-0.005878802832739893,0.030517578125,-10.895927725434303,0.0001,0.00849564,0.06830359995365143,0.2,0.9548312591505237,-0.044957582980714506,9712
1,622592,0,1143.5,45.0,1703,0.6941054165363312,-0.0023102703999029472,0.011474609375,-10.42620153695345,0.0001,0.003979827,0.0890953317284584,0.2,0.45503922281204723,-0.020656613301980542,9720
1,623104,0,1165.5,45.0,1713,0.5866020917892456,-0.003284371217887383,0.009765625,-9.996008201688529,0.0001,0.0042838613,0.1974586844444275,0.2,0.9441524940775707,-0.034068836153892335,9728
1,623616,0,1192.5,45.0,1372,0.6750272810459137,-0.004191321168036666,0.012939453125,-9.577367944680155,0.0001,0.0105753485,0.3671545386314392,0.2,1.1699197450070642,-0.024770870040811133,9736
1,624128,0,1191.5,45.0,1705,0.5775899887084961,-0.007717874454101548,0.018798828125,-8.766863089986145,0.0001,0.008051902,0.4305458068847656,0.2,2.069830282125622,-0.04533130747586256,9744
1,624640,0,1130.0,45.0,2030,0.4559417963027954,-0.007350882136961445,0.023193359375,-8.501379433311522,0.0001,0.016448276,0.2159200757741928,0.2,2.8186899055726826,-0.037622865893354174,9752
1,625152,0,1101.0,45.0,1976,0.6560470163822174,-0.004907217029540334,0.007568359375,-8.444705936051905,0.0001,0.011760943,0.4615898132324219,0.2,1.5787301170639694,-0.027422909763117786,9760
1,625664,0,1101.0,45.0,1961,0.698132187128067,-0.0025090342423936818,0.011474609375,-8.621113337613643,0.0001,0.0061009442,0.29153236746788025,0.2,1.6574984478065744,-0.028251518328033853,9768
