raw/gen/time/fps,raw/gen/time/total_timesteps,raw/gen/time/iterations,raw/gen/time/time_elapsed,raw/gen/rollout/ep_len_mean,raw/gen/rollout/ep_rew_mean,raw/gen/train/loss,raw/gen/train/explained_variance,raw/gen/train/n_updates,raw/gen/train/value_loss,raw/gen/train/entropy_loss,raw/gen/train/learning_rate,raw/gen/train/clip_range,raw/gen/train/policy_gradient_loss,raw/gen/train/clip_fraction,raw/gen/train/approx_kl,raw/gen/rollout/ep_rew_wrapped_mean
2009,148992,1,0,45.0,1303.0,0.47873517870903015,0.45481979846954346,2320,2.1109644861426204,-0.06616981984552694,0.0001,0.2,-0.008605000330135226,0.0419921875,0.005443736,-9.352594264205544
1976,149504,1,0,45.0,1335.0,1.1077803373336792,0.31879132986068726,2328,3.127739735879004,-0.06673004822005169,0.0001,0.2,-0.004646119334211107,0.027587890625,0.0070553063,-10.022413481809199
1874,150016,1,0,45.0,1327.5,0.3178660571575165,0.26698386669158936,2336,2.8290773842018098,-0.06930898613063619,0.0001,0.2,-0.008189399766706629,0.033935546875,0.003039585,-10.807201981153339
1725,150528,1,0,45.0,1312.0,0.5015012621879578,0.014764964580535889,2344,3.344324651407078,-0.07828426892956486,0.0001,0.2,-0.008650022300571436,0.04833984375,0.007670793,-11.416068466585129
1890,151040,1,0,45.0,1344.0,0.64406818151474,0.023960411548614502,2352,1.5131651654373854,-0.04579720394758624,0.0001,0.2,-0.007094905180565547,0.023681640625,0.014844926,-12.079504348468035
2003,151552,1,0,45.0,1356.5,2.0806288719177246,0.481775164604187,2360,3.0052468944340944,-0.04498937334756192,0.0001,0.2,-0.004418635809997795,0.025390625,0.009277039,-12.343455104064196
1522,152064,1,0,45.0,1362.0,1.611548900604248,0.129145085811615,2368,4.001265630591661,-0.06478091849930934,0.0001,0.2,-0.004562917925795773,0.027587890625,0.0055097463,-12.517310694754123
2014,152576,1,0,45.0,1329.0,0.5084980726242065,0.4017333388328552,2376,2.5854752347804606,-0.04473601211793721,0.0001,0.2,-0.004174457968474599,0.023681640625,0.009331842,-11.97111416241154
2156,153088,1,0,45.0,1235.0,0.6134191155433655,0.43607431650161743,2384,2.170643351273611,-0.04004782146876096,0.0001,0.2,-0.008537390378478449,0.019287109375,0.0048548635,-11.573003549873828
1316,153600,1,0,45.0,1238.0,0.8119659423828125,0.3796325922012329,2392,3.739934512646869,-0.04088212452006701,0.0001,0.2,-0.0057410661083849845,0.01806640625,0.004855718,-11.133749232981353
1778,154112,1,0,45.0,1236.5,2.915419340133667,0.11355674266815186,2400,4.847344640642405,-0.05772219990103622,0.0001,0.2,-0.009142947554209968,0.0283203125,0.011110214,-10.25320909826085
1961,154624,1,0,45.0,1230.5,0.9326974749565125,0.45403605699539185,2408,1.6861727284267545,-0.03875848517782288,0.0001,0.2,-0.0026144428993575275,0.0107421875,0.0037864991,-9.598051823731511
1815,155136,1,0,45.0,1206.0,0.7471970319747925,0.3367924690246582,2416,4.266586475074291,-0.0438538710877765,0.0001,0.2,-0.004906986685455195,0.022216796875,0.0023496607,-9.084491427298635
1947,155648,1,0,45.0,1223.0,1.532537579536438,0.5127101540565491,2424,4.034721871372312,-0.045282989583938615,0.0001,0.2,-0.004068424885190325,0.01611328125,0.002588394,-8.891652796790003
1918,156160,1,0,45.0,1259.0,0.8953912854194641,0.7198548913002014,2432,2.104996738722548,-0.04869009407593694,0.0001,0.2,-0.0025136434051091783,0.029296875,0.009523838,-8.781359199546278
1471,156672,1,0,45.0,1281.5,3.3077077865600586,0.31900835037231445,2440,5.767681481782347,-0.059270916011882946,0.0001,0.2,-0.003938939320505597,0.02099609375,0.0021664284,-9.154801572486758
2135,157184,1,0,45.0,1284.5,1.716439962387085,0.11807602643966675,2448,4.074426732491702,-0.057093780145805795,0.0001,0.2,0.00330210015818011,0.035400390625,0.018070452,-9.961836040653289
1756,157696,1,0,45.0,1329.5,0.7873595952987671,0.37530386447906494,2456,2.9425488439155743,-0.048180724059420754,0.0001,0.2,-0.005836140044266358,0.0263671875,0.0069676116,-10.786308891046792
2104,158208,1,0,45.0,1325.5,1.9849820137023926,0.16709357500076294,2464,4.941595027223229,-0.06606201399699785,0.0001,0.2,-0.00631755995345884,0.018798828125,0.004302275,-11.775126019250601
1757,158720,1,0,45.0,1339.5,1.3277701139450073,0.3807067275047302,2472,5.071931055746973,-0.05164979293112992,0.0001,0.2,-0.006410882750060409,0.02490234375,0.0068339426,-12.389121308103205
1928,159232,1,0,45.0,1348.0,0.511886477470398,0.14281362295150757,2480,2.8129096659831703,-0.0750870826159371,0.0001,0.2,-0.006867206040624296,0.031982421875,0.0053484477,-13.116755167860537
1807,159744,1,0,45.0,1333.5,1.2097913026809692,0.21198618412017822,2488,2.617705787997693,-0.060739192935216124,0.0001,0.2,-0.007488349416234996,0.02734375,0.010859792,-13.187798368949442
1846,160256,1,0,45.0,1333.5,1.4657008647918701,0.09816783666610718,2496,4.186718825250864,-0.059174821741180494,0.0001,0.2,-0.004800752372830175,0.02197265625,0.0058315527,-13.429768278431148
1340,160768,1,0,45.0,1333.0,0.562890350818634,0.2298297882080078,2504,2.2331149838864803,-0.05167370242816105,0.0001,0.2,-0.006343773522530682,0.034912109375,0.0053236997,-13.181247103679926
1560,161280,1,0,45.0,1339.0,2.608116626739502,0.19220668077468872,2512,4.302694422192872,-0.04818982970027719,0.0001,0.2,-0.006252700342884054,0.02783203125,0.01360696,-12.777719738334417
1967,161792,1,0,45.0,1406.5,1.6343097686767578,0.3194587230682373,2520,3.297364791855216,-0.039081356711903936,0.0001,0.2,-0.006399809302820358,0.019287109375,0.0071667344,-11.937049118913711
1798,162304,1,0,45.0,1413.5,1.1592756509780884,0.3654481768608093,2528,2.2032810072414577,-0.04097443487626151,0.0001,0.2,-0.0064116219837160315,0.037841796875,0.012709435,-11.15112520828843
2020,162816,1,0,45.0,1431.5,0.8331466913223267,0.32533150911331177,2536,2.628281525336206,-0.05558196445781505,0.0001,0.2,-0.00295369482228125,0.012939453125,0.0039553205,-10.096218718364835
1715,163328,1,0,45.0,1428.5,0.5125657320022583,0.21187937259674072,2544,3.5326521559618413,-0.0700099002206116,0.0001,0.2,-0.006949209498998243,0.029541015625,0.007782098,-9.357796023488044
1902,163840,1,0,45.0,1447.5,1.625125765800476,0.3842596411705017,2552,2.478786058491096,-0.07671538763679564,0.0001,0.2,-0.012303420240641572,0.046630859375,0.02020268,-8.863233785778284
1874,164352,1,0,45.0,1474.0,1.5691405534744263,0.28931987285614014,2560,2.2430461472831666,-0.05603552106913412,0.0001,0.2,-0.006476617159933085,0.032958984375,0.0089416085,-8.750809416826815
2224,164864,1,0,45.0,1386.5,0.6272467374801636,0.18866568803787231,2568,1.832029456505552,-0.0335413473603694,0.0001,0.2,-0.006325321657641325,0.024658203125,0.012100782,-8.726573549788446
2029,165376,1,0,45.0,1316.0,0.30721110105514526,0.18772494792938232,2576,1.5688818882917985,-0.030246072360569087,0.0001,0.2,-0.004416365572978975,0.017333984375,0.004820472,-9.02056870304048
2166,165888,1,0,45.0,1220.0,0.37573522329330444,0.3704099655151367,2584,1.2383594026323408,-0.03723644304591289,0.0001,0.2,-0.0030432432467932813,0.027587890625,0.029059958,-9.22423992369324
2289,166400,1,0,45.0,1123.5,4.172093391418457,0.33081191778182983,2592,8.633093375712633,-0.04621048378339765,0.0001,0.2,-0.0061631288517673966,0.01806640625,0.0034878657,-10.120749090854078
1981,166912,1,0,45.0,1071.0,0.5840700268745422,0.42522722482681274,2600,2.4213036471046507,-0.03479383140347636,0.0001,0.2,-0.006135008308774559,0.024169921875,0.0030009798,-10.715788269285113
2177,167424,1,0,45.0,1007.0,2.1433308124542236,0.18515819311141968,2608,6.588651246391237,-0.052740500796062406,0.0001,0.2,-0.006513996548164869,0.0244140625,0.0026035784,-11.353257884401827
1793,167936,1,0,45.0,1018.0,1.6083359718322754,0.1362038254737854,2616,4.321564508602023,-0.04026438491564477,0.0001,0.2,-0.006421319936634973,0.02001953125,0.008430361,-11.566366976834834
1756,168448,1,0,45.0,999.0,1.0849000215530396,0.2904227375984192,2624,3.0544986464083195,-0.05201626898997347,0.0001,0.2,-0.003915781162504572,0.02099609375,0.010697525,-11.186550343614071
1757,168960,1,0,45.0,962.0,1.400489330291748,0.6427323818206787,2632,4.216581825166941,-0.04329830937058432,0.0001,0.2,-0.006617287286644569,0.01904296875,0.006437191,-10.97223713139072
2049,169472,1,0,45.0,999.0,1.6800718307495117,0.5864135324954987,2640,6.078623025678098,-0.039459700588849955,0.0001,0.2,-0.0038184434015420265,0.01220703125,0.0020152456,-10.936209820788354
1764,169984,1,0,45.0,1091.5,3.852606773376465,0.2589028477668762,2648,7.7061120751313865,-0.04941310246067587,0.0001,0.2,-0.005034953632275574,0.0126953125,0.0017669379,-11.184135125949979
1414,170496,1,0,45.0,1160.0,3.5543766021728516,0.3942521810531616,2656,6.212433445267379,-0.0473546926950803,0.0001,0.2,-0.0038927284549572505,0.018798828125,0.0060392674,-11.109836224764585
1992,171008,1,0,45.0,1216.5,1.2039663791656494,0.45538055896759033,2664,2.8757413546554744,-0.03668881797420909,0.0001,0.2,-0.005779317842097953,0.019287109375,0.004671881,-11.08503798507154
1799,171520,1,0,45.0,1261.5,0.7487600445747375,0.5203030705451965,2672,4.326938255224377,-0.03815000899339793,0.0001,0.2,-0.0051470757061906625,0.0205078125,0.0030255653,-11.336998941749334
1908,172032,1,0,45.0,1339.0,1.337191104888916,0.173720121383667,2680,4.98909422988072,-0.0558301515848143,0.0001,0.2,-0.007358274149737554,0.021484375,0.01177112,-11.678367306943983
1902,172544,1,0,45.0,1312.0,1.1384657621383667,0.402498722076416,2688,3.2149682643357664,-0.04837468771802378,0.0001,0.2,-0.006794372740841936,0.02880859375,0.006427352,-12.11672596026212
1741,173056,1,0,45.0,1310.5,0.26430171728134155,0.35684800148010254,2696,2.3109070197679102,-0.04495005327044055,0.0001,0.2,-0.004177401153356186,0.018310546875,0.0071053496,-13.10374908214435
1863,173568,1,0,45.0,1317.5,0.5674326419830322,0.52738818526268,2704,2.481553026009351,-0.057894692741683684,0.0001,0.2,-0.005260336441097024,0.031494140625,0.01036497,-13.627725817617028
1964,174080,1,0,45.0,1347.5,0.5799961686134338,0.35624605417251587,2712,3.290290364064276,-0.05815071389224613,0.0001,0.2,-0.005827505687193479,0.027099609375,0.0042855255,-14.173362193834036
1450,174592,1,0,45.0,1360.5,0.831935703754425,0.10116773843765259,2720,4.083902494050562,-0.058122875834669685,0.0001,0.2,-0.00369744558702223,0.021240234375,0.0075161518,-14.2472761586681
1969,175104,1,0,45.0,1331.0,1.8036702871322632,0.3889757990837097,2728,4.375634408090264,-0.04213837745373894,0.0001,0.2,-0.004587415904097725,0.015625,0.0072350963,-14.133652863539755
1956,175616,1,0,45.0,1344.5,0.612271249294281,0.2994084358215332,2736,2.1055651609785855,-0.04748032167481142,0.0001,0.2,-0.006280657427851111,0.0283203125,0.012169002,-13.646946081966162
1847,176128,1,0,45.0,1344.0,1.1543011665344238,0.493405818939209,2744,2.9119476079940796,-0.05040282112531713,0.0001,0.2,-0.00704984584444901,0.037353515625,0.01056861,-12.84354643560946
1848,176640,1,0,45.0,1334.5,0.9522494673728943,0.15391522645950317,2752,2.8796099186874926,-0.05708774162485497,0.0001,0.2,-0.00668714056519093,0.03173828125,0.011781877,-12.147338964734226
2002,177152,1,0,45.0,1297.5,0.6656157374382019,0.27975279092788696,2760,2.039929733844474,-0.05635083642118843,0.0001,0.2,-0.004037607941427268,0.029052734375,0.01590413,-11.315150763764978
1859,177664,1,0,45.0,1288.5,0.6942931413650513,0.369975745677948,2768,4.133851684164256,-0.05206534119497519,0.0001,0.2,-0.00595664739375934,0.019775390625,0.0052868244,-10.882338344361633
1919,178176,1,0,45.0,1261.5,0.817568838596344,0.23840969800949097,2776,4.638905102387071,-0.05786970639746869,0.0001,0.2,-0.008731734167668037,0.0390625,0.010009797,-10.508391948137433
2101,178688,1,0,45.0,1245.5,0.7771111726760864,0.299044668674469,2784,2.401772520970553,-0.045454102433723165,0.0001,0.2,-0.0064644025842426345,0.024169921875,0.005532125,-9.987715857438744
1633,179200,1,0,45.0,1256.5,0.7829795479774475,0.42707622051239014,2792,3.0236233222531155,-0.03480719079198025,0.0001,0.2,-0.004817624947463628,0.013916015625,0.0033183615,-9.547253810893745
2144,179712,1,0,45.0,1263.5,0.39598509669303894,0.19858413934707642,2800,1.4642262102570385,-0.023232012239532196,0.0001,0.2,-0.004586645918607246,0.01708984375,0.0029710361,-8.996419838983565
1866,180224,1,0,45.0,1251.5,0.2485681176185608,0.39606040716171265,2808,1.8373261333908886,-0.03659957574382133,0.0001,0.2,-0.0054767485526099335,0.019287109375,0.0074852267,-9.120005553998054
1913,180736,1,0,45.0,1200.0,0.6871578097343445,0.46981459856033325,2816,2.237372934236191,-0.04185769318428356,0.0001,0.2,-0.006993440463702427,0.02392578125,0.011813142,-9.201067579090596
1757,181248,1,0,45.0,1224.0,0.5693478584289551,0.35499048233032227,2824,2.765459726564586,-0.033020532451701,0.0001,0.2,-0.0049986611847998574,0.01806640625,0.009828085,-9.702307762950658
1961,181760,1,0,45.0,1234.5,2.029036283493042,0.292529821395874,2832,2.639825435820967,-0.046024836687138304,0.0001,0.2,-0.005686336000508163,0.0234375,0.006148794,-9.738500865884125
1869,182272,1,0,45.0,1265.0,0.3942931890487671,0.6695555746555328,2840,1.7585541568696499,-0.03831317144431523,0.0001,0.2,-0.007185870807006722,0.021484375,0.007398907,-9.952459517400712
2021,182784,1,0,45.0,1223.0,1.0372291803359985,0.660980224609375,2848,2.3266134776640683,-0.026760397011457826,0.0001,0.2,-0.003552475984179182,0.010498046875,0.0043446105,-10.105252862852067
1975,183296,1,0,45.0,1236.0,2.2071919441223145,0.3740367889404297,2856,4.1675628097727895,-0.04434404781568446,0.0001,0.2,-0.007456000414094888,0.0263671875,0.0052642063,-10.551953231375665
2008,183808,1,0,45.0,1208.0,0.612909197807312,0.32263660430908203,2864,3.552641307003796,-0.03681089859310305,0.0001,0.2,-0.0071996627120825,0.02392578125,0.006882671,-11.045885409042238
1659,184320,1,0,45.0,1207.0,0.4868570566177368,0.4885571599006653,2872,2.7070586415939033,-0.046414826061663916,0.0001,0.2,-0.008708954246685607,0.038330078125,0.020689704,-11.990969293583184
1815,184832,1,0,45.0,1206.0,0.4186461269855499,0.3418554663658142,2880,1.6219701460795477,-0.02731793105522229,0.0001,0.2,-0.0018792482878779992,0.01513671875,0.0030665249,-12.395973144285382
1984,185344,1,0,45.0,1218.0,1.3655025959014893,0.41358500719070435,2888,2.5044217384420335,-0.04075020508389571,0.0001,0.2,-0.006444548984291032,0.0244140625,0.012020763,-12.51398679163307
1838,185856,1,0,45.0,1210.5,0.5639269351959229,0.49616575241088867,2896,2.92936702654697,-0.03848791035852628,0.0001,0.2,-0.0029946805516374297,0.017822265625,0.0071034553,-12.352163023799658
1868,186368,1,0,45.0,1228.5,0.39179861545562744,0.25623369216918945,2904,3.1920934757217765,-0.04913565357855987,0.0001,0.2,-0.004745642647321802,0.02294921875,0.0063804137,-12.233357737008483
1855,186880,1,0,45.0,1243.0,0.5494054555892944,0.49178826808929443,2912,2.073013403452933,-0.043378775737437536,0.0001,0.2,-0.004589094358379953,0.016845703125,0.0048119556,-11.94947602160275
1876,187392,1,0,45.0,1264.5,1.6648443937301636,0.5959021747112274,2920,2.8513627576176077,-0.05646203085052548,0.0001,0.2,-0.004757759561471175,0.01904296875,0.003557309,-11.886370702516288
1859,187904,1,0,45.0,1315.5,1.2117830514907837,0.24956315755844116,2928,4.70363565441221,-0.05362497104215436,0.0001,0.2,-0.003441391367232427,0.02685546875,0.0072571337,-12.04870212106034
1999,188416,1,0,45.0,1335.0,1.2133442163467407,0.1707446575164795,2936,2.9648012202233076,-0.04651973125874065,0.0001,0.2,-0.0042153779286309145,0.0224609375,0.006308207,-12.164846733883023
1939,188928,1,0,45.0,1396.0,0.4428272843360901,0.48052436113357544,2944,2.1580440087709576,-0.04455133365445363,0.0001,0.2,-0.006111137205152772,0.023193359375,0.012094543,-12.029238236714155
1949,189440,1,0,45.0,1358.5,0.4994642734527588,0.5156574547290802,2952,2.4109052668791264,-0.05094930266204756,0.0001,0.2,-0.003832598275039345,0.0322265625,0.013131164,-12.1105704061687
1981,189952,1,0,45.0,1346.5,1.3856079578399658,0.5334441363811493,2960,3.0449064425192773,-0.059694505034713075,0.0001,0.2,-0.01151284140360076,0.0478515625,0.03188362,-12.52527062099427
1888,190464,1,0,45.0,1393.5,0.6220285296440125,0.37236666679382324,2968,2.371177057735622,-0.05445562756722211,0.0001,0.2,-0.00947660104429815,0.03076171875,0.007620042,-12.930372578538954
2074,190976,1,0,45.0,1353.0,2.037708044052124,0.008800089359283447,2976,2.523768547223881,-0.04618314607250795,0.0001,0.2,-0.009602035439456813,0.036865234375,0.01971906,-13.295816620402038
1948,191488,1,0,45.0,1278.0,0.6153279542922974,0.33682411909103394,2984,3.1923163277097046,-0.03474727145112411,0.0001,0.2,-0.008400323393289,0.02783203125,0.00970508,-13.563366535436362
1990,192000,1,0,45.0,1285.5,0.2663697600364685,0.05956399440765381,2992,1.4976529027335346,-0.028042556983564282,0.0001,0.2,-0.0011743946743081324,0.011962890625,0.020592844,-13.300900338646024
1874,192512,1,0,45.0,1271.0,0.7638571262359619,0.3024742007255554,3000,4.396531535778195,-0.05232496082680882,0.0001,0.2,-0.0056877777897170745,0.02978515625,0.012217956,-12.657498542871327
1514,193024,1,0,45.0,1277.0,1.366220474243164,0.30987465381622314,3008,4.227789114695042,-0.0565382450222387,0.0001,0.2,-0.008405349944951013,0.03369140625,0.0077937674,-12.102449598591775
2108,193536,1,0,45.0,1233.0,0.41443589329719543,0.3356781005859375,3016,2.980111970100552,-0.041934222555937595,0.0001,0.2,-0.00996892755938461,0.041748046875,0.019430976,-11.959666081313044
1866,194048,1,0,45.0,1274.0,0.39428383111953735,0.5480440557003021,3024,2.041899600997567,-0.03601739735495357,0.0001,0.2,-0.005447013674711343,0.022705078125,0.005506565,-11.470433000158518
1923,194560,1,0,45.0,1276.5,0.830815315246582,0.28384560346603394,3032,5.197638220153749,-0.05925221950019477,0.0001,0.2,-0.00783384245733032,0.027099609375,0.005265303,-11.349190608225763
1796,195072,1,0,45.0,1269.5,0.20165428519248962,0.4354371428489685,3040,1.8415901949629188,-0.029460522106091958,0.0001,0.2,-0.005094798223581165,0.01611328125,0.012199699,-11.60159751996398
1937,195584,1,0,45.0,1304.0,2.6431376934051514,0.14348441362380981,3048,4.668982442934066,-0.055052887299098074,0.0001,0.2,-0.013135521410731599,0.038818359375,0.009255219,-12.208299008924515
1931,196096,1,0,45.0,1316.5,0.3482857346534729,0.1045612096786499,3056,1.4217114865314215,-0.03169493693894765,0.0001,0.2,-0.002739600789936958,0.008544921875,0.0036370088,-12.479332774039358
1989,196608,1,0,45.0,1295.0,0.8641045093536377,0.3740319609642029,3064,3.970286903437227,-0.06130785113055026,0.0001,0.2,-0.008484508041874506,0.03076171875,0.0073004677,-13.129752533677966
1889,197120,1,0,45.0,1282.0,0.4265780746936798,0.4066997170448303,3072,2.403324394952506,-0.05160820156743284,0.0001,0.2,-0.005394156207330525,0.026123046875,0.0028916795,-13.580420436039567
1575,197632,1,0,45.0,1251.5,0.6530954241752625,0.49738043546676636,3080,1.7080761822871864,-0.03797844545260887,0.0001,0.2,-0.004644833599741105,0.02734375,0.020233188,-13.279352693464608
2083,198144,1,0,45.0,1234.0,0.6823898553848267,0.20107513666152954,3088,2.5769640773069113,-0.056387809325315175,0.0001,0.2,-0.010794744157465175,0.042724609375,0.008807894,-12.927184923868626
2111,198656,1,0,45.0,1186.5,0.9280236959457397,0.44741010665893555,3096,2.6031850448343903,-0.046107930182188284,0.0001,0.2,-0.007051128624880221,0.01513671875,0.013593088,-12.448569820150732
1911,199168,1,0,45.0,1164.5,0.5739215612411499,0.45361942052841187,3104,2.844018406700343,-0.036684047474409454,0.0001,0.2,-0.0058320375756011344,0.02294921875,0.01337905,-12.085627486295998
1999,199680,1,0,45.0,1150.5,0.5685833692550659,0.15246129035949707,3112,2.1822959617711604,-0.037820923407707596,0.0001,0.2,-0.005040772128268145,0.02587890625,0.02079015,-11.41468734227121
1934,200192,1,0,45.0,1170.0,0.3745618164539337,0.5924662947654724,3120,1.9941384235862643,-0.027067727423855104,0.0001,0.2,-0.00414511798589956,0.0263671875,0.0074691344,-10.844302754234523
1937,200704,1,0,45.0,1131.0,0.5016706585884094,0.5643706917762756,3128,1.8395917005836964,-0.02299106264672446,0.0001,0.2,-0.002266655912535498,0.0078125,0.0037192935,-10.543951815273612
1825,201216,1,0,45.0,1127.5,0.5646510124206543,0.6432567536830902,3136,2.051068443339318,-0.04042964300424501,0.0001,0.2,-0.005072170766652562,0.024658203125,0.00678684,-10.583406297098845
1941,201728,1,0,45.0,1141.5,0.6940198540687561,0.5484690964221954,3144,3.1542090056464076,-0.028827213234762894,0.0001,0.2,-0.004959216763381846,0.013916015625,0.0036375686,-10.831927011571825
2193,202240,1,0,45.0,1147.0,0.45940983295440674,0.5508003234863281,3152,2.0961729558184743,-0.023971632068423787,0.0001,0.2,-0.003352300904225558,0.0126953125,0.0067123678,-11.38709291631356
1298,202752,1,0,45.0,1205.5,0.7883654832839966,0.5607563853263855,3160,3.5631715250201523,-0.027034680417273194,0.0001,0.2,-0.00646959673758829,0.019775390625,0.011941593,-12.37238413238898
2066,203264,1,0,45.0,1275.5,6.4852614402771,0.3750786781311035,3168,5.81229445617646,-0.04266833311885421,0.0001,0.2,-0.003267354673880618,0.015869140625,0.001349131,-12.545295486114918
1891,203776,1,0,45.0,1248.5,0.6453976631164551,0.5805437564849854,3176,1.642369317356497,-0.043982765504551935,0.0001,0.2,-0.005003805716114584,0.029052734375,0.02340231,-12.509755342118442
1827,204288,1,0,45.0,1233.0,0.9657835960388184,0.4062597155570984,3184,3.4265502709895372,-0.03871846700712922,0.0001,0.2,-0.006952608837309526,0.0205078125,0.007755032,-12.66681530052796
1875,204800,1,0,45.0,1215.0,0.6234327554702759,0.37432241439819336,3192,2.48245623963885,-0.04231763316784054,0.0001,0.2,0.0006548629608005285,0.02392578125,0.034370728,-12.787837863974273
1780,205312,1,0,45.0,1261.0,4.195873737335205,0.31659525632858276,3200,9.476222302764654,-0.04413985108840279,0.0001,0.2,-0.0017464826050854754,0.01025390625,0.00081460236,-13.20900504346937
1673,205824,1,0,45.0,1301.5,0.775789201259613,-0.2529789209365845,3208,3.942646451294422,-0.052450960254645906,0.0001,0.2,-0.006272214202908799,0.033447265625,0.013967776,-13.228222830537707
1233,206336,1,0,45.0,1319.5,5.202047348022461,0.3903994560241699,3216,15.372301552444696,-0.06376813947281335,0.0001,0.2,-0.009048856069057365,0.042236328125,0.0074191126,-13.917600920200348
1322,206848,1,0,45.0,1353.5,0.34131816029548645,0.4906981587409973,3224,3.196318361442536,-0.04817777281277813,0.0001,0.2,-0.0034718168681138195,0.022216796875,0.005555155,-13.786563746910542
1822,207360,1,0,45.0,1292.0,5.279649257659912,0.497150719165802,3232,12.11426954716444,-0.06717282244790113,0.0001,0.2,-0.005242383347649593,0.029296875,0.003377623,-13.69572369972244
1848,207872,1,0,45.0,1309.5,0.5288837552070618,-0.34617388248443604,3240,3.1318737464025617,-0.06152154607116245,0.0001,0.2,-0.006798134825658053,0.033447265625,0.011427294,-14.002127189468592
1896,208384,1,0,45.0,1313.0,1.1688233613967896,0.42651426792144775,3248,3.8538794610649347,-0.08075767266927869,0.0001,0.2,-0.008551280341634993,0.04833984375,0.016113285,-14.390891355667263
1944,208896,1,0,45.0,1318.0,0.4714753329753876,0.3962376117706299,3256,3.1131781837902963,-0.05794132259325124,0.0001,0.2,-0.006499366856587585,0.039306640625,0.019951286,-14.501121697816998
1900,209408,1,0,45.0,1296.0,0.4816511571407318,0.4219508171081543,3264,2.9752394566312432,-0.041603693633078365,0.0001,0.2,-0.009690796978247818,0.037841796875,0.016646639,-14.453014326617122
1730,209920,1,0,45.0,1234.0,1.1239372491836548,0.5093053877353668,3272,4.573701047338545,-0.04897760990206734,0.0001,0.2,-0.005996726802550256,0.02783203125,0.006778726,-14.068595667108893
1875,210432,1,0,45.0,1194.0,0.3219454288482666,-0.07235455513000488,3280,1.850318505661562,-0.04810347187958541,0.0001,0.2,-0.003722106081113452,0.02490234375,0.0067522954,-13.387880595959723
1799,210944,1,0,45.0,1199.0,0.2011142373085022,0.37670403718948364,3288,1.613762353779748,-0.034767975648719585,0.0001,0.2,-0.004127476739085978,0.0146484375,0.014901843,-12.153780842106789
1611,211456,1,0,45.0,1168.0,0.37220239639282227,0.5182307660579681,3296,1.9966136913280934,-0.035305272956975386,0.0001,0.2,-0.004688859527959721,0.021240234375,0.0044848872,-11.957197288479655
1939,211968,1,0,45.0,1169.5,0.1240866482257843,0.49704521894454956,3304,1.3002707776613533,-0.039021886377668125,0.0001,0.2,-0.0036062507278984413,0.023193359375,0.0076830056,-11.202566295918077
1994,212480,1,0,45.0,1148.5,0.8288015723228455,0.3302868604660034,3312,2.451651789015159,-0.046814468696538825,0.0001,0.2,-0.007650923911569407,0.01953125,0.0047279424,-11.610902912579476
1863,212992,1,0,45.0,1131.0,0.9424327611923218,0.39820146560668945,3320,5.537987238261849,-0.05787642626091838,0.0001,0.2,-0.005664214742864715,0.024169921875,0.00553081,-11.910874302368612
2057,213504,1,0,45.0,1076.0,1.158984661102295,0.33353930711746216,3328,9.238231249153614,-0.06765481218826608,0.0001,0.2,-0.014949645606975537,0.053955078125,0.04654115,-12.096917202286422
1935,214016,1,0,45.0,1063.5,0.5638121962547302,-0.03744041919708252,3336,3.043610703898594,-0.027113235390061163,0.0001,0.2,-0.0037602128213620745,0.017822265625,0.0035681443,-12.56560904925689
1981,214528,1,0,45.0,1073.0,2.4816479682922363,0.3606258034706116,3344,2.6112248827703297,-0.04232672160833317,0.0001,0.2,-0.006273983362916624,0.02197265625,0.007435093,-12.697314405087381
1953,215040,1,0,45.0,1060.0,0.35439980030059814,0.13847708702087402,3352,4.26314120227471,-0.0497736102406634,0.0001,0.2,-0.005048574967077002,0.021240234375,0.0060001775,-13.41402775125578
2011,215552,1,0,45.0,1034.0,1.3241984844207764,0.570561558008194,3360,2.016078259330243,-0.03657193187609664,0.0001,0.2,-0.002480252540408401,0.013916015625,0.0015539717,-13.692091760728509
1481,216064,1,0,45.0,1014.0,0.7406713366508484,0.4939357042312622,3368,2.501892543863505,-0.043410248876170954,0.0001,0.2,-0.006408617672605033,0.029052734375,0.006838188,-13.985787849221378
2203,216576,1,0,45.0,953.0,1.8751769065856934,0.12252527475357056,3376,3.5222243792377412,-0.0632816903598723,0.0001,0.2,-0.012543949913379038,0.04052734375,0.017582359,-14.343685618210584
2009,217088,1,0,45.0,925.5,0.2690529227256775,0.4423462748527527,3384,3.8639032708015293,-0.04510889546145336,0.0001,0.2,-0.008957844191172626,0.022705078125,0.009465985,-14.515571109000593
1918,217600,1,0,45.0,900.5,1.2484701871871948,0.3289218544960022,3392,5.394708211533725,-0.05714403789897915,0.0001,0.2,-0.006246498589462135,0.03076171875,0.0036873429,-14.17712812492624
1952,218112,1,0,45.0,944.5,1.2233293056488037,0.001955091953277588,3400,4.600004659034312,-0.05586001150732045,0.0001,0.2,-0.0056532943417551,0.017578125,0.0020083678,-14.298607422281057
1796,218624,1,0,45.0,969.5,0.2972715198993683,-0.19200384616851807,3408,2.5085099211428314,-0.04012348140895483,0.0001,0.2,-0.0059364518310758285,0.024169921875,0.009755559,-13.690411216113716
1637,219136,1,0,45.0,993.5,1.3595013618469238,0.5168759822845459,3416,4.29396949056536,-0.057921233914385084,0.0001,0.2,-0.006289388125878759,0.02587890625,0.0052302703,-13.31247146492824
