raw/gen/time/total_timesteps,raw/gen/rollout/ep_len_mean,raw/gen/time/fps,raw/gen/rollout/ep_rew_mean,raw/gen/time/iterations,raw/gen/time/time_elapsed,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/learning_rate,raw/gen/train/explained_variance,raw/gen/train/approx_kl,raw/gen/train/clip_range,raw/gen/train/clip_fraction,raw/gen/train/loss,raw/gen/train/entropy_loss,raw/gen/train/n_updates,raw/gen/train/value_loss,raw/gen/train/policy_gradient_loss
608768,45.0,1404,682.5,1,0,-101.82538521077484,0.0001,0.7748597860336304,0.0021917154,0.2,0.027587890625,475.8829040527344,-0.1782445535354782,9504,1157.0344908237457,-0.007883237056375947
609280,45.0,1529,688.0,1,0,-99.82857612777501,0.0001,0.8888617679476738,0.002992663,0.2,0.025146484375,18.68622398376465,-0.19684874603990465,9512,152.49917033314705,-0.0042838696608669125
609792,45.0,1508,684.0,1,0,-99.3781221639365,0.0001,0.8712819665670395,0.0033318289,0.2,0.026611328125,620.4827270507812,-0.18584494979586452,9520,586.4878422319889,-0.004747281360323541
610304,45.0,1245,679.5,1,0,-101.48488560844213,0.0001,0.8933987468481064,0.0026275474,0.2,0.032958984375,150.63743591308594,-0.18320632580434904,9528,345.4586371779442,-0.0053189088648650795
610816,45.0,1478,696.0,1,0,-102.81038774078712,0.0001,0.8009645491838455,0.0014028458,0.2,0.00927734375,928.3152465820312,-0.19652556662913412,9536,1297.0394035577774,-0.003239777284761658
611328,45.0,1470,693.5,1,0,-104.3580038080737,0.0001,0.9090661033987999,0.002478957,0.2,0.02392578125,67.4693832397461,-0.18157498457003385,9544,227.18259370326996,-0.007513245342124719
611840,45.0,1502,679.5,1,0,-104.72272073669359,0.0001,0.893651470541954,0.0027115576,0.2,0.015380859375,29.893964767456055,-0.20218299597036093,9552,156.79317319393158,-0.004414495691889897
612352,45.0,1436,684.0,1,0,-106.53852638624609,0.0001,0.8471827656030655,0.0017277432,0.2,0.016845703125,371.3766174316406,-0.2127124039689079,9560,621.6019990742207,-0.00573113196878694
612864,45.0,1222,714.5,1,0,-106.10374980209396,0.0001,0.8809078186750412,0.004583095,0.2,0.025634765625,35.73845291137695,-0.23204178817104548,9568,139.0277541577816,-0.00781885798642179
613376,45.0,1476,709.5,1,0,-101.22819842733443,0.0001,0.8529578149318695,0.0038266282,0.2,0.03076171875,20.879894256591797,-0.19841504358919337,9576,157.03078052401543,-0.003851121502520982
613888,45.0,1490,713.0,1,0,-102.38130556808784,0.0001,0.8841807320713997,0.002868727,0.2,0.029541015625,213.30758666992188,-0.22580890107201412,9584,507.1049172580242,-0.006117212185927201
614400,45.0,1494,705.5,1,0,-99.08790360076352,0.0001,0.8544110804796219,0.0030933544,0.2,0.015625,25.12519073486328,-0.23160712409298867,9592,392.3258619606495,-0.007578062894026516
614912,45.0,1455,711.5,1,0,-101.12063783375547,0.0001,0.8707845956087112,0.003100192,0.2,0.017578125,304.8462219238281,-0.19768202007981017,9600,552.8740155398846,-0.004148671778239077
615424,45.0,1448,695.0,1,0,-98.56244768384845,0.0001,0.9159594550728798,0.0031668297,0.2,0.03466796875,23.48552703857422,-0.177307695383206,9608,141.53703543543816,-0.007599871874845121
615936,45.0,1222,687.5,1,0,-100.08922597818076,0.0001,0.9560827612876892,0.0059431735,0.2,0.056396484375,16.74408531188965,-0.21022486611036584,9616,62.54469708353281,-0.009126047865720466
616448,45.0,1488,705.0,1,0,-101.70891842901706,0.0001,0.8710811883211136,0.0035403757,0.2,0.0439453125,148.4012451171875,-0.2544627301977016,9624,334.4250409901142,-0.00733113519163453
616960,45.0,1422,697.0,1,0,-99.93311132134869,0.0001,0.9251670241355896,0.0031320266,0.2,0.025390625,25.800024032592773,-0.2207966599962674,9632,130.83010578155518,-0.006966726410610136
617472,45.0,1482,699.5,1,0,-100.50315576877445,0.0001,0.9321690797805786,0.0047810385,0.2,0.049560546875,15.333413124084473,-0.23098698846297339,9640,87.12838405370712,-0.007871461995819118
617984,45.0,1486,689.0,1,0,-98.61429651975632,0.0001,0.9459773153066635,0.0032738629,0.2,0.032958984375,17.104629516601562,-0.2072687644395046,9648,76.75437279045582,-0.008635754515125882
618496,45.0,1200,706.5,1,0,-100.2977439997904,0.0001,0.8294792622327805,0.0026469193,0.2,0.027099609375,242.97874450683594,-0.22308217867976055,9656,771.6690526008606,-0.005945763216004707
619008,45.0,1464,706.5,1,0,-99.63843741798773,0.0001,0.8573608547449112,0.002252664,0.2,0.030029296875,38.76693344116211,-0.18817284825490788,9664,412.6882762312889,-0.007410641061142087
619520,45.0,1548,715.5,1,0,-97.96870624950155,0.0001,0.9294010922312737,0.0034957686,0.2,0.02783203125,25.201148986816406,-0.20836070028599352,9672,87.07001480460167,-0.006986143744143192
620032,45.0,1509,730.0,1,0,-99.5215189171955,0.0001,0.8368745148181915,0.0026296186,0.2,0.0498046875,341.8416442871094,-0.19461507664527744,9680,780.9774515628815,-0.008534382046491373
620544,45.0,1508,737.5,1,0,-99.7794096983038,0.0001,0.8365835547447205,0.0024927943,0.2,0.0244140625,72.0830078125,-0.1923494000802748,9688,367.79256922006607,-0.004661976723582484
621056,45.0,1230,730.0,1,0,-100.01086123434827,0.0001,0.8372243195772171,0.0015367004,0.2,0.01171875,139.42489624023438,-0.2059953652205877,9696,632.2560713291168,-0.004665470762120094
621568,45.0,1487,725.5,1,0,-103.00322506411001,0.0001,0.8159467279911041,0.0024838836,0.2,0.012939453125,479.9999694824219,-0.21679799468256533,9704,937.4877630472183,-0.0041539621033734875
622080,45.0,1530,705.0,1,0,-103.92336558407173,0.0001,0.787329375743866,0.002432594,0.2,0.020751953125,110.36890411376953,-0.18695649004075676,9712,840.9874932765961,-0.006479155092165456
622592,45.0,1465,705.5,1,0,-106.41059306781739,0.0001,0.8777813836932182,0.0020092465,0.2,0.009033203125,32.017852783203125,-0.18218576011713594,9720,395.75125682353973,-0.002576682660219376
623104,45.0,1480,699.5,1,0,-104.50557320959867,0.0001,0.8195001035928726,0.00094560836,0.2,0.0087890625,150.48316955566406,-0.2245811177417636,9728,493.606992661953,-0.004388905283121858
623616,45.0,1182,699.5,1,0,-104.08699379958212,0.0001,0.8826721981167793,0.0018176069,0.2,0.0126953125,111.9708480834961,-0.18756575766019523,9736,387.5255563855171,-0.004059493403474335
624128,45.0,1506,713.5,1,0,-104.08941850200296,0.0001,0.9393930993974209,0.005547801,0.2,0.030029296875,28.209819793701172,-0.22214265941875055,9744,107.23786476254463,-0.0065025994554162025
624640,45.0,1519,705.0,1,0,-101.85952692836523,0.0001,0.9279336929321289,0.0025342016,0.2,0.030029296875,141.26759338378906,-0.20399123447714373,9752,278.63463765382767,-0.006783203694794793
625152,45.0,1465,720.0,1,0,-102.87788783580065,0.0001,0.8352589905261993,0.0020850596,0.2,0.01171875,159.1027069091797,-0.18911132559878752,9760,698.8921076059341,-0.00573947248631157
625664,45.0,1444,722.5,1,0,-99.64331761648879,0.0001,0.849032387137413,0.0030245916,0.2,0.025634765625,25.013383865356445,-0.24004206073004752,9768,202.79089587926865,-0.00597698544152081
626176,45.0,1476,741.5,1,0,-99.32859707754105,0.0001,0.9076841995120049,0.0043917904,0.2,0.027587890625,37.3037223815918,-0.23217644478427246,9776,159.60641849040985,-0.007535444874520181
626688,45.0,1439,741.5,1,0,-98.08196348803118,0.0001,0.8463694602251053,0.0017168693,0.2,0.01025390625,44.65388870239258,-0.20864476531278342,9784,379.4798495769501,-0.003717736453836551
627200,45.0,1462,751.5,1,0,-99.15463225077838,0.0001,0.9301234632730484,0.003602706,0.2,0.03076171875,17.428083419799805,-0.18681886978447437,9792,110.10807198286057,-0.0066100876647396944
627712,45.0,1493,751.5,1,0,-98.80402392202988,0.0001,0.9539437517523766,0.007411086,0.2,0.048095703125,13.364330291748047,-0.1932048139278777,9800,62.79113255441189,-0.009156612810329534
628224,45.0,1556,735.5,1,0,-98.98518449714408,0.0001,0.9139272049069405,0.002143239,0.2,0.01953125,39.867401123046875,-0.18218760594027117,9808,242.71734735369682,-0.005244729502010159
628736,45.0,1476,711.0,1,0,-102.4408680319041,0.0001,0.7420281171798706,0.0018650283,0.2,0.017822265625,546.90771484375,-0.19335557095473632,9816,1362.5439612865448,-0.005139247077750042
629248,45.0,1256,693.5,1,0,-104.13081548755989,0.0001,0.8857827484607697,0.0027935775,0.2,0.030517578125,48.06986618041992,-0.20665682473918423,9824,231.14145612716675,-0.006110843278293032
629760,45.0,1523,696.0,1,0,-104.57388645425439,0.0001,0.8236494213342667,0.0023097992,0.2,0.008056640625,159.42044067382812,-0.18210460670525208,9832,840.549260020256,-0.0019856725120916963
630272,45.0,1438,685.0,1,0,-103.53159193925559,0.0001,0.7546942234039307,0.0016614603,0.2,0.0107421875,70.46158599853516,-0.17966403748141602,9840,788.1492075324059,-0.004259411296516191
630784,45.0,1537,681.5,1,0,-103.56632940566168,0.0001,0.9393345601856709,0.004442529,0.2,0.039794921875,23.654695510864258,-0.22475308185676113,9848,133.58950574696064,-0.008374791461392306
631296,45.0,1491,665.0,1,0,-103.0116267300956,0.0001,0.8484285026788712,0.0014001048,0.2,0.00830078125,38.677249908447266,-0.18887017772067338,9856,627.5245335102081,-0.0018720643274718896
631808,45.0,1209,662.5,1,0,-104.11806556513532,0.0001,0.8033463209867477,0.0021533957,0.2,0.018310546875,899.9432983398438,-0.19222852983511984,9864,705.8609749674797,-0.004945010139635997
632320,45.0,1490,667.0,1,0,-103.74770856225864,0.0001,0.9102247953414917,0.0046918746,0.2,0.04150390625,20.326955795288086,-0.2136307448381558,9872,150.24267295002937,-0.009649833584262524
632832,45.0,1491,682.0,1,0,-102.89081082649528,0.0001,0.9036225229501724,0.0033499915,0.2,0.04052734375,42.52859878540039,-0.18155576783465222,9880,270.46355947852135,-0.008575434840167873
633344,45.0,1469,686.0,1,0,-99.84310343295336,0.0001,0.8338289260864258,0.0010210857,0.2,0.016357421875,237.90750122070312,-0.1803510602330789,9888,610.3554233312607,-0.0027410934126237407
633856,45.0,1483,690.0,1,0,-100.16712802384049,0.0001,0.9226239919662476,0.0034410579,0.2,0.021484375,22.1551513671875,-0.18574630917282775,9896,120.70440024137497,-0.006783383185393177
634368,45.0,1215,696.5,1,0,-98.70110986845567,0.0001,0.8837824463844299,0.0024011745,0.2,0.01318359375,75.76875305175781,-0.1807429030595813,9904,359.85308745503426,-0.003099503148405347
634880,45.0,1549,674.5,1,0,-98.82678905971348,0.0001,0.8680558800697327,0.0015534146,0.2,0.009765625,54.87309646606445,-0.206040367949754,9912,441.9411164522171,-0.003027227852726355
635392,45.0,1547,671.5,1,0,-103.55108797350898,0.0001,0.7529508024454117,0.00071552524,0.2,0.00634765625,301.4644775390625,-0.1671039002831094,9920,1491.8246212005615,-0.004821217167773284
635904,45.0,1441,679.5,1,0,-103.52828265143559,0.0001,0.8371560871601105,0.001823087,0.2,0.01611328125,102.89093780517578,-0.1731956778676249,9928,563.3475381731987,-0.004895361693343148
636416,45.0,1459,686.0,1,0,-102.09694250402973,0.0001,0.8675378412008286,0.004102154,0.2,0.030029296875,61.86516189575195,-0.2029314063838683,9936,201.8101041316986,-0.00557962655875599
636928,45.0,1209,688.5,1,0,-101.74293956086039,0.0001,0.9334363862872124,0.007565824,0.2,0.042724609375,26.715913772583008,-0.19276816718047485,9944,92.79699493944645,-0.007721561880316585
637440,45.0,1481,696.5,1,0,-101.17958541700617,0.0001,0.9544345363974571,0.0110064335,0.2,0.04833984375,9.60744571685791,-0.2076958625111729,9952,68.59222365915775,-0.012099024617782561
637952,45.0,1486,696.5,1,0,-99.41952875411138,0.0001,0.8912545815110207,0.0037293243,0.2,0.02392578125,51.849853515625,-0.20681191643234342,9960,347.080441236496,-0.0085793743855902
638464,45.0,1573,679.5,1,0,-100.16792500857264,0.0001,0.951548557728529,0.0065822178,0.2,0.056396484375,11.232851028442383,-0.2030081770499237,9968,78.2691611200571,-0.010912591642409097
638976,45.0,1542,699.0,1,0,-103.2014053371735,0.0001,0.8479566723108292,0.0016471124,0.2,0.0166015625,1988.1802978515625,-0.1938800056814216,9976,974.7406098246574,-0.004883328885625815
639488,45.0,1191,710.0,1,0,-104.36332910137251,0.0001,0.831129252910614,0.0029665956,0.2,0.025634765625,335.13226318359375,-0.19366121431812644,9984,698.3056954741478,-0.00798507940635318
640000,45.0,1512,709.5,1,0,-103.28553491095082,0.0001,0.9106553122401237,0.0048773335,0.2,0.031494140625,89.5926513671875,-0.2423173717688769,9992,170.7848282456398,-0.007669148231798317
640512,45.0,1403,700.5,1,0,-103.98611494585872,0.0001,0.8623380213975906,0.0026487852,0.2,0.018310546875,48.74092102050781,-0.21769327472429723,10000,301.1208884716034,-0.007115544005500851
641024,45.0,1540,683.5,1,0,-106.79308644320815,0.0001,0.9313905760645866,0.0063704085,0.2,0.071533203125,19.015827178955078,-0.2515299472725019,10008,94.8929008692503,-0.014832818145805504
641536,45.0,1567,665.5,1,0,-110.77116867549718,0.0001,0.8573470115661621,0.0023858282,0.2,0.01611328125,346.3101501464844,-0.19381716736825183,10016,592.3146899342537,-0.005862495025212411
642048,45.0,1506,654.0,1,0,-115.47454692190513,0.0001,0.8352247178554535,0.002046638,0.2,0.024169921875,932.2503662109375,-0.20630547386826947,10024,963.5253214836121,-0.004937927253195085
642560,45.0,1496,673.5,1,0,-116.84324726065621,0.0001,0.856347993016243,0.004056167,0.2,0.01904296875,64.16960144042969,-0.21246160799637437,10032,444.49952429533005,-0.005370531005610246
643072,45.0,1482,662.5,1,0,-112.2628016624786,0.0001,0.8841015622019768,0.0097796535,0.2,0.059326171875,31.540475845336914,-0.23996937705669552,10040,212.20789554715157,-0.00886232509947149
643584,45.0,1515,652.0,1,0,-110.46709951471537,0.0001,0.8403012454509735,0.0019025336,0.2,0.01953125,230.82240295410156,-0.1910881478106603,10048,503.54097831249237,-0.004177704122412251
644096,45.0,1483,650.5,1,0,-109.3346266126819,0.0001,0.8737328797578812,0.0037700036,0.2,0.03662109375,56.39940643310547,-0.23759338282980025,10056,405.0665465593338,-0.006258060617255978
644608,45.0,1205,658.5,1,0,-108.84332911154256,0.0001,0.870169386267662,0.002891919,0.2,0.029052734375,304.2972106933594,-0.20074213767657056,10064,450.88107842206955,-0.004987867119780276
645120,45.0,1401,667.5,1,0,-106.20684889743104,0.0001,0.9270318746566772,0.0047909194,0.2,0.035400390625,22.19713592529297,-0.1998043640051037,10072,130.39677018672228,-0.008273278483102331
645632,45.0,1552,675.0,1,0,-104.67342293269932,0.0001,0.9537970349192619,0.0033678738,0.2,0.024658203125,13.49143123626709,-0.21102848008740693,10080,69.97935283184052,-0.003649427235359326
646144,45.0,1499,678.0,1,0,-105.84090105410665,0.0001,0.8704237043857574,0.0018034583,0.2,0.028564453125,36.88196563720703,-0.23115620878525078,10088,702.269297003746,-0.0048379360378021374
646656,45.0,1473,695.5,1,0,-104.79407447502017,0.0001,0.8634646683931351,0.0018991169,0.2,0.023193359375,201.22653198242188,-0.2174281419138424,10096,439.28268587589264,-0.008140308695146814
647168,45.0,1477,700.5,1,0,-103.69849675150589,0.0001,0.9458177536725998,0.0034478297,0.2,0.025146484375,26.940481185913086,-0.21047121757874265,10104,95.7182345688343,-0.00597328756339266
647680,45.0,1204,709.0,1,0,-103.7583162928559,0.0001,0.9607912115752697,0.0053149574,0.2,0.03662109375,25.452423095703125,-0.18268109287600964,10112,75.13690260052681,-0.00753744689427549
648192,45.0,1532,700.5,1,0,-104.82204194918275,0.0001,0.9543077424168587,0.0054653697,0.2,0.052734375,24.43964195251465,-0.2166050005471334,10120,78.79638332128525,-0.011678628296067473
648704,45.0,1556,678.0,1,0,-106.46361872950568,0.0001,0.8003836572170258,0.003125234,0.2,0.01953125,673.7966918945312,-0.1879885751986876,10128,1248.3984344601631,-0.007139495439332677
649216,45.0,1447,686.5,1,0,-109.44236166333779,0.0001,0.9063756614923477,0.005232998,0.2,0.017578125,85.27000427246094,-0.18809497711481526,10136,295.60358080267906,-0.007214282333734445
649728,45.0,1527,686.5,1,0,-109.14232125828043,0.0001,0.947236180305481,0.003643592,0.2,0.0224609375,20.851587295532227,-0.20474964514141902,10144,80.3572266548872,-0.006327829141810071
650240,45.0,1209,686.5,1,0,-108.5304071482271,0.0001,0.8933287933468819,0.0029635727,0.2,0.021484375,779.2883911132812,-0.17439640598604456,10152,600.9549689590931,-0.00297112714179093
650752,45.0,1582,673.0,1,0,-107.4554981381446,0.0001,0.9194923564791679,0.0036316966,0.2,0.021484375,28.698307037353516,-0.20246688224142417,10160,171.66635891795158,-0.00501979311593459
651264,45.0,1493,662.0,1,0,-110.4314098206535,0.0001,0.8045367747545242,0.002325357,0.2,0.01611328125,540.2590942382812,-0.17743205872830003,10168,1165.346266746521,-0.007553328723588493
651776,45.0,1479,652.0,1,0,-110.96894930507987,0.0001,0.8902921006083488,0.0042465692,0.2,0.02587890625,68.15120697021484,-0.1705506068537943,10176,207.6097786128521,-0.0046082954431767575
652288,45.0,1505,667.0,1,0,-111.63494252948091,0.0001,0.8327165395021439,0.0024385648,0.2,0.0205078125,93.51483154296875,-0.20099352800752968,10184,494.7105685174465,-0.006124909828940872
652800,45.0,1201,697.5,1,0,-113.10861868668347,0.0001,0.8862718641757965,0.0016784893,0.2,0.0185546875,88.62289428710938,-0.18109944253228605,10192,353.5925147533417,-0.004620950589014683
653312,45.0,1466,710.0,1,0,-109.1769602641277,0.0001,0.8460715413093567,0.0018118053,0.2,0.0185546875,157.19383239746094,-0.19620002526789904,10200,594.4488205313683,-0.006469278836448211
653824,45.0,1470,690.0,1,0,-107.98475582957268,0.0001,0.9304488226771355,0.0038563788,0.2,0.03125,42.5004997253418,-0.2037939871661365,10208,133.66096130013466,-0.0074119795390288346
654336,45.0,1544,681.5,1,0,-111.29086621792987,0.0001,0.8617995381355286,0.00295548,0.2,0.030517578125,33.994972229003906,-0.18023095035459846,10216,757.0462823808193,-0.0031498432508669794
654848,45.0,1473,682.0,1,0,-111.52139800932258,0.0001,0.8312167376279831,0.0022908961,0.2,0.0126953125,80.72054290771484,-0.2145619351649657,10224,955.2870530486107,-0.006510915365652181
655360,45.0,1563,686.5,1,0,-109.96128096794709,0.0001,0.8564633131027222,0.0035020164,0.2,0.029296875,117.10192108154297,-0.20681452041026205,10232,321.99381041526794,-0.010051883902633563
655872,45.0,1199,695.0,1,0,-109.13599290853367,0.0001,0.8027984350919724,0.0037323574,0.2,0.03955078125,99.68179321289062,-0.19694712391356006,10240,1114.9237970113754,-0.007185254034993704
656384,45.0,1479,705.0,1,0,-108.13539961691946,0.0001,0.930136613547802,0.005242992,0.2,0.03759765625,16.806528091430664,-0.21290310483891517,10248,98.39809370785952,-0.007803085929481313
656896,45.0,1622,670.5,1,0,-107.0596814260073,0.0001,0.9437117427587509,0.0032053944,0.2,0.0458984375,22.019142150878906,-0.20461397478356957,10256,90.28872881829739,-0.007637275928573217
657408,45.0,1457,662.0,1,0,-110.241821608413,0.0001,0.7839062809944153,0.0029277436,0.2,0.027099609375,388.3981628417969,-0.1936286594136618,10264,1122.5161981582642,-0.010744244114903267
657920,45.0,1532,651.5,1,0,-111.1268962061219,0.0001,0.8999432027339935,0.0024959971,0.2,0.0185546875,34.75261688232422,-0.20432481344323605,10272,156.4364613890648,-0.005452088877063943
658432,45.0,1178,671.5,1,0,-113.7043844274804,0.0001,0.875508263707161,0.0021953047,0.2,0.023193359375,216.81080627441406,-0.20692740904632956,10280,454.3619461655617,-0.004765820140164578
658944,45.0,1493,674.0,1,0,-111.29490608047693,0.0001,0.9442987702786922,0.0068905484,0.2,0.0478515625,21.419015884399414,-0.23358259513042867,10288,80.10572768747807,-0.009098981645365711
659456,45.0,1474,687.5,1,0,-108.54691020034254,0.0001,0.9317329525947571,0.005312085,0.2,0.038330078125,38.511924743652344,-0.21677786944201216,10296,202.8596225976944,-0.009070691503438866
659968,45.0,1524,676.0,1,0,-105.59168596275151,0.0001,0.9546280056238174,0.0049759727,0.2,0.045166015625,22.93317985534668,-0.2289881293545477,10304,93.07493549585342,-0.009585159656126052
660480,45.0,1461,671.0,1,0,-104.91413595033809,0.0001,0.82961505651474,0.0025508953,0.2,0.03662109375,1324.809814453125,-0.19736543676117435,10312,909.1876947283745,-0.006893690740980674
660992,45.0,1226,666.0,1,0,-104.87037839364261,0.0001,0.9527619928121567,0.007072547,0.2,0.03662109375,11.524255752563477,-0.21055998938390985,10320,59.43890978395939,-0.007681873896217439
661504,45.0,1527,681.0,1,0,-105.09127152133733,0.0001,0.8976008370518684,0.0017030189,0.2,0.01318359375,65.16690826416016,-0.1916955795022659,10328,379.24144315719604,-0.004841176232730504
662016,45.0,1487,669.0,1,0,-101.62299200432375,0.0001,0.8711451292037964,0.004312987,0.2,0.029052734375,102.08297729492188,-0.1988808445748873,10336,824.5396846532822,-0.007728067481366452
662528,45.0,1503,669.0,1,0,-104.42238965466619,0.0001,0.8754220828413963,0.0027479911,0.2,0.0205078125,69.7142333984375,-0.19509434507926926,10344,689.0608587265015,-0.009048194871866144
663040,45.0,1444,666.0,1,0,-102.86213822996244,0.0001,0.8275799602270126,0.002343824,0.2,0.0166015625,180.40484619140625,-0.19969461939763278,10352,763.3922393321991,-0.003144213063933421
663552,45.0,1302,647.5,1,0,-103.19211446966976,0.0001,0.9129003882408142,0.0037021418,0.2,0.033447265625,39.92605209350586,-0.24109600082738325,10360,171.03735223412514,-0.005729516793508083
664064,45.0,1518,621.5,1,0,-108.39442596523091,0.0001,0.8402988016605377,0.002095534,0.2,0.022216796875,292.7475891113281,-0.19220859924098477,10368,1072.8332995176315,-0.006503628785139881
664576,45.0,1497,637.5,1,0,-111.718508735504,0.0001,0.8270339071750641,0.0030517061,0.2,0.017578125,96.34994506835938,-0.229787195159588,10376,660.6601765155792,-0.007598058564326493
665088,45.0,1516,636.0,1,0,-109.19732045551763,0.0001,0.9133387804031372,0.002578085,0.2,0.0263671875,34.15041732788086,-0.1857821419253014,10384,137.34033706784248,-0.0070789142191642895
665600,45.0,1488,642.5,1,0,-109.5115308018215,0.0001,0.85373255610466,0.00230958,0.2,0.02587890625,322.28485107421875,-0.1799146580742672,10392,668.1675591468811,-0.007305610030016396
666112,45.0,1197,656.5,1,0,-109.21350435903295,0.0001,0.8815997242927551,0.0051145684,0.2,0.02783203125,120.03401184082031,-0.2220501221017912,10400,265.66003811359406,-0.00805720676726196
666624,45.0,1554,656.0,1,0,-106.6642780049704,0.0001,0.9421512745320797,0.005821214,0.2,0.037353515625,13.02721881866455,-0.20023923012195155,10408,95.62521407008171,-0.008021276458748616
667136,45.0,1495,658.0,1,0,-106.54837299862876,0.0001,0.821429967880249,0.0015777433,0.2,0.017333984375,206.18011474609375,-0.19159784266958013,10416,836.2102857232094,-0.003846197058010148
667648,45.0,1527,664.5,1,0,-105.88957458006217,0.0001,0.9184698089957237,0.006208258,0.2,0.0419921875,29.789709091186523,-0.1993337336461991,10424,112.85616470873356,-0.008816383386147209
668160,45.0,1490,690.5,1,0,-108.54102032255382,0.0001,0.8279222697019577,0.0010392528,0.2,0.014404296875,89.7657241821289,-0.20721220690757036,10432,931.1971467733383,-0.004628575166861992
668672,45.0,1480,691.5,1,0,-105.23393248382956,0.0001,0.8957044407725334,0.0049893344,0.2,0.0283203125,68.05188751220703,-0.2212782912538387,10440,324.7232496738434,-0.009418189973075641
669184,45.0,1231,678.5,1,0,-106.81540093334392,0.0001,0.9222400039434433,0.0051298607,0.2,0.037841796875,18.863679885864258,-0.2482616868801415,10448,119.44385403394699,-0.008344143258000258
669696,45.0,1440,680.0,1,0,-109.51044545870275,0.0001,0.8582034558057785,0.0024562804,0.2,0.026123046875,153.52613830566406,-0.1976250343141146,10456,420.4606186747551,-0.005598294832452666
670208,45.0,1447,678.0,1,0,-108.93981430390849,0.0001,0.9497688375413418,0.0031344215,0.2,0.035888671875,34.68205642700195,-0.18400603433838114,10464,90.0028223246336,-0.008634212710603606
670720,45.0,1430,687.0,1,0,-108.75239410042762,0.0001,0.9514293670654297,0.0045544812,0.2,0.0341796875,16.07124900817871,-0.1794009631848894,10472,72.73277735710144,-0.007955138746183366
671232,45.0,1518,671.5,1,0,-108.89576601274311,0.0001,0.9071168079972267,0.0030593206,0.2,0.026123046875,98.10965728759766,-0.1953576864907518,10480,255.1509735584259,-0.006940866642253241
671744,45.0,1171,679.0,1,0,-109.53084140319378,0.0001,0.7856377363204956,0.00073598616,0.2,0.003173828125,793.4346923828125,-0.16700260323705152,10488,1520.2197470664978,-0.0021507203309738543
672256,45.0,1502,673.0,1,0,-107.95276644993574,0.0001,0.7612347602844238,0.0017612095,0.2,0.012939453125,439.6853942871094,-0.18986195779871196,10496,758.8740067481995,-0.004308086325181648
672768,45.0,1520,668.0,1,0,-103.89924285702408,0.0001,0.8794912025332451,0.0023876764,0.2,0.021240234375,122.27207946777344,-0.2041715671075508,10504,574.6687748432159,-0.006044108122296166
673280,45.0,1479,677.5,1,0,-104.27078839430585,0.0001,0.7997505515813828,0.0026005283,0.2,0.03857421875,508.7628173828125,-0.1992119465721771,10512,1172.6794364452362,-0.010172836377023486
673792,45.0,1515,692.0,1,0,-102.15942284751684,0.0001,0.9072808623313904,0.0061531495,0.2,0.029052734375,24.878698348999023,-0.22741132380906492,10520,139.41844168305397,-0.008290500754810637
674304,45.0,1287,674.5,1,0,-102.9035091342777,0.0001,0.822476714849472,0.0018975243,0.2,0.012451171875,106.39402770996094,-0.18213849794119596,10528,787.2197079658508,-0.005505504308530362
674816,45.0,1504,662.0,1,0,-107.78985748060047,0.0001,0.8280053734779358,0.001674501,0.2,0.01806640625,502.12646484375,-0.15410616964800283,10536,1251.2368383407593,-0.008597771535278298
675328,45.0,1507,644.5,1,0,-109.02390390107408,0.0001,0.8032578527927399,0.0015666916,0.2,0.0126953125,64.99542999267578,-0.1891679319087416,10544,604.133163779974,-0.005012583373172674
675840,45.0,1493,651.0,1,0,-112.27814185000956,0.0001,0.8109564185142517,0.002117923,0.2,0.014404296875,330.3921203613281,-0.14527694234857336,10552,1249.8624591827393,-0.0055633367628615815
676352,45.0,1405,665.5,1,0,-111.18466268967838,0.0001,0.8013176172971725,0.00096574565,0.2,0.0068359375,80.5424575805664,-0.1669879473047331,10560,609.2937774062157,-0.0039290333770622965
676864,45.0,1150,665.5,1,0,-112.03414928490297,0.0001,0.8803716748952866,0.0045554275,0.2,0.024169921875,27.78495216369629,-0.19966026820475236,10568,159.03624340891838,-0.004821047623408958
677376,45.0,1482,679.5,1,0,-110.4340144611895,0.0001,0.8540062457323074,0.0026194176,0.2,0.022216796875,479.2648620605469,-0.19964529952267185,10576,468.9257968068123,-0.007333635163377039
677888,45.0,1532,671.5,1,0,-110.51364609148354,0.0001,0.8363282978534698,0.0040375125,0.2,0.019287109375,96.83224487304688,-0.20505162625340745,10584,578.802822470665,-0.006768546860257629
678400,45.0,1425,665.5,1,0,-112.302997948993,0.0001,0.78767891228199,0.0007851118,0.2,0.006591796875,509.8414306640625,-0.1512503486010246,10592,1492.8336070775986,-0.00443041076141526
678912,45.0,1637,658.0,1,0,-110.27938221994788,0.0001,0.920698843896389,0.0030757245,0.2,0.026611328125,21.84109115600586,-0.19050329097080976,10600,146.50168661773205,-0.005545987849473022
679424,45.0,1424,675.5,1,0,-110.27646090650931,0.0001,0.7944298088550568,0.0021739379,0.2,0.012451171875,612.4425659179688,-0.16602503164904192,10608,1515.5113155841827,-0.004792081115738256
679936,45.0,1189,680.5,1,0,-106.42838216997683,0.0001,0.8630670011043549,0.0028502592,0.2,0.025634765625,34.23830032348633,-0.18313771433895454,10616,237.50413101911545,-0.005353116350306664
