mean/gen/time/total_timesteps,mean/disc/disc_acc,mean/gen/train/clip_fraction,mean/disc/disc_acc_gen,mean/gen/train/loss,mean/gen/train/n_updates,mean/gen/train/policy_gradient_loss,mean/disc/disc_entropy,mean/gen/train/learning_rate,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_expert,mean/disc/n_generated,mean/gen/train/approx_kl,mean/disc/global_step,mean/gen/rollout/ep_len_mean,mean/gen/time/fps,mean/gen/time/time_elapsed,mean/gen/time/iterations,mean/disc/disc_loss,mean/disc/n_expert,mean/gen/train/value_loss,mean/disc/disc_proportion_expert_true,mean/gen/rollout/ep_rew_mean,mean/gen/train/clip_range,mean/gen/train/explained_variance,mean/gen/train/entropy_loss,mean/gen/rollout/ep_rew_wrapped_mean
193536.0,0.62109375,0.012939453125,0.65625,8.93288803100586,3024.0,-0.003492802214168478,0.614702582359314,0.0001,0.46484375,0.5859375,256.0,0.002132892608642578,378.0,45.0,2040.0,0.0,1.0,0.6522138118743896,256.0,17.20707105845213,0.5,728.5,0.2,0.7235949635505676,-0.0800341449357802,-8.28255730879493
194048.0,0.60546875,0.015625,0.609375,5.568604469299316,3032.0,-0.007022097808658145,0.6419098377227783,0.0001,0.49609375,0.6015625,256.0,0.0021040174178779125,379.0,45.0,1888.0,0.0,1.0,0.66446852684021,256.0,13.512901540845633,0.5,858.0,0.2,0.6797914206981659,-0.0769076919532381,-8.015345036340877
194560.0,0.609375,0.03564453125,0.58984375,2.1454076766967773,3040.0,-0.008476331575366203,0.6441617012023926,0.0001,0.51953125,0.62890625,256.0,0.006815022323280573,380.0,45.0,1873.0,0.0,1.0,0.6764518022537231,256.0,6.108867758885026,0.5,965.0,0.2,0.6024694740772247,-0.09138022213301156,-7.2289304073154925
195072.0,0.599609375,0.038330078125,0.62890625,0.8718076348304749,3048.0,-0.010114704236912075,0.6572093963623047,0.0001,0.470703125,0.5703125,256.0,0.006349222268909216,381.0,45.0,1992.0,0.0,1.0,0.6636661887168884,256.0,5.183169902302325,0.5,985.5,0.2,0.42319369316101074,-0.071838897492853,-6.883977237809449
195584.0,0.5859375,0.032958984375,0.73828125,1.041528582572937,3056.0,-0.009824157677940093,0.6608424186706543,0.0001,0.34765625,0.43359375,256.0,0.012527773156762123,382.0,45.0,1758.0,0.0,1.0,0.6635665893554688,256.0,2.6331054577603936,0.5,1023.0,0.2,0.42303091287612915,-0.10093638363468926,-6.823193315342069
196096.0,0.4765625,0.027099609375,0.7578125,0.9439141154289246,3064.0,-0.007827554323739605,0.6625438332557678,0.0001,0.21875,0.1953125,256.0,0.008961563929915428,383.0,45.0,1824.0,0.0,1.0,0.7187114953994751,256.0,2.9729137513786554,0.5,1023.0,0.2,0.19401156902313232,-0.08883184180012904,-7.391956170648337
196608.0,0.529296875,0.038330078125,0.8515625,0.9210434556007385,3072.0,-0.00786921606049873,0.6558338403701782,0.0001,0.177734375,0.20703125,256.0,0.011052792891860008,384.0,45.0,1890.0,0.0,1.0,0.6766663193702698,256.0,2.9865320064127445,0.5,1084.5,0.2,-0.03609168529510498,-0.09136309615860227,-8.446741608846933
197120.0,0.5390625,0.03173828125,0.8984375,0.3589743673801422,3080.0,-0.005879476004338358,0.6639374494552612,0.0001,0.140625,0.1796875,256.0,0.0064372047781944275,385.0,45.0,1908.0,0.0,1.0,0.6888567805290222,256.0,1.763005624525249,0.5,1097.0,0.2,-0.05388319492340088,-0.08564930698048556,-8.740671834796666
197632.0,0.552734375,0.0244140625,0.90625,0.9986631870269775,3088.0,-0.008525102479325142,0.664098858833313,0.0001,0.146484375,0.19921875,256.0,0.00892343744635582,386.0,45.0,1832.0,0.0,1.0,0.6711668372154236,256.0,2.0720576122403145,0.5,1117.0,0.2,0.03899061679840088,-0.07489909961441299,-8.868199231363834
198144.0,0.603515625,0.045166015625,0.7890625,0.9049118161201477,3096.0,-0.005415021623775829,0.6598157286643982,0.0001,0.314453125,0.41796875,256.0,0.02946033701300621,387.0,45.0,2147.0,0.0,1.0,0.6620728969573975,256.0,2.5468017109669745,0.5,1065.5,0.2,0.0688403844833374,-0.0718032180229784,-9.240009511802345
198656.0,0.60546875,0.019775390625,0.671875,0.48388585448265076,3104.0,-0.005331068125087768,0.6529257893562317,0.0001,0.43359375,0.5390625,256.0,0.0026569650508463383,388.0,45.0,1977.0,0.0,1.0,0.6703488826751709,256.0,1.640017424360849,0.5,1058.5,0.2,0.382257878780365,-0.08019811443955405,-9.754523581434041
199168.0,0.56640625,0.04296875,0.5546875,0.6199277639389038,3112.0,-0.011256991128902882,0.6440174579620361,0.0001,0.51171875,0.578125,256.0,0.008653827011585236,389.0,45.0,1733.0,0.0,1.0,0.6816107630729675,256.0,3.9660091111436486,0.5,1086.5,0.2,0.49558424949645996,-0.11394395589013584,-10.087440615240485
199680.0,0.564453125,0.034912109375,0.5234375,2.7093894481658936,3120.0,-0.008371960801014211,0.6383297443389893,0.0001,0.541015625,0.60546875,256.0,0.006634037010371685,390.0,45.0,1722.0,0.0,1.0,0.6720464825630188,256.0,10.991443984210491,0.5,1145.0,0.2,0.5329692363739014,-0.10952382265531924,-10.24222373072058
200192.0,0.5703125,0.030029296875,0.50390625,1.3677558898925781,3128.0,-0.009624996586353518,0.6404514312744141,0.0001,0.56640625,0.63671875,256.0,0.0064908843487501144,391.0,45.0,1613.0,0.0,1.0,0.6656265258789062,256.0,6.759406125172973,0.5,1128.5,0.2,0.558910459280014,-0.11588270362699404,-10.088926002066582
200704.0,0.57421875,0.019775390625,0.5234375,3.5249099731445312,3136.0,-0.004298625324736349,0.6344126462936401,0.0001,0.55078125,0.625,256.0,0.015019344165921211,392.0,45.0,1791.0,0.0,1.0,0.6705169081687927,256.0,7.057986780069768,0.5,1129.5,0.2,0.5835142135620117,-0.09790358252939768,-9.749211875554174
201216.0,0.5390625,0.0166015625,0.48828125,1.7784916162490845,3144.0,-0.004456764436326921,0.6374924182891846,0.0001,0.55078125,0.58984375,256.0,0.0035669521894305944,393.0,45.0,1709.0,0.0,1.0,0.6866207122802734,256.0,6.965551876462996,0.5,1123.0,0.2,0.7335005402565002,-0.09690367041912396,-9.131720373462885
201728.0,0.583984375,0.03076171875,0.5390625,2.2273592948913574,3152.0,-0.008418709760007914,0.6471825838088989,0.0001,0.544921875,0.62890625,256.0,0.006343206390738487,394.0,45.0,1807.0,0.0,1.0,0.6770783066749573,256.0,4.655961879529059,0.5,1160.5,0.2,0.7628799974918365,-0.09222711439360864,-8.792129678744823
202240.0,0.548828125,0.0205078125,0.5,1.1652780771255493,3160.0,-0.005893137546081562,0.6430022120475769,0.0001,0.548828125,0.59765625,256.0,0.0017680537421256304,395.0,45.0,2064.0,0.0,1.0,0.700202226638794,256.0,5.1967167761176825,0.5,1175.0,0.2,0.6797074973583221,-0.06493567818688462,-8.50375233212486
202752.0,0.587890625,0.01953125,0.5625,1.756505012512207,3168.0,-0.006272386588534573,0.6508216261863708,0.0001,0.525390625,0.61328125,256.0,0.004043102264404297,396.0,45.0,1461.0,0.0,1.0,0.674344003200531,256.0,4.3970432612113655,0.5,1238.5,0.2,0.6619458496570587,-0.06937345636106329,-8.305458947550505
203264.0,0.642578125,0.023193359375,0.6953125,0.6239782571792603,3176.0,-0.007295928793610074,0.643639087677002,0.0001,0.447265625,0.58984375,256.0,0.004589824937283993,397.0,45.0,2092.0,0.0,1.0,0.6445626020431519,256.0,2.9639947954565287,0.5,1146.0,0.2,0.5978761315345764,-0.06615922717173817,-7.921446674317122
203776.0,0.580078125,0.0439453125,0.5859375,0.7600385546684265,3184.0,-0.012353324287687428,0.652229905128479,0.0001,0.494140625,0.57421875,256.0,0.005266343243420124,398.0,45.0,1792.0,0.0,1.0,0.6696280241012573,256.0,2.2349837904330343,0.5,1167.0,0.2,0.7280339300632477,-0.10619747413147707,-8.139365351703018
204288.0,0.564453125,0.038818359375,0.6171875,1.6135668754577637,3192.0,-0.009619343858503271,0.6530202031135559,0.0001,0.447265625,0.51171875,256.0,0.009843488223850727,399.0,45.0,1832.0,0.0,1.0,0.692152738571167,256.0,3.1412460242863744,0.5,1152.0,0.2,0.549537181854248,-0.10025955764285754,-7.962461481392384
204800.0,0.5703125,0.037841796875,0.66015625,0.7066702842712402,3200.0,-0.007982074872415978,0.6477734446525574,0.0001,0.41015625,0.48046875,256.0,0.007218758575618267,400.0,45.0,1823.0,0.0,1.0,0.6726369857788086,256.0,1.7427695845253766,0.5,1190.0,0.2,0.6566391885280609,-0.09901719260960817,-8.051419006008654
205312.0,0.591796875,0.0478515625,0.61328125,0.45917809009552,3208.0,-0.013491541751136538,0.6448357105255127,0.0001,0.478515625,0.5703125,256.0,0.008745016530156136,401.0,45.0,1618.0,0.0,1.0,0.6654584407806396,256.0,2.241564260330051,0.5,1203.5,0.2,0.5503804087638855,-0.12317924032686278,-8.18135375050828
205824.0,0.58203125,0.022216796875,0.64453125,2.41304612159729,3216.0,-0.00574876632890664,0.6458817720413208,0.0001,0.4375,0.51953125,256.0,0.0037510753609240055,402.0,45.0,1984.0,0.0,1.0,0.6862189769744873,256.0,1.9621211041230708,0.5,1171.5,0.2,0.5407370030879974,-0.07539921775605762,-8.736114398930221
206336.0,0.587890625,0.033203125,0.609375,1.9614739418029785,3224.0,-0.012921439105411991,0.6388492584228516,0.0001,0.478515625,0.56640625,256.0,0.0037450313102453947,403.0,45.0,1865.0,0.0,1.0,0.6758996844291687,256.0,5.585040370002389,0.5,1150.0,0.2,-0.10185277462005615,-0.11418164070346393,-9.150258540585638
206848.0,0.595703125,0.02734375,0.75,1.1782149076461792,3232.0,-0.007214434415800497,0.654991626739502,0.0001,0.345703125,0.44140625,256.0,0.003665744327008724,404.0,45.0,2062.0,0.0,1.0,0.6546765565872192,256.0,2.7376772318966687,0.5,1141.5,0.2,0.15355437994003296,-0.07325077096174937,-10.087020082715899
207360.0,0.638671875,0.0380859375,0.7578125,0.6293966770172119,3240.0,-0.008094725450064288,0.6486155986785889,0.0001,0.380859375,0.51953125,256.0,0.008594324812293053,405.0,45.0,1676.0,0.0,1.0,0.6468878984451294,256.0,1.8064247649163008,0.5,1141.5,0.2,0.023763060569763184,-0.09069716664089356,-10.54000560067594
207872.0,0.662109375,0.025634765625,0.734375,0.739424467086792,3248.0,-0.004443743600859307,0.6383464336395264,0.0001,0.427734375,0.58984375,256.0,0.0038241129368543625,406.0,45.0,1881.0,0.0,1.0,0.6312782764434814,256.0,2.1358636778313667,0.5,1166.5,0.2,0.40161240100860596,-0.08769554872560548,-11.219200228340924
208384.0,0.615234375,0.017333984375,0.6484375,1.442056655883789,3256.0,-0.005336661412002286,0.6338792443275452,0.0001,0.466796875,0.58203125,256.0,0.004214046057313681,407.0,45.0,1628.0,0.0,1.0,0.6366338133811951,256.0,5.609357050620019,0.5,1185.5,0.2,0.30995696783065796,-0.10996370791690424,-11.661419340465217
208896.0,0.578125,0.02587890625,0.5859375,2.3479998111724854,3264.0,-0.010469564913364593,0.6302657127380371,0.0001,0.4921875,0.5703125,256.0,0.0026257121935486794,408.0,45.0,1730.0,0.0,1.0,0.6479734778404236,256.0,6.0704408790916204,0.5,1230.5,0.2,0.2917745113372803,-0.11585391142580193,-12.448041911311448
209408.0,0.580078125,0.023681640625,0.55859375,2.565592050552368,3272.0,-0.005452459983644076,0.6297626495361328,0.0001,0.521484375,0.6015625,256.0,0.005828905384987593,409.0,45.0,1647.0,0.0,1.0,0.6620848774909973,256.0,8.949885865673423,0.5,1149.0,0.2,0.4356701374053955,-0.09364102401013952,-12.981564407441764
209920.0,0.55859375,0.037353515625,0.52734375,4.401103973388672,3280.0,-0.009778630694199819,0.6333843469619751,0.0001,0.53125,0.58984375,256.0,0.012088464573025703,410.0,45.0,1824.0,0.0,1.0,0.6804577112197876,256.0,9.72338791936636,0.5,1160.5,0.2,0.2489795684814453,-0.09716288486379199,-13.589874855652452
210432.0,0.568359375,0.06494140625,0.5390625,2.5516457557678223,3288.0,-0.015999261515389662,0.6213226318359375,0.0001,0.529296875,0.59765625,256.0,0.006381830666214228,411.0,45.0,1833.0,0.0,1.0,0.6538662910461426,256.0,10.301937439478934,0.5,1206.0,0.2,0.40985506772994995,-0.10260146809741855,-14.458312536533922
210944.0,0.6328125,0.031494140625,0.6796875,0.9727035760879517,3296.0,-0.00915292162244441,0.6401147842407227,0.0001,0.453125,0.5859375,256.0,0.0035645063035190105,412.0,45.0,2032.0,0.0,1.0,0.6219266653060913,256.0,4.155171351507306,0.5,1171.5,0.2,0.2959304451942444,-0.05869309623813024,-14.868874067254364
211456.0,0.56640625,0.069580078125,0.58984375,1.7499315738677979,3304.0,-0.02158173333737068,0.6546136140823364,0.0001,0.4765625,0.54296875,256.0,0.016615070402622223,413.0,45.0,1909.0,0.0,1.0,0.6631661653518677,256.0,4.821851090528071,0.5,1176.5,0.2,0.2455739974975586,-0.0898864998598583,-14.3803006500192
211968.0,0.591796875,0.01513671875,0.640625,1.310346245765686,3312.0,-0.00551505292969523,0.6574748754501343,0.0001,0.451171875,0.54296875,256.0,0.012813459150493145,414.0,45.0,1997.0,0.0,1.0,0.6618155837059021,256.0,3.458275245502591,0.5,1173.5,0.2,0.20071780681610107,-0.04968980768171605,-14.17949934983626
212480.0,0.619140625,0.01806640625,0.6640625,1.2147642374038696,3320.0,-0.003537924509146251,0.6651904582977295,0.0001,0.455078125,0.57421875,256.0,0.0030301017686724663,415.0,45.0,1823.0,0.0,1.0,0.6621176600456238,256.0,3.5820335308089852,0.5,1196.5,0.2,0.25487738847732544,-0.0829659503287985,-13.25268485268578
212992.0,0.615234375,0.03369140625,0.64453125,1.2811105251312256,3328.0,-0.007369348568317946,0.6505988836288452,0.0001,0.470703125,0.5859375,256.0,0.0053599863313138485,416.0,45.0,1813.0,0.0,1.0,0.6603710651397705,256.0,3.599992119707167,0.5,1169.0,0.2,0.11516106128692627,-0.08203736368159298,-12.317612986303866
213504.0,0.6015625,0.03369140625,0.640625,1.075426459312439,3336.0,-0.009179010354273487,0.6614325046539307,0.0001,0.4609375,0.5625,256.0,0.008344083093106747,417.0,45.0,1871.0,0.0,1.0,0.6627652049064636,256.0,4.07327538728714,0.5,1146.5,0.2,0.0638660192489624,-0.06218003081448842,-11.047739674225449
214016.0,0.591796875,0.0244140625,0.64453125,1.451271891593933,3344.0,-0.005520330487343017,0.657217800617218,0.0001,0.447265625,0.5390625,256.0,0.012162065133452415,418.0,45.0,1859.0,0.0,1.0,0.6621367931365967,256.0,3.1936956397257745,0.5,1150.0,0.2,0.3355296850204468,-0.055966904350498226,-9.777479075975716
214528.0,0.58984375,0.014892578125,0.671875,0.6384028792381287,3352.0,-0.005199439721764065,0.6579594016075134,0.0001,0.41796875,0.5078125,256.0,0.006914019584655762,419.0,45.0,1695.0,0.0,1.0,0.66121506690979,256.0,2.6270455112680793,0.5,1086.0,0.2,-0.004172086715698242,-0.04957134333380964,-8.441136093623935
215040.0,0.5625,0.02099609375,0.64453125,0.5464716553688049,3360.0,-0.008819527822197415,0.6652770638465881,0.0001,0.41796875,0.48046875,256.0,0.01402437686920166,420.0,45.0,1891.0,0.0,1.0,0.6869457364082336,256.0,2.496065987739712,0.5,1098.5,0.2,0.0894957184791565,-0.04680431009910535,-7.39394995348528
215552.0,0.58984375,0.017578125,0.6953125,0.40528368949890137,3368.0,-0.005103260809846688,0.6578329205513,0.0001,0.39453125,0.484375,256.0,0.005831395275890827,421.0,45.0,1930.0,0.0,1.0,0.6715612411499023,256.0,1.7416707924567163,0.5,1101.0,0.2,0.4051375389099121,-0.03997144922323059,-6.334794834051281
216064.0,0.587890625,0.01953125,0.65234375,3.5576915740966797,3376.0,-0.0038789895370427985,0.636823296546936,0.0001,0.435546875,0.5234375,256.0,0.005144779570400715,422.0,45.0,1796.0,0.0,1.0,0.6590682864189148,256.0,5.975059452466667,0.5,1126.0,0.2,0.36191052198410034,-0.06394312341581099,-6.006852196473628
216576.0,0.62109375,0.021240234375,0.73828125,1.1666746139526367,3384.0,-0.007568905763037037,0.6478437185287476,0.0001,0.3828125,0.50390625,256.0,0.008018478751182556,423.0,45.0,1867.0,0.0,1.0,0.6507039070129395,256.0,2.608464077115059,0.5,1099.0,0.2,0.37055039405822754,-0.05177960848232033,-5.779416640903801
217088.0,0.5546875,0.029296875,0.67578125,2.5086669921875,3392.0,-0.009493680267041782,0.6420868039131165,0.0001,0.37890625,0.43359375,256.0,0.006035687401890755,424.0,45.0,1341.0,0.0,1.0,0.6756547093391418,256.0,7.744839025661349,0.5,1070.5,0.2,0.40157681703567505,-0.07728292506362777,-6.592731089722365
217600.0,0.55859375,0.033447265625,0.65625,1.485249400138855,3400.0,-0.006992217131482903,0.6377454996109009,0.0001,0.40234375,0.4609375,256.0,0.008055383339524269,425.0,45.0,1782.0,0.0,1.0,0.6760857105255127,256.0,5.024096831213683,0.5,1076.5,0.2,-0.01992332935333252,-0.09578546430566348,-7.327496351394802
218112.0,0.541015625,0.025634765625,0.62890625,1.3091058731079102,3408.0,-0.0060365422286849935,0.6517893075942993,0.0001,0.412109375,0.453125,256.0,0.014923200011253357,426.0,45.0,1865.0,0.0,1.0,0.6799676418304443,256.0,5.27055901940912,0.5,1022.5,0.2,0.38168489933013916,-0.045328546708333306,-8.349497563131154
218624.0,0.537109375,0.0185546875,0.58203125,1.4432848691940308,3416.0,-0.005507681788003538,0.6415925025939941,0.0001,0.455078125,0.4921875,256.0,0.005649333819746971,427.0,45.0,1748.0,0.0,1.0,0.6954295635223389,256.0,4.1302134823054075,0.5,1086.5,0.2,0.5566458702087402,-0.05540960514190374,-9.13887489527464
219136.0,0.5625,0.031005859375,0.59765625,0.4879038631916046,3424.0,-0.003729717507667374,0.6512398719787598,0.0001,0.46484375,0.52734375,256.0,0.007614965084940195,428.0,45.0,1845.0,0.0,1.0,0.6826249361038208,256.0,2.9251072853803635,0.5,1123.0,0.2,0.5635415315628052,-0.053383967526315246,-9.201760987024754
219648.0,0.533203125,0.01953125,0.61328125,0.95689857006073,3432.0,-0.007944358108943561,0.652469277381897,0.0001,0.419921875,0.453125,256.0,0.009476547129452229,429.0,45.0,1923.0,0.0,1.0,0.695650041103363,256.0,1.8717439325992018,0.5,1113.5,0.2,0.7022534608840942,-0.049052366957766935,-9.352898095697164
220160.0,0.62109375,0.028564453125,0.6953125,0.37701594829559326,3440.0,-0.010024139774031937,0.6422580480575562,0.0001,0.42578125,0.546875,256.0,0.021672755479812622,430.0,45.0,2043.0,0.0,1.0,0.636880099773407,256.0,2.981571880634874,0.5,1097.0,0.2,0.41793376207351685,-0.05128187895388692,-9.199075655452907
220672.0,0.57421875,0.031982421875,0.62890625,5.0962395668029785,3448.0,-0.008143184706568718,0.6561071872711182,0.0001,0.4453125,0.51953125,256.0,0.011109963059425354,431.0,45.0,1580.0,0.0,1.0,0.6835405826568604,256.0,12.617963852360845,0.5,1133.0,0.2,0.32399994134902954,-0.09793275738775264,-8.919070625416934
221184.0,0.576171875,0.0283203125,0.62890625,1.6007952690124512,3456.0,-0.011160052723425906,0.6482993364334106,0.0001,0.447265625,0.5234375,256.0,0.014213168062269688,432.0,45.0,1756.0,0.0,1.0,0.6814721822738647,256.0,3.8913591196760535,0.5,1242.5,0.2,-0.194374680519104,-0.07305036536126863,-8.967492089755833
221696.0,0.625,0.04150390625,0.6875,0.5526207089424133,3464.0,-0.005354673499823548,0.6504502296447754,0.0001,0.4375,0.5625,256.0,0.012732930481433868,433.0,45.0,1327.0,0.0,1.0,0.6642743349075317,256.0,2.109120369423181,0.5,1271.5,0.2,0.24918466806411743,-0.0669516535490402,-8.286580196451396
222208.0,0.564453125,0.03076171875,0.6328125,0.42623376846313477,3472.0,-0.00852306975866668,0.6619237661361694,0.0001,0.431640625,0.49609375,256.0,0.008368738926947117,434.0,45.0,1811.0,0.0,1.0,0.6771093606948853,256.0,2.059486237820238,0.5,1304.5,0.2,-0.15640687942504883,-0.0545802595661371,-7.622095532324165
222720.0,0.580078125,0.015625,0.6875,0.48202961683273315,3480.0,-0.004314261612307746,0.6559743881225586,0.0001,0.392578125,0.47265625,256.0,0.006596687249839306,435.0,45.0,1711.0,0.0,1.0,0.6967686414718628,256.0,1.7213435107842088,0.5,1359.5,0.2,0.2774735689163208,-0.04628163891175063,-6.812034194935113
223232.0,0.546875,0.0263671875,0.71875,1.047760009765625,3488.0,-0.006758262716175523,0.6591860055923462,0.0001,0.328125,0.375,256.0,0.008914990350604057,436.0,45.0,1916.0,0.0,1.0,0.6787974834442139,256.0,2.887035970110446,0.5,1322.0,0.2,0.13707005977630615,-0.03991901775953011,-6.460426861457527
223744.0,0.57421875,0.0146484375,0.765625,1.444204568862915,3496.0,-0.004167946292000124,0.6544352173805237,0.0001,0.30859375,0.3828125,256.0,0.010257791727781296,437.0,45.0,1956.0,0.0,1.0,0.6784250140190125,256.0,4.740505563095212,0.5,1296.5,0.2,0.36363399028778076,-0.03763831505420967,-6.690883033014834
224256.0,0.5859375,0.010009765625,0.7578125,0.8489965796470642,3504.0,-0.0021591162694676314,0.6527532935142517,0.0001,0.328125,0.4140625,256.0,0.0047312770038843155,438.0,45.0,1870.0,0.0,1.0,0.6630630493164062,256.0,1.7327822295483202,0.5,1326.0,0.2,-0.10622227191925049,-0.03459024338371819,-6.771236102469265
224768.0,0.587890625,0.00830078125,0.80859375,0.3740866780281067,3512.0,-0.0016910497251956258,0.6567515134811401,0.0001,0.279296875,0.3671875,256.0,0.006667335517704487,439.0,45.0,2125.0,0.0,1.0,0.6603900790214539,256.0,1.3969983935821801,0.5,1298.5,0.2,0.46501052379608154,-0.0319041879811266,-6.8675574438273905
225280.0,0.58984375,0.0341796875,0.78515625,0.3164697289466858,3520.0,-0.009383927008457249,0.6656027436256409,0.0001,0.3046875,0.39453125,256.0,0.01867883838713169,440.0,45.0,1834.0,0.0,1.0,0.660804033279419,256.0,1.5708289162721485,0.5,1262.5,0.2,0.2737466096878052,-0.06328933068289189,-7.168297492247075
225792.0,0.572265625,0.037353515625,0.7421875,0.17423856258392334,3528.0,-0.004964427465893095,0.64261394739151,0.0001,0.330078125,0.40234375,256.0,0.011824644170701504,441.0,45.0,1804.0,0.0,1.0,0.6507225632667542,256.0,1.370780773460865,0.5,1226.0,0.2,0.43362897634506226,-0.06528414163767593,-6.842683134116232
226304.0,0.5859375,0.02978515625,0.66015625,0.348164826631546,3536.0,-0.00773647079768125,0.6540497541427612,0.0001,0.42578125,0.51171875,256.0,0.01041504181921482,442.0,45.0,1352.0,0.0,1.0,0.6548263430595398,256.0,1.0607696085935459,0.5,1230.5,0.2,0.41118794679641724,-0.06057927227811888,-7.124408895168454
226816.0,0.576171875,0.04736328125,0.61328125,1.4624801874160767,3544.0,-0.011031034599000122,0.648442268371582,0.0001,0.462890625,0.5390625,256.0,0.016181927174329758,443.0,45.0,1658.0,0.0,1.0,0.6694018244743347,256.0,3.6860636943019927,0.5,1235.5,0.2,0.35915982723236084,-0.07150671273848275,-7.235611080564558
227328.0,0.544921875,0.024658203125,0.59765625,1.0110204219818115,3552.0,-0.003580425189284142,0.6400535106658936,0.0001,0.447265625,0.4921875,256.0,0.008823261596262455,444.0,45.0,1731.0,0.0,1.0,0.6795669198036194,256.0,1.9448320041410625,0.5,1232.5,0.2,0.5145871341228485,-0.05196870325016789,-7.771829938925802
227840.0,0.556640625,0.03076171875,0.60546875,0.6899465322494507,3560.0,-0.0081787056333269,0.6495575904846191,0.0001,0.451171875,0.5078125,256.0,0.018426230177283287,445.0,45.0,1883.0,0.0,1.0,0.6783502101898193,256.0,3.5586856612935662,0.5,1237.0,0.2,0.44482582807540894,-0.061338527069892734,-7.946809105407446
228352.0,0.544921875,0.014892578125,0.59765625,0.9019465446472168,3568.0,-0.0017094830291171093,0.6386799812316895,0.0001,0.447265625,0.4921875,256.0,0.005077149718999863,446.0,45.0,1370.0,0.0,1.0,0.667137622833252,256.0,2.507615875452757,0.5,1267.0,0.2,0.6014406383037567,-0.0447987004663446,-8.08396856730804
228864.0,0.599609375,0.015625,0.65625,0.8059279322624207,3576.0,-0.004437581243109889,0.658217191696167,0.0001,0.443359375,0.54296875,256.0,0.0024140072055161,447.0,45.0,1885.0,0.0,1.0,0.6556053161621094,256.0,1.951208271086216,0.5,1302.5,0.2,0.5686929225921631,-0.03610257241962245,-8.036176175046712
229376.0,0.568359375,0.025146484375,0.6953125,1.2934898138046265,3584.0,-0.009041204473760445,0.6519600749015808,0.0001,0.373046875,0.44140625,256.0,0.009347772225737572,448.0,45.0,2076.0,0.0,1.0,0.6706948280334473,256.0,3.1570157245732844,0.5,1382.0,0.2,0.481403648853302,-0.044082249958592,-8.228347376119345
229888.0,0.591796875,0.0361328125,0.69140625,0.8238319754600525,3592.0,-0.0038714049114787485,0.6483373641967773,0.0001,0.400390625,0.4921875,256.0,0.04299132153391838,449.0,45.0,1785.0,0.0,1.0,0.6581403613090515,256.0,2.48056516982615,0.5,1367.5,0.2,0.49553394317626953,-0.053225817220663885,-8.401007597800344
230400.0,0.564453125,0.029541015625,0.6796875,0.22779488563537598,3600.0,-0.007594593618705403,0.6509277820587158,0.0001,0.384765625,0.44921875,256.0,0.004338555037975311,450.0,45.0,1671.0,0.0,1.0,0.669941782951355,256.0,2.440509221982211,0.5,1392.0,0.2,0.4901076555252075,-0.06961811611108715,-8.529725851602853
230912.0,0.5859375,0.037109375,0.6953125,0.20047928392887115,3608.0,-0.007994577244971879,0.6568991541862488,0.0001,0.390625,0.4765625,256.0,0.009026928804814816,451.0,45.0,1280.0,0.0,1.0,0.6813642978668213,256.0,1.476065851165913,0.5,1411.0,0.2,0.5539215803146362,-0.07923301632399671,-8.654790556058288
231424.0,0.53515625,0.033935546875,0.609375,1.0586035251617432,3616.0,-0.009997090561228106,0.6491215825080872,0.0001,0.42578125,0.4609375,256.0,0.01199832558631897,452.0,45.0,1863.0,0.0,1.0,0.6810290813446045,256.0,2.8714039237238467,0.5,1390.0,0.2,0.4021643400192261,-0.04315170081463293,-8.653374722860754
231936.0,0.6015625,0.020263671875,0.67578125,0.24198944866657257,3624.0,-0.0036231477788533084,0.6617324948310852,0.0001,0.42578125,0.52734375,256.0,0.010751642286777496,453.0,45.0,1854.0,0.0,1.0,0.6724858283996582,256.0,1.3759416753891855,0.5,1362.0,0.2,0.5047493875026703,-0.039645248354645446,-8.766394672431051
232448.0,0.560546875,0.029541015625,0.61328125,1.226741909980774,3632.0,-0.005690283782314509,0.651647686958313,0.0001,0.447265625,0.5078125,256.0,0.01032282691448927,454.0,45.0,1796.0,0.0,1.0,0.6562413573265076,256.0,1.912407140713185,0.5,1415.0,0.2,0.5312462449073792,-0.05749634525272995,-8.880002815686167
232960.0,0.5703125,0.02783203125,0.63671875,0.3900308609008789,3640.0,-0.004838865443161922,0.6552524566650391,0.0001,0.43359375,0.50390625,256.0,0.012798797339200974,455.0,45.0,1786.0,0.0,1.0,0.6693320870399475,256.0,1.6824687659973279,0.5,1394.5,0.2,0.5850992202758789,-0.04370805065263994,-8.292283860500902
233472.0,0.5703125,0.013427734375,0.6171875,0.26143038272857666,3648.0,-0.004657662306271959,0.6529970169067383,0.0001,0.453125,0.5234375,256.0,0.008773328736424446,456.0,45.0,1976.0,0.0,1.0,0.6722490787506104,256.0,1.2560133578954265,0.5,1326.0,0.2,0.47595345973968506,-0.030239111631090054,-8.30709385914728
233984.0,0.6015625,0.034423828125,0.6796875,0.6575679183006287,3656.0,-0.011007252172930748,0.6579152345657349,0.0001,0.421875,0.5234375,256.0,0.019975794479250908,457.0,45.0,1953.0,0.0,1.0,0.6645811200141907,256.0,3.156623155111447,0.5,1295.0,0.2,0.454670250415802,-0.03464631485985592,-8.254492404311895
