mean/gen/train/n_updates,mean/disc/disc_proportion_expert_true,mean/disc/disc_acc_expert,mean/gen/train/policy_gradient_loss,mean/gen/train/approx_kl,mean/gen/train/value_loss,mean/gen/time/total_timesteps,mean/gen/train/learning_rate,mean/disc/disc_acc,mean/gen/train/explained_variance,mean/gen/train/clip_fraction,mean/disc/disc_acc_gen,mean/gen/time/iterations,mean/disc/disc_proportion_expert_pred,mean/disc/n_generated,mean/disc/global_step,mean/gen/train/loss,mean/gen/train/clip_range,mean/disc/disc_loss,mean/gen/time/time_elapsed,mean/gen/train/entropy_loss,mean/gen/rollout/ep_rew_mean,mean/gen/time/fps,mean/gen/rollout/ep_len_mean,mean/disc/n_expert,mean/disc/disc_entropy,mean/gen/rollout/ep_rew_wrapped_mean
12416.0,0.5,0.65625,-0.0032700235897209495,0.006398927420377731,85.79289874248207,794624.0,0.0001,0.767578125,0.8372690081596375,0.013671875,0.87890625,1.0,0.388671875,256.0,1552.0,16.740116119384766,0.2,0.4610893130302429,0.0,-0.0378500112619804,166.0,2152.0,45.0,256.0,0.4462549090385437,-111.2585976286605
12424.0,0.5,0.62109375,-0.002820305082423147,0.0036494354717433453,202.93981505930424,795136.0,0.0001,0.755859375,0.7563231736421585,0.01025390625,0.890625,1.0,0.365234375,256.0,1553.0,73.71070861816406,0.2,0.45873379707336426,0.0,-0.030583188072341727,171.5,1603.0,45.0,256.0,0.44274088740348816,-110.16469141405076
12432.0,0.5,0.58984375,-0.004274623501260066,0.006862676236778498,76.29521252214909,795648.0,0.0001,0.765625,0.8933757171034813,0.014892578125,0.94140625,1.0,0.32421875,256.0,1554.0,8.967084884643555,0.2,0.45710229873657227,0.0,-0.04517357728400384,194.0,1990.0,45.0,256.0,0.45218706130981445,-110.31382248416543
12440.0,0.5,0.58203125,-0.00762785972256097,0.006636325269937515,46.385016506304964,796160.0,0.0001,0.765625,0.8685104250907898,0.01708984375,0.94921875,1.0,0.31640625,256.0,1555.0,0.6451820135116577,0.2,0.49320188164711,0.0,-0.023088388771157042,194.5,2247.0,45.0,256.0,0.4934810996055603,-112.95812277473509
12448.0,0.5,0.640625,-0.007631646640220424,0.0037711497861891985,45.987418967764825,796672.0,0.0001,0.806640625,0.8913092315196991,0.0185546875,0.97265625,1.0,0.333984375,256.0,1556.0,2.1666815280914307,0.2,0.4249466359615326,0.0,-0.020929676159880728,232.0,2420.0,45.0,256.0,0.4676826000213623,-115.73846199255436
12456.0,0.5,0.64453125,-0.0020541259418678237,0.003298720344901085,48.83565371669829,797184.0,0.0001,0.77734375,0.784766435623169,0.00732421875,0.91015625,1.0,0.3671875,256.0,1557.0,4.137887954711914,0.2,0.46891751885414124,0.0,-0.01966133257178626,245.0,2376.0,45.0,256.0,0.45123690366744995,-116.49403705399483
12464.0,0.5,0.60546875,-0.0031112652286537923,0.0014888718724250793,74.25335333868861,797696.0,0.0001,0.72265625,0.711058497428894,0.01171875,0.83984375,1.0,0.3828125,256.0,1558.0,1.2013674974441528,0.2,0.5052734613418579,0.0,-0.033458041256380966,241.5,2156.0,45.0,256.0,0.44054850935935974,-115.53080056671052
12472.0,0.5,0.640625,-0.005249240155535517,0.0036274688318371773,53.7191511914134,798208.0,0.0001,0.71875,0.7159730195999146,0.02197265625,0.796875,1.0,0.421875,256.0,1559.0,17.771169662475586,0.2,0.522747278213501,0.0,-0.03058646573117585,305.5,2060.0,45.0,256.0,0.4576922059059143,-116.41354806702584
12480.0,0.5,0.6171875,-0.005169061492779292,0.0034133056178689003,72.21955967694521,798720.0,0.0001,0.734375,0.8217263221740723,0.017333984375,0.8515625,1.0,0.3828125,256.0,1560.0,13.780593872070312,0.2,0.47469863295555115,0.0,-0.034991331420314964,313.0,1984.0,45.0,256.0,0.45222994685173035,-114.53257131349295
12488.0,0.5,0.69140625,-0.005282024430925958,0.003471223171800375,115.61253999173641,799232.0,0.0001,0.7578125,0.8088870346546173,0.01611328125,0.82421875,1.0,0.43359375,256.0,1561.0,20.06178855895996,0.2,0.44165754318237305,0.0,-0.04874968821241055,353.0,1937.0,45.0,256.0,0.4074467122554779,-112.43367128219455
12496.0,0.5,0.609375,-0.007935031764645828,0.006926258094608784,135.46982933580875,799744.0,0.0001,0.7734375,0.7611462771892548,0.0185546875,0.9375,1.0,0.3359375,256.0,1562.0,29.168285369873047,0.2,0.46436452865600586,0.0,-0.03729797865594264,342.0,2262.0,45.0,256.0,0.495980829000473,-110.38840992733836
12504.0,0.5,0.65625,-0.004364111417089589,0.0028831150848418474,121.51437793672085,800256.0,0.0001,0.78125,0.7849797159433365,0.014892578125,0.90625,1.0,0.375,256.0,1563.0,27.929428100585938,0.2,0.457925021648407,0.0,-0.04665648797163158,370.0,2126.0,45.0,256.0,0.49635055661201477,-108.92408220995218
12512.0,0.5,0.609375,-0.01757568702669232,0.009338635951280594,39.41830667760223,800768.0,0.0001,0.80078125,0.8743134886026382,0.029052734375,0.9921875,1.0,0.30859375,256.0,1564.0,4.73712682723999,0.2,0.44170695543289185,0.0,-0.032148082450248694,328.5,2463.0,45.0,256.0,0.4944379925727844,-104.04763732101769
12520.0,0.5,0.58203125,-0.005113153296406381,0.008155310526490211,30.983466717414558,801280.0,0.0001,0.767578125,0.9000504091382027,0.01416015625,0.953125,1.0,0.314453125,256.0,1565.0,2.6395933628082275,0.2,0.47057825326919556,0.0,-0.018946283808645603,332.5,1662.0,45.0,256.0,0.5054563283920288,-103.85638550803066
12528.0,0.5,0.65234375,-0.013887673578210524,0.033565886318683624,34.579978397581726,801792.0,0.0001,0.802734375,0.7917598634958267,0.03515625,0.953125,1.0,0.349609375,256.0,1566.0,0.44951051473617554,0.2,0.427020788192749,0.0,-0.03807745544554564,321.0,2458.0,45.0,256.0,0.4756723940372467,-103.88874983869493
12536.0,0.5,0.703125,-0.003830472962363274,0.0006683161482214928,23.10002592764795,802304.0,0.0001,0.8359375,0.8777887597680092,0.0048828125,0.96875,1.0,0.3671875,256.0,1567.0,6.180812835693359,0.2,0.40353143215179443,0.0,-0.016741425385589537,305.5,2507.0,45.0,256.0,0.48655587434768677,-103.57767632298172
12544.0,0.5,0.73828125,-0.004499957289226586,0.004862809553742409,82.87811583280563,802816.0,0.0001,0.830078125,0.7833343595266342,0.013671875,0.921875,1.0,0.408203125,256.0,1568.0,8.101369857788086,0.2,0.4034215807914734,0.0,-0.03187977718084767,252.5,2111.0,45.0,256.0,0.4737926721572876,-104.51073459718377
12552.0,0.5,0.6328125,-0.0018980142085638363,0.0005650819512084126,49.722382000647485,803328.0,0.0001,0.765625,0.7734912931919098,0.005126953125,0.8984375,1.0,0.3671875,256.0,1569.0,3.5273778438568115,0.2,0.47041741013526917,0.0,-0.018113648095322787,166.0,2185.0,45.0,256.0,0.48172295093536377,-105.02514961283654
12560.0,0.5,0.65625,-0.003974172592279501,0.0019970110151916742,81.63653814792633,803840.0,0.0001,0.77734375,0.8233151137828827,0.012451171875,0.8984375,1.0,0.37890625,256.0,1570.0,15.681403160095215,0.2,0.4502023458480835,0.0,-0.02372255240334198,91.5,2466.0,45.0,256.0,0.46479442715644836,-103.4230362502113
12568.0,0.5,0.6796875,-0.005213253272813745,0.00911717303097248,104.99449396878481,804352.0,0.0001,0.787109375,0.8070037961006165,0.0126953125,0.89453125,1.0,0.392578125,256.0,1571.0,46.86248016357422,0.2,0.4479394555091858,0.0,-0.019988667050938602,4.5,2257.0,45.0,256.0,0.45987218618392944,-102.62130293555558
12576.0,0.5,0.6640625,-0.004594580519551528,0.0028395424596965313,45.35481972526759,804864.0,0.0001,0.796875,0.8430065810680389,0.009521484375,0.9296875,1.0,0.3671875,256.0,1572.0,3.4444243907928467,0.2,0.42714908719062805,0.0,-0.015649947357587735,-8.5,2720.0,45.0,256.0,0.4649744927883148,-99.99223138920962
12584.0,0.5,0.6484375,-0.0023637207195861265,0.0013918498298153281,16.810401826631278,805376.0,0.0001,0.8125,0.7207902073860168,0.005126953125,0.9765625,1.0,0.3359375,256.0,1573.0,1.6308262348175049,0.2,0.4136464297771454,0.0,-0.008204421180153076,-12.0,2814.0,45.0,256.0,0.45222848653793335,-100.16886149413884
12592.0,0.5,0.640625,-0.0041817352175712585,0.006879025604575872,49.63648745510727,805888.0,0.0001,0.814453125,0.856003999710083,0.00927734375,0.98828125,1.0,0.326171875,256.0,1574.0,3.638883590698242,0.2,0.42923104763031006,0.0,-0.013005999045731187,-26.5,2422.0,45.0,256.0,0.46112731099128723,-99.8070500382036
12600.0,0.5,0.6640625,-0.003350756935105892,0.002929963171482086,46.12665421888232,806400.0,0.0001,0.7734375,0.896589532494545,0.011962890625,0.8828125,1.0,0.390625,256.0,1575.0,4.539222717285156,0.2,0.46709921956062317,0.0,-0.020160961789542853,8.5,2210.0,45.0,256.0,0.42465391755104065,-102.10730163153261
12608.0,0.5,0.62109375,-0.005070534796686843,0.008408327586948872,23.692714045755565,806912.0,0.0001,0.78125,0.8242333829402924,0.013916015625,0.94140625,1.0,0.33984375,256.0,1576.0,0.8483564257621765,0.2,0.479519784450531,0.0,-0.0164126668555582,-7.0,2544.0,45.0,256.0,0.4694993197917938,-104.24279426094145
12616.0,0.5,0.67578125,-0.0031222476536640897,0.004066574852913618,36.07886543124914,807424.0,0.0001,0.80859375,0.8987749144434929,0.022216796875,0.94140625,1.0,0.3671875,256.0,1577.0,6.6617631912231445,0.2,0.43177181482315063,0.0,-0.020407235923698863,21.0,2217.0,45.0,256.0,0.43712371587753296,-106.15638497032225
12624.0,0.5,0.63671875,-0.004602090612934262,0.011899018660187721,42.95538195222616,807936.0,0.0001,0.759765625,0.8911293521523476,0.01123046875,0.8828125,1.0,0.376953125,256.0,1578.0,7.775692462921143,0.2,0.47025561332702637,0.0,-0.019058641755123062,60.0,2199.0,45.0,256.0,0.4366777539253235,-108.7498312049359
12632.0,0.5,0.62109375,-0.0038564662681892514,0.004558797460049391,64.58314351737499,808448.0,0.0001,0.794921875,0.9119423627853394,0.01025390625,0.96875,1.0,0.326171875,256.0,1579.0,20.7729549407959,0.2,0.43158143758773804,0.0,-0.019627942554052424,61.0,2682.0,45.0,256.0,0.4584996700286865,-113.42429045364261
12640.0,0.5,0.6796875,-0.004163798606896307,0.002141535747796297,95.30074340850115,808960.0,0.0001,0.78125,0.7923770099878311,0.01513671875,0.8828125,1.0,0.3984375,256.0,1580.0,14.944722175598145,0.2,0.42320120334625244,0.0,-0.02781946278491887,117.0,2067.0,45.0,256.0,0.41167378425598145,-115.23858751885592
12648.0,0.5,0.65234375,-0.0037794473610119894,0.003188048955053091,26.637115384452045,809472.0,0.0001,0.7890625,0.7527766823768616,0.012451171875,0.92578125,1.0,0.36328125,256.0,1581.0,2.324279308319092,0.2,0.43321943283081055,0.0,-0.02077492702028394,148.0,2383.0,45.0,256.0,0.4612688422203064,-115.6353655923903
12656.0,0.5,0.671875,-0.0017415742186130956,0.0023080315440893173,6.905602616301621,809984.0,0.0001,0.822265625,0.8634961247444153,0.007080078125,0.97265625,1.0,0.349609375,256.0,1582.0,0.47878265380859375,0.2,0.41252923011779785,0.0,-0.008746017387466054,148.0,2795.0,45.0,256.0,0.4654472768306732,-114.55157225839794
12664.0,0.5,0.65625,0.03328084121676511,0.03871437534689903,71.39325043745339,810496.0,0.0001,0.814453125,0.8306994885206223,0.018310546875,0.97265625,1.0,0.341796875,256.0,1583.0,3.4019148349761963,0.2,0.40796124935150146,0.0,-0.013242502083016916,148.5,2502.0,45.0,256.0,0.440115749835968,-113.77861964426934
12672.0,0.5,0.6953125,-0.0031954731202858966,0.010755988769233227,60.40076737292111,811008.0,0.0001,0.818359375,0.8294389247894287,0.01806640625,0.94140625,1.0,0.376953125,256.0,1584.0,3.936013698577881,0.2,0.4061349332332611,0.0,-0.019079856053053845,142.5,1821.0,45.0,256.0,0.4333440959453583,-112.26306675706059
12680.0,0.5,0.63671875,-0.006158958338346565,0.0029612320940941572,32.31536716083065,811520.0,0.0001,0.775390625,0.8704709261655807,0.01171875,0.9140625,1.0,0.361328125,256.0,1585.0,4.233179569244385,0.2,0.4258139431476593,0.0,-0.022169188699990627,128.5,2350.0,45.0,256.0,0.43323180079460144,-110.98484407275915
12688.0,0.5,0.66015625,-0.002913588992669247,0.002425398677587509,56.522348349913955,812032.0,0.0001,0.7890625,0.8780836910009384,0.009765625,0.91796875,1.0,0.37109375,256.0,1586.0,16.975854873657227,0.2,0.46068739891052246,0.0,-0.02370482553533293,66.5,2512.0,45.0,256.0,0.4439168870449066,-110.86941213503479
12696.0,0.5,0.6875,-0.002448967901727883,0.0013206840958446264,80.96364307776093,812544.0,0.0001,0.76171875,0.8721075803041458,0.00927734375,0.8359375,1.0,0.42578125,256.0,1587.0,24.15784454345703,0.2,0.4652874767780304,0.0,-0.026727789555252457,96.0,1923.0,45.0,256.0,0.4017726182937622,-109.39657365970314
12704.0,0.5,0.6484375,-0.004125078072320321,0.003121366258710623,73.8407724276185,813056.0,0.0001,0.7890625,0.8635563850402832,0.010498046875,0.9296875,1.0,0.359375,256.0,1588.0,21.164690017700195,0.2,0.43701010942459106,0.0,-0.024454835290043775,98.5,2415.0,45.0,256.0,0.46590131521224976,-108.64352745808661
12712.0,0.5,0.69140625,-0.005158159176062327,0.010360848158597946,44.51201863400638,813568.0,0.0001,0.81640625,0.9024309664964676,0.025634765625,0.94140625,1.0,0.375,256.0,1589.0,4.789094924926758,0.2,0.3988552689552307,0.0,-0.039118663873523474,84.0,2404.0,45.0,256.0,0.4332394003868103,-107.55187533359975
12720.0,0.5,0.6640625,-0.0034868524853663985,0.003776302095502615,32.22512778406963,814080.0,0.0001,0.80078125,0.8115284889936447,0.010009765625,0.9375,1.0,0.36328125,256.0,1590.0,2.4030649662017822,0.2,0.42448264360427856,0.0,-0.019699128565093815,58.0,2343.0,45.0,256.0,0.45977818965911865,-107.43019077114761
12728.0,0.5,0.640625,-0.0042009646276710555,0.0032773474231362343,4.080542420575512,814592.0,0.0001,0.810546875,0.9358188807964325,0.005859375,0.98046875,1.0,0.330078125,256.0,1591.0,0.18851067125797272,0.2,0.43595603108406067,0.0,-0.007766135009205755,26.0,2990.0,45.0,256.0,0.4773930609226227,-108.67319196864963
12736.0,0.5,0.65234375,-0.002830068395269336,0.003261911915615201,21.568970356864156,815104.0,0.0001,0.796875,0.9253798052668571,0.0126953125,0.94140625,1.0,0.35546875,256.0,1592.0,0.8087899088859558,0.2,0.4354543089866638,0.0,-0.01718044085225756,25.5,2562.0,45.0,256.0,0.4579094648361206,-108.77734165385365
12744.0,0.5,0.640625,-0.003869861221573956,0.03847091645002365,38.57589227473363,815616.0,0.0001,0.7734375,0.8673133254051208,0.015625,0.90625,1.0,0.3671875,256.0,1593.0,2.2800540924072266,0.2,0.462664932012558,0.0,-0.026097894322447246,4.5,2409.0,45.0,256.0,0.4362524449825287,-108.20748003214598
12752.0,0.5,0.64453125,-0.005557986711210106,0.0034026356879621744,65.23647040501237,816128.0,0.0001,0.783203125,0.8414037525653839,0.0166015625,0.921875,1.0,0.361328125,256.0,1594.0,23.6223087310791,0.2,0.4381517469882965,0.0,-0.04045904578538284,-37.0,2312.0,45.0,256.0,0.4395672678947449,-108.61313049014657
12760.0,0.5,0.69140625,-0.0030931914244547443,0.0038148837629705667,41.6044258531183,816640.0,0.0001,0.8046875,0.8999878019094467,0.015625,0.91796875,1.0,0.38671875,256.0,1595.0,1.5667778253555298,0.2,0.4163593649864197,0.0,-0.03237212337035089,-3.0,2393.0,45.0,256.0,0.4301162362098694,-107.21598787073046
12768.0,0.5,0.6328125,-0.0022972640035732184,0.0016389755764976144,51.6767733246088,817152.0,0.0001,0.7578125,0.9136843606829643,0.010498046875,0.8828125,1.0,0.375,256.0,1596.0,11.01580810546875,0.2,0.4734678268432617,0.0,-0.03459819799422803,-45.0,2202.0,45.0,256.0,0.4274541139602661,-109.2058018161729
12776.0,0.5,0.6640625,-0.003596783049943042,0.0011373182060196996,16.755857734009624,817664.0,0.0001,0.81640625,0.9563729204237461,0.012451171875,0.96875,1.0,0.34765625,256.0,1597.0,0.30428069829940796,0.2,0.40714192390441895,0.0,-0.02408043901647261,-110.5,2513.0,45.0,256.0,0.4340745806694031,-110.34353270992636
12784.0,0.5,0.671875,-0.0022653652231383603,0.0007850995752960443,33.355959786102176,818176.0,0.0001,0.798828125,0.9337268173694611,0.008544921875,0.92578125,1.0,0.373046875,256.0,1598.0,4.148423194885254,0.2,0.4117443561553955,0.0,-0.03023982565582628,-67.5,2225.0,45.0,256.0,0.4306992292404175,-111.35694643635303
12792.0,0.5,0.65234375,-0.0018949181685457006,0.003538708668202162,10.975504126225132,818688.0,0.0001,0.82421875,0.919142097234726,0.01025390625,0.99609375,1.0,0.328125,256.0,1599.0,0.3433088958263397,0.2,0.40339744091033936,0.0,-0.017648742853680233,-66.0,1959.0,45.0,256.0,0.46675556898117065,-114.09841799598188
12800.0,0.5,0.6953125,-0.003880952481267741,0.03339160978794098,6.394110694505798,819200.0,0.0001,0.841796875,0.9491214863955975,0.012451171875,0.98828125,1.0,0.353515625,256.0,1600.0,0.0355709008872509,0.2,0.37948787212371826,0.0,-0.010644493016229717,-66.0,2870.0,45.0,256.0,0.4421994090080261,-115.44322804551571
12808.0,0.5,0.62890625,-0.0027695173848769628,0.007861196994781494,28.01393668120727,819712.0,0.0001,0.771484375,0.8953288719058037,0.00927734375,0.9140625,1.0,0.357421875,256.0,1601.0,1.0191235542297363,0.2,0.4511886537075043,0.0,-0.018134358923703076,-26.0,2369.0,45.0,256.0,0.42001092433929443,-116.37029674705119
12816.0,0.5,0.70703125,-0.00319922646303894,0.001471367897465825,28.23361911671236,820224.0,0.0001,0.814453125,0.7821344584226608,0.01123046875,0.921875,1.0,0.392578125,256.0,1602.0,2.3399384021759033,0.2,0.4209223687648773,0.0,-0.026851030889019967,-3.5,2187.0,45.0,256.0,0.4048011004924774,-117.15056295592338
12824.0,0.5,0.62890625,-0.004390252379380399,0.005588537082076073,93.18964283913374,820736.0,0.0001,0.765625,0.8020432740449905,0.021484375,0.90234375,1.0,0.36328125,256.0,1603.0,43.417320251464844,0.2,0.47741809487342834,0.0,-0.0422433358608032,77.0,2176.0,45.0,256.0,0.41224193572998047,-115.34650723014028
12832.0,0.5,0.65625,-0.004624612869520206,0.004669814370572567,92.55307947844267,821248.0,0.0001,0.787109375,0.8366252481937408,0.012451171875,0.91796875,1.0,0.369140625,256.0,1604.0,4.8290300369262695,0.2,0.4319084584712982,0.0,-0.02557176791742677,107.0,2117.0,45.0,256.0,0.4236913323402405,-115.06080835778266
12840.0,0.5,0.6875,-0.005959537741546228,0.006938316393643618,51.36370097473264,821760.0,0.0001,0.7890625,0.9044289812445641,0.0166015625,0.890625,1.0,0.3984375,256.0,1605.0,11.216592788696289,0.2,0.4542803466320038,0.0,-0.03177991090933574,80.5,2213.0,45.0,256.0,0.38297826051712036,-115.03821881305426
12848.0,0.5,0.64453125,-0.0025049267351278104,0.001753070973791182,158.42634445428848,822272.0,0.0001,0.755859375,0.6616106331348419,0.007080078125,0.8671875,1.0,0.388671875,256.0,1606.0,36.155757904052734,0.2,0.4780036509037018,0.0,-0.043539746115129674,127.5,2057.0,45.0,256.0,0.4323213994503021,-115.4286523231864
12856.0,0.5,0.6328125,-0.006929348317498807,0.011821132153272629,19.135579878930002,822784.0,0.0001,0.78515625,0.9231334626674652,0.016357421875,0.9375,1.0,0.34765625,256.0,1607.0,0.7366194725036621,0.2,0.4430004954338074,0.0,-0.032235747766321765,77.5,2415.0,45.0,256.0,0.4464278817176819,-113.45178483255208
12864.0,0.5,0.67578125,-0.0023976404418135644,0.006234450731426477,22.355588606500532,823296.0,0.0001,0.8359375,0.87794429063797,0.010009765625,0.99609375,1.0,0.33984375,256.0,1608.0,0.08971413224935532,0.2,0.3826305568218231,0.0,-0.018452464713732297,77.5,2769.0,45.0,256.0,0.4518015384674072,-111.56520647469908
12872.0,0.5,0.6328125,-0.002393843668869522,0.002439929638057947,61.76007848465815,823808.0,0.0001,0.80859375,0.8597878068685532,0.011474609375,0.984375,1.0,0.32421875,256.0,1609.0,9.411396026611328,0.2,0.42434316873550415,0.0,-0.022197682557703047,61.5,2541.0,45.0,256.0,0.47366344928741455,-113.12056820679456
12880.0,0.5,0.65234375,-0.0018434734429320088,0.0011693316046148539,78.54111018776894,824320.0,0.0001,0.783203125,0.8425428420305252,0.007568359375,0.9140625,1.0,0.369140625,256.0,1610.0,7.502358436584473,0.2,0.4558161497116089,0.0,-0.03066905079413118,43.0,2270.0,45.0,256.0,0.4426076412200928,-114.49278464611619
12888.0,0.5,0.61328125,-0.005830748501466587,0.07044439017772675,43.19051257614046,824832.0,0.0001,0.779296875,0.8785784617066383,0.014892578125,0.9453125,1.0,0.333984375,256.0,1611.0,8.318119049072266,0.2,0.44495975971221924,0.0,-0.028551689014761905,-21.5,2504.0,45.0,256.0,0.4745281934738159,-116.06473250646144
12896.0,0.5,0.6484375,-0.003967104905314045,0.013091684319078922,39.7757451760117,825344.0,0.0001,0.77734375,0.9001170173287392,0.01220703125,0.90625,1.0,0.37109375,256.0,1612.0,1.7693296670913696,0.2,0.48471635580062866,0.0,-0.01826735082408959,21.0,2189.0,45.0,256.0,0.43625035881996155,-118.44789914306253
12904.0,0.5,0.70703125,-0.005759543375461362,0.002248548436909914,52.98183263489045,825856.0,0.0001,0.814453125,0.8729228079319,0.01171875,0.921875,1.0,0.392578125,256.0,1613.0,5.045929908752441,0.2,0.4319828450679779,0.0,-0.019338933781227752,-44.5,2382.0,45.0,256.0,0.44271349906921387,-119.30182313900441
12912.0,0.5,0.69140625,-0.0025954082375392318,0.0012940291780978441,27.218530835642014,826368.0,0.0001,0.806640625,0.9410006441175938,0.007568359375,0.921875,1.0,0.384765625,256.0,1614.0,1.079054832458496,0.2,0.4373364746570587,0.0,-0.018572756846310767,-57.5,2571.0,45.0,256.0,0.4329683482646942,-118.02692814882845
12920.0,0.5,0.62890625,-0.0032979704647004837,0.0012040530564263463,59.13383337110281,826880.0,0.0001,0.775390625,0.8929047733545303,0.009765625,0.921875,1.0,0.353515625,256.0,1615.0,6.723552227020264,0.2,0.46118617057800293,0.0,-0.03649763118096416,-60.0,2269.0,45.0,256.0,0.4516761004924774,-116.78205338452011
12928.0,0.5,0.65625,-0.009954838023986667,0.006441898178309202,26.668419406749308,827392.0,0.0001,0.798828125,0.9234927222132683,0.025390625,0.94140625,1.0,0.357421875,256.0,1616.0,1.5284045934677124,0.2,0.42202359437942505,0.0,-0.029384960674974536,-59.5,1866.0,45.0,256.0,0.4561966061592102,-117.56494362931699
12936.0,0.5,0.62109375,-0.003825721954854089,0.0168503075838089,2.5806314341789403,827904.0,0.0001,0.796875,0.9563457928597927,0.008056640625,0.97265625,1.0,0.32421875,256.0,1617.0,0.039723679423332214,0.2,0.44716906547546387,0.0,-0.007385010946904913,-59.5,2846.0,45.0,256.0,0.4836830496788025,-116.53620130598546
12944.0,0.5,0.640625,-0.002118700391292805,0.007458061911165714,16.957386300549842,828416.0,0.0001,0.791015625,0.9487280286848545,0.012451171875,0.94140625,1.0,0.349609375,256.0,1618.0,1.2943081855773926,0.2,0.4513634145259857,0.0,-0.01325664110845537,-43.5,2564.0,45.0,256.0,0.4522751569747925,-114.38311438396573
12952.0,0.5,0.72265625,-0.0021353426254790975,0.0016087805852293968,89.40299859270453,828928.0,0.0001,0.841796875,0.8490062803030014,0.01318359375,0.9609375,1.0,0.380859375,256.0,1619.0,14.734737396240234,0.2,0.3698566257953644,0.0,-0.02247746491957514,-93.5,2499.0,45.0,256.0,0.41811108589172363,-113.97920641016215
12960.0,0.5,0.68359375,-0.005870425826287828,0.002528385492041707,34.30148494290188,829440.0,0.0001,0.8125,0.8910012692213058,0.013916015625,0.94140625,1.0,0.37109375,256.0,1620.0,5.029140472412109,0.2,0.41867926716804504,0.0,-0.016433443959613214,-53.5,2382.0,45.0,256.0,0.4605422019958496,-114.29312914170325
12968.0,0.5,0.671875,-0.007856119769712677,0.004994633607566357,78.09278006851673,829952.0,0.0001,0.818359375,0.8559020608663559,0.01611328125,0.96484375,1.0,0.353515625,256.0,1621.0,2.9339630603790283,0.2,0.40461021661758423,0.0,-0.024390826851686143,-82.5,2563.0,45.0,256.0,0.4340071678161621,-114.70025337852537
12976.0,0.5,0.7265625,-0.0031970302807167172,0.00512847863137722,65.53529731649905,830464.0,0.0001,0.837890625,0.8745762258768082,0.01416015625,0.94921875,1.0,0.388671875,256.0,1622.0,2.4501166343688965,0.2,0.3773960769176483,0.0,-0.014981069856389695,-105.5,2436.0,45.0,256.0,0.4139026999473572,-116.04303548306227
12984.0,0.5,0.6796875,-0.001547001018479932,0.0037619054783135653,49.09852929785848,830976.0,0.0001,0.818359375,0.9219710826873779,0.0087890625,0.95703125,1.0,0.361328125,256.0,1623.0,3.2822978496551514,0.2,0.39402511715888977,0.0,-0.017943178619589162,-120.5,2607.0,45.0,256.0,0.43013978004455566,-117.60076580196619
12992.0,0.5,0.68359375,-0.00363884809485171,0.0030375556088984013,76.50599556975067,831488.0,0.0001,0.810546875,0.8484641164541245,0.013916015625,0.9375,1.0,0.373046875,256.0,1624.0,61.72874450683594,0.2,0.4062892198562622,0.0,-0.04203644772792359,-143.0,2372.0,45.0,256.0,0.40199247002601624,-119.86980626128614
13000.0,0.5,0.671875,-0.003374603145857691,0.05409945547580719,29.64261066587642,832000.0,0.0001,0.822265625,0.9104465320706367,0.0146484375,0.97265625,1.0,0.349609375,256.0,1625.0,3.4115819931030273,0.2,0.38524511456489563,0.0,-0.016896120938554304,-179.0,2600.0,45.0,256.0,0.4206315279006958,-122.19459631077945
13008.0,0.5,0.6328125,-0.0023988014218048193,0.0017665047198534012,14.38898882851936,832512.0,0.0001,0.796875,0.8305843621492386,0.00830078125,0.9609375,1.0,0.3359375,256.0,1626.0,0.18035544455051422,0.2,0.43250930309295654,0.0,-0.00995515976455863,-153.5,2579.0,45.0,256.0,0.44408413767814636,-123.63833638388664
13016.0,0.5,0.6484375,-0.005712901911465451,0.0027030312921851873,40.214172795880586,833024.0,0.0001,0.80859375,0.8635010421276093,0.01318359375,0.96875,1.0,0.33984375,256.0,1627.0,2.7093162536621094,0.2,0.41715505719184875,0.0,-0.021728973417339148,-178.5,2619.0,45.0,256.0,0.42839574813842773,-125.35064004302025
13024.0,0.5,0.62109375,-0.003253257218602812,0.0015981545438989997,38.83828491345048,833536.0,0.0001,0.775390625,0.8837950304150581,0.007080078125,0.9296875,1.0,0.345703125,256.0,1628.0,4.384006977081299,0.2,0.44325292110443115,0.0,-0.023390718010432465,-108.0,2254.0,45.0,256.0,0.4228940010070801,-123.29885007448495
13032.0,0.5,0.66796875,-0.004385622924019117,0.002988157793879509,63.53758179396391,834048.0,0.0001,0.78515625,0.8458932638168335,0.015869140625,0.90234375,1.0,0.3828125,256.0,1629.0,12.047893524169922,0.2,0.46707266569137573,0.0,-0.03668130627920618,-78.0,2020.0,45.0,256.0,0.40961477160453796,-123.5657621435821
13040.0,0.5,0.6328125,-0.005675968910509255,0.004685756750404835,114.01947220228612,834560.0,0.0001,0.798828125,0.8386156409978867,0.014404296875,0.96484375,1.0,0.333984375,256.0,1630.0,47.49169158935547,0.2,0.4145209491252899,0.0,-0.02926137566601028,-61.0,2508.0,45.0,256.0,0.43071043491363525,-123.9349597203359
13048.0,0.5,0.6484375,-0.005489138551638462,0.001461861073039472,126.54347304999828,835072.0,0.0001,0.740234375,0.8532212823629379,0.011962890625,0.83203125,1.0,0.408203125,256.0,1631.0,40.17099380493164,0.2,0.5286306142807007,0.0,-0.038821834502414276,18.0,2074.0,45.0,256.0,0.4125573933124542,-126.17461062785237
