mean/disc/disc_loss,mean/disc/n_expert,mean/gen/time/time_elapsed,mean/disc/disc_acc_expert,mean/disc/n_generated,mean/gen/train/clip_fraction,mean/gen/train/learning_rate,mean/gen/rollout/ep_rew_mean,mean/gen/train/entropy_loss,mean/gen/train/loss,mean/gen/time/total_timesteps,mean/gen/train/n_updates,mean/gen/rollout/ep_len_mean,mean/disc/disc_proportion_expert_pred,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_true,mean/disc/disc_acc_gen,mean/gen/train/explained_variance,mean/gen/train/approx_kl,mean/gen/train/clip_range,mean/disc/global_step,mean/gen/train/policy_gradient_loss,mean/gen/time/fps,mean/gen/train/value_loss,mean/disc/disc_acc,mean/gen/time/iterations,mean/gen/rollout/ep_rew_wrapped_mean
0.3054529130458832,256.0,0.0,0.8671875,256.0,0.03125,0.0001,-514.5,-0.029397663545296382,0.4015803933143616,207872.0,3248.0,4.75,0.5,0.25860002636909485,0.5,0.8671875,0.951108917593956,0.013461044058203697,0.2,406.0,-0.004102125214558328,1203.0,2.7122491230256855,0.8671875,1.0,-11.780913750436158
0.314799427986145,256.0,0.0,0.88671875,256.0,0.025146484375,0.0001,-498.5,-0.027139682576489577,1.1864696741104126,208384.0,3256.0,4.78,0.501953125,0.2675011157989502,0.5,0.8828125,0.8183427602052689,0.01895793154835701,0.2,407.0,-0.001442138040147256,960.0,7.751476819626987,0.884765625,1.0,-11.743507871031762
0.31162557005882263,256.0,0.0,0.86328125,256.0,0.021240234375,0.0001,-502.0,-0.029924390874839446,1.1529067754745483,208896.0,3264.0,4.86,0.48828125,0.2783876061439514,0.5,0.88671875,0.8659679889678955,0.0024960634764283895,0.2,408.0,-0.005489265786309261,1133.0,6.594011640176177,0.875,1.0,-11.26981174852699
0.33121588826179504,256.0,0.0,0.8359375,256.0,0.02490234375,0.0001,-519.0,-0.02937705803742574,0.7629492878913879,209408.0,3272.0,4.97,0.4609375,0.2593214213848114,0.5,0.9140625,0.867558166384697,0.016832534223794937,0.2,409.0,-0.0032503370275662746,1206.0,3.816956091206521,0.875,1.0,-11.148720276542008
0.30824416875839233,256.0,0.0,0.83203125,256.0,0.021240234375,0.0001,-502.0,-0.02966495647069678,0.889519453048706,209920.0,3280.0,4.85,0.44921875,0.241507425904274,0.5,0.93359375,0.8854826837778091,0.008232921361923218,0.2,410.0,-0.0036461727941059507,1190.0,4.6773658893071115,0.8828125,1.0,-11.687285156063735
0.370208203792572,256.0,0.0,0.78125,256.0,0.034423828125,0.0001,-532.0,-0.03568124144112517,0.5534128546714783,210432.0,3288.0,4.77,0.443359375,0.2692527174949646,0.5,0.89453125,0.8725349605083466,0.02755465731024742,0.2,411.0,-0.0049703606018738355,1193.0,3.277642026776448,0.837890625,1.0,-11.758031786456705
0.31198757886886597,256.0,0.0,0.82421875,256.0,0.0380859375,0.0001,-523.0,-0.03768841959072233,0.6221461296081543,210944.0,3296.0,4.84,0.451171875,0.2738945782184601,0.5,0.921875,0.8986230194568634,0.022271865978837013,0.2,412.0,-0.00462604574568104,1200.0,2.4048835984431207,0.873046875,1.0,-11.888044924139976
0.29513615369796753,256.0,0.0,0.83203125,256.0,0.03369140625,0.0001,-534.5,-0.044213632693754334,0.7194832563400269,211456.0,3304.0,4.98,0.458984375,0.28876009583473206,0.5,0.9140625,0.7817665487527847,0.04808444529771805,0.2,413.0,-0.009638174837164115,998.0,4.200845058541745,0.873046875,1.0,-11.440269472040235
0.3787822723388672,256.0,0.0,0.81640625,256.0,0.022216796875,0.0001,-526.0,-0.044423706267480156,3.0475804805755615,211968.0,3312.0,5.21,0.490234375,0.2804355025291443,0.5,0.8359375,0.7209815084934235,0.007320373319089413,0.2,414.0,-0.0034305857006984297,1207.0,11.962753883562982,0.826171875,1.0,-11.094091549366713
0.35873106122016907,256.0,0.0,0.8671875,256.0,0.039306640625,0.0001,-538.5,-0.04603362500165531,0.44657137989997864,212480.0,3320.0,5.09,0.521484375,0.285055547952652,0.5,0.82421875,0.8311380445957184,0.015865370631217957,0.2,415.0,0.004449071588169318,1187.0,4.2461841073818505,0.845703125,1.0,-9.932315753400326
0.30653116106987,256.0,0.0,0.84765625,256.0,0.03125,0.0001,-509.0,-0.04405606730688305,2.1808972358703613,212992.0,3328.0,5.24,0.48828125,0.286507248878479,0.5,0.87109375,0.8317970931529999,0.011043666861951351,0.2,416.0,-0.0027584836061578244,1223.0,6.927337631583214,0.859375,1.0,-10.426630373597146
0.3057653307914734,256.0,0.0,0.8203125,256.0,0.038330078125,0.0001,-542.5,-0.05144950415706262,0.33364516496658325,213504.0,3336.0,4.75,0.458984375,0.2943868041038513,0.5,0.90234375,0.8232295364141464,0.025802554562687874,0.2,417.0,-0.004900426883978071,1207.0,3.7393602509982884,0.861328125,1.0,-10.501401566900313
0.31591615080833435,256.0,0.0,0.8046875,256.0,0.034423828125,0.0001,-525.0,-0.050332111855823314,2.8846964836120605,214016.0,3344.0,4.81,0.462890625,0.29646092653274536,0.5,0.87890625,0.39846915006637573,0.014634290710091591,0.2,418.0,-0.007016460163868032,983.0,7.916630266234279,0.841796875,1.0,-10.615559008494019
0.3304636478424072,256.0,0.0,0.81640625,256.0,0.037353515625,0.0001,-538.5,-0.046666004167263964,3.208690643310547,214528.0,3352.0,5.09,0.45703125,0.29073286056518555,0.5,0.90234375,0.6958635151386261,0.037556760013103485,0.2,419.0,-0.0053617746343661565,1204.0,4.826043906621635,0.859375,1.0,-11.308334851525723
0.37149250507354736,256.0,0.0,0.74609375,256.0,0.01953125,0.0001,-539.0,-0.038885798641786096,1.2108542919158936,215040.0,3360.0,4.82,0.4140625,0.2963718771934509,0.5,0.91796875,0.7180562913417816,0.0032590487971901894,0.2,420.0,-0.0006175097587401979,1202.0,4.079422757029533,0.83203125,1.0,-11.713681711740792
0.3060663342475891,256.0,0.0,0.78515625,256.0,0.02685546875,0.0001,-536.5,-0.034813918649888365,0.5458025336265564,215552.0,3368.0,4.92,0.4296875,0.3106421232223511,0.5,0.92578125,0.8580339401960373,0.06490926444530487,0.2,421.0,-0.0011980298695561942,1201.0,1.9891515970230103,0.85546875,1.0,-11.331764573697
0.29619017243385315,256.0,0.0,0.7890625,256.0,0.02197265625,0.0001,-534.0,-0.036556377410306595,0.4552050530910492,216064.0,3376.0,4.76,0.419921875,0.3130851089954376,0.5,0.94921875,0.8240449279546738,0.006557056214660406,0.2,422.0,-0.0028593330789590254,1203.0,1.7221057331189513,0.869140625,1.0,-11.273538104742766
0.29343825578689575,256.0,0.0,0.82421875,256.0,0.04736328125,0.0001,-536.5,-0.05016510141831532,0.5867391228675842,216576.0,3384.0,4.75,0.45703125,0.3248482644557953,0.5,0.91015625,0.7408304810523987,0.02175421267747879,0.2,423.0,-0.011880475944053615,1187.0,2.8619617691729218,0.8671875,1.0,-10.646922260299325
0.306877464056015,256.0,0.0,0.8125,256.0,0.045166015625,0.0001,-533.0,-0.04078961067170894,0.6636008620262146,217088.0,3392.0,4.8,0.46484375,0.35969942808151245,0.5,0.8828125,0.8501166105270386,0.016847167164087296,0.2,424.0,-0.012962783337570727,996.0,1.4308588688727468,0.84765625,1.0,-10.265280654877424
0.2564001679420471,256.0,0.0,0.88671875,256.0,0.04638671875,0.0001,-528.0,-0.040977579716127366,0.27525076270103455,217600.0,3400.0,4.81,0.50390625,0.33259764313697815,0.5,0.87890625,0.776902437210083,0.01396933477371931,0.2,425.0,-0.00539882032899186,1193.0,2.1678469572216272,0.8828125,1.0,-9.47742938021198
0.29960447549819946,256.0,0.0,0.84375,256.0,0.03515625,0.0001,-518.5,-0.029824003464455018,0.4876905083656311,218112.0,3408.0,4.73,0.478515625,0.3519280254840851,0.5,0.88671875,0.791859820485115,0.03649317845702171,0.2,426.0,-0.010143540537683293,1190.0,1.5106923342682421,0.865234375,1.0,-8.96838751072064
0.369986355304718,256.0,0.0,0.8515625,256.0,0.035400390625,0.0001,-524.0,-0.02470117813345496,0.3199523687362671,218624.0,3416.0,4.77,0.5078125,0.3443707525730133,0.5,0.8359375,0.8844139501452446,0.0372505858540535,0.2,427.0,-0.0050402699525875505,1185.0,0.9490543780848384,0.84375,1.0,-8.443380529917777
0.3382646143436432,256.0,0.0,0.85546875,256.0,0.04931640625,0.0001,-519.5,-0.030507198194982266,0.22833788394927979,219136.0,3424.0,4.81,0.505859375,0.31742846965789795,0.5,0.84375,0.8867432922124863,0.11017785966396332,0.2,428.0,-0.00507624302917975,1193.0,0.9005661560222507,0.849609375,1.0,-8.196740700993686
0.3670445382595062,256.0,0.0,0.8203125,256.0,0.039794921875,0.0001,-526.0,-0.0246612399899675,0.35222557187080383,219648.0,3432.0,4.79,0.46484375,0.3419037461280823,0.5,0.890625,0.8799819126725197,0.06344236433506012,0.2,429.0,0.009086883837881032,1195.0,0.8283422940876335,0.85546875,1.0,-8.372750925831497
0.3306735157966614,256.0,0.0,0.82421875,256.0,0.027587890625,0.0001,-516.0,-0.020486307201423415,0.3654552400112152,220160.0,3440.0,4.96,0.47265625,0.3304212987422943,0.5,0.87890625,0.8975121602416039,0.06136249750852585,0.2,430.0,-0.007143100472603692,1200.0,1.008883698610589,0.8515625,1.0,-8.904931276198477
0.2674897313117981,256.0,0.0,0.84765625,256.0,0.031982421875,0.0001,-525.0,-0.02060011787818894,0.48506030440330505,220672.0,3448.0,4.68,0.46484375,0.31565535068511963,0.5,0.91796875,0.9200555980205536,0.06604716181755066,0.2,431.0,-0.006705023239192087,1183.0,0.7200089271063916,0.8828125,1.0,-9.417791947685181
0.3004467487335205,256.0,0.0,0.796875,256.0,0.02685546875,0.0001,-530.5,-0.021402630848342596,0.08947137743234634,221184.0,3456.0,4.63,0.435546875,0.3037658929824829,0.5,0.92578125,0.9195971041917801,0.03298630565404892,0.2,432.0,0.00043886868661502376,1196.0,0.5839831458870322,0.861328125,1.0,-10.031591541171075
0.25687670707702637,256.0,0.0,0.8046875,256.0,0.032470703125,0.0001,-530.5,-0.021260824536028622,0.5541903376579285,221696.0,3464.0,4.74,0.423828125,0.2662879228591919,0.5,0.95703125,0.9436926282942295,0.02220313623547554,0.2,433.0,-0.007680954433453735,1197.0,0.6473286200198345,0.880859375,1.0,-10.416683272011579
0.28349757194519043,256.0,0.0,0.80859375,256.0,0.035400390625,0.0001,-532.5,-0.022053863217372793,0.09653209894895554,222208.0,3472.0,4.7,0.4453125,0.3126324713230133,0.5,0.91796875,0.9341755881905556,0.043591465801000595,0.2,434.0,-0.002947979184682481,1200.0,0.6938854689942673,0.86328125,1.0,-10.729728100597859
0.2945164442062378,256.0,0.0,0.78125,256.0,0.019775390625,0.0001,-530.0,-0.013775430521157261,0.09831714630126953,222720.0,3480.0,4.71,0.41015625,0.2760978639125824,0.5,0.9609375,0.9681419543921947,0.019274676218628883,0.2,435.0,-0.0028868840454379097,989.0,0.28388860123232007,0.87109375,1.0,-10.685942226648331
0.3499715030193329,256.0,0.0,0.7890625,256.0,0.013427734375,0.0001,-528.5,-0.012167434672164745,0.046794064342975616,223232.0,3488.0,4.76,0.453125,0.319343239068985,0.5,0.8828125,0.9648178368806839,0.005161568522453308,0.2,436.0,-0.0014856939887977205,1199.0,0.2732225657091476,0.8359375,1.0,-10.578249305039645
0.2494633048772812,256.0,0.0,0.91015625,256.0,0.005615234375,0.0001,-531.0,-0.014463251359501328,0.04074094071984291,223744.0,3496.0,4.74,0.509765625,0.3046250343322754,0.5,0.890625,0.9648393131792545,0.0066061546094715595,0.2,437.0,-0.0002882265907828696,1199.0,0.29908976340084337,0.900390625,1.0,-10.142151393070817
0.33752426505088806,256.0,0.0,0.82421875,256.0,0.015380859375,0.0001,-531.0,-0.021898779033676874,0.24029304087162018,224256.0,3504.0,4.74,0.49609375,0.3087407946586609,0.5,0.83203125,0.9720641039311886,0.008825166150927544,0.2,438.0,-0.002459863950207364,1164.0,0.3468490616651252,0.828125,1.0,-9.72400131393224
0.3049170970916748,256.0,0.0,0.82421875,256.0,0.02783203125,0.0001,-528.5,-0.020306905140898834,0.444213330745697,224768.0,3512.0,4.76,0.482421875,0.29491835832595825,0.5,0.859375,0.9578782431781292,0.05418826639652252,0.2,439.0,-0.008748001979256514,1169.0,0.5218712936039083,0.841796875,1.0,-9.97434538219124
0.2973160743713379,256.0,0.0,0.83203125,256.0,0.029541015625,0.0001,-531.0,-0.02601020964448253,0.07745588570833206,225280.0,3520.0,4.74,0.453125,0.2845897674560547,0.5,0.92578125,0.9649101868271828,0.010740318335592747,0.2,440.0,-0.009304685147071723,979.0,0.2639563537668437,0.87890625,1.0,-10.490833920128644
0.2312530279159546,256.0,0.0,0.84375,256.0,0.02587890625,0.0001,-530.0,-0.019787259825648107,1.8886408805847168,225792.0,3528.0,4.79,0.4609375,0.24271352589130402,0.5,0.921875,0.9096822217106819,0.01161906123161316,0.2,441.0,-0.0090707221388584,1192.0,1.08965046715457,0.8828125,1.0,-11.035686441846192
0.2909764349460602,256.0,0.0,0.81640625,256.0,0.019775390625,0.0001,-531.0,-0.019969876459441593,0.07871900498867035,226304.0,3536.0,4.75,0.43359375,0.26997482776641846,0.5,0.94921875,0.9594818204641342,0.012598169036209583,0.2,442.0,-0.0033989683106483426,1194.0,0.35346923815086484,0.8828125,1.0,-11.869507206771523
0.3279862403869629,256.0,0.0,0.78125,256.0,0.03125,0.0001,-531.0,-0.017797234961406616,0.47532302141189575,226816.0,3544.0,4.79,0.44140625,0.26227661967277527,0.5,0.8984375,0.9369123876094818,0.049824945628643036,0.2,443.0,-0.0007537144774687476,1190.0,0.9344471209915355,0.83984375,1.0,-12.18701114024967
0.24398797750473022,256.0,0.0,0.87109375,256.0,0.013671875,0.0001,-531.0,-0.017252743162771367,0.14895859360694885,227328.0,3552.0,4.74,0.458984375,0.2572399079799652,0.5,0.953125,0.973980788141489,0.005085912067443132,0.2,444.0,-0.0036771245358977467,1187.0,0.3590111102676019,0.912109375,1.0,-12.666451040990651
0.30893266201019287,256.0,0.0,0.80078125,256.0,0.023193359375,0.0001,-532.5,-0.016496730751569544,0.13166841864585876,227840.0,3560.0,4.72,0.42578125,0.2714354693889618,0.5,0.94921875,0.9622942842543125,0.051705993711948395,0.2,445.0,-0.007347599763306789,1186.0,0.5758559984969907,0.875,1.0,-12.602947567813098
0.2694053053855896,256.0,0.0,0.83203125,256.0,0.015625,0.0001,-532.5,-0.017096941872203786,0.10682433098554611,228352.0,3568.0,4.69,0.431640625,0.2787213921546936,0.5,0.96875,0.9811774343252182,0.013048216700553894,0.2,446.0,0.0008889338823792059,983.0,0.2502974377130158,0.900390625,1.0,-12.762915679365397
0.2825731039047241,256.0,0.0,0.84375,256.0,0.025146484375,0.0001,-532.5,-0.020251219285739808,0.05693728104233742,228864.0,3576.0,4.69,0.44140625,0.2854861915111542,0.5,0.9609375,0.9725230280309916,0.2055588960647583,0.2,447.0,-0.002320710162166506,1192.0,0.26827436179155484,0.90234375,1.0,-12.462064246684314
0.22193178534507751,256.0,0.0,0.8671875,256.0,0.02490234375,0.0001,-506.0,-0.020671284421171165,1.0403482913970947,229376.0,3584.0,4.92,0.455078125,0.2685187757015228,0.5,0.95703125,0.8671810030937195,0.036081381142139435,0.2,448.0,-0.004621945732651511,1189.0,1.4694572265725583,0.912109375,1.0,-11.970827129781247
0.25870949029922485,256.0,0.0,0.87890625,256.0,0.01513671875,0.0001,-530.0,-0.01641685209838073,0.09123644232749939,229888.0,3592.0,4.71,0.484375,0.2986419200897217,0.5,0.91015625,0.9405905567109585,0.00711069954559207,0.2,449.0,-0.003789659407630097,1188.0,0.39519374805968255,0.89453125,1.0,-11.788172838240861
0.28980690240859985,256.0,0.0,0.87109375,256.0,0.014404296875,0.0001,-519.0,-0.016578523530483835,0.25524619221687317,230400.0,3600.0,4.8,0.486328125,0.27736690640449524,0.5,0.8984375,0.949811939150095,0.02091248333454132,0.2,450.0,-0.00308145002782112,1197.0,0.626549277047161,0.884765625,1.0,-11.119262244217097
0.302704781293869,256.0,0.0,0.85546875,256.0,0.02197265625,0.0001,-527.5,-0.018972343907535105,0.10543522238731384,230912.0,3608.0,4.77,0.47265625,0.28370922803878784,0.5,0.91015625,0.9671789854764938,0.03318522125482559,0.2,451.0,-0.003982868780440185,1198.0,0.4197194315493107,0.8828125,1.0,-11.162087866738439
0.2686816155910492,256.0,0.0,0.8515625,256.0,0.031982421875,0.0001,-527.5,-0.01880947022982582,0.25718918442726135,231424.0,3616.0,4.77,0.47265625,0.2666792571544647,0.5,0.90625,0.9450667388737202,0.03893358260393143,0.2,452.0,0.0012460174621082842,1192.0,0.7246044049388729,0.87890625,1.0,-11.62124372344464
0.2694810926914215,256.0,0.0,0.8359375,256.0,0.020263671875,0.0001,-527.5,-0.014082245948115357,0.18254190683364868,231936.0,3624.0,4.75,0.44921875,0.2702811658382416,0.5,0.9375,0.932597428560257,0.05446315184235573,0.2,453.0,-0.003597590228309855,1192.0,0.7372349301585928,0.88671875,1.0,-12.186800019927324
0.27701953053474426,256.0,0.0,0.8125,256.0,0.02197265625,0.0001,-525.5,-0.017746246281035383,0.4195448160171509,232448.0,3632.0,4.72,0.41796875,0.2635648548603058,0.5,0.9765625,0.9462776184082031,0.01679999753832817,0.2,454.0,-0.0062515960016753525,1195.0,0.7635630626464263,0.89453125,1.0,-12.837179265394807
0.24633070826530457,256.0,0.0,0.859375,256.0,0.025390625,0.0001,-527.5,-0.02589935810874522,0.060325320810079575,232960.0,3640.0,4.75,0.447265625,0.25430023670196533,0.5,0.96484375,0.970997765660286,0.00930085964500904,0.2,455.0,-0.0016557725975872017,1188.0,0.42998804058879614,0.912109375,1.0,-13.292764031812549
0.23112031817436218,256.0,0.0,0.83984375,256.0,0.02880859375,0.0001,-527.5,-0.0237489513433502,0.28066736459732056,233472.0,3648.0,4.8,0.4453125,0.2538900375366211,0.5,0.94921875,0.9717558529227972,0.03867649286985397,0.2,456.0,-0.006935974794032518,1190.0,0.3931506276130676,0.89453125,1.0,-13.349275303259493
0.2864786386489868,256.0,0.0,0.82421875,256.0,0.02978515625,0.0001,-528.5,-0.022489750861268476,0.1261802762746811,233984.0,3656.0,4.72,0.447265625,0.2706908881664276,0.5,0.9296875,0.9756957124918699,0.04525092989206314,0.2,457.0,-0.008899940348783275,984.0,0.3620365114475135,0.876953125,1.0,-13.306587634719909
0.21639114618301392,256.0,0.0,0.90625,256.0,0.0224609375,0.0001,-521.5,-0.022522147784570734,0.30124545097351074,234496.0,3664.0,4.84,0.4921875,0.2495187520980835,0.5,0.921875,0.85213702917099,0.06485775113105774,0.2,458.0,-0.005620095038466388,1204.0,1.5892104968661442,0.9140625,1.0,-13.113665172085167
0.27843886613845825,256.0,0.0,0.86328125,256.0,0.021728515625,0.0001,-530.5,-0.016289482454851623,0.08339390158653259,235008.0,3672.0,4.66,0.458984375,0.2665007710456848,0.5,0.9453125,0.9557225182652473,0.024553000926971436,0.2,459.0,-0.0030279329730547033,1183.0,0.3984948325669393,0.904296875,1.0,-13.042765202224254
0.21666482090950012,256.0,0.0,0.87890625,256.0,0.012939453125,0.0001,-532.5,-0.015482310005495492,0.6665214896202087,235520.0,3680.0,4.77,0.458984375,0.24571043252944946,0.5,0.9609375,0.9374569281935692,0.02070414461195469,0.2,460.0,-0.005052041553426534,1204.0,0.7690418509300798,0.919921875,1.0,-12.89778340484947
0.24991919100284576,256.0,0.0,0.82421875,256.0,0.010498046875,0.0001,-531.0,-0.016272161070162383,0.045538898557424545,236032.0,3688.0,4.7,0.421875,0.23097097873687744,0.5,0.98046875,0.9743479155004025,0.01459464617073536,0.2,461.0,-0.0007006038795225322,1196.0,0.3476184924656991,0.90234375,1.0,-13.275089375823736
0.2895575761795044,256.0,0.0,0.83203125,256.0,0.037353515625,0.0001,-528.5,-0.021734894865346632,0.06300021708011627,236544.0,3696.0,4.69,0.455078125,0.2570720314979553,0.5,0.921875,0.971295278519392,0.08759967237710953,0.2,462.0,-0.0033192050559591735,1197.0,0.46852778212632984,0.876953125,1.0,-13.41162612684071
0.2753593325614929,256.0,0.0,0.8203125,256.0,0.0244140625,0.0001,-518.5,-0.02086635166971007,0.0830269455909729,237056.0,3704.0,4.8,0.443359375,0.26618921756744385,0.5,0.93359375,0.9110858738422394,0.031494252383708954,0.2,463.0,-0.007089169223036151,1002.0,1.3012054485734552,0.876953125,1.0,-13.323189536817372
0.23500412702560425,256.0,0.0,0.88671875,256.0,0.018798828125,0.0001,-520.0,-0.015223761898766952,0.11223309487104416,237568.0,3712.0,4.77,0.48046875,0.23418903350830078,0.5,0.92578125,0.9367557838559151,0.008669711649417877,0.2,464.0,-0.007205222838820191,1196.0,1.0098698374349624,0.90625,1.0,-13.296713205724954
0.24969226121902466,256.0,0.0,0.859375,256.0,0.02001953125,0.0001,-528.5,-0.01917426812690337,0.06341516971588135,238080.0,3720.0,4.72,0.4609375,0.25235289335250854,0.5,0.9375,0.970483785495162,0.007863515987992287,0.2,465.0,-0.006015163606207352,1188.0,0.37370268686208874,0.8984375,1.0,-12.711568887531758
0.27304649353027344,256.0,0.0,0.890625,256.0,0.022705078125,0.0001,-528.5,-0.019058405961231983,0.07454437762498856,238592.0,3728.0,4.71,0.505859375,0.25842368602752686,0.5,0.87890625,0.9724439661949873,0.039739787578582764,0.2,466.0,-0.003789090558711905,1188.0,0.3698335532681085,0.884765625,1.0,-12.399142537042499
0.237125962972641,256.0,0.0,0.87109375,256.0,0.022705078125,0.0001,-528.5,-0.02408333307812427,0.4206612706184387,239104.0,3736.0,4.69,0.47265625,0.24529746174812317,0.5,0.92578125,0.9404665157198906,0.020902099087834358,0.2,467.0,-0.008663051783514675,1192.0,0.8066883362480439,0.8984375,1.0,-12.404005520567297
0.20163041353225708,256.0,0.0,0.875,256.0,0.02587890625,0.0001,-530.5,-0.016272827188288375,0.10422486811876297,239616.0,3744.0,4.74,0.455078125,0.20882436633110046,0.5,0.96484375,0.9272502586245537,0.046233922243118286,0.2,468.0,-0.004623943219485227,981.0,0.9674935152288526,0.919921875,1.0,-13.004950778223574
0.24311646819114685,256.0,0.0,0.86328125,256.0,0.025146484375,0.0001,-528.5,-0.015452439643468097,0.10634627938270569,240128.0,3752.0,4.71,0.45703125,0.22999393939971924,0.5,0.94921875,0.9590701945126057,0.028499044477939606,0.2,469.0,-0.006077326448576059,1108.0,0.6679269339656457,0.90625,1.0,-14.027645589075982
0.2411675602197647,256.0,0.0,0.8203125,256.0,0.019287109375,0.0001,-520.0,-0.01627974662278575,0.17380467057228088,240640.0,3760.0,4.75,0.419921875,0.21706010401248932,0.5,0.98046875,0.9411347694694996,0.021054178476333618,0.2,470.0,-0.001281278415262932,1165.0,1.0224737769458443,0.900390625,1.0,-14.524136746376753
0.24003776907920837,256.0,0.0,0.84375,256.0,0.015869140625,0.0001,-530.0,-0.020275849831705273,0.10325896739959717,241152.0,3768.0,4.67,0.4453125,0.2411109209060669,0.5,0.953125,0.9604889042675495,0.01574702374637127,0.2,471.0,-0.003951832310121972,1193.0,0.6198182747175451,0.8984375,1.0,-14.868254692219198
0.18776267766952515,256.0,0.0,0.90234375,256.0,0.03466796875,0.0001,-531.0,-0.024268517419614,0.237492173910141,241664.0,3776.0,4.72,0.474609375,0.23533490300178528,0.5,0.953125,0.948355246335268,0.02020990289747715,0.2,472.0,-0.004618048940756125,1197.0,0.640045094944071,0.927734375,1.0,-14.078804762214423
0.25828906893730164,256.0,0.0,0.875,256.0,0.016845703125,0.0001,-531.0,-0.018125614850333704,0.1447141170501709,242176.0,3784.0,4.68,0.466796875,0.26435112953186035,0.5,0.94140625,0.9577500633895397,0.020497266203165054,0.2,473.0,-0.0038018470077076927,1192.0,0.38826295532635413,0.908203125,1.0,-13.367543125152588
0.2561374306678772,256.0,0.0,0.86328125,256.0,0.015380859375,0.0001,-531.0,-0.016719786587454877,0.4291616678237915,242688.0,3792.0,4.72,0.45703125,0.2458619773387909,0.5,0.94921875,0.9266932979226112,0.023038359358906746,0.2,474.0,-0.00884042839970789,983.0,0.7326415904099122,0.90625,1.0,-12.783204884901643
0.21503287553787231,256.0,0.0,0.88671875,256.0,0.0283203125,0.0001,-530.0,-0.018895718345525836,0.12776099145412445,243200.0,3800.0,4.71,0.46484375,0.2349807769060135,0.5,0.95703125,0.971659330651164,0.08343982696533203,0.2,475.0,-0.0068849312665406615,1196.0,0.4064995989901945,0.921875,1.0,-13.1958353465423
0.19924333691596985,256.0,0.0,0.87890625,256.0,0.017333984375,0.0001,-534.0,-0.012797649711608017,0.13942818343639374,243712.0,3808.0,4.7,0.458984375,0.20622822642326355,0.5,0.9609375,0.9574759155511856,0.012238509021699429,0.2,476.0,0.001007181555905845,1192.0,0.5587045840220526,0.919921875,1.0,-13.460864926353096
0.24584700167179108,256.0,0.0,0.84765625,256.0,0.02392578125,0.0001,-532.5,-0.015473893383273207,0.3230387270450592,244224.0,3816.0,4.74,0.447265625,0.24540987610816956,0.5,0.953125,0.9448077380657196,0.04015366733074188,0.2,477.0,0.01770916326495353,1195.0,0.7966059666941874,0.900390625,1.0,-14.27240861158818
0.2596343755722046,256.0,0.0,0.82421875,256.0,0.02099609375,0.0001,-532.5,-0.018910718263150272,0.22829224169254303,244736.0,3824.0,4.74,0.42578125,0.23124060034751892,0.5,0.97265625,0.9610104784369469,0.014121541753411293,0.2,478.0,-0.006916160151376971,1195.0,0.8623171711224131,0.8984375,1.0,-14.848855161778628
0.2229486107826233,256.0,0.0,0.84765625,256.0,0.026123046875,0.0001,-540.0,-0.013082042767258883,0.21560810506343842,245248.0,3832.0,4.58,0.44140625,0.22687771916389465,0.5,0.96484375,0.9419771060347557,0.0542721264064312,0.2,479.0,0.001689879849436693,973.0,1.078359201841522,0.90625,1.0,-15.173763699606061
0.23928865790367126,256.0,0.0,0.8515625,256.0,0.015380859375,0.0001,-532.5,-0.014788030998090562,0.21066099405288696,245760.0,3840.0,4.72,0.4453125,0.24698683619499207,0.5,0.9609375,0.9654913954436779,0.033335331827402115,0.2,480.0,-0.003591136061004363,1182.0,0.5304510499117896,0.90625,1.0,-14.591952034980059
0.2398070991039276,256.0,0.0,0.85546875,256.0,0.0087890625,0.0001,-534.0,-0.011080006355058458,0.247071772813797,246272.0,3848.0,4.69,0.4609375,0.24371039867401123,0.5,0.93359375,0.9517742916941643,0.0045152343809604645,0.2,481.0,-0.0012472877715481445,1188.0,0.3789937724068295,0.89453125,1.0,-13.991784140877426
0.25998154282569885,256.0,0.0,0.87109375,256.0,0.007080078125,0.0001,-534.0,-0.011552134621874544,0.3413700759410858,246784.0,3856.0,4.77,0.486328125,0.25576886534690857,0.5,0.8984375,0.9485318623483181,0.0009285388514399529,0.2,482.0,-0.0016698327272024471,1193.0,0.4064325968211051,0.884765625,1.0,-12.950855832360684
0.25872552394866943,256.0,0.0,0.8984375,256.0,0.007568359375,0.0001,-532.5,-0.009096639862946176,0.05654250457882881,247296.0,3864.0,4.71,0.50390625,0.2769257128238678,0.5,0.890625,0.9869759036228061,0.0006863735616207123,0.2,483.0,-0.0004603379202308133,1197.0,0.16691795247606933,0.89453125,1.0,-12.315363976061343
0.2062402367591858,256.0,0.0,0.87890625,256.0,0.018798828125,0.0001,-532.5,-0.011661231008787354,0.9035596251487732,247808.0,3872.0,4.74,0.451171875,0.2433832585811615,0.5,0.9765625,0.9266922101378441,0.0534643679857254,0.2,484.0,-0.004792708743480034,1201.0,0.8288066393288318,0.927734375,1.0,-12.459198242239655
0.22961999475955963,256.0,0.0,0.83984375,256.0,0.013916015625,0.0001,-530.0,-0.012941531824424146,0.155018612742424,248320.0,3880.0,4.72,0.431640625,0.22468775510787964,0.5,0.9765625,0.9044980555772781,0.013773055747151375,0.2,485.0,-0.004234276741044596,992.0,1.4432079188991338,0.908203125,1.0,-13.997260818444193
