mean/gen/time/iterations,mean/gen/train/value_loss,mean/gen/train/n_updates,mean/disc/n_expert,mean/disc/disc_acc_gen,mean/disc/disc_acc,mean/disc/disc_entropy,mean/disc/global_step,mean/gen/train/explained_variance,mean/gen/train/policy_gradient_loss,mean/gen/time/total_timesteps,mean/gen/time/time_elapsed,mean/gen/train/clip_range,mean/gen/train/entropy_loss,mean/gen/rollout/ep_len_mean,mean/disc/disc_proportion_expert_true,mean/gen/time/fps,mean/disc/disc_loss,mean/gen/train/approx_kl,mean/gen/train/clip_fraction,mean/disc/n_generated,mean/disc/disc_acc_expert,mean/gen/train/loss,mean/gen/train/learning_rate,mean/disc/disc_proportion_expert_pred,mean/gen/rollout/ep_rew_mean,mean/gen/rollout/ep_rew_wrapped_mean
1.0,0.9411862729757559,10400.0,256.0,0.65234375,0.59375,0.6306279897689819,1300.0,0.6848146915435791,-0.0050440469713066705,665600.0,0.0,0.2,-0.0168000066487366,45.0,0.5,2032.0,0.640958309173584,0.008184917271137238,0.013427734375,256.0,0.53515625,0.2058870643377304,0.0001,0.44140625,1151.5,-11.97249527566135
1.0,1.2020168482558802,10408.0,256.0,0.61328125,0.59765625,0.6343075037002563,1301.0,0.7195037603378296,-0.00462714795867214,666112.0,0.0,0.2,-0.020507673965767026,45.0,0.5,1984.0,0.6387185454368591,0.004669781308621168,0.01025390625,256.0,0.58203125,0.14448514580726624,0.0001,0.484375,1201.0,-11.771549003645777
1.0,1.3000266450690106,10416.0,256.0,0.640625,0.60546875,0.6295362710952759,1302.0,0.6274746656417847,-0.00789121733760112,666624.0,0.0,0.2,-0.029164037559894496,45.0,0.5,1925.0,0.639697790145874,0.010284905321896076,0.026123046875,256.0,0.5703125,0.06833124905824661,0.0001,0.46484375,1243.5,-11.638518650457263
1.0,1.41214103566017,10424.0,256.0,0.5703125,0.580078125,0.6282480955123901,1303.0,0.711866945028305,-0.005487325484864414,667136.0,0.0,0.2,-0.017428992010536604,45.0,0.5,1455.0,0.6774476766586304,0.013984263874590397,0.018310546875,256.0,0.58984375,0.12748770415782928,0.0001,0.509765625,1245.5,-11.511481526121496
1.0,0.7099941271007992,10432.0,256.0,0.69140625,0.638671875,0.620478630065918,1304.0,0.7236275970935822,-0.004352128213213291,667648.0,0.0,0.2,-0.017834871819104592,45.0,0.5,2061.0,0.6319556832313538,0.0035422637593001127,0.01220703125,256.0,0.5859375,0.030248258262872696,0.0001,0.447265625,1197.0,-11.606129258275033
1.0,0.9671699912869371,10440.0,256.0,0.62890625,0.6015625,0.6400747299194336,1305.0,0.7796828001737595,-0.0042207296573906206,668160.0,0.0,0.2,-0.016369409434446425,45.0,0.5,1735.0,0.6420276165008545,0.002128473948687315,0.011474609375,256.0,0.57421875,0.05873268097639084,0.0001,0.47265625,1179.5,-11.659844893291593
1.0,1.0126831426168792,10448.0,256.0,0.61328125,0.568359375,0.6334874033927917,1306.0,0.5793310105800629,-0.0029172221838962287,668672.0,0.0,0.2,-0.018844176003767643,45.0,0.5,1845.0,0.6425915956497192,0.0010475539602339268,0.0078125,256.0,0.5234375,0.056439779698848724,0.0001,0.455078125,1217.0,-11.783485985696316
1.0,0.6096648920647567,10456.0,256.0,0.68359375,0.58984375,0.6415649652481079,1307.0,0.7724415510892868,-0.004039356812427286,669184.0,0.0,0.2,-0.023571798810735345,45.0,0.5,1927.0,0.650670051574707,0.004915587604045868,0.014404296875,256.0,0.49609375,0.13968902826309204,0.0001,0.40625,1177.0,-11.98097784422338
1.0,11.714243514463305,10464.0,256.0,0.70703125,0.63671875,0.6220982074737549,1308.0,0.21622586250305176,-0.008633595854917075,669696.0,0.0,0.2,-0.03168174126949452,45.0,0.5,1817.0,0.6128147840499878,0.020051229745149612,0.01708984375,256.0,0.56640625,2.0788371562957764,0.0001,0.4296875,1187.0,-12.389401640444994
1.0,2.183434230973944,10472.0,256.0,0.703125,0.634765625,0.6419483423233032,1309.0,0.28047412633895874,-0.008854581104969839,670208.0,0.0,0.2,-0.02885072013214085,45.0,0.5,2147.0,0.6306989192962646,0.004540050867944956,0.02197265625,256.0,0.56640625,1.2042953968048096,0.0001,0.431640625,1144.5,-13.397156424671412
1.0,1.1841294778278098,10480.0,256.0,0.6484375,0.626953125,0.6324631571769714,1310.0,0.6559165418148041,-0.003144766691548284,670720.0,0.0,0.2,-0.015890538665189524,45.0,0.5,1866.0,0.6243702173233032,0.002406270243227482,0.006103515625,256.0,0.60546875,0.23551629483699799,0.0001,0.478515625,1123.0,-13.488870079144835
1.0,0.8434302300447598,10488.0,256.0,0.68359375,0.64453125,0.6435638070106506,1311.0,0.5619434714317322,-0.0030853830467094667,671232.0,0.0,0.2,-0.0162191439731032,45.0,0.5,2107.0,0.6341882944107056,0.004350501112639904,0.008544921875,256.0,0.60546875,0.11642353981733322,0.0001,0.4609375,1073.0,-13.2481420750916
1.0,0.969131605757866,10496.0,256.0,0.5625,0.595703125,0.6407519578933716,1312.0,0.6788060069084167,-0.004721483241155511,671744.0,0.0,0.2,-0.025372835013513395,45.0,0.5,1366.0,0.6427515149116516,0.03301563113927841,0.016845703125,256.0,0.62890625,0.07552503794431686,0.0001,0.533203125,1098.5,-12.730751072838903
1.0,0.5353238884999882,10504.0,256.0,0.640625,0.640625,0.6274898052215576,1313.0,0.7756852209568024,-0.0034467767145542894,672256.0,0.0,0.2,-0.019059280472902174,45.0,0.5,1967.0,0.6218078136444092,0.007590135559439659,0.012939453125,256.0,0.640625,0.11009180545806885,0.0001,0.5,1169.5,-11.992170761451126
1.0,0.8515026120585389,10512.0,256.0,0.578125,0.583984375,0.6283678412437439,1314.0,0.8005009591579437,-0.004681234844611026,672768.0,0.0,0.2,-0.022777744995437388,45.0,0.5,1762.0,0.6580337285995483,0.0029731979593634605,0.014892578125,256.0,0.58984375,0.0584428533911705,0.0001,0.505859375,1153.5,-11.123661305233837
1.0,2.6450259760022163,10520.0,256.0,0.671875,0.619140625,0.6362650394439697,1315.0,0.30184417963027954,-0.010274366482917685,673280.0,0.0,0.2,-0.03119032246286224,45.0,0.5,1867.0,0.6386743783950806,0.007728266064077616,0.022216796875,256.0,0.56640625,0.41670531034469604,0.0001,0.447265625,1149.5,-10.829937743246555
1.0,1.597805738565512,10528.0,256.0,0.58984375,0.587890625,0.6382920145988464,1316.0,0.5455871224403381,-0.005400255908170948,673792.0,0.0,0.2,-0.024018122579946066,45.0,0.5,1777.0,0.663764476776123,0.011387528851628304,0.014404296875,256.0,0.5859375,0.19833824038505554,0.0001,0.498046875,1199.5,-10.735498118549586
1.0,6.035737292375416,10536.0,256.0,0.63671875,0.58984375,0.6318876147270203,1317.0,0.39228731393814087,-0.006746230490534799,674304.0,0.0,0.2,-0.02927465190896328,45.0,0.5,1863.0,0.63621985912323,0.012300755828619003,0.021728515625,256.0,0.54296875,1.7491588592529297,0.0001,0.453125,1203.0,-10.02083647981286
1.0,1.4712634931784123,10544.0,256.0,0.75,0.642578125,0.6376650333404541,1318.0,0.14896953105926514,-0.004181141855951864,674816.0,0.0,0.2,-0.02789433743691916,45.0,0.5,2206.0,0.6259983777999878,0.007508872076869011,0.016845703125,256.0,0.53515625,0.5413280725479126,0.0001,0.392578125,1240.5,-10.244838691875339
1.0,0.8299296110053547,10552.0,256.0,0.75,0.6328125,0.6351172924041748,1319.0,0.7327453792095184,-0.0025670897848613095,675328.0,0.0,0.2,-0.013788450486572401,45.0,0.5,1791.0,0.6211551427841187,0.0014075154904276133,0.009033203125,256.0,0.515625,0.06356164067983627,0.0001,0.3828125,1204.5,-10.603645331189036
1.0,0.5866905114671681,10560.0,256.0,0.58203125,0.544921875,0.6421131491661072,1320.0,0.6147245466709137,-0.0033379422457073815,675840.0,0.0,0.2,-0.023712663087280816,45.0,0.5,1932.0,0.6626322269439697,0.012251170352101326,0.016845703125,256.0,0.5078125,0.03870280832052231,0.0001,0.462890625,1233.5,-11.529949675053357
1.0,0.6258169172797352,10568.0,256.0,0.6953125,0.625,0.6257830262184143,1321.0,0.6981904208660126,-0.002707071151235141,676352.0,0.0,0.2,-0.02193708913091541,45.0,0.5,1891.0,0.6342300176620483,0.007937896996736526,0.013671875,256.0,0.5546875,0.016708293929696083,0.0001,0.4296875,1211.5,-12.376460978463292
1.0,0.39141760117490776,10576.0,256.0,0.671875,0.615234375,0.6514737606048584,1322.0,0.7910502851009369,-0.0047006272070575505,676864.0,0.0,0.2,-0.020587654399605526,45.0,0.5,1508.0,0.652967631816864,0.012751963920891285,0.013427734375,256.0,0.55859375,0.04455889016389847,0.0001,0.443359375,1227.0,-13.323668410107494
1.0,0.8573662391863763,10584.0,256.0,0.57421875,0.568359375,0.6382023096084595,1323.0,0.7247424125671387,-0.002821971873345319,677376.0,0.0,0.2,-0.015467705511582608,45.0,0.5,1868.0,0.6575255990028381,0.004459193907678127,0.01025390625,256.0,0.5625,0.09906944632530212,0.0001,0.494140625,1250.5,-13.673543645963072
1.0,0.8539801669539884,10592.0,256.0,0.7109375,0.62890625,0.6495091915130615,1324.0,0.5601705312728882,-0.0022290147535386495,677888.0,0.0,0.2,-0.019586877285291848,45.0,0.5,2105.0,0.6621949672698975,0.013506286777555943,0.010009765625,256.0,0.546875,0.11826904863119125,0.0001,0.41796875,1178.0,-13.416090860366822
1.0,2.4382223782595247,10600.0,256.0,0.51953125,0.587890625,0.6508904099464417,1325.0,0.6946621239185333,-0.004460664455109509,678400.0,0.0,0.2,-0.031374686320305045,45.0,0.5,1812.0,0.6493510007858276,0.004639492370188236,0.02001953125,256.0,0.65625,0.2892809212207794,0.0001,0.568359375,1141.0,-13.185977207422257
1.0,1.5245395574020222,10608.0,256.0,0.62890625,0.603515625,0.6372044086456299,1326.0,0.58609738945961,-0.004464255434868392,678912.0,0.0,0.2,-0.02515781735201017,45.0,0.5,1903.0,0.6479337215423584,0.0035443694796413183,0.013671875,256.0,0.578125,0.31918278336524963,0.0001,0.474609375,1153.0,-12.486245392337441
1.0,2.28165416023694,10616.0,256.0,0.6328125,0.580078125,0.6360166072845459,1327.0,0.5568694770336151,-0.007231208284792956,679424.0,0.0,0.2,-0.043628355642795213,45.0,0.5,1961.0,0.6497282981872559,0.003308359533548355,0.0234375,256.0,0.52734375,0.3532797694206238,0.0001,0.447265625,1153.0,-11.422656933590769
1.0,0.5684018497704528,10624.0,256.0,0.7265625,0.625,0.639374852180481,1328.0,0.643213152885437,-0.007654710056158365,679936.0,0.0,0.2,-0.025392400997588993,45.0,0.5,2078.0,0.6304483413696289,0.010332777164876461,0.02392578125,256.0,0.5234375,0.0753972977399826,0.0001,0.3984375,1176.0,-10.589783688783646
1.0,2.0756484650773928,10632.0,256.0,0.6875,0.607421875,0.6279795169830322,1329.0,0.2470484972000122,-0.00749196027754806,680448.0,0.0,0.2,-0.04885393357108114,45.0,0.5,1879.0,0.6438257694244385,0.018986083567142487,0.03369140625,256.0,0.52734375,0.10723347961902618,0.0001,0.419921875,1164.0,-9.803875309601427
1.0,3.0201908519957215,10640.0,256.0,0.734375,0.638671875,0.6395136713981628,1330.0,-0.14168250560760498,-0.005865896033355966,680960.0,0.0,0.2,-0.043263455299893394,45.0,0.5,1878.0,0.6446701288223267,0.04593725875020027,0.03173828125,256.0,0.54296875,0.6706255674362183,0.0001,0.404296875,1114.0,-9.71889097943902
1.0,1.7205642723711208,10648.0,256.0,0.74609375,0.6328125,0.6291358470916748,1331.0,0.28353339433670044,-0.0063806945327087305,681472.0,0.0,0.2,-0.03693505363298755,45.0,0.5,1529.0,0.6280509829521179,0.013650300912559032,0.0263671875,256.0,0.51953125,0.19718027114868164,0.0001,0.38671875,1086.0,-10.168500295430421
1.0,1.2256913256132975,10656.0,256.0,0.734375,0.595703125,0.6448608636856079,1332.0,0.5084426701068878,-0.002811706803186098,681984.0,0.0,0.2,-0.026001723344961647,45.0,0.5,1875.0,0.6558600068092346,0.005052825901657343,0.015869140625,256.0,0.45703125,0.010981090366840363,0.0001,0.361328125,1086.0,-10.719614766314626
1.0,1.573089958052151,10664.0,256.0,0.8125,0.642578125,0.6362699270248413,1333.0,0.542895644903183,-0.009309108572779223,682496.0,0.0,0.2,-0.038337177016728674,45.0,0.5,2064.0,0.6226595640182495,0.0102711645886302,0.0283203125,256.0,0.47265625,0.7977563738822937,0.0001,0.330078125,1083.0,-11.472099956050515
1.0,1.5063334921724163,10672.0,256.0,0.64453125,0.578125,0.6506030559539795,1334.0,0.5409835278987885,-0.0037612941159750335,683008.0,0.0,0.2,-0.030011561277206056,45.0,0.5,1782.0,0.66698157787323,0.0031616943888366222,0.016845703125,256.0,0.51171875,0.2322002500295639,0.0001,0.43359375,1103.5,-12.395736791864037
1.0,0.8389555086614564,10680.0,256.0,0.6484375,0.62109375,0.6348598599433899,1335.0,0.5255496203899384,-0.0027948210699833,683520.0,0.0,0.2,-0.020505774724369985,45.0,0.5,1986.0,0.6369086503982544,0.001607595826499164,0.00830078125,256.0,0.59375,0.07665522396564484,0.0001,0.47265625,1155.5,-13.09822093963623
1.0,1.4740281997947022,10688.0,256.0,0.671875,0.62109375,0.6356094479560852,1336.0,0.6623633801937103,-0.007388732894469285,684032.0,0.0,0.2,-0.03227090699965629,45.0,0.5,1956.0,0.6284753084182739,0.011571060866117477,0.023681640625,256.0,0.5703125,0.3051761984825134,0.0001,0.44921875,1184.5,-13.358364035561682
1.0,1.1482750927098095,10696.0,256.0,0.671875,0.6640625,0.6304717063903809,1337.0,0.6794020235538483,-0.005634540615574224,684544.0,0.0,0.2,-0.027801646232546773,45.0,0.5,1977.0,0.6301483511924744,0.008318670094013214,0.01904296875,256.0,0.65625,0.1506449431180954,0.0001,0.4921875,1209.0,-13.378966626003384
1.0,1.4324279957218096,10704.0,256.0,0.5625,0.603515625,0.615768313407898,1338.0,0.75400610268116,-0.003942909101169789,685056.0,0.0,0.2,-0.029500850294425618,45.0,0.5,1839.0,0.6464416980743408,0.010563061572611332,0.02294921875,256.0,0.64453125,0.2712552547454834,0.0001,0.541015625,1228.5,-13.20518823016435
1.0,3.0676810743752867,10712.0,256.0,0.67578125,0.599609375,0.6365653276443481,1339.0,0.6182000041007996,-0.007526573041104712,685568.0,0.0,0.2,-0.041996637473857845,45.0,0.5,1926.0,0.6548677086830139,0.007506818976253271,0.02392578125,256.0,0.5234375,0.3202468156814575,0.0001,0.423828125,1226.5,-12.552118547819555
1.0,2.195413132198155,10720.0,256.0,0.5546875,0.580078125,0.6293922662734985,1340.0,0.713166743516922,-0.006409818342945073,686080.0,0.0,0.2,-0.030758439239434665,45.0,0.5,1429.0,0.6640564799308777,0.015217971988022327,0.01513671875,256.0,0.60546875,1.2182493209838867,0.0001,0.525390625,1232.5,-11.909961258023976
1.0,1.9177339617162943,10728.0,256.0,0.640625,0.587890625,0.6268466711044312,1341.0,0.4763173460960388,-0.007831669739971403,686592.0,0.0,0.2,-0.03922967361540941,45.0,0.5,1921.0,0.6560841798782349,0.012164250016212463,0.023681640625,256.0,0.53515625,0.22279247641563416,0.0001,0.447265625,1235.0,-11.24232259593904
1.0,2.4985385888721794,10736.0,256.0,0.72265625,0.62890625,0.6230058670043945,1342.0,0.38532668352127075,-0.010033818492956925,687104.0,0.0,0.2,-0.04494383584460593,45.0,0.5,1866.0,0.6347801089286804,0.0124854426831007,0.033447265625,256.0,0.53515625,0.3090609908103943,0.0001,0.40625,1292.5,-11.140199074745178
1.0,7.638840052532032,10744.0,256.0,0.59765625,0.576171875,0.630671501159668,1343.0,0.46447938680648804,-0.018117652223736513,687616.0,0.0,0.2,-0.047965543333702954,45.0,0.5,1796.0,0.6739743947982788,0.11374375969171524,0.039794921875,256.0,0.5546875,0.4418252110481262,0.0001,0.478515625,1293.5,-10.994124068692326
1.0,41.830624314025044,10752.0,256.0,0.6484375,0.583984375,0.6093485355377197,1344.0,0.18426400423049927,-0.010709838672482874,688128.0,0.0,0.2,-0.0756769342951884,45.0,0.5,1712.0,0.6116322875022888,0.01344640739262104,0.03076171875,256.0,0.51953125,13.843006134033203,0.0001,0.435546875,1312.0,-11.816354896649718
1.0,5.845680576749146,10760.0,256.0,0.6328125,0.5625,0.640403151512146,1345.0,-0.3854813575744629,-0.005177660870685941,688640.0,0.0,0.2,-0.05734474021664937,45.0,0.5,1775.0,0.6555416584014893,0.003020741045475006,0.02099609375,256.0,0.4921875,0.8047366142272949,0.0001,0.4296875,1379.5,-13.561730591505766
1.0,5.0290988681372255,10768.0,256.0,0.6953125,0.599609375,0.6227437853813171,1346.0,-0.7648861408233643,-0.008161021110936417,689152.0,0.0,0.2,-0.05487720232667925,45.0,0.5,1856.0,0.6178790330886841,0.0052747568115592,0.02685546875,256.0,0.50390625,0.9363259673118591,0.0001,0.404296875,1392.0,-14.682211185768246
1.0,1.8210688999388367,10776.0,256.0,0.7109375,0.583984375,0.6465151309967041,1347.0,0.0922892689704895,-0.009461413821554743,689664.0,0.0,0.2,-0.05233588309783954,45.0,0.5,1836.0,0.6495418548583984,0.016269613057374954,0.041015625,256.0,0.45703125,0.15457437932491302,0.0001,0.373046875,1371.0,-15.352635876201093
1.0,2.610780153190717,10784.0,256.0,0.6796875,0.599609375,0.6434627771377563,1348.0,0.23065775632858276,-0.0078686521446798,690176.0,0.0,0.2,-0.06067850542603992,45.0,0.5,1379.0,0.6425678730010986,0.006401544902473688,0.03857421875,256.0,0.51953125,0.3589688241481781,0.0001,0.419921875,1399.5,-16.022479950748384
1.0,2.3494292432442307,10792.0,256.0,0.62890625,0.56640625,0.649864912033081,1349.0,0.1691504716873169,-0.004914972458209377,690688.0,0.0,0.2,-0.030953240591770737,45.0,0.5,1809.0,0.6676338911056519,0.00463345181196928,0.019775390625,256.0,0.50390625,0.4626500904560089,0.0001,0.4375,1398.0,-16.112147977128625
1.0,23.159882543608546,10800.0,256.0,0.28515625,0.546875,0.629715085029602,1350.0,0.25842082500457764,-0.01141425621608505,691200.0,0.0,0.2,-0.06242510888114339,45.0,0.5,1772.0,0.6417965888977051,0.030862415209412575,0.03125,256.0,0.80859375,12.046300888061523,0.0001,0.76171875,1457.0,-16.04429287921637
1.0,4.940501992590725,10808.0,256.0,0.30859375,0.5703125,0.6320734620094299,1351.0,0.5546999275684357,-0.0015185031370492652,691712.0,0.0,0.2,-0.048417697263175796,45.0,0.5,1822.0,0.653450071811676,0.0047728936187922955,0.017822265625,256.0,0.83203125,1.0913406610488892,0.0001,0.76171875,1422.0,-15.86562874034047
1.0,6.583889096044004,10816.0,256.0,0.296875,0.54296875,0.6271899938583374,1352.0,0.6541657447814941,-0.011289208618109114,692224.0,0.0,0.2,-0.048220816630418994,45.0,0.5,1804.0,0.6369911432266235,0.016121387481689453,0.033935546875,256.0,0.7890625,0.768526017665863,0.0001,0.74609375,1426.5,-14.986319328919054
1.0,4.463408744893968,10824.0,256.0,0.2734375,0.541015625,0.6454452276229858,1353.0,0.02404099702835083,-0.010213224912149599,692736.0,0.0,0.2,-0.03305308083145064,45.0,0.5,1962.0,0.6597777009010315,0.02666570246219635,0.03369140625,256.0,0.80859375,0.5585939884185791,0.0001,0.767578125,1404.5,-14.444337508901954
1.0,2.4757245862856507,10832.0,256.0,0.73828125,0.59375,0.649671196937561,1354.0,0.1422908902168274,-0.003675782527352567,693248.0,0.0,0.2,-0.022984996562627202,45.0,0.5,1913.0,0.644267201423645,0.004988731816411018,0.0146484375,256.0,0.44921875,0.3385293483734131,0.0001,0.35546875,1353.5,-11.889842754229903
1.0,1.152058477862738,10840.0,256.0,0.73828125,0.59765625,0.6443943977355957,1355.0,0.40727293491363525,-0.004839888686547056,693760.0,0.0,0.2,-0.02466176434791123,45.0,0.5,2075.0,0.6515500545501709,0.004432962276041508,0.017333984375,256.0,0.45703125,0.16564641892910004,0.0001,0.359375,1302.0,-11.23498901437968
1.0,1.3504183871555142,10848.0,256.0,0.6640625,0.56640625,0.6565014123916626,1356.0,0.3582572340965271,-0.0039037287497194484,694272.0,0.0,0.2,-0.02732278169150959,45.0,0.5,1915.0,0.6627541780471802,0.010254097171127796,0.01904296875,256.0,0.46875,0.1519254893064499,0.0001,0.40234375,1278.0,-10.690565847717226
1.0,1.6843474116176367,10856.0,256.0,0.66796875,0.630859375,0.622606635093689,1357.0,0.3705146312713623,-0.006012123420077842,694784.0,0.0,0.2,-0.02644761418014241,45.0,0.5,2043.0,0.6634818315505981,0.014101487584412098,0.018798828125,256.0,0.59375,0.4115150570869446,0.0001,0.462890625,1239.5,-10.656899900473654
1.0,1.1901249343063682,10864.0,256.0,0.59375,0.591796875,0.6353517770767212,1358.0,0.5293835699558258,-0.003456368180195568,695296.0,0.0,0.2,-0.022391617685570964,45.0,0.5,1846.0,0.6518773436546326,0.004149687010794878,0.015869140625,256.0,0.58984375,0.2085372656583786,0.0001,0.498046875,1252.0,-10.974322259314357
1.0,2.9841871629469097,10872.0,256.0,0.5625,0.5546875,0.6326346397399902,1359.0,0.4490419626235962,-0.004972949012881145,695808.0,0.0,0.2,-0.0396923996077021,45.0,0.5,1899.0,0.6654723286628723,0.016857225447893143,0.021240234375,256.0,0.546875,0.5172941088676453,0.0001,0.4921875,1238.0,-10.704672301933169
1.0,3.953812356572598,10880.0,256.0,0.58984375,0.59765625,0.6246248483657837,1360.0,0.37507718801498413,-0.004528001707512885,696320.0,0.0,0.2,-0.027534851271411753,45.0,0.5,1907.0,0.6403347253799438,0.004588287323713303,0.023681640625,256.0,0.60546875,0.6595256924629211,0.0001,0.5078125,1214.5,-10.95368044462055
1.0,3.0563849271275103,10888.0,256.0,0.59375,0.59765625,0.6368874907493591,1361.0,0.4690552353858948,-0.0030062259938858915,696832.0,0.0,0.2,-0.02491761689816485,45.0,0.5,1870.0,0.6579930782318115,0.0018793547060340643,0.0126953125,256.0,0.6015625,0.8396459221839905,0.0001,0.50390625,1205.0,-11.198452432118357
1.0,3.1764581580646336,10896.0,256.0,0.734375,0.62890625,0.6278988122940063,1362.0,0.5054497718811035,-0.005755889833380934,697344.0,0.0,0.2,-0.021030728346886463,45.0,0.5,2081.0,0.6274101138114929,0.004708523396402597,0.011962890625,256.0,0.5234375,0.4867728054523468,0.0001,0.39453125,1175.5,-11.40628717739135
1.0,2.21687613427639,10904.0,256.0,0.61328125,0.615234375,0.6349319219589233,1363.0,0.6285257339477539,-0.0034867408830905333,697856.0,0.0,0.2,-0.030797833033830102,45.0,0.5,1944.0,0.637649416923523,0.007520473562180996,0.0205078125,256.0,0.6171875,0.3284406065940857,0.0001,0.501953125,1174.5,-12.537437245808542
1.0,1.9792869386728853,10912.0,256.0,0.4921875,0.54296875,0.6329381465911865,1364.0,0.6250958442687988,-0.005799074475362431,698368.0,0.0,0.2,-0.03534756397493766,45.0,0.5,1802.0,0.6659812331199646,0.00739498483017087,0.0302734375,256.0,0.59375,0.2357787787914276,0.0001,0.55078125,1229.0,-12.881150586530566
1.0,1.9846328450366855,10920.0,256.0,0.6015625,0.5859375,0.6456904411315918,1365.0,0.6147682368755341,-0.008149409030011157,698880.0,0.0,0.2,-0.04762701251729595,45.0,0.5,1399.0,0.6547073125839233,0.009834199212491512,0.02978515625,256.0,0.5703125,0.1941441297531128,0.0001,0.484375,1260.0,-12.834926554262639
1.0,1.9674414983019233,10928.0,256.0,0.62109375,0.572265625,0.6467034816741943,1366.0,0.4394591450691223,-0.005202932377869729,699392.0,0.0,0.2,-0.0314834192267881,45.0,0.5,1927.0,0.6553215980529785,0.009606714360415936,0.0263671875,256.0,0.5234375,0.17511741816997528,0.0001,0.451171875,1289.5,-12.707163348793983
1.0,2.392489589052275,10936.0,256.0,0.58984375,0.546875,0.636809229850769,1367.0,-0.02460324764251709,-0.006582779293239582,699904.0,0.0,0.2,-0.028984316781134112,45.0,0.5,1763.0,0.647411584854126,0.007729825098067522,0.02490234375,256.0,0.50390625,0.5275087356567383,0.0001,0.45703125,1289.0,-12.665587936714292
1.0,1.1675318591296673,10944.0,256.0,0.7578125,0.583984375,0.6503669023513794,1368.0,0.3831478953361511,-0.005309297404892277,700416.0,0.0,0.2,-0.04062205601439928,45.0,0.5,1810.0,0.6624044179916382,0.015073985792696476,0.022705078125,256.0,0.41015625,0.18880708515644073,0.0001,0.326171875,1344.0,-13.133054008707404
1.0,1.4650918701663613,10952.0,256.0,0.73046875,0.533203125,0.6536834239959717,1369.0,0.290840208530426,-0.004861506575252861,700928.0,0.0,0.2,-0.023482724245695863,45.0,0.5,1865.0,0.6629675626754761,0.0038612664211541414,0.013916015625,256.0,0.3359375,0.39765122532844543,0.0001,0.302734375,1389.5,-13.182548678591848
1.0,1.3966978199314326,10960.0,256.0,0.75390625,0.55859375,0.6385067701339722,1370.0,0.10080075263977051,-0.009777768027561251,701440.0,0.0,0.2,-0.026406710230730823,45.0,0.5,1887.0,0.652888298034668,0.01982751116156578,0.02197265625,256.0,0.36328125,0.25313153862953186,0.0001,0.3046875,1447.5,-13.190955749303102
1.0,1.758529168087989,10968.0,256.0,0.7734375,0.529296875,0.638190746307373,1371.0,0.4518488645553589,-0.00291027563798707,701952.0,0.0,0.2,-0.023418593350470474,45.0,0.5,1968.0,0.6545135974884033,0.007307954132556915,0.013427734375,256.0,0.28515625,0.6223691701889038,0.0001,0.255859375,1468.0,-13.063989085555077
1.0,2.674988813698292,10976.0,256.0,0.25390625,0.486328125,0.6510788798332214,1372.0,0.2557365894317627,-0.0036717485345434397,702464.0,0.0,0.2,-0.02153527989412396,45.0,0.5,2256.0,0.6491832733154297,0.004995766095817089,0.01025390625,256.0,0.71875,0.7333152890205383,0.0001,0.732421875,1367.0,-12.444971954301
1.0,1.7752650927286595,10984.0,256.0,0.3515625,0.5625,0.6491773128509521,1373.0,0.277138352394104,-0.0029525397621910088,702976.0,0.0,0.2,-0.026020039231298142,45.0,0.5,1809.0,0.6495934128761292,0.006156031973659992,0.01318359375,256.0,0.7734375,0.31797391176223755,0.0001,0.7109375,1369.5,-11.652934539988637
1.0,1.240464864531532,10992.0,256.0,0.78125,0.630859375,0.65375816822052,1374.0,0.21078914403915405,-0.005899685933400178,703488.0,0.0,0.2,-0.028810357808652043,45.0,0.5,1555.0,0.6334424614906311,0.01599448174238205,0.021240234375,256.0,0.48046875,0.33389773964881897,0.0001,0.349609375,1354.0,-11.37932003773749
1.0,18.75797315593809,11000.0,256.0,0.6171875,0.591796875,0.6322715282440186,1375.0,0.2438206672668457,-0.0012720386093860725,704000.0,0.0,0.2,-0.023228546717291465,45.0,0.5,1779.0,0.6210847496986389,0.002168431179597974,0.0068359375,256.0,0.56640625,2.988532066345215,0.0001,0.474609375,1357.0,-10.707905577905477
1.0,1.8496204619295895,11008.0,256.0,0.61328125,0.60546875,0.6458966135978699,1376.0,-0.17008686065673828,-0.0016072934467956657,704512.0,0.0,0.2,-0.013215740886607819,45.0,0.5,1855.0,0.6413183212280273,0.001190619426779449,0.008056640625,256.0,0.59765625,0.20596261322498322,0.0001,0.4921875,1322.5,-10.425843003205955
1.0,0.7930804202915169,11016.0,256.0,0.609375,0.630859375,0.6498328447341919,1377.0,0.36201411485671997,-0.005465439870022237,705024.0,0.0,0.2,-0.024738141491070564,45.0,0.5,1962.0,0.6402677893638611,0.010002996772527695,0.018798828125,256.0,0.65234375,0.07038268446922302,0.0001,0.521484375,1258.5,-9.391376698575915
1.0,1.5397681529866531,11024.0,256.0,0.52734375,0.5625,0.645297646522522,1378.0,0.3922231197357178,-0.0048784033715492114,705536.0,0.0,0.2,-0.021710516403800284,45.0,0.5,1803.0,0.6667841672897339,0.0037160248029977083,0.013916015625,256.0,0.59765625,0.23167647421360016,0.0001,0.53515625,1210.0,-8.382247121594846
