mean/gen/train/clip_range,mean/gen/time/iterations,mean/gen/time/fps,mean/gen/train/clip_fraction,mean/gen/train/value_loss,mean/disc/disc_entropy,mean/gen/rollout/ep_rew_mean,mean/disc/disc_acc,mean/gen/train/learning_rate,mean/gen/train/entropy_loss,mean/disc/disc_loss,mean/gen/train/approx_kl,mean/gen/rollout/ep_len_mean,mean/gen/train/policy_gradient_loss,mean/disc/disc_acc_gen,mean/disc/n_generated,mean/gen/train/loss,mean/gen/train/n_updates,mean/disc/disc_proportion_expert_pred,mean/disc/n_expert,mean/disc/global_step,mean/gen/time/time_elapsed,mean/gen/time/total_timesteps,mean/disc/disc_acc_expert,mean/gen/train/explained_variance,mean/disc/disc_proportion_expert_true,mean/gen/rollout/ep_rew_wrapped_mean
0.2,1.0,1221.0,0.02783203125,9.600533433258533,0.4614526033401489,-312.0,0.751953125,0.0001,-0.051212016283898265,0.4598621129989624,0.005121695343405008,8.49,-0.006313950019830372,0.796875,256.0,3.5926475524902344,16856.0,0.455078125,256.0,2107.0,0.0,1078784.0,0.70703125,0.6554746925830841,0.5,-9.900373905003072
0.2,1.0,1044.0,0.030029296875,9.190038360655308,0.44484764337539673,-173.5,0.75,0.0001,-0.07104360189987347,0.4741268754005432,0.005460816901177168,9.49,-0.007161838755564531,0.87109375,256.0,2.6604557037353516,16864.0,0.37890625,256.0,2108.0,0.0,1079296.0,0.62890625,0.635950356721878,0.5,-11.883265116736293
0.2,1.0,1187.0,0.02880859375,9.918142454698682,0.4676175117492676,-149.5,0.724609375,0.0001,-0.05534852499840781,0.48921605944633484,0.006901924964040518,9.14,-0.004859037544520106,0.86328125,256.0,4.811062335968018,16872.0,0.361328125,256.0,2109.0,0.0,1079808.0,0.5859375,0.629998654127121,0.5,-13.158717176616191
0.2,1.0,853.0,0.048095703125,9.690465494990349,0.46301543712615967,-179.0,0.75390625,0.0001,-0.053233001272019465,0.478018194437027,0.019822899252176285,8.58,-0.010786495775391813,0.90234375,256.0,3.7447872161865234,16880.0,0.3515625,256.0,2110.0,0.0,1080320.0,0.60546875,0.5967230796813965,0.5,-14.478106972575187
0.2,1.0,802.0,0.0361328125,6.565753225237131,0.4382590055465698,-182.5,0.75390625,0.0001,-0.05005161052031326,0.48919904232025146,0.010046891868114471,7.64,-0.005853528273291886,0.91796875,256.0,1.7152678966522217,16888.0,0.3359375,256.0,2111.0,0.0,1080832.0,0.58984375,0.6563079953193665,0.5,-15.793045357652009
0.2,1.0,1132.0,0.036376953125,7.787501199170947,0.4539971947669983,-312.0,0.748046875,0.0001,-0.05157428958409582,0.445368230342865,0.017171945422887802,6.53,-0.006067590889870189,0.8671875,256.0,3.2391531467437744,16896.0,0.380859375,256.0,2112.0,0.0,1081344.0,0.62890625,0.630894124507904,0.5,-14.633681524135172
0.2,1.0,1115.0,0.046142578125,10.191950786858797,0.4301961064338684,-375.0,0.8203125,0.0001,-0.06034090272078174,0.3832300305366516,0.020677942782640457,5.86,-0.010363399280322483,0.85546875,256.0,4.370272159576416,16904.0,0.46484375,256.0,2113.0,0.0,1081856.0,0.78515625,0.5606740117073059,0.5,-13.183036401830613
0.2,1.0,1149.0,0.035400390625,11.054163068532944,0.416698694229126,-316.5,0.798828125,0.0001,-0.06578723344864557,0.39053213596343994,0.0078204944729805,6.85,-0.00664146200142568,0.8203125,256.0,3.863744020462036,16912.0,0.478515625,256.0,2114.0,0.0,1082368.0,0.77734375,0.6391903758049011,0.5,-12.535223098918795
0.2,1.0,1148.0,0.028076171875,11.36699647642672,0.4396806061267853,-223.0,0.80078125,0.0001,-0.059868805030419026,0.4105112552642822,0.00639503775164485,7.36,-0.007025888913631206,0.81640625,256.0,3.4024412631988525,16920.0,0.484375,256.0,2115.0,0.0,1082880.0,0.78515625,0.6852142810821533,0.5,-11.469140057712794
0.2,1.0,937.0,0.05224609375,12.658244092017412,0.44610530138015747,-210.5,0.74609375,0.0001,-0.06273800604685675,0.4787020683288574,0.02536347508430481,7.81,-0.010314146853488637,0.6796875,256.0,4.231916427612305,16928.0,0.56640625,256.0,2116.0,0.0,1083392.0,0.8125,0.5491350889205933,0.5,-10.146926417499781
0.2,1.0,1150.0,0.05908203125,11.528550377115607,0.4607810378074646,-220.0,0.751953125,0.0001,-0.09736509129288606,0.47112932801246643,0.0198756642639637,7.99,-0.013589055677584838,0.71484375,256.0,3.961353063583374,16936.0,0.537109375,256.0,2117.0,0.0,1083904.0,0.7890625,0.539282500743866,0.5,-9.536317666321994
0.2,1.0,1214.0,0.044921875,12.599336314946413,0.4350314140319824,-207.0,0.75,0.0001,-0.08043050730339019,0.4673985540866852,0.009450286626815796,8.58,-0.008609403943410143,0.7421875,256.0,3.3045952320098877,16944.0,0.5078125,256.0,2118.0,0.0,1084416.0,0.7578125,0.4867876172065735,0.5,-9.779353508651257
0.2,1.0,1220.0,0.03125,14.665865413844585,0.4788026213645935,-32.5,0.73828125,0.0001,-0.09475717644090764,0.5231014490127563,0.009470215067267418,10.12,-0.00867013524111826,0.7109375,256.0,4.388896942138672,16952.0,0.52734375,256.0,2119.0,0.0,1084928.0,0.765625,0.6347329318523407,0.5,-10.198985974565149
0.2,1.0,1205.0,0.04638671875,13.036695003509521,0.45824623107910156,-40.0,0.736328125,0.0001,-0.08120719112048391,0.48700064420700073,0.015706781297922134,9.25,-0.009038443098688731,0.7890625,256.0,4.368390083312988,16960.0,0.447265625,256.0,2120.0,0.0,1085440.0,0.68359375,0.6521339416503906,0.5,-9.436278135031461
0.2,1.0,1238.0,0.05322265625,15.163710035383701,0.45643267035484314,-29.5,0.74609375,0.0001,-0.08562365602119826,0.48748576641082764,0.02118571661412716,10.28,-0.01243003972558654,0.77734375,256.0,6.759660720825195,16968.0,0.46875,256.0,2121.0,0.0,1085952.0,0.71484375,0.6176323294639587,0.5,-10.998262638226151
0.2,1.0,921.0,0.033935546875,10.219090640544891,0.48584142327308655,183.5,0.681640625,0.0001,-0.05691595718235476,0.5614635944366455,0.011819077655673027,12.08,-0.003715444396220846,0.734375,256.0,3.756438732147217,16976.0,0.447265625,256.0,2122.0,0.0,1086464.0,0.62890625,0.5945993959903717,0.5,-13.395664845779539
0.2,1.0,1176.0,0.03369140625,9.645854631438851,0.47566545009613037,183.5,0.701171875,0.0001,-0.07432018024701392,0.5328538417816162,0.017315609380602837,11.42,-0.005160974367754534,0.7421875,256.0,3.6009395122528076,16984.0,0.458984375,256.0,2123.0,0.0,1086976.0,0.66015625,0.6889057755470276,0.5,-12.721101720929147
0.2,1.0,1187.0,0.045654296875,8.955819109454751,0.48381781578063965,138.0,0.7421875,0.0001,-0.06478992742631817,0.4929780662059784,0.010687150061130524,11.03,-0.009216873033437878,0.83984375,256.0,2.5132431983947754,16992.0,0.40234375,256.0,2124.0,0.0,1087488.0,0.64453125,0.6524574756622314,0.5,-13.117927614301443
0.2,1.0,1197.0,0.060546875,11.298146348446608,0.4991150200366974,-119.5,0.724609375,0.0001,-0.08507817548525054,0.5237547159194946,0.02455316297709942,8.58,-0.012659382773563266,0.83984375,256.0,3.975037097930908,17000.0,0.384765625,256.0,2125.0,0.0,1088000.0,0.609375,0.5910334885120392,0.5,-13.709697266221047
0.2,1.0,1173.0,0.036376953125,12.532404731959105,0.4880189001560211,-146.5,0.720703125,0.0001,-0.07469639231567271,0.5050876140594482,0.019496269524097443,9.03,-0.008692530012922361,0.8359375,256.0,3.4871137142181396,17008.0,0.384765625,256.0,2126.0,0.0,1088512.0,0.60546875,0.5760120451450348,0.5,-12.222795976623892
0.2,1.0,1209.0,0.045166015625,8.101538753136992,0.49023064970970154,-157.5,0.763671875,0.0001,-0.0538529652330908,0.46038001775741577,0.023716330528259277,8.43,-0.009794485391466878,0.8984375,256.0,2.6218626499176025,17016.0,0.365234375,256.0,2127.0,0.0,1089024.0,0.62890625,0.5407903790473938,0.5,-12.272267894595862
0.2,1.0,981.0,0.0263671875,8.549653068184853,0.4986034631729126,-102.5,0.7578125,0.0001,-0.06726951567543438,0.4817975163459778,0.011423726566135883,8.67,-0.005802891093480866,0.87890625,256.0,2.1001784801483154,17024.0,0.37890625,256.0,2128.0,0.0,1089536.0,0.63671875,0.2564042806625366,0.5,-11.846995993554593
0.2,1.0,1156.0,0.04150390625,12.075820153579116,0.49962118268013,-252.5,0.755859375,0.0001,-0.07629497734887991,0.4872716963291168,0.013386271893978119,6.76,-0.00895802721788641,0.890625,256.0,3.2257888317108154,17032.0,0.365234375,256.0,2129.0,0.0,1090048.0,0.62109375,0.4067779779434204,0.5,-10.887151549831033
0.2,1.0,1166.0,0.033935546875,5.799723019823432,0.476615846157074,-276.0,0.759765625,0.0001,-0.061288506713026436,0.45723891258239746,0.009742489084601402,7.39,-0.0059339452782296576,0.88671875,256.0,2.2295076847076416,17040.0,0.373046875,256.0,2130.0,0.0,1090560.0,0.6328125,0.48785245418548584,0.5,-9.899199659600853
0.2,1.0,1174.0,0.05322265625,4.018868524581194,0.4936642050743103,-203.0,0.732421875,0.0001,-0.07770889067614917,0.4850289523601532,0.02135118469595909,8.15,-0.010460469569807174,0.88671875,256.0,2.0929155349731445,17048.0,0.345703125,256.0,2131.0,0.0,1091072.0,0.578125,0.5808027386665344,0.5,-10.389632930308581
0.2,1.0,1174.0,0.05224609375,5.864080503582954,0.4789419174194336,-300.0,0.759765625,0.0001,-0.09092489373870194,0.4566543698310852,0.015637733042240143,7.71,-0.009502183114818763,0.87109375,256.0,3.4212851524353027,17056.0,0.388671875,256.0,2132.0,0.0,1091584.0,0.6484375,0.591023325920105,0.5,-11.17376069791615
0.2,1.0,918.0,0.068359375,8.99743189662695,0.457459032535553,-225.5,0.76953125,0.0001,-0.13574366937973537,0.454654335975647,0.011897295713424683,8.87,-0.014164129039272666,0.84765625,256.0,2.0086050033569336,17064.0,0.421875,256.0,2133.0,0.0,1092096.0,0.69140625,0.6612867414951324,0.5,-10.85153618916869
0.2,1.0,1159.0,0.084716796875,11.5831250064075,0.47260671854019165,-223.0,0.71875,0.0001,-0.1367277872050181,0.5137114524841309,0.030185118317604065,7.35,-0.020763207598065492,0.76171875,256.0,3.0993635654449463,17072.0,0.45703125,256.0,2134.0,0.0,1092608.0,0.67578125,0.6243468225002289,0.5,-10.970735231488943
0.2,1.0,1173.0,0.051513671875,20.244148276746273,0.4791751503944397,-156.5,0.720703125,0.0001,-0.13803077064221725,0.5356181263923645,0.01218307763338089,7.89,-0.012896022490167525,0.78515625,256.0,8.643494606018066,17080.0,0.435546875,256.0,2135.0,0.0,1093120.0,0.65625,0.623177707195282,0.5,-10.351008007898926
0.2,1.0,1172.0,0.080322265625,17.94585695490241,0.46223241090774536,-320.5,0.70703125,0.0001,-0.16404266597237438,0.5659054517745972,0.014906315132975578,7.07,-0.013158653404389042,0.78515625,256.0,5.036178112030029,17088.0,0.421875,256.0,2136.0,0.0,1093632.0,0.62890625,0.585465282201767,0.5,-9.845498216524721
0.2,1.0,1147.0,0.0380859375,26.160141244530678,0.45417019724845886,-272.0,0.68359375,0.0001,-0.14914915966801345,0.5777677297592163,0.007560627534985542,7.46,-0.01023837232060032,0.72265625,256.0,9.491994857788086,17096.0,0.4609375,256.0,2137.0,0.0,1094144.0,0.64453125,0.667531430721283,0.5,-9.960469366684556
0.2,1.0,1175.0,0.0634765625,19.398608528077602,0.4628176689147949,-172.0,0.654296875,0.0001,-0.15753893574583344,0.600909948348999,0.012671684846282005,8.85,-0.012907292912132107,0.72265625,256.0,8.940317153930664,17104.0,0.431640625,256.0,2138.0,0.0,1094656.0,0.5859375,0.634901762008667,0.5,-9.296247842535376
0.2,1.0,874.0,0.0615234375,24.43853136897087,0.45676106214523315,-87.0,0.640625,0.0001,-0.1924397699185647,0.6179617643356323,0.010309740900993347,9.55,-0.014903087012498872,0.70703125,256.0,6.517293930053711,17112.0,0.43359375,256.0,2139.0,0.0,1095168.0,0.57421875,0.5331043899059296,0.5,-9.680552788823842
0.2,1.0,1214.0,0.05517578125,23.602835156023502,0.4579821527004242,-138.5,0.65234375,0.0001,-0.19950307230465114,0.6262286901473999,0.005724220536649227,9.23,-0.01064449458499439,0.66796875,256.0,11.028199195861816,17120.0,0.484375,256.0,2140.0,0.0,1095680.0,0.63671875,0.5885391533374786,0.5,-11.796877163052558
0.2,1.0,1133.0,0.0673828125,27.87370202690363,0.47870343923568726,-36.5,0.640625,0.0001,-0.1790338478749618,0.6172941327095032,0.01639210805296898,10.19,-0.016783109458629042,0.71484375,256.0,7.922670364379883,17128.0,0.42578125,256.0,2141.0,0.0,1096192.0,0.56640625,0.5381522476673126,0.5,-11.32285417675972
0.2,1.0,1183.0,0.054443359375,15.774702072143555,0.4782240390777588,-10.5,0.642578125,0.0001,-0.18860692053567618,0.6163532733917236,0.009102572686970234,11.45,-0.011542541447852273,0.69140625,256.0,5.0196027755737305,17136.0,0.451171875,256.0,2142.0,0.0,1096704.0,0.59375,0.5849058628082275,0.5,-10.290750821605325
0.2,1.0,1163.0,0.09423828125,17.58197981119156,0.4962081015110016,102.0,0.65234375,0.0001,-0.19792186439735815,0.6121997237205505,0.015483013354241848,12.97,-0.018301040428923443,0.66796875,256.0,7.502862930297852,17144.0,0.484375,256.0,2143.0,0.0,1097216.0,0.63671875,0.5961098074913025,0.5,-10.479849376380443
0.2,1.0,1228.0,0.086181640625,13.811376485973597,0.5109971761703491,46.5,0.611328125,0.0001,-0.21959181444253772,0.6881687641143799,0.0173732191324234,12.28,-0.014732977579114959,0.6328125,256.0,2.252171039581299,17152.0,0.478515625,256.0,2144.0,0.0,1097728.0,0.58984375,0.5473753213882446,0.5,-11.389827764481305
0.2,1.0,1262.0,0.10546875,21.231736578047276,0.5214776396751404,20.5,0.642578125,0.0001,-0.2119660649332218,0.6087759733200073,0.013590268790721893,12.58,-0.017335504526272416,0.6171875,256.0,5.36043119430542,17160.0,0.525390625,256.0,2145.0,0.0,1098240.0,0.66796875,0.07427090406417847,0.5,-11.27434750057757
0.2,1.0,1239.0,0.059326171875,10.038769850507379,0.5171749591827393,-23.0,0.654296875,0.0001,-0.173323419643566,0.5923779010772705,0.013749903067946434,12.26,-0.01099286881799344,0.64453125,256.0,3.8857932090759277,17168.0,0.509765625,256.0,2146.0,0.0,1098752.0,0.6640625,0.48503148555755615,0.5,-11.496991636902093
0.2,1.0,1207.0,0.113037109375,26.986658610403538,0.5389952063560486,-135.5,0.68359375,0.0001,-0.19796065503032878,0.5726332664489746,0.021420128643512726,10.49,-0.020983159374736715,0.66015625,256.0,9.213457107543945,17176.0,0.5234375,256.0,2147.0,0.0,1099264.0,0.70703125,0.2619643211364746,0.5,-10.337957397848367
0.2,1.0,1256.0,0.0712890625,26.619372956454754,0.5467212200164795,3.0,0.677734375,0.0001,-0.15649252571165562,0.5779045224189758,0.011333135887980461,11.92,-0.014068969983782154,0.67578125,256.0,10.797314643859863,17184.0,0.501953125,256.0,2148.0,0.0,1099776.0,0.6796875,0.450173020362854,0.5,-10.696525579318404
0.2,1.0,1184.0,0.109375,17.52353897318244,0.5443753004074097,-5.5,0.677734375,0.0001,-0.1680165735888295,0.5652331113815308,0.01882837526500225,12.59,-0.02353821562428493,0.6875,256.0,7.999746322631836,17192.0,0.490234375,256.0,2149.0,0.0,1100288.0,0.66796875,0.2651495337486267,0.5,-11.839204734563827
0.2,1.0,950.0,0.0791015625,7.852354639209807,0.5676416754722595,-115.0,0.6484375,0.0001,-0.11706296328338794,0.5953766703605652,0.017596129328012466,9.11,-0.01590389736520592,0.6171875,256.0,1.9354616403579712,17200.0,0.53125,256.0,2150.0,0.0,1100800.0,0.6796875,0.22188568115234375,0.5,-11.883069056347013
0.2,1.0,1203.0,0.067626953125,11.410403497517109,0.573540210723877,-104.5,0.669921875,0.0001,-0.09379193616041448,0.6027238965034485,0.02258077636361122,8.5,-0.013850495706719812,0.65234375,256.0,4.098049640655518,17208.0,0.517578125,256.0,2151.0,0.0,1101312.0,0.6875,0.41349107027053833,0.5,-9.301904102116824
0.2,1.0,1188.0,0.08203125,6.667151504196227,0.565068244934082,-33.0,0.654296875,0.0001,-0.10171612209524028,0.5783697962760925,0.03036295808851719,9.28,-0.016222693528106902,0.515625,256.0,1.8196839094161987,17216.0,0.638671875,256.0,2152.0,0.0,1101824.0,0.79296875,0.3718217611312866,0.5,-7.846831180602312
0.2,1.0,1175.0,0.064208984375,6.093872680328786,0.5580915212631226,-124.0,0.677734375,0.0001,-0.10269092189264484,0.5653029084205627,0.02730647847056389,8.42,-0.014047010423382744,0.53515625,256.0,2.4649386405944824,17224.0,0.642578125,256.0,2153.0,0.0,1102336.0,0.8203125,0.3926049470901489,0.5,-7.068870345950127
0.2,1.0,1163.0,0.044677734375,6.685105776414275,0.5938436985015869,-143.0,0.65625,0.0001,-0.07803333953779656,0.5832459926605225,0.008499262854456902,8.32,-0.00696959302877076,0.48828125,256.0,1.7627484798431396,17232.0,0.66796875,256.0,2154.0,0.0,1102848.0,0.82421875,0.2881406545639038,0.5,-6.162464496791363
0.2,1.0,939.0,0.056884765625,4.183321496471763,0.601282000541687,-126.5,0.65234375,0.0001,-0.07225801012100419,0.598127007484436,0.02267799898982048,8.78,-0.0087045531035983,0.58203125,256.0,1.266476035118103,17240.0,0.5703125,256.0,2155.0,0.0,1103360.0,0.72265625,0.32181280851364136,0.5,-5.653248471617698
0.2,1.0,1193.0,0.0693359375,3.6071801660582423,0.6097030639648438,-1.0,0.6796875,0.0001,-0.08396032333985204,0.5912951231002808,0.016720030456781387,9.83,-0.01200702053756686,0.7421875,256.0,1.1621774435043335,17248.0,0.4375,256.0,2156.0,0.0,1103872.0,0.6171875,0.43701809644699097,0.5,-5.774691945612431
0.2,1.0,1238.0,0.056396484375,3.617653655819595,0.5917546153068542,145.5,0.708984375,0.0001,-0.07241926265123766,0.5996606349945068,0.027337539941072464,11.67,-0.009560739828884834,0.8671875,256.0,1.8136786222457886,17256.0,0.341796875,256.0,2157.0,0.0,1104384.0,0.55078125,0.40824538469314575,0.5,-6.229507945775985
0.2,1.0,1201.0,0.0458984375,4.145041017793119,0.570949137210846,109.5,0.65625,0.0001,-0.08046996677148854,0.6118859648704529,0.019925974309444427,11.47,-0.009309208260674495,0.7890625,256.0,1.5260331630706787,17264.0,0.3671875,256.0,2158.0,0.0,1104896.0,0.5234375,0.48556220531463623,0.5,-6.966408218741417
0.2,1.0,1191.0,0.05908203125,7.294790742918849,0.5658180713653564,4.5,0.650390625,0.0001,-0.09509230364346877,0.6005430817604065,0.022611673921346664,9.59,-0.009982629417208955,0.83984375,256.0,2.59706974029541,17272.0,0.310546875,256.0,2159.0,0.0,1105408.0,0.4609375,0.3140339255332947,0.5,-7.830207876861095
0.2,1.0,1213.0,0.0546875,3.164183302782476,0.5590607523918152,5.0,0.66796875,0.0001,-0.07509519437735435,0.571693480014801,0.016308706253767014,9.34,-0.009194282632961404,0.8203125,256.0,1.5434030294418335,17280.0,0.34765625,256.0,2160.0,0.0,1105920.0,0.515625,0.5812381505966187,0.5,-7.984515270739794
0.2,1.0,942.0,0.032958984375,4.28751165419817,0.5650262832641602,-72.0,0.689453125,0.0001,-0.06823990160773974,0.5633093118667603,0.012819170020520687,8.94,-0.007321232136746403,0.80078125,256.0,1.7198524475097656,17288.0,0.388671875,256.0,2161.0,0.0,1106432.0,0.578125,0.49985986948013306,0.5,-8.32765715226531
0.2,1.0,1263.0,0.04296875,4.081233834847808,0.5794800519943237,-21.5,0.673828125,0.0001,-0.07196119191939943,0.5740765333175659,0.015296935103833675,10.04,-0.010843319745617919,0.78125,256.0,1.8886357545852661,17296.0,0.392578125,256.0,2162.0,0.0,1106944.0,0.56640625,0.6368438601493835,0.5,-8.42603065378964
0.2,1.0,1225.0,0.035400390625,3.59894215175882,0.5911858677864075,78.5,0.65234375,0.0001,-0.058494795579463243,0.5843240022659302,0.014192271046340466,11.08,-0.005633512046188116,0.703125,256.0,1.020938515663147,17304.0,0.44921875,256.0,2163.0,0.0,1107456.0,0.6015625,0.6337226927280426,0.5,-7.972201698943973
0.2,1.0,1203.0,0.068603515625,5.287226591259241,0.5948378443717957,71.5,0.66796875,0.0001,-0.09930113726295531,0.6028034090995789,0.02750084549188614,11.17,-0.013387499406235293,0.734375,256.0,1.1852295398712158,17312.0,0.43359375,256.0,2164.0,0.0,1107968.0,0.6015625,0.5086298286914825,0.5,-7.485630247890949
0.2,1.0,1171.0,0.0712890625,40.11745363101363,0.5908465385437012,115.0,0.654296875,0.0001,-0.12123608960246202,0.6071669459342957,0.011000141501426697,12.13,-0.028309369139606133,0.640625,256.0,13.505609512329102,17320.0,0.513671875,256.0,2165.0,0.0,1108480.0,0.66796875,0.041805803775787354,0.5,-7.405353887155652
0.2,1.0,1206.0,0.03759765625,6.417785428464413,0.5821967124938965,121.0,0.658203125,0.0001,-0.0778831106290454,0.6024219989776611,0.01520843617618084,13.23,-0.008779151816270314,0.62890625,256.0,2.894716739654541,17328.0,0.529296875,256.0,2166.0,0.0,1108992.0,0.6875,0.27686208486557007,0.5,-7.387570790350437
0.2,1.0,1013.0,0.0400390625,6.987446716055274,0.5733423233032227,377.0,0.62109375,0.0001,-0.07308427383031812,0.6160901188850403,0.00811771396547556,14.66,-0.008692363837326411,0.63671875,256.0,2.3357627391815186,17336.0,0.484375,256.0,2167.0,0.0,1109504.0,0.60546875,0.32478535175323486,0.5,-7.282091746851802
0.2,1.0,1251.0,0.039794921875,6.51620165631175,0.5756101608276367,465.0,0.568359375,0.0001,-0.06065682984626619,0.6683874130249023,0.0077692661434412,15.28,-0.008714037085155724,0.58203125,256.0,2.625819206237793,17344.0,0.486328125,256.0,2168.0,0.0,1110016.0,0.5546875,0.4836123585700989,0.5,-5.573342538103462
0.2,1.0,1195.0,0.036376953125,6.845697784796357,0.5833563804626465,598.0,0.619140625,0.0001,-0.06424389057792723,0.6438478231430054,0.008488870225846767,16.27,-0.009561497416143538,0.65234375,256.0,3.0073912143707275,17352.0,0.466796875,256.0,2169.0,0.0,1110528.0,0.5859375,0.5948392450809479,0.5,-6.035361042544245
0.2,1.0,1270.0,0.05712890625,4.59780762065202,0.5876795649528503,555.0,0.64453125,0.0001,-0.08307565480936319,0.6112654209136963,0.02032540924847126,16.12,-0.013225800743384752,0.71875,256.0,1.1402630805969238,17360.0,0.42578125,256.0,2170.0,0.0,1111040.0,0.5703125,0.6052902936935425,0.5,-6.3797182708978655
0.2,1.0,1167.0,0.046142578125,4.0230596493929625,0.5976632833480835,611.0,0.587890625,0.0001,-0.1028636925475439,0.6542723178863525,0.008852127939462662,17.04,-0.010272417981468607,0.640625,256.0,1.7849892377853394,17368.0,0.447265625,256.0,2171.0,0.0,1111552.0,0.53515625,0.685585081577301,0.5,-7.076430238112807
0.2,1.0,1003.0,0.050048828125,4.189596141688526,0.6007207632064819,615.0,0.55078125,0.0001,-0.0920463781512808,0.7023401260375977,0.011185433715581894,17.63,-0.009154341467365157,0.67578125,256.0,1.4015647172927856,17376.0,0.375,256.0,2172.0,0.0,1112064.0,0.42578125,0.6911033391952515,0.5,-7.908259724602103
0.2,1.0,1249.0,0.040283203125,7.497801903635263,0.5912909507751465,636.0,0.541015625,0.0001,-0.08107749487680849,0.6884280443191528,0.0052159633487463,18.09,-0.010016802887548693,0.71484375,256.0,2.749934673309326,17384.0,0.326171875,256.0,2173.0,0.0,1112576.0,0.3671875,0.5219255089759827,0.5,-8.945085895806551
0.2,1.0,1245.0,0.052734375,4.832999657839537,0.5912057757377625,670.5,0.61328125,0.0001,-0.09952910675201565,0.6514491438865662,0.009431610815227032,18.85,-0.012558282593090553,0.7421875,256.0,1.2547270059585571,17392.0,0.37109375,256.0,2174.0,0.0,1113088.0,0.484375,0.5884445309638977,0.5,-9.862181165739894
0.2,1.0,1261.0,0.054443359375,3.6818044744431973,0.6037712097167969,619.5,0.52734375,0.0001,-0.0772154073274578,0.6763414144515991,0.011021150276064873,18.2,-0.01112082374675083,0.6484375,256.0,0.7440211772918701,17400.0,0.37890625,256.0,2175.0,0.0,1113600.0,0.40625,0.619377464056015,0.5,-10.4601081738621
0.2,1.0,1257.0,0.045654296875,7.142326268367469,0.6105360388755798,676.5,0.611328125,0.0001,-0.09373592365591321,0.6317604184150696,0.008478124625980854,18.14,-0.013624503313621972,0.6875,256.0,1.6953728199005127,17408.0,0.423828125,256.0,2176.0,0.0,1114112.0,0.53515625,0.4482627511024475,0.5,-9.999621784836053
0.2,1.0,1164.0,0.04541015625,3.914681422524154,0.6069177985191345,306.0,0.59765625,0.0001,-0.08087087693274952,0.6211223006248474,0.015933405607938766,13.44,-0.008621514796686824,0.64453125,256.0,1.3893488645553589,17416.0,0.453125,256.0,2177.0,0.0,1114624.0,0.55078125,0.44495731592178345,0.5,-9.605229358822108
0.2,1.0,992.0,0.041015625,3.5525297494605184,0.6189475059509277,260.5,0.630859375,0.0001,-0.061808587917767,0.6163084506988525,0.021481463685631752,13.76,-0.010635658574756235,0.63671875,256.0,1.0099363327026367,17424.0,0.494140625,256.0,2178.0,0.0,1115136.0,0.625,0.5193379819393158,0.5,-7.830123449265957
0.2,1.0,1248.0,0.046875,3.6689436584711075,0.6044968962669373,391.0,0.603515625,0.0001,-0.07571376320265699,0.6617506742477417,0.015933431684970856,14.69,-0.00871361761528533,0.53125,256.0,1.3420981168746948,17432.0,0.572265625,256.0,2179.0,0.0,1115648.0,0.67578125,0.17392760515213013,0.5,-6.744050745368003
0.2,1.0,1234.0,0.035888671875,4.655343106947839,0.6108986139297485,552.0,0.587890625,0.0001,-0.053378788752525,0.6519776582717896,0.01254427619278431,16.57,-0.006226677583981655,0.5078125,256.0,2.0301451683044434,17440.0,0.580078125,256.0,2180.0,0.0,1116160.0,0.66796875,0.33971476554870605,0.5,-5.624425556659698
0.2,1.0,1256.0,0.080078125,4.3540307972580194,0.6123628616333008,619.0,0.6015625,0.0001,-0.09966011607320979,0.6392643451690674,0.030593419447541237,17.92,-0.009772960271220654,0.54296875,256.0,1.5215065479278564,17448.0,0.55859375,256.0,2181.0,0.0,1116672.0,0.66015625,0.25813841819763184,0.5,-5.193204234242439
0.2,1.0,1210.0,0.040283203125,4.66649301443249,0.6156564950942993,496.0,0.619140625,0.0001,-0.08185551752103493,0.628008246421814,0.011518537066876888,16.01,-0.009474674738157773,0.60546875,256.0,1.7560572624206543,17456.0,0.513671875,256.0,2182.0,0.0,1117184.0,0.6328125,0.3717131018638611,0.5,-5.175068806111812
0.2,1.0,904.0,0.0439453125,3.907095923088491,0.6169173121452332,441.0,0.55859375,0.0001,-0.06629285791132133,0.6344292759895325,0.01131756603717804,15.44,-0.005657396111928392,0.60546875,256.0,1.3381178379058838,17464.0,0.453125,256.0,2183.0,0.0,1117696.0,0.51171875,0.4944213032722473,0.5,-5.944585343971848
0.2,1.0,1001.0,0.0390625,1.8874646318145096,0.6223978996276855,546.5,0.591796875,0.0001,-0.05279630245786393,0.6450501680374146,0.045291267335414886,15.23,-0.007927465027023572,0.6796875,256.0,1.1105035543441772,17472.0,0.412109375,256.0,2184.0,0.0,1118208.0,0.50390625,0.62139692902565,0.5,-6.605683268979192
0.2,1.0,1215.0,0.042724609375,4.033663566224277,0.628349781036377,639.0,0.578125,0.0001,-0.08112535589316394,0.6293387413024902,0.019952451810240746,16.83,-0.007537409859651234,0.7890625,256.0,2.6703908443450928,17480.0,0.2890625,256.0,2185.0,0.0,1118720.0,0.3671875,0.4374811053276062,0.5,-6.649871460422873
0.2,1.0,1252.0,0.03955078125,3.772032190579921,0.6240741014480591,709.0,0.576171875,0.0001,-0.08158048636687454,0.6287184953689575,0.011591983959078789,17.99,0.001308625767705962,0.82421875,256.0,1.0181456804275513,17488.0,0.251953125,256.0,2186.0,0.0,1119232.0,0.328125,0.5008261501789093,0.5,-7.450639408826828
