raw/gen/rollout/ep_rew_mean,raw/gen/time/fps,raw/gen/time/total_timesteps,raw/gen/rollout/ep_len_mean,raw/gen/time/time_elapsed,raw/gen/time/iterations,raw/gen/train/learning_rate,raw/gen/train/entropy_loss,raw/gen/train/loss,raw/gen/train/approx_kl,raw/gen/train/n_updates,raw/gen/train/policy_gradient_loss,raw/gen/train/clip_range,raw/gen/train/value_loss,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/explained_variance,raw/gen/train/clip_fraction
1259.0,1712,827392,45.0,0,1,0.0001,-0.023705795416390174,0.17732928693294525,0.0058091665,12920,-0.006363652952131815,0.2,1.6527362376218662,-20.519231814388185,0.6338600516319275,0.0185546875
1242.5,2130,827904,45.0,0,1,0.0001,-0.021623895046104735,0.08901945501565933,0.0016065954,12928,-0.0025186516941175796,0.2,2.2043470565695316,-20.366247590947896,0.15047359466552734,0.008056640625
1187.5,1911,828416,45.0,0,1,0.0001,-0.021234600797470193,0.13401031494140625,0.0114004165,12936,-0.006851834237750154,0.2,0.9157178054447286,-19.842858532276004,0.25195109844207764,0.0166015625
1223.0,1820,828928,45.0,0,1,0.0001,-0.034295319943339564,0.7241140604019165,0.0030956692,12944,-0.007750813849270344,0.2,2.2665995052084327,-18.594955015759915,0.423387348651886,0.0244140625
1244.0,1663,829440,45.0,0,1,0.0001,-0.14499574672663584,0.05789317190647125,0.13206996,12952,-0.025449666238273494,0.2,1.871174182742834,-16.895905479285865,0.2929803729057312,0.205078125
1214.5,1868,829952,45.0,0,1,0.0001,-0.29642226186115295,43.467552185058594,0.007121867,12960,-0.01566079110489227,0.2,186.2007456421852,-20.805946715977043,0.1855272650718689,0.18798828125
1192.0,1877,830464,45.0,0,1,0.0001,-0.32402407738845795,60.246028900146484,0.007301854,12968,-0.014832078901235946,0.2,146.98841723799706,-24.887697514239697,0.3895123600959778,0.168701171875
1174.0,1505,830976,45.0,0,1,0.0001,-0.27535216230899096,44.777339935302734,0.005399796,12976,-0.010752269139629789,0.2,144.26517796516418,-28.84055464109406,0.5272444188594818,0.135498046875
1171.5,1937,831488,45.0,0,1,0.0001,-0.2461520101642236,18.01421546936035,0.038128965,12984,-0.03195356652577175,0.2,50.154750257730484,-33.06191188117489,0.46557313203811646,0.27783203125
1118.0,1975,832000,45.0,0,1,0.0001,-0.07756290820543654,3.9156057834625244,0.12641765,12992,-0.029665279223991092,0.2,21.99517312645912,-35.60274774238467,0.19549942016601562,0.075439453125
1157.5,1913,832512,45.0,0,1,0.0001,-0.03389898561727023,3.0417964458465576,0.002763339,13000,-0.005603791149042081,0.2,8.818910846486688,-36.9490923237428,0.1057400107383728,0.009521484375
1234.0,1711,833024,45.0,0,1,0.0001,-0.037828292915946804,1.5827560424804688,0.0030276822,13008,-0.0026930962194455788,0.2,7.350460813380778,-37.9582272381708,0.4371986985206604,0.01171875
1243.0,1698,833536,45.0,0,1,0.0001,-0.04353154638738488,0.7626399397850037,0.006588545,13016,-0.006093843483540695,0.2,6.427618631161749,-38.73731464687735,0.4486861228942871,0.025146484375
1231.0,1733,834048,45.0,0,1,0.0001,-0.035533776910597226,1.2709448337554932,0.00077046955,13024,-0.003886950282321777,0.2,5.750802424736321,-38.152258492335676,0.559930831193924,0.010498046875
1227.0,1703,834560,45.0,0,1,0.0001,-0.04303895325938356,2.5277552604675293,0.010107588,13032,-0.008385235327295959,0.2,8.961533702909946,-33.221455775350336,0.46969252824783325,0.021484375
1302.0,1742,835072,45.0,0,1,0.0001,-0.050997098500374705,2.0081570148468018,0.005936076,13040,-0.006395458811311983,0.2,6.549605946056545,-28.414871893245728,0.4869823455810547,0.022705078125
1326.0,1824,835584,45.0,0,1,0.0001,-0.03767337829413009,1.0757036209106445,0.016226938,13048,-0.00423923278140137,0.2,5.374168384820223,-22.438472939711065,0.4203076958656311,0.018310546875
1336.0,1905,836096,45.0,0,1,0.0001,-0.0343941851388081,1.5441150665283203,0.0039210296,13056,-0.004022293986054137,0.2,5.308827859349549,-18.43122377505526,-0.15341925621032715,0.015869140625
1338.5,1932,836608,45.0,0,1,0.0001,-0.02268453681608662,1.1957067251205444,0.006190353,13064,-0.0030621445112046786,0.2,3.9794461596757174,-16.355007172804324,0.5045720338821411,0.010498046875
1323.0,1941,837120,45.0,0,1,0.0001,-0.02490815241344535,1.8107465505599976,0.011434749,13072,-0.005279981363855768,0.2,5.347044921480119,-15.696263655666263,0.3988429307937622,0.013671875
1303.0,1778,837632,45.0,0,1,0.0001,-0.0336919094370387,0.7903265357017517,0.005244033,13080,-0.0059131112684553955,0.2,4.016715795733035,-15.389061276931315,0.5720303952693939,0.022705078125
1309.5,1584,838144,45.0,0,1,0.0001,-0.03681545735889813,0.6846700310707092,0.0065122955,13088,-0.005343283126421738,0.2,3.6751003828831017,-15.110484789777548,0.45180803537368774,0.020751953125
1283.5,1815,838656,45.0,0,1,0.0001,-0.03700125964314793,0.16987134516239166,0.002539075,13096,-0.004542644332104828,0.2,2.9477098430506885,-15.139330844637007,0.44181686639785767,0.0166015625
1317.0,1830,839168,45.0,0,1,0.0001,-0.028916736435348867,0.6750694513320923,0.0035549607,13104,-0.005295358234434389,0.2,3.467174316290766,-14.750674564130604,0.5363544523715973,0.013916015625
1271.0,1443,839680,45.0,0,1,0.0001,-0.022545692967469222,0.2669714391231537,0.003011085,13112,-0.003943439227441559,0.2,2.339541061781347,-14.754572708047926,0.5449621379375458,0.010498046875
1294.0,1902,840192,45.0,0,1,0.0001,-0.030845231730381784,0.44048255681991577,0.046123102,13120,-0.007561112463008612,0.2,2.9021846810355783,-15.035769226923584,0.3263828754425049,0.02734375
1300.0,1814,840704,45.0,0,1,0.0001,-0.021546741070778808,0.2329658567905426,0.006874186,13128,-0.0016669375108904205,0.2,1.9437028721440583,-15.373584480695426,0.478148877620697,0.0107421875
1297.0,1688,841216,45.0,0,1,0.0001,-0.015594593388414069,0.3718959093093872,0.01636711,13136,-0.0014778750264667906,0.2,2.1881535307038575,-15.670916408039629,0.5945452153682709,0.016357421875
1274.0,1784,841728,45.0,0,1,0.0001,-0.016719460729291313,0.38051092624664307,0.0061291694,13144,-0.0027343342881067656,0.2,1.3551200302317739,-15.96646306667477,0.5946152210235596,0.01318359375
1200.5,1984,842240,45.0,0,1,0.0001,-0.0263066277739199,0.32643771171569824,0.010279218,13152,-0.004730318694782909,0.2,2.1789134952705353,-16.122580177634955,0.6643665730953217,0.0185546875
1136.5,1913,842752,45.0,0,1,0.0001,-0.018496500531909987,0.13981953263282776,0.012432428,13160,-0.006487890685093589,0.2,1.389525547157973,-16.04138986714184,0.4887583255767822,0.01318359375
1055.5,2008,843264,45.0,0,1,0.0001,-0.03206752816640801,0.6046990156173706,0.013409829,13168,-0.0075965477371937595,0.2,1.9676858427701518,-16.49533389516175,0.4260048270225525,0.025390625
1013.0,1932,843776,45.0,0,1,0.0001,-0.023061468271407648,0.5287145972251892,0.004035861,13176,-0.006469172272772994,0.2,2.1727154413238168,-16.693303348571064,-0.04940378665924072,0.016845703125
982.5,1806,844288,45.0,0,1,0.0001,-0.021265778663291712,0.4441893696784973,0.0039068013,13184,-0.005242417806584854,0.2,2.2866872652666643,-16.444222543239594,0.44796454906463623,0.018310546875
938.5,1977,844800,45.0,0,1,0.0001,-0.03392714681831421,0.6287909150123596,0.015580399,13192,-0.006012468484186684,0.2,2.0095392365474254,-16.107504247687757,0.4776861071586609,0.02099609375
928.0,1946,845312,45.0,0,1,0.0001,-0.009731880313665897,0.7513946294784546,0.0021994351,13200,-0.002416360188362887,0.2,2.191738375928253,-15.660412485376,0.5276073515415192,0.00390625
930.0,2124,845824,45.0,0,1,0.0001,-0.010946492648599815,0.5416569113731384,0.0009882103,13208,-0.0010190828616032377,0.2,1.4824955061776564,-15.396843345239759,0.7157927751541138,0.0029296875
856.0,2049,846336,45.0,0,1,0.0001,-0.008587295711549814,0.3659024238586426,0.0028141555,13216,-0.0013861302613804583,0.2,1.1379135635797866,-15.371911234110593,0.7175355553627014,0.00341796875
901.5,1775,846848,45.0,0,1,0.0001,-0.01886424282201915,0.286145955324173,0.0134253055,13224,-0.00657719641822041,0.2,1.8293584205384832,-15.615146548971534,0.6554636061191559,0.022705078125
1003.5,1711,847360,45.0,0,1,0.0001,-0.023199622957690735,0.43154820799827576,0.012458554,13232,-0.002718052186537534,0.2,2.2580436603166163,-15.352899299804122,0.3697032332420349,0.012451171875
1107.5,1724,847872,45.0,0,1,0.0001,-0.0324347607324853,0.24444140493869781,0.002786805,13240,-0.004738026844279375,0.2,2.7479479014873505,-14.673442973885685,0.4800432324409485,0.013671875
1153.5,1793,848384,45.0,0,1,0.0001,-0.030697105286435544,0.6574935913085938,0.0034711123,13248,-0.007916361686511664,0.2,4.300537763629109,-14.154612736012787,0.33433985710144043,0.016357421875
1232.0,1266,848896,45.0,0,1,0.0001,-0.01927554334179149,0.5202974677085876,0.013340218,13256,-0.005589854743448086,0.2,2.783289361279458,-14.799567316193134,0.4594253897666931,0.015869140625
1224.5,1959,849408,45.0,0,1,0.0001,-0.04403929186537425,0.30501216650009155,0.028193397,13264,-0.006566283476786339,0.2,3.0424906141124666,-15.095640944372862,-0.04036545753479004,0.040283203125
1238.0,1805,849920,45.0,0,1,0.0001,-0.028012775987008354,0.585212230682373,0.008749869,13272,-0.004346432015154278,0.2,2.7302405573427677,-15.691156679373234,0.3485601544380188,0.021484375
1265.5,2015,850432,45.0,0,1,0.0001,-0.01724737100312268,1.0624046325683594,0.013047577,13280,-0.004831385424040491,0.2,2.298195640090853,-16.364523601625116,0.6113176941871643,0.017333984375
1343.0,1828,850944,45.0,0,1,0.0001,-0.020190070234093582,0.17545346915721893,0.009051137,13288,-0.003905871148162987,0.2,1.5571717536076903,-16.22988206764683,0.5550260543823242,0.011474609375
1359.5,1695,851456,45.0,0,1,0.0001,-0.02670427861812641,1.204709529876709,0.0043821107,13296,-0.005701351185052772,0.2,2.1091764987213537,-16.248566719852388,0.4445856809616089,0.018310546875
1345.0,1829,851968,45.0,0,1,0.0001,-0.03060391732651624,0.24088525772094727,0.0030374946,13304,-0.005296758885378949,0.2,1.8303206578129902,-16.159476863779126,0.29718732833862305,0.01416015625
1319.5,1834,852480,45.0,0,1,0.0001,-0.01922706559253129,0.19561828672885895,0.0076949396,13312,-0.004800392605829984,0.2,1.485823700320907,-16.15162452790886,0.19845807552337646,0.01611328125
1283.5,1744,852992,45.0,0,1,0.0001,-0.02839101060453686,0.29991570115089417,0.017098617,13320,-0.0059640100444084965,0.2,1.8686389159411192,-15.777522707469762,0.5539014935493469,0.0224609375
1315.0,1385,853504,45.0,0,1,0.0001,-0.023716728306681034,0.21683526039123535,0.009420199,13328,-0.005285187566187233,0.2,1.8407030121888965,-15.494303083270788,0.5929428935050964,0.01513671875
1393.0,1838,854016,45.0,0,1,0.0001,-0.04206737484309997,0.9528843760490417,0.012531785,13336,-0.006934064429515274,0.2,3.002768601756543,-14.956332788690924,0.11544549465179443,0.02685546875
1373.0,1862,854528,45.0,0,1,0.0001,-0.021223165736046212,0.40599682927131653,0.00426325,13344,-0.0028840361410402693,0.2,2.3772349387872964,-14.405541917681694,0.6119820177555084,0.01318359375
1382.5,2002,855040,45.0,0,1,0.0001,-0.02609601460471822,0.17885670065879822,0.006305614,13352,-0.005987873493722873,0.2,1.581034116446972,-14.330711198523641,0.6502438485622406,0.0205078125
1396.5,1761,855552,45.0,0,1,0.0001,-0.027701499397153384,0.3926944434642792,0.0056753266,13360,-0.005271016125334427,0.2,1.59801293653436,-14.352045266591013,0.6989288032054901,0.013916015625
1412.0,1613,856064,45.0,0,1,0.0001,-0.041699572111610905,0.7648760676383972,0.016387654,13368,-0.010350368262152188,0.2,4.032069611828774,-14.637431582100689,0.6207855343818665,0.0341796875
1431.0,1691,856576,45.0,0,1,0.0001,-0.0401933870598441,0.24280589818954468,0.007206659,13376,-0.0047573788979207166,0.2,1.9426845363341272,-14.996774939969182,0.5134517848491669,0.020263671875
1472.0,1600,857088,45.0,0,1,0.0001,-0.04377128021860699,0.19668078422546387,0.008041351,13384,-0.007988215300429147,0.2,2.326490984065458,-15.549178493656218,0.6735605001449585,0.03173828125
1459.5,1407,857600,45.0,0,1,0.0001,-0.032172981414078095,0.2875736951828003,0.003460572,13392,-0.004446658760571154,0.2,2.180800002301112,-15.926646809019148,0.29269546270370483,0.011474609375
1454.0,1785,858112,45.0,0,1,0.0001,-0.042433772892763955,1.3087705373764038,0.017527454,13400,-0.01014161007333314,0.2,3.529773269314319,-16.325151390843093,0.5531286299228668,0.02783203125
1462.5,1805,858624,45.0,0,1,0.0001,-0.04454457227620878,0.962668240070343,0.009149174,13408,-0.004996539639250841,0.2,6.99119832739234,-16.914140525087713,0.5378088653087616,0.02392578125
1460.5,1913,859136,45.0,0,1,0.0001,-0.025205833758263907,0.4438587427139282,0.0072753998,13416,-0.003679991692479234,0.2,3.311952138552442,-16.74907273542136,0.6976067125797272,0.01904296875
1478.0,1646,859648,45.0,0,1,0.0001,-0.02137351271812804,0.19847001135349274,0.0061084703,13424,-0.004290458886316628,0.2,2.0215569438878447,-16.419677621126176,0.729452520608902,0.0126953125
1456.5,1821,860160,45.0,0,1,0.0001,-0.0442731358398305,0.296836256980896,0.009231472,13432,-0.010010736958065536,0.2,2.295096089481376,-15.922223812937737,0.6813420057296753,0.03271484375
1417.0,1742,860672,45.0,0,1,0.0001,-0.03330319253473135,0.0936800017952919,0.006082267,13440,-0.003250476911489386,0.2,1.3369261346524581,-15.85031543597579,0.736848920583725,0.019287109375
1323.5,1826,861184,45.0,0,1,0.0001,-0.03864161063393112,0.21527482569217682,0.009178491,13448,-0.004650984355976107,0.2,1.8171039542648941,-15.781366082802414,0.7157290875911713,0.027587890625
1286.0,1428,861696,45.0,0,1,0.0001,-0.05354886248460389,0.2932716906070709,0.020233568,13456,-0.011350892222253606,0.2,2.375240371795371,-15.919467638544738,0.578505128622055,0.03759765625
1256.5,1801,862208,45.0,0,1,0.0001,-0.04310907820308785,0.1812404990196228,0.005694282,13464,-0.005635310772049706,0.2,2.0333701071795076,-15.722641963288188,0.1752181053161621,0.02685546875
1260.5,1676,862720,45.0,0,1,0.0001,-0.0478185811007279,0.2701147198677063,0.0053738756,13472,-0.0063028119402588345,0.2,2.7005929751321673,-15.58554366223514,0.44252729415893555,0.025146484375
1188.0,1992,863232,45.0,0,1,0.0001,-0.06611528813300538,0.23603497445583344,0.0036833892,13480,-0.0048473615242983215,0.2,2.465551934670657,-15.842157125845551,0.5776017904281616,0.02001953125
1187.5,1884,863744,45.0,0,1,0.0001,-0.019500456557580037,0.13705897331237793,0.009347402,13488,-0.007472577762200672,0.2,1.7773481518379413,-16.183054159469904,0.7798321098089218,0.01708984375
1173.5,1659,864256,45.0,0,1,0.0001,-0.03164892369022709,0.1474640667438507,0.009783872,13496,-0.006358635604556184,0.2,1.4984419679967687,-16.51827511843294,0.6093268096446991,0.0224609375
1173.5,1804,864768,45.0,0,1,0.0001,-0.05265738911111839,0.22917506098747253,0.005424494,13504,-0.009467137708270457,0.2,2.2548911389894783,-16.386622179504485,0.22184860706329346,0.029541015625
1211.5,1692,865280,45.0,0,1,0.0001,-0.033772735674574506,0.6266542673110962,0.0037394327,13512,-0.004635767309082439,0.2,1.1817441848106682,-16.33840523371473,0.4298298954963684,0.012451171875
1291.0,1831,865792,45.0,0,1,0.0001,-0.0841556320519885,2.621889352798462,0.015697155,13520,-0.005819131765747443,0.2,11.938123939558864,-17.192258913423867,0.26501816511154175,0.033203125
1351.0,1345,866304,45.0,0,1,0.0001,-0.05454954020387959,1.567239761352539,0.018016137,13528,-0.011519522842718288,0.2,4.346636916510761,-17.29059424614534,0.3072194457054138,0.027587890625
1321.5,1783,866816,45.0,0,1,0.0001,-0.04655278686368547,0.4865577220916748,0.01339773,13536,-0.008081238047452644,0.2,4.367884155828506,-17.494982475917787,0.3067816495895386,0.024658203125
1295.0,1985,867328,45.0,0,1,0.0001,-0.05923351018282119,0.4094073176383972,0.00584574,13544,-0.005961420956737129,0.2,4.5089032258838415,-18.01561391653493,0.3107522130012512,0.02490234375
1318.0,1843,867840,45.0,0,1,0.0001,-0.0482217617391143,0.1272566169500351,0.0052924394,13552,-0.007807085832610028,0.2,2.7013381959404796,-18.108725603818893,0.6993520557880402,0.01806640625
1353.5,1939,868352,45.0,0,1,0.0001,-0.029464323371939827,0.13810968399047852,0.01771425,13560,-0.005252905561064836,0.2,1.5827352124033496,-17.641037167720498,0.7229133546352386,0.02099609375
1384.0,1641,868864,45.0,0,1,0.0001,-0.029797187058647978,0.09866225719451904,0.005634973,13568,-0.005626106580166379,0.2,3.079095854656771,-17.747499105632304,0.5999951660633087,0.0126953125
1389.5,1634,869376,45.0,0,1,0.0001,-0.047525846097414615,0.13690969347953796,0.0038340252,13576,-0.006641942134592682,0.2,2.3318606831599027,-17.562829013522716,0.6372081339359283,0.020751953125
1386.5,1685,869888,45.0,0,1,0.0001,-0.05168787343427539,0.3934439420700073,0.0030205022,13584,-0.006645410103374161,0.2,3.9984678863547742,-17.479476608615368,0.15364307165145874,0.024658203125
1402.5,1356,870400,45.0,0,1,0.0001,-0.05017864211185952,0.1637904942035675,0.0058441586,13592,-0.006155694471090101,0.2,1.879231798229739,-16.294461122397333,0.5597085952758789,0.025146484375
1400.0,1721,870912,45.0,0,1,0.0001,-0.057806452648947015,0.3379288613796234,0.0036286404,13600,-0.00577460888234782,0.2,2.3188706496730447,-16.026543856766075,0.49950069189071655,0.0263671875
1388.0,1849,871424,45.0,0,1,0.0001,-0.04941873917050543,0.456175833940506,0.0073053124,13608,-0.003778516605962068,0.2,3.2750418977811933,-16.1336952364631,0.39118725061416626,0.025390625
1404.0,1770,871936,45.0,0,1,0.0001,-0.056649540667422116,1.0235413312911987,0.0121382605,13616,-0.0064570117319817655,0.2,4.359191345050931,-16.650930147524925,0.6533011198043823,0.030029296875
1423.5,1864,872448,45.0,0,1,0.0001,-0.04796860253918567,0.6264496445655823,0.005068413,13624,-0.007855178955651354,0.2,3.865270464681089,-16.971671886369585,0.8098728209733963,0.027587890625
1394.0,1867,872960,45.0,0,1,0.0001,-0.021756511155217595,0.1939670294523239,0.0020957538,13632,-0.00117364961624844,0.2,2.678501138696447,-17.205083731263876,0.7152731120586395,0.00927734375
1299.5,1971,873472,45.0,0,1,0.0001,-0.03826377019868232,0.27361270785331726,0.0063800137,13640,-0.007377352463663556,0.2,2.3058772173244506,-16.912333037182687,0.48149073123931885,0.01806640625
1266.0,1811,873984,45.0,0,1,0.0001,-0.04917249729624018,0.406924307346344,0.0070070494,13648,-0.009005126223200932,0.2,2.052049967693165,-16.91485150400549,0.763048529624939,0.0263671875
1238.5,1781,874496,45.0,0,1,0.0001,-0.05569905018637655,0.23777279257774353,0.0066310694,13656,-0.005487024463946,0.2,1.8656883639632724,-16.83140737708658,0.023268461227416992,0.0244140625
1241.0,1758,875008,45.0,0,1,0.0001,-0.032819108138937736,0.30583319067955017,0.006096381,13664,-0.005110570724355057,0.2,2.7121980818919837,-16.489272728413344,0.41197532415390015,0.0185546875
1236.5,1839,875520,45.0,0,1,0.0001,-0.03793744558424805,0.48128971457481384,0.0063649844,13672,-0.006910949996381532,0.2,1.6764883291907609,-15.853253678642213,0.35174113512039185,0.02587890625
1274.5,1779,876032,45.0,0,1,0.0001,-0.03491139465404558,0.40538492798805237,0.0083978865,13680,-0.0063220230003935285,0.2,2.3986491156974807,-14.492612045146524,0.41211873292922974,0.021240234375
1300.0,1771,876544,45.0,0,1,0.0001,-0.043678269674273906,0.06539692729711533,0.006737938,13688,-0.005655998538713902,0.2,1.405402128933929,-13.351458182707429,0.5732430517673492,0.0244140625
1259.5,1967,877056,45.0,0,1,0.0001,-0.03516485399813973,0.20170852541923523,0.004368228,13696,-0.003667046858026879,0.2,4.096056499518454,-12.91802650090307,0.6206037402153015,0.017822265625
1252.5,1862,877568,45.0,0,1,0.0001,-0.01739569366509386,0.09019487351179123,0.0034569954,13704,-0.0026444126742717344,0.2,0.9663009406649508,-12.795963695533574,0.6877290606498718,0.010498046875
1311.0,1868,878080,45.0,0,1,0.0001,-0.038043316333642,0.2797299325466156,0.021348916,13712,-0.010176164934819099,0.2,1.1548059253836982,-12.946124065853656,0.549880713224411,0.034423828125
1311.0,1760,878592,45.0,0,1,0.0001,-0.02820652259288181,0.3379007577896118,0.013636179,13720,-0.0046860211332386825,0.2,2.4226578512461856,-13.336482082605363,0.7469885349273682,0.01513671875
1276.0,1493,879104,45.0,0,1,0.0001,-0.04081605578903691,0.35186049342155457,0.007543455,13728,-0.005362337113183457,0.2,1.59483200032264,-14.328492064923047,0.727975994348526,0.02880859375
1250.5,1751,879616,45.0,0,1,0.0001,-0.038660732192511205,1.6245218515396118,0.007404786,13736,-0.006108264373324346,0.2,1.6715386731666513,-15.166632747091352,0.7035192251205444,0.028076171875
1269.0,1823,880128,45.0,0,1,0.0001,-0.043321249746441026,0.5572081208229065,0.011070935,13744,-0.007899589250882855,0.2,2.165951199014671,-15.977497278377413,0.36005133390426636,0.031494140625
1245.5,1984,880640,45.0,0,1,0.0001,-0.03250641358499706,0.7316205501556396,0.0062677003,13752,-0.005252823182672728,0.2,3.1228429824113846,-16.566986375451087,0.5251818001270294,0.01513671875
1226.5,1862,881152,45.0,0,1,0.0001,-0.03208670275125769,0.09147622436285019,0.0055697216,13760,-0.008370144558284665,0.2,1.842100570909679,-17.016369716115296,0.6540794372558594,0.02197265625
1230.0,1999,881664,45.0,0,1,0.0001,-0.025996176244007074,0.14010055363178253,0.003790238,13768,-0.0038104632803879213,0.2,2.244239808176644,-16.880758479349314,0.7350671589374542,0.015625
1237.5,1829,882176,45.0,0,1,0.0001,-0.021448637064167997,0.12826955318450928,0.025355,13776,-0.0028975725508644246,0.2,0.6563537939800881,-16.928783718422054,0.7227029204368591,0.0146484375
1259.5,1793,882688,45.0,0,1,0.0001,-0.03289644808319281,0.4140770435333252,0.0036284826,13784,-0.004994340253688279,0.2,2.3546337531879544,-16.501368590183557,0.5556342899799347,0.013916015625
1288.0,1480,883200,45.0,0,1,0.0001,-0.03417924881432555,0.27502933144569397,0.005195222,13792,-0.004407808450196171,0.2,2.1451544037554413,-15.751145392358303,-0.35112857818603516,0.01513671875
1327.5,1772,883712,45.0,0,1,0.0001,-0.06880013939007767,0.9713361859321594,0.048281662,13800,-0.011268360693065915,0.2,5.309943710453808,-15.349395263567567,0.5199835896492004,0.052001953125
1320.5,1778,884224,45.0,0,1,0.0001,-0.03138280189887155,0.24477244913578033,0.011420062,13808,-0.00512852547399234,0.2,1.4980614128289744,-15.086491542719305,0.6797620356082916,0.019287109375
1356.5,1710,884736,45.0,0,1,0.0001,-0.044210220916284015,0.13675525784492493,0.0082006715,13816,-0.006609609728911892,0.2,1.923308597644791,-15.193981790356338,0.13443416357040405,0.026123046875
1355.0,1869,885248,45.0,0,1,0.0001,-0.058067866797500756,0.36278676986694336,0.010300931,13824,-0.005027372397307772,0.2,2.393510783324018,-15.886509230323135,0.36231303215026855,0.02685546875
1324.0,1854,885760,45.0,0,1,0.0001,-0.03911950483598048,1.893381118774414,0.0050853887,13832,-0.00766504455532413,0.2,4.7043860652484,-16.69541485566646,0.6290589570999146,0.018798828125
1309.5,2067,886272,45.0,0,1,0.0001,-0.027231905045482563,0.3320613503456116,0.011791446,13840,-0.005512367308256216,0.2,2.9687538736034185,-17.113404694385828,0.8229436278343201,0.017333984375
1299.0,1821,886784,45.0,0,1,0.0001,-0.022001094890583772,0.0881771445274353,0.006286962,13848,-0.0026670435872802045,0.2,1.7769721226068214,-17.31097514960915,0.47456252574920654,0.0087890625
1272.0,1906,887296,45.0,0,1,0.0001,-0.08178205098374747,0.17280028760433197,0.7233708,13856,-0.014300085851573385,0.2,1.3329551172209904,-17.49315628107637,0.5373649299144745,0.08740234375
1195.5,1789,887808,45.0,0,1,0.0001,-0.13220147014362738,214.8346405029297,0.01143405,13864,-0.0035024403914576396,0.2,888.1368972063065,-30.156624233163893,-0.04952359199523926,0.018310546875
1197.5,1730,888320,45.0,0,1,0.0001,-0.2517485464923084,323.9558410644531,0.003217969,13872,-0.003766585861740168,0.2,963.3026869297028,-43.82761760145426,0.34826886653900146,0.029052734375
1254.5,1827,888832,45.0,0,1,0.0001,-0.20390769868390635,170.1282196044922,0.0025184506,13880,-0.001705130845948588,0.2,587.978816151619,-52.07825948823243,0.48328542709350586,0.0126953125
1219.0,1780,889344,45.0,0,1,0.0001,-0.26264255680143833,107.07526397705078,0.009047577,13888,-0.0032972307162708603,0.2,544.8606579303741,-61.188309687003496,0.5063156187534332,0.042724609375
1202.5,2123,889856,45.0,0,1,0.0001,-0.3215880002826452,127.2004623413086,0.0068730754,13896,-0.007819600163202267,0.2,346.67568027973175,-67.79693451475352,0.4632806181907654,0.093505859375
1208.0,1787,890368,45.0,0,1,0.0001,-0.44024499086663127,223.98443603515625,0.010771755,13904,-0.01942432133364491,0.2,639.7485327720642,-80.22019893925636,0.3388475179672241,0.18701171875
1224.0,1909,890880,45.0,0,1,0.0001,-0.3142990649212152,84.88079833984375,0.011238926,13912,-0.02379243641917128,0.2,270.75493901968,-88.1102752000466,0.19425004720687866,0.25244140625
1243.0,1759,891392,45.0,0,1,0.0001,-0.3761471975594759,34.33840560913086,0.011638673,13920,-0.02184760199088487,0.2,219.4181804060936,-97.48025420498102,0.2737841010093689,0.2197265625
1314.5,1725,891904,45.0,0,1,0.0001,-0.2964057228527963,16.241561889648438,0.006289143,13928,-0.012028501863824204,0.2,58.38979913294315,-100.18389359328896,0.46212971210479736,0.09765625
1366.0,1364,892416,45.0,0,1,0.0001,-0.21896923991153017,8.189258575439453,0.006930772,13936,-0.013398849059740314,0.2,34.21570286899805,-92.08813905395567,0.6673192381858826,0.08251953125
1390.0,1544,892928,45.0,0,1,0.0001,-0.1915102825150825,21.207670211791992,0.027874548,13944,-0.024323663936229423,0.2,49.0866954177618,-82.33547173865139,0.6311331391334534,0.19921875
1406.5,1758,893440,45.0,0,1,0.0001,-0.13051373421330936,11.979864120483398,0.01351409,13952,-0.012242457574757282,0.2,30.600345589220524,-75.0705204931274,0.7335000336170197,0.044921875
1398.5,1738,893952,45.0,0,1,0.0001,-0.08141536303446628,16.502952575683594,0.019830488,13960,-0.008102128529571928,0.2,32.87815274298191,-66.10601959262043,0.5718969404697418,0.02734375
1437.0,1866,894464,45.0,0,1,0.0001,-0.08555230591446161,10.15122127532959,0.0036886106,13968,-0.0060457865038188174,0.2,41.92406986653805,-57.5233785514906,0.3429584503173828,0.02294921875
1475.0,1819,894976,45.0,0,1,0.0001,-0.05423907055956079,8.012596130371094,0.0033168835,13976,-0.0030263971457316075,0.2,53.01535312831402,-45.91807080905885,0.36908942461013794,0.016357421875
1445.0,1971,895488,45.0,0,1,0.0001,-0.027563017334614415,7.819732189178467,0.0006132865,13984,-0.0014258815954235615,0.2,28.60847108438611,-36.37906131591648,0.40826791524887085,0.006103515625
1447.5,1759,896000,45.0,0,1,0.0001,-0.036554240534314886,7.211134910583496,0.025290463,13992,-0.006813748615968507,0.2,29.422979705035686,-28.244409189634027,0.20925843715667725,0.02197265625
1418.0,1366,896512,45.0,0,1,0.0001,-0.036788930654438445,3.8673646450042725,0.0021707872,14000,-0.0022194158082129434,0.2,17.428850330412388,-22.82185416970402,0.46840471029281616,0.01611328125
1385.0,1980,897024,45.0,0,1,0.0001,-0.04752658871620952,1.5974112749099731,0.0040821536,14008,-0.004494671535212547,0.2,12.241111669689417,-20.159007065445184,0.5919061005115509,0.02197265625
1405.0,1509,897536,45.0,0,1,0.0001,-0.02917831921877223,2.3471081256866455,0.0009522983,14016,-0.003204353626642842,0.2,9.084625935181975,-16.97059390671551,0.6029215455055237,0.009765625
