raw/gen/time/time_elapsed,raw/gen/time/total_timesteps,raw/gen/time/iterations,raw/gen/time/fps,raw/gen/train/entropy_loss,raw/gen/train/clip_range,raw/gen/train/loss,raw/gen/train/n_updates,raw/gen/train/value_loss,raw/gen/train/learning_rate,raw/gen/train/explained_variance,raw/gen/train/clip_fraction,raw/gen/train/policy_gradient_loss,raw/gen/train/approx_kl,raw/gen/rollout/ep_rew_wrapped_mean
34,606208,8,476,-1.590643310546875,0.2,53.36906814575195,1475,216.89339370727538,0.00010033783783783784,4.76837158203125e-07,0.0353515625,-0.004191372124478221,0.004173995,-100.99182624936104
1,608256,1,1906,-1.588290023803711,0.2,53.49857711791992,1480,212.14008712768555,0.0001,0.0,0.0,-0.0006782349897548557,0.0004531423,-101.20401982545853
5,610304,2,706,-1.5842496454715729,0.2,49.319358825683594,1485,198.82961044311523,0.00010230263157894737,0.0,0.0,-0.0002977292402647436,0.00020520802,-100.19871938586235
10,612352,3,593,-1.5839030861854553,0.2,47.6677360534668,1490,198.84143295288087,0.00010197368421052632,5.960464477539063e-08,0.0,-0.0008627228206023573,0.00074106094,-99.44378326892853
14,614400,4,546,-1.5799395382404327,0.2,47.899044036865234,1495,188.73040618896485,0.00010164473684210527,3.5762786865234375e-07,0.0,-0.00011842189123854042,0.00014962393,-98.3522581076622
19,616448,5,523,-1.5796440303325654,0.2,47.30785369873047,1500,185.48039703369142,0.00010131578947368422,0.0,0.0,-0.0005903924815356731,0.0004555789,-97.62905003070831
24,618496,6,509,-1.5811927556991576,0.2,45.393096923828125,1505,189.52159042358397,0.00010098684210526315,0.0,0.0,-0.00024182000197470188,0.00024094887,-97.30550853967667
28,620544,7,500,-1.5805747210979462,0.2,48.973472595214844,1510,192.08238067626954,0.00010065789473684211,1.7881393432617188e-07,0.0,-0.0008718295255675911,0.00032159907,-97.54300988674164
33,622592,8,491,-1.5766198575496673,0.2,46.701236724853516,1515,194.3492515563965,0.00010032894736842105,0.0,0.0,-0.00018836797680705787,0.00019892777,-98.0901682293415
1,624640,1,1545,-1.5757654190063477,0.2,48.6784553527832,1520,194.31972427368163,0.0001,0.0,0.0,-0.0010628195945173503,0.0008597274,-98.39695160984994
5,626688,2,690,-1.5747263193130494,0.2,40.52699661254883,1525,170.92734985351564,0.00010224358974358975,0.0,0.0,-0.00040044060442596675,0.0005962427,-97.18584828615188
10,628736,3,572,-1.5699615061283112,0.2,41.653953552246094,1530,178.97893524169922,0.00010192307692307694,0.0,0.0,-0.0009909249376505614,0.0008060939,-96.36581866383553
15,630784,4,526,-1.564155602455139,0.2,41.373958587646484,1535,168.35830078125,0.00010160256410256412,0.0,0.0,-0.0005271409172564745,0.0005800589,-95.10997127175331
20,632832,5,505,-1.5596140027046204,0.2,42.375274658203125,1540,169.96376342773436,0.00010128205128205129,0.0,0.0,-6.218336056917906e-06,3.743032e-05,-94.8803528213501
24,634880,6,493,-1.5587379872798919,0.2,42.14356994628906,1545,170.16834030151367,0.00010096153846153846,-1.1920928955078125e-07,0.0,-0.0006440651952289045,0.00051762,-94.52434247970581
29,636928,7,482,-1.5583406627178191,0.2,41.94068908691406,1550,163.08691864013673,0.00010064102564102564,0.0,0.0,-0.0006886880262754857,0.0007438202,-94.35679810285568
34,638976,8,478,-1.5570892214775085,0.2,42.87027359008789,1555,171.21757736206055,0.00010032051282051282,0.0,0.0,-0.0003127679927274585,0.0002249348,-94.46235381007195
1,641024,1,1869,-1.552395325899124,0.2,41.316505432128906,1560,166.44514007568358,0.0001,0.0,0.0,-0.0010942446766421198,0.0009810043,-94.59669216871262
5,643072,2,721,-1.5506125092506409,0.2,40.24325180053711,1565,159.8389099121094,0.0001021875,0.0,0.0,-0.00018508879002183677,0.00034036374,-94.3761243057251
10,645120,3,591,-1.5537923395633697,0.2,37.62059783935547,1570,157.78348236083986,0.00010187500000000001,1.1920928955078125e-07,0.0,2.8228736482560635e-05,1.1752709e-05,-93.72344780325889
15,647168,4,543,-1.5511315047740937,0.2,39.99605178833008,1575,159.21258468627929,0.00010156250000000001,0.0,0.0,-0.00020829206332564353,0.000119030214,-93.28780343055725
19,649216,5,513,-1.5457923531532287,0.2,40.82746505737305,1580,163.91477584838867,0.00010125,-1.1920928955078125e-07,0.0,-0.0004933592048473656,0.000251012,-93.45739106535912
24,651264,6,500,-1.5373798727989196,0.2,37.78411102294922,1585,156.12556076049805,0.00010093750000000001,0.0,0.0,-6.855548126623034e-05,0.00015955203,-93.35686825752258
29,653312,7,492,-1.5331231892108916,0.2,37.96477508544922,1590,155.32086257934571,0.000100625,0.0,0.0,-0.0004181792261078954,0.00016368108,-93.21824916481972
33,655360,8,483,-1.5259492337703704,0.2,38.6019401550293,1595,160.1598907470703,0.0001003125,0.0,0.0,-0.0002199679845944047,0.00013823205,-93.03732805848122
0,657408,1,2128,-1.5196702182292938,0.2,39.640872955322266,1600,156.95440444946288,0.0001,0.0,0.0,-0.0005551432026550174,0.00045097913,-93.13640591263771
5,659456,2,743,-1.512376469373703,0.2,37.4607048034668,1605,153.1260673522949,0.00010213414634146342,1.1920928955078125e-07,0.0,-0.0002704903483390808,0.00025360417,-93.20423075675964
10,661504,3,583,-1.516146969795227,0.2,37.065826416015625,1610,150.0889633178711,0.00010182926829268293,4.172325134277344e-07,0.0,-0.0005399392684921622,0.00034268203,-92.54203364491462
15,663552,4,543,-1.5231973111629487,0.2,37.15116500854492,1615,150.69700546264647,0.00010152439024390245,0.0,0.0,-0.0001222367980517447,0.0003182298,-92.11118194460869
19,665600,5,521,-1.528752762079239,0.2,36.78016662597656,1620,149.6483123779297,0.00010121951219512196,0.0,0.0,-0.00020730714313685895,0.0001839406,-91.92437767744065
24,667648,6,508,-1.5267828702926636,0.2,38.90468978881836,1625,152.8503875732422,0.00010091463414634147,0.0,0.0,-0.0003710157820023596,0.00037740695,-92.24655067086219
28,669696,7,498,-1.5247668743133544,0.2,37.32486343383789,1630,153.30447082519532,0.00010060975609756098,0.0,0.0,-0.00023623493034392596,0.00028081783,-92.47618029594422
33,671744,8,491,-1.5192759454250335,0.2,36.77838897705078,1635,150.14316787719727,0.00010030487804878049,1.1920928955078125e-07,0.0,-0.000194682739675045,0.00013172891,-92.60873819828034
1,673792,1,1458,-1.521325308084488,0.2,35.844852447509766,1640,149.1118942260742,0.0001,0.0,0.0,-3.466622438281774e-05,8.966372e-05,-92.47670105814933
5,675840,2,686,-1.519142174720764,0.2,37.0714225769043,1645,147.44557876586913,0.00010208333333333334,0.0,0.0,-0.00045883350539952514,0.0003225894,-92.10479033350944
10,677888,3,580,-1.5109931468963622,0.2,36.506072998046875,1650,148.38649368286133,0.00010178571428571429,0.0,0.0,-0.0006320041371509433,0.0006464487,-91.81740861415864
15,679936,4,539,-1.5056792557239533,0.2,37.153682708740234,1655,147.5953742980957,0.00010148809523809524,2.980232238769531e-07,0.0,-0.0009865978034213185,0.0008197768,-91.76995025753975
19,681984,5,516,-1.5015343368053435,0.2,35.38785934448242,1660,148.00196075439453,0.0001011904761904762,0.0,0.0,-0.00024757441133260727,0.00029996302,-91.79514374375343
24,684032,6,502,-1.501403421163559,0.2,38.3194465637207,1665,147.61267547607423,0.00010089285714285715,0.0,0.0,-0.00021410830086097122,0.0002003418,-91.88701991796493
28,686080,7,495,-1.5043658375740052,0.2,35.42745590209961,1670,147.37389602661133,0.0001005952380952381,5.960464477539063e-08,0.0,-0.0005709469085559248,0.00022667117,-91.96701671600341
33,688128,8,487,-1.5076752960681916,0.2,35.58068084716797,1675,146.0580276489258,0.00010029761904761905,-1.1920928955078125e-07,0.0,6.481095915660262e-05,6.735753e-05,-91.97090772747994
1,690176,1,1984,-1.5077875077724456,0.2,35.92558288574219,1680,146.23894271850585,0.0001,3.5762786865234375e-07,0.0,-0.0005178743740543723,0.00043986234,-92.0018977200985
5,692224,2,730,-1.5020116090774536,0.2,37.376800537109375,1685,148.49049072265626,0.00010203488372093023,0.0,0.0,-9.693711763247848e-05,0.00014912974,-92.00544617176055
10,694272,3,585,-1.4936010539531708,0.2,35.91238784790039,1690,148.7439956665039,0.00010174418604651163,0.0,0.0,-0.0008405173663049937,0.00077821675,-92.13685109496117
14,696320,4,550,-1.4661901533603667,0.2,35.38107681274414,1695,145.8465377807617,0.00010145348837209303,0.0,0.0,-0.0018922417890280484,0.0020297687,-92.08406786322594
19,698368,5,526,-1.4369897723197937,0.2,37.404052734375,1700,145.688729095459,0.00010116279069767443,0.0,0.0,-0.00038756628055125475,0.0007888471,-91.96221252441406
24,700416,6,510,-1.4159614741802216,0.2,34.81812286376953,1705,145.13103332519532,0.00010087209302325583,0.0,0.0,-0.0012529664672911167,0.0012140991,-91.79203254938126
28,702464,7,501,-1.382709902524948,0.2,34.73902893066406,1710,144.78542709350586,0.00010058139534883721,0.0,0.0,-0.0011662840144708753,0.0015385622,-91.6959382200241
33,704512,8,494,-1.358402383327484,0.2,36.14683151245117,1715,143.97938537597656,0.00010029069767441861,-1.1920928955078125e-07,0.0,-0.0002331442665308714,0.00020944135,-91.68066976428032
1,706560,1,1614,-1.3721231520175934,0.2,34.58962631225586,1720,143.78570861816405,0.0001,0.0,0.0,-0.0005252160131931305,0.0004372068,-91.701890822649
5,708608,2,693,-1.3887980163097382,0.2,37.91477966308594,1725,153.76906967163086,0.00010198863636363637,0.0,0.0,-0.0005089376121759414,0.00036628448,-92.14598662495614
10,710656,3,587,-1.3947589159011842,0.2,38.11066436767578,1730,153.9305648803711,0.00010170454545454546,0.0,0.0,-0.00024637237656861545,0.00032203537,-92.7470839524269
15,712704,4,542,-1.3941380679607391,0.2,38.13056182861328,1735,154.60875778198243,0.00010142045454545454,-1.1920928955078125e-07,0.0,-0.00016203001141548156,0.00015609703,-93.3703679406643
19,714752,5,521,-1.4050378561019898,0.2,37.80866241455078,1740,153.14306411743163,0.00010113636363636364,0.0,0.0,-0.0012394323479384185,0.0010597439,-93.50783250927925
24,716800,6,507,-1.4238783538341522,0.2,39.10201644897461,1745,153.9206657409668,0.00010085227272727273,-1.1920928955078125e-07,0.0,8.999067358672618e-06,0.00035399717,-93.57931315898895
28,718848,7,500,-1.4228791415691375,0.2,38.10255432128906,1750,151.29727325439453,0.00010056818181818182,5.960464477539063e-08,0.0,-0.0007678247173316776,0.00050210615,-93.4231770503521
33,720896,8,491,-1.4301417350769043,0.2,36.939247131347656,1755,151.27624053955077,0.00010028409090909091,0.0,0.0,-0.0005094973836094141,0.00079579966,-93.33970540285111
1,722944,1,1814,-1.4301134526729584,0.2,37.41570281982422,1760,151.83812408447267,0.0001,0.0,0.0,-0.0005637632915750146,0.00050279126,-93.32228364229202
5,724992,2,709,-1.4128220915794372,0.2,37.83290100097656,1765,155.590242767334,0.00010194444444444445,-1.1920928955078125e-07,0.0,-0.0006138619151897729,0.00038935654,-93.47235113501549
10,727040,3,592,-1.4017642557621002,0.2,39.00505447387695,1770,155.67087326049804,0.00010166666666666668,5.960464477539063e-08,0.0,-0.0007777491817250847,0.0007326603,-93.68106314063073
14,729088,4,548,-1.385341328382492,0.2,37.997108459472656,1775,155.78596267700195,0.00010138888888888889,0.0,0.0,-0.0008040767163038254,0.0004546901,-93.88362986922264
19,731136,5,527,-1.3739637792110444,0.2,37.88899230957031,1780,153.95730438232422,0.00010111111111111112,0.0,0.0,-0.0001569403102621436,0.00018238317,-93.92913777351379
23,733184,6,513,-1.371797299385071,0.2,36.69035720825195,1785,153.61056823730468,0.00010083333333333334,0.0,0.0,-0.000559648685157299,0.00042829994,-93.79529509902001
28,735232,7,502,-1.3687415719032288,0.2,37.04280090332031,1790,149.52335510253906,0.00010055555555555555,0.0,0.0,-0.00032656446564942597,0.00023459512,-93.50023805618287
33,737280,8,493,-1.3712082624435424,0.2,36.66073226928711,1795,152.44900131225586,0.00010027777777777779,2.384185791015625e-07,0.0,-6.364258006215095e-05,0.000154498,-93.4721939587593
1,739328,1,1615,-1.3791926801204681,0.2,37.74915313720703,1800,152.02379989624023,0.0001,5.960464477539063e-08,0.0,9.237526683136821e-05,2.2446096e-05,-93.46991500139237
6,741376,2,674,-1.3787090003490448,0.2,35.39048767089844,1805,146.93248443603517,0.00010190217391304349,0.0,0.0,-0.0007068828679621219,0.0005915316,-93.18084889054299
10,743424,3,577,-1.3887151837348939,0.2,33.66574478149414,1810,138.65253372192382,0.0001016304347826087,-1.1920928955078125e-07,0.0,8.728159591555595e-05,0.00028773648,-92.17217702150344
15,745472,4,536,-1.3860741913318635,0.2,36.7230339050293,1815,144.91696243286134,0.00010135869565217391,5.960464477539063e-08,0.0,-0.00044853357831016184,0.00039143188,-91.5516524028778
19,747520,5,513,-1.367244392633438,0.2,34.262916564941406,1820,139.5275894165039,0.00010108695652173914,-1.1920928955078125e-07,0.0,-0.00032307549845427274,0.00029932798,-91.12618385612964
24,749568,6,499,-1.3627891063690185,0.2,34.4231071472168,1825,139.232088470459,0.00010081521739130436,5.960464477539063e-08,0.0,-0.00015637166798114776,0.00028995235,-91.2796270865202
29,751616,7,488,-1.3777998208999633,0.2,33.979331970214844,1830,138.87771377563476,0.00010054347826086958,0.0,0.0,-0.0012720575090497733,0.0016982905,-90.91790068030357
33,753664,8,482,-1.3740138828754425,0.2,34.99375534057617,1835,140.61513137817383,0.00010027173913043478,0.0,0.0,0.00013198540546000004,0.00023739587,-90.93942487061024
1,755712,1,1549,-1.3661084055900574,0.2,35.03786087036133,1840,139.76127853393555,0.0001,0.0,0.0,-0.0003641917370259762,0.00016214608,-91.15642195284367
5,757760,2,686,-1.3552836239337922,0.2,30.444215774536133,1845,120.75406303405762,0.00010186170212765958,5.960464477539063e-08,0.0,-0.00021699843928217887,0.00018303396,-89.59575360357762
10,759808,3,574,-1.343186604976654,0.2,27.961273193359375,1850,118.36105117797851,0.00010159574468085107,0.0,0.0,-0.00011331960558891296,0.000120437006,-87.92923123657704
15,761856,4,536,-1.3432672560214995,0.2,28.915708541870117,1855,118.69048957824707,0.00010132978723404257,0.0,0.0,-0.0011632627341896296,0.0014628386,-86.26850759744644
19,763904,5,519,-1.3521336555480956,0.2,30.131681442260742,1860,121.25025749206543,0.00010106382978723405,0.0,0.0,-4.5071076601743695e-05,0.00019645589,-86.24384967625141
24,765952,6,508,-1.3613554120063782,0.2,30.366764068603516,1865,122.16077766418456,0.00010079787234042554,5.960464477539063e-08,0.0,-0.0012753354618325829,0.002170551,-86.74372817754745
28,768000,7,499,-1.3571873366832734,0.2,30.122583389282227,1870,122.29319534301757,0.00010053191489361703,5.960464477539063e-08,0.0,-0.00038962627295404675,0.0005192182,-86.9983217972517
33,770048,8,489,-1.3624480783939361,0.2,30.85869598388672,1875,123.42954711914062,0.00010026595744680851,0.0,0.0,-0.0018052208120934664,0.0018829181,-87.28815033912659
1,772096,1,1914,-1.3883055984973907,0.2,28.8597469329834,1880,115.57333984375,0.0001,5.960464477539063e-08,0.0,-0.0003738840343430638,0.0010967888,-87.0277885222435
5,774144,2,711,-1.413229024410248,0.2,25.380659103393555,1885,105.00675201416016,0.00010182291666666667,0.0,0.0,-0.00023866030387580394,0.00062250264,-85.47683481276036
10,776192,3,590,-1.433444517850876,0.2,24.251163482666016,1890,97.06943359375,0.00010156250000000001,1.1920928955078125e-07,0.0,-0.0007087111240252853,0.00094679993,-83.40960952281952
15,778240,4,540,-1.433418434858322,0.2,26.50547981262207,1895,103.25761566162109,0.00010130208333333334,0.0,0.0,-0.0010149776353500783,0.0012174796,-82.0458630156517
20,780288,5,508,-1.4160872042179107,0.2,25.366477966308594,1900,99.61850318908691,0.00010104166666666667,0.0,0.0,-0.001975731155835092,0.002513904,-81.75731359302998
25,782336,6,478,-1.3941637754440308,0.2,25.328699111938477,1905,102.01763610839843,0.00010078125,0.0,0.0,-0.0002395804156549275,0.00095789996,-82.1485989099741
30,784384,7,469,-1.3857726216316224,0.2,24.683454513549805,1910,98.97395401000976,0.00010052083333333335,1.1920928955078125e-07,0.0,-0.0013713889056816697,0.001668767,-82.07331724405289
35,786432,8,461,-1.3606323897838593,0.2,23.541915893554688,1915,94.44838447570801,0.00010026041666666667,0.0,0.0,-0.0009380241390317678,0.0016247805,-81.55482338666916
1,788480,1,1667,-1.3426395416259767,0.2,24.268983840942383,1920,97.75420875549317,0.0001,-1.1920928955078125e-07,0.0,-0.0011578456382267178,0.0012427885,-81.13236543416977
6,790528,2,680,-1.3082396507263183,0.2,21.28821563720703,1925,88.209273147583,0.00010178571428571429,0.0,0.0,-0.00167125326115638,0.0026891471,-79.91997082948684
10,792576,3,573,-1.2433172166347504,0.2,19.11072540283203,1930,81.44321022033691,0.00010153061224489797,0.0,0.0,-0.002872898965142667,0.0045110583,-78.4144151416421
15,794624,4,533,-1.1688914895057678,0.2,20.79005241394043,1935,84.9520866394043,0.00010127551020408164,-1.1920928955078125e-07,0.0,-0.0011808438401203602,0.0018985202,-77.01019729703665
20,796672,5,508,-1.1368947505950928,0.2,15.263670921325684,1940,62.240050315856934,0.00010102040816326532,0.0,0.0,-0.000378673430532217,0.00043534845,-74.4741576436162
24,798720,6,495,-1.129934060573578,0.2,16.31003761291504,1945,66.70340995788574,0.00010076530612244899,-1.1920928955078125e-07,0.0,-0.0015125592704862355,0.0011488738,-73.34872532904149
29,800768,7,487,-1.1585648000240325,0.2,18.23724365234375,1950,75.34666023254394,0.00010051020408163265,0.0,0.0,-0.0013132888940162956,0.0029781903,-72.58057302594185
34,802816,8,480,-1.203684186935425,0.2,19.240816116333008,1955,78.62163505554199,0.00010025510204081633,0.0,0.0,-1.4385138638317584e-05,0.00041415714,-74.39027304232121
1,804864,1,1593,-1.2028132200241088,0.2,15.179832458496094,1960,64.53765678405762,0.0001,-5.960464477539062e-07,0.0,-0.0002583240857347846,0.00027358223,-74.30568974673749
5,806912,2,686,-1.1547470033168792,0.2,17.715747833251953,1965,68.67681865692138,0.00010175,0.0,0.0,-0.0026125492644496263,0.004187458,-73.24849971175193
10,808960,3,577,-1.0857673943042756,0.2,15.673697471618652,1970,62.06962432861328,0.0001015,0.0,0.0,-0.0003271321766078472,0.0006130466,-71.14719214260577
15,811008,4,535,-1.0663074910640717,0.2,15.79078197479248,1975,61.5097095489502,0.00010125,-1.1920928955078125e-07,0.0,-0.0009060116484761238,0.0009935435,-70.40852794706821
19,813056,5,516,-1.002977478504181,0.2,15.330292701721191,1980,63.29412021636963,0.000101,0.0,0.0,-0.0010445350199006498,0.001706005,-70.0911507460475
24,815104,6,502,-0.9472202390432358,0.2,14.369155883789062,1985,57.7849739074707,0.00010075,0.0,0.0,-0.0005279124830849469,0.0007902798,-70.00606647461653
29,817152,7,492,-0.8834469497203827,0.2,15.510834693908691,1990,63.95784168243408,0.0001005,1.1920928955078125e-07,0.0,-0.0031737934099510313,0.0036826562,-70.2286342433095
33,819200,8,486,-0.778231731057167,0.2,8.985893249511719,1995,37.68083152770996,0.00010025,5.960464477539063e-08,0.0,-0.0006372137228026986,0.0015882679,-67.01433091640473
