raw/gen/rollout/ep_len_mean,raw/gen/time/total_timesteps,raw/gen/time/iterations,raw/gen/rollout/ep_rew_mean,raw/gen/time/time_elapsed,raw/gen/time/fps,raw/gen/train/n_updates,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/value_loss,raw/gen/train/learning_rate,raw/gen/train/approx_kl,raw/gen/train/explained_variance,raw/gen/train/entropy_loss,raw/gen/train/policy_gradient_loss,raw/gen/train/loss,raw/gen/train/clip_fraction,raw/gen/train/clip_range
4.77,1204736,1,-500.0,0,1188,18816,-16.721260311603547,1.5968595654703677,0.0001,0.0029291112,0.9507816582918167,-0.0035406124336294295,-0.0009274029544030782,1.865590214729309,0.00341796875,0.2
4.77,1205248,1,-500.0,0,990,18824,-16.30520435864106,1.002011318836594,0.0001,0.0002902128,0.9724055416882038,-0.0023927192797821885,-0.00023262244212673977,0.0486648753285408,0.002197265625,0.2
4.85,1205760,1,-494.0,0,1191,18832,-16.867800784707068,0.8304421533830464,0.0001,0.013090031,0.9833638872951269,-0.0032453334162903073,-0.0007054075504129287,0.011538428254425526,0.00439453125,0.2
4.85,1206272,1,-506.5,0,1199,18840,-18.242414044477044,1.0964303149667103,0.0001,0.011634043,0.9702087659388781,-0.006328139926655714,-0.0020576604729285464,0.09739617258310318,0.00830078125,0.2
4.85,1206784,1,-506.5,0,1178,18848,-20.423189222440122,3.1741432961425744,0.0001,0.0041182893,0.9141019508242607,-0.005033238593356533,-0.003988020740507636,0.8298455476760864,0.008056640625,0.2
4.84,1207296,1,-506.5,0,1181,18856,-21.28463693663478,1.1381020069675287,0.0001,0.013946004,0.9775205794721842,-0.0033251347638561246,-0.0032928641776379663,0.013919904828071594,0.0068359375,0.2
4.84,1207808,1,-506.5,0,970,18864,-20.70770090358332,1.6278718576213578,0.0001,0.00012142141,0.9628160819411278,-0.002976211354520697,-0.00014003923934069462,0.8902511596679688,0.002197265625,0.2
4.95,1208320,1,-479.0,0,1201,18872,-19.84471412472427,0.867236575082643,0.0001,0.0042493674,0.9820071198046207,-0.005424872446998736,-0.0010767404673970304,0.020342819392681122,0.00732421875,0.2
4.86,1208832,1,-494.0,0,1185,18880,-19.196688853539527,3.304591875290498,0.0001,0.021927556,0.9202370569109917,-0.0024863011515527944,-0.0029650921114807716,0.09705736488103867,0.007080078125,0.2
4.84,1209344,1,-506.5,0,1192,18888,-18.32659412998706,1.18493699276587,0.0001,9.10752e-05,0.962691068649292,-0.0026030243205060477,-0.00020318386305007152,0.03413906693458557,0.00244140625,0.2
4.74,1209856,1,-505.0,0,1187,18896,-18.578562934082,0.8134346528750029,0.0001,0.026784912,0.9859612267464399,-0.005873581635680059,-0.0016448446112917736,1.0043443441390991,0.009765625,0.2
4.77,1210368,1,-500.0,0,1185,18904,-19.36807805355638,2.0964259587053675,0.0001,0.010816212,0.9419823996722698,-0.005897605619876206,-0.006116841475886758,0.5703034996986389,0.01171875,0.2
4.79,1210880,1,-487.5,0,990,18912,-20.39857247805223,1.2379152868379606,0.0001,0.010826523,0.9714247472584248,-0.003884912705677812,-0.002554879119998077,0.07021842151880264,0.005126953125,0.2
4.58,1211392,1,-511.5,0,1183,18920,-21.20392350371927,1.0899918662325945,0.0001,0.03732882,0.9815718550235033,-0.0069992331469084235,-0.0023346515517914668,0.7382862567901611,0.0126953125,0.2
4.76,1211904,1,-477.5,0,1192,18928,-22.403691745996476,2.1989258039102424,0.0001,0.043656193,0.9513986073434353,-0.01221561226289225,-0.005753527882916387,2.302304267883301,0.015869140625,0.2
4.71,1212416,1,-511.5,0,1189,18936,-22.25826824307442,5.984917769441381,0.0001,0.013099278,0.9142476171255112,-0.011685496577483079,-0.0027694405216607265,0.3119552731513977,0.01953125,0.2
4.73,1212928,1,-511.5,0,1180,18944,-21.919001346528532,9.914884918835014,0.0001,0.022423025,0.7911006212234497,-0.012328434964889112,-0.008357304493983975,1.7784587144851685,0.020263671875,0.2
4.76,1213440,1,-517.0,0,987,18952,-20.227971037477253,1.668956280394923,0.0001,0.010299508,0.9577152952551842,-0.008549070927688973,-0.0011339611664880067,0.3165913224220276,0.0048828125,0.2
4.72,1213952,1,-510.5,0,1167,18960,-19.358376079536974,1.721259231242584,0.0001,0.011311339,0.9607948735356331,-0.008623046198291462,-0.001614556174899917,0.6472759246826172,0.005859375,0.2
4.9,1214464,1,-472.5,0,1201,18968,-18.94953080534935,0.9249498291756026,0.0001,0.03966235,0.9820169564336538,-0.004521964149705147,-0.001457892001781147,0.04045287147164345,0.009765625,0.2
4.84,1214976,1,-487.5,0,1200,18976,-19.293735433593394,5.465404931572266,0.0001,0.009939331,0.8790376931428909,-0.009618768715897008,-0.004641168583475519,0.391833633184433,0.013916015625,0.2
4.82,1215488,1,-487.5,0,1192,18984,-20.28746820151806,1.7942212677444331,0.0001,0.015681023,0.9627785012125969,-0.010300214481449937,-0.0032826357855810784,0.0599416121840477,0.012451171875,0.2
4.87,1216000,1,-483.5,0,1197,18992,-21.25501055892557,2.155660001881188,0.0001,0.023590397,0.951878871768713,-0.007893653157109382,-0.0014715134166181087,0.0031502023339271545,0.013671875,0.2
4.84,1216512,1,-486.0,0,990,19000,-22.396825444996356,8.347876444458961,0.0001,0.002428947,0.8408082574605942,-0.008702422202244264,0.00196942421462154,0.7627056837081909,0.01318359375,0.2
4.84,1217024,1,-482.5,0,1196,19008,-23.18971822798252,3.9239831753075123,0.0001,0.0030488842,0.9612937159836292,-0.007005427061815728,-0.0009242811829608399,2.451214075088501,0.00927734375,0.2
4.89,1217536,1,-473.5,0,1198,19016,-22.794039085134862,2.056683072412852,0.0001,0.0049813697,0.9844957944005728,-0.006878269034148232,-0.0008542241866962286,0.12574678659439087,0.00537109375,0.2
5.06,1218048,1,-464.5,0,1021,19024,-22.2232668659091,1.3870724735606927,0.0001,0.016979512,0.9887832440435886,-0.006244650550407016,-0.0017898418409458827,0.022424587979912758,0.00927734375,0.2
5.14,1218560,1,-479.5,0,1183,19032,-21.77845421202481,3.7577721069101244,0.0001,0.0021121607,0.9499279074370861,-0.008985664384446146,-0.0027309531560604228,0.41094711422920227,0.010498046875,0.2
5.03,1219072,1,-476.0,0,937,19040,-21.01122746767476,2.9871331305475906,0.0001,0.023693336,0.9479238614439964,-0.007601653798236407,-0.001626941048016306,0.17213433980941772,0.009033203125,0.2
4.77,1219584,1,-492.0,0,1204,19048,-20.77105936931446,6.989889023359865,0.0001,0.007045817,0.8633997142314911,-0.006420426373714649,-0.0014073159400140867,1.3762010335922241,0.004638671875,0.2
4.87,1220096,1,-483.5,0,1208,19056,-20.56037034679204,1.266214189643506,0.0001,0.0038525881,0.9786736387759447,-0.004678881452808481,-0.00201649364316836,0.059676386415958405,0.003173828125,0.2
4.76,1220608,1,-492.0,0,1181,19064,-21.19441300811246,1.8659967893036082,0.0001,0.008300756,0.9605549201369286,-0.005488820403409811,-0.002116751711582765,2.612940788269043,0.004150390625,0.2
4.8,1221120,1,-500.0,0,1199,19072,-20.520135312397034,1.638048366556177,0.0001,0.015700417,0.9624463804066181,-0.006637378018173129,-0.004474772153116646,0.6555710434913635,0.014404296875,0.2
4.64,1221632,1,-519.0,0,1187,19080,-18.916634218823166,2.295422218448948,0.0001,0.0072619044,0.9464367255568504,-0.0050391867490438,-0.0018782388433464803,0.10619284212589264,0.009765625,0.2
4.64,1222144,1,-519.0,0,973,19088,-17.728546784967183,1.3081126157485414,0.0001,1.1172378e-05,0.9643172770738602,-0.0030419237562946955,-8.823721145745367e-05,3.6780452728271484,0.0,0.2
4.76,1222656,1,-492.0,0,1190,19096,-17.114218379706145,1.1026872742950218,0.0001,0.010089971,0.970227874815464,-0.005155837615203218,-0.000613804288150277,0.01818329468369484,0.005126953125,0.2
4.81,1223168,1,-499.0,0,1195,19104,-16.789865851271898,1.922826755355345,0.0001,0.07225186,0.9411453641951084,-0.003926603270558486,-0.003879555377352517,0.027286062017083168,0.009521484375,0.2
4.8,1223680,1,-500.0,0,1186,19112,-17.14868725726381,2.410173034062609,0.0001,0.0043210145,0.9338805601000786,-0.004491844106539633,-0.003233800201996928,2.162585735321045,0.00390625,0.2
4.64,1224192,1,-519.0,0,1183,19120,-18.126695062965155,1.7624966985895298,0.0001,0.0046050707,0.9441651366651058,-0.005503239526046345,-0.002015199166635284,0.15119683742523193,0.006103515625,0.2
4.72,1224704,1,-510.5,0,975,19128,-19.355382463522254,1.014280681629316,0.0001,0.011270568,0.973028089851141,-0.00597506106829071,-0.0009229261850123294,0.47044625878334045,0.00634765625,0.2
4.93,1225216,1,-477.5,0,1209,19136,-20.857862203642725,2.0886452822596766,0.0001,0.054131098,0.9454389289021492,-0.012737629913644147,-0.004343219261500053,0.07356221228837967,0.019775390625,0.2
4.63,1225728,1,-514.0,0,1186,19144,-21.818534402251245,3.2584766739746556,0.0001,0.013605753,0.9371889010071754,-0.011976455159291105,-0.004775143264851067,0.6627894043922424,0.017578125,0.2
4.86,1226240,1,-503.0,0,1203,19152,-21.136992502138018,2.1067152314353734,0.0001,0.025542706,0.95479391887784,-0.0058779159392700064,-0.006649446604569675,1.286118507385254,0.016845703125,0.2
4.87,1226752,1,-503.0,0,1127,19160,-19.602124776542187,1.2916746419214178,0.0001,0.0025284141,0.9651939384639263,-0.0043488921920991075,-0.0007448457108694129,0.16715678572654724,0.002685546875,0.2
4.97,1227264,1,-498.0,0,1205,19168,-18.2217943396233,1.1760409305279609,0.0001,0.002058163,0.9720191992819309,-0.005606344372138097,-0.0008103900490823435,0.6087253093719482,0.005126953125,0.2
5.03,1227776,1,-457.5,0,997,19176,-17.32300504241139,1.3557528139208443,0.0001,0.008017239,0.9683192148804665,-0.00623458764857876,-0.0032222175832430366,0.014865233562886715,0.00732421875,0.2
4.9,1228288,1,-491.5,0,1189,19184,-17.48440655954182,3.2798616228683386,0.0001,0.012639926,0.9319983571767807,-0.004898169079876058,-0.003937094585126033,0.056330516934394836,0.008056640625,0.2
4.96,1228800,1,-493.5,0,1199,19192,-18.456237659789622,1.524166281466023,0.0001,0.0026602435,0.9667652696371078,-0.004466824973334886,-0.0005308556428644806,0.12537860870361328,0.00341796875,0.2
4.86,1229312,1,-503.0,0,1186,19200,-20.2007597030513,4.704395450418815,0.0001,0.030268565,0.8939484283328056,-0.004456556470221251,-0.0074753746594069526,0.5470177531242371,0.01416015625,0.2
4.86,1229824,1,-483.5,0,1192,19208,-20.991467474997044,1.4356808890006505,0.0001,0.002659139,0.9716778751462698,-0.004783626729693347,-0.0006089521593821701,0.030919713899493217,0.002685546875,0.2
4.98,1230336,1,-476.0,0,1193,19216,-21.624796451479195,1.82140639051795,0.0001,0.0057607014,0.9728180076926947,-0.0071164423751062245,-0.0027300653600832447,1.0523872375488281,0.0087890625,0.2
4.7,1230848,1,-513.0,0,989,19224,-20.996866114884615,1.2561963486950845,0.0001,0.04806469,0.9846899416297674,-0.009048429626492549,0.007219470677227946,0.10384871065616608,0.01171875,0.2
4.7,1231360,1,-510.5,0,1177,19232,-19.764785567969085,1.9955899943597615,0.0001,0.030527167,0.9499409087002277,-0.00785950661337953,-0.0025710635563882533,0.6582469344139099,0.0087890625,0.2
4.74,1231872,1,-511.5,0,1204,19240,-18.154250002224,1.741521222225856,0.0001,0.018780708,0.9509715735912323,-0.003089869686765445,-0.0014313763258542167,3.169560194015503,0.00634765625,0.2
4.8,1232384,1,-487.5,0,1179,19248,-16.78096032626927,1.5273263045819476,0.0001,0.0007642618,0.9495375715196133,-0.0034583504851412594,-0.0002763099309959216,0.19718077778816223,0.002197265625,0.2
4.8,1232896,1,-500.0,0,1198,19256,-16.220096938684584,1.2269775899039814,0.0001,0.017186487,0.9659545682370663,-0.0028855305553922364,0.00011334205555613153,2.0504374504089355,0.0078125,0.2
4.72,1233408,1,-510.5,0,981,19264,-17.183030610084533,1.0709739030426135,0.0001,0.025806885,0.9723626878112555,-0.00373400987892758,-0.0013216364495747257,0.022591086104512215,0.004150390625,0.2
4.77,1233920,1,-502.5,0,1020,19272,-18.787309582158922,1.1547791665652767,0.0001,0.008705073,0.9676969461143017,-0.004182472253791647,-0.0011227468930883333,0.008918967097997665,0.006103515625,0.2
4.87,1234432,1,-506.5,0,1161,19280,-20.476613806337117,1.7052277520706411,0.0001,0.0076928805,0.9550778679549694,-0.0042948519712959765,-0.0017751379382389132,1.1010549068450928,0.006103515625,0.2
4.77,1234944,1,-502.5,0,1144,19288,-22.054657852388917,3.323183012311347,0.0001,0.0072114207,0.9306049570441246,-0.0034893802557540805,-0.0034518912398198154,0.20225928723812103,0.00537109375,0.2
4.87,1235456,1,-494.0,0,1187,19296,-22.210734805241227,1.2678109621047042,0.0001,0.019226057,0.976364130154252,-0.0027819556499629975,-0.004052159478305839,0.9805739521980286,0.005126953125,0.2
4.79,1235968,1,-500.0,0,1182,19304,-22.247867395114152,1.7266011975007132,0.0001,0.017823229,0.964482881128788,-0.0024416923027388293,-0.0032732589752413332,0.30033257603645325,0.00341796875,0.2
4.8,1236480,1,-500.0,0,993,19312,-20.279347231686117,1.1458473545208108,0.0001,0.00010271312,0.972068902105093,-0.0016116436096167697,-0.0002941102356999181,0.030837783589959145,0.000244140625,0.2
4.76,1236992,1,-499.0,0,1186,19320,-18.061385454405098,1.8366703360516112,0.0001,0.03021691,0.9440685026347637,-0.0017492750851578129,-0.0011428598918428179,0.026601342484354973,0.002685546875,0.2
4.88,1237504,1,-478.5,0,1200,19328,-17.1843477640301,0.9784472599712899,0.0001,0.022294253,0.9736213833093643,-0.004073585784606641,-0.001634739906876348,0.029813293367624283,0.006591796875,0.2
4.78,1238016,1,-500.0,0,1194,19336,-17.433561860360204,3.3759929727530107,0.0001,0.009341227,0.9312026500701904,-0.0028570752873779137,-0.0030389439962164033,0.04143831133842468,0.008056640625,0.2
4.83,1238528,1,-506.5,0,1181,19344,-18.16316443497315,0.9823991246084915,0.0001,0.0033040438,0.9759970344603062,-0.0013927080922978008,-0.00042018921885755844,0.04095658287405968,0.00048828125,0.2
4.87,1239040,1,-500.0,0,986,19352,-19.616861291788517,1.3298014181345934,0.0001,0.02921713,0.9657349176704884,-0.0028836585050393652,-0.002490468763426179,0.012988521717488766,0.0029296875,0.2
4.75,1239552,1,-507.5,0,1190,19360,-20.96342238130048,3.738434755243361,0.0001,0.018353814,0.9092415645718575,-0.005086260142449339,-0.002502626575733302,0.3608939051628113,0.009033203125,0.2
4.91,1240064,1,-483.0,0,1190,19368,-21.408501140326262,1.3098565764230443,0.0001,0.10849632,0.9808943551033735,-0.006845091454312779,-0.002550187946326332,0.04898850992321968,0.015869140625,0.2
4.77,1240576,1,-495.0,0,1186,19376,-21.144800966605544,2.6036819028668106,0.0001,0.0058543505,0.9601112119853497,-0.005569880992267795,-0.0028258177226234693,0.5153078436851501,0.01025390625,0.2
4.74,1241088,1,-507.5,0,1185,19384,-20.45062004495412,1.2048597793036606,0.0001,0.012827915,0.9852833403274417,-0.0025406382417374473,-0.002395615250861738,0.01036111731082201,0.005859375,0.2
4.74,1241600,1,-507.5,0,1192,19392,-19.63358996015042,1.1243587232456775,0.0001,0.00011796376,0.9851517081260681,-0.00181938444805807,-0.0015150551935221301,0.9457860589027405,0.002197265625,0.2
4.75,1242112,1,-507.5,0,982,19400,-19.53724285021424,0.9751071929349564,0.0001,1.2056669e-05,0.9904937008395791,-0.0008072058947501404,-0.00012553587657748722,0.017709674313664436,0.0,0.2
4.87,1242624,1,-496.5,0,1212,19408,-20.3068778629601,1.0340419299027417,0.0001,0.06789178,0.9890781342983246,-0.0038428348059307282,0.0005346718644432258,3.5078232288360596,0.00927734375,0.2
5.0,1243136,1,-469.5,0,1206,19416,-21.10913260726258,1.499051195627544,0.0001,0.013299255,0.9816769324243069,-0.006404459996302625,0.0027979586429864867,0.1300986111164093,0.01220703125,0.2
4.82,1243648,1,-508.0,0,1188,19424,-21.656072521954776,1.9765753549872898,0.0001,0.016359877,0.9794449359178543,-0.00811255267257499,-0.0008913654746720567,0.03339286893606186,0.012451171875,0.2
4.71,1244160,1,-516.5,0,1184,19432,-21.56620324132964,1.086512682333705,0.0001,0.0034082863,0.9883317518979311,-0.008160685694699854,-0.0015534977974311914,0.5944257974624634,0.006591796875,0.2
4.83,1244672,1,-508.0,0,989,19440,-20.46917704138905,1.391008985156077,0.0001,0.00544237,0.9809719063341618,-0.006994142126535596,-0.0015010834613349289,2.6754560470581055,0.00927734375,0.2
4.75,1245184,1,-510.5,0,1186,19448,-19.022231943309308,1.1100162614893634,0.0001,0.002985436,0.9834648072719574,-0.00599117489597778,-0.0007408029632642865,0.039813462644815445,0.005615234375,0.2
4.82,1245696,1,-508.0,0,1190,19456,-18.201132411863654,5.1341591908130795,0.0001,0.0014937029,0.8225393742322922,-0.005161065985840596,-0.0015059568559081526,0.3853647708892822,0.0048828125,0.2
4.77,1246208,1,-523.0,0,1195,19464,-17.634261041320862,1.7798664066940546,0.0001,0.010290606,0.9415998384356499,-0.004788331122112089,-0.0019316913385409862,0.02188662812113762,0.00634765625,0.2
4.93,1246720,1,-481.0,0,1189,19472,-18.07659388434142,0.9312956454741652,0.0001,0.021891065,0.9810918606817722,-0.004317175092897696,-0.001072478189598769,0.0295571256428957,0.003173828125,0.2
4.54,1247232,1,-524.5,0,1187,19480,-18.540783877689393,1.1147673426166875,0.0001,0.01648673,0.9803012926131487,-0.012803219892720819,-0.0015839467523619533,0.24510996043682098,0.013671875,0.2
4.86,1247744,1,-488.0,0,985,19488,-19.77044430233538,4.250015391968191,0.0001,0.015271232,0.8520909994840622,-0.009257815854117224,-0.004149436193984002,0.3901490569114685,0.01416015625,0.2
4.71,1248256,1,-516.5,0,1194,19496,-20.23516389865428,4.811070513213053,0.0001,0.0045826114,0.8917142227292061,-0.007840006297596958,-0.005827958220834262,0.69207364320755,0.011962890625,0.2
4.82,1248768,1,-489.5,0,1197,19504,-20.444886977225543,1.2005726236966439,0.0001,0.016944665,0.9713285900652409,-0.007192498194060759,-0.0015999793286027852,0.0721946731209755,0.011962890625,0.2
4.83,1249280,1,-511.0,0,1203,19512,-20.4900090713799,0.7924912116868654,0.0001,0.0021686954,0.9901360403746367,-0.005294479135234509,-0.0013950782031315612,0.13551580905914307,0.005126953125,0.2
4.75,1249792,1,-505.0,0,994,19520,-19.99461869485676,1.1376511614653282,0.0001,0.034718648,0.9787214640527964,-0.005406565883234548,-0.005788530586869456,0.23247739672660828,0.01318359375,0.2
4.84,1250304,1,-509.0,0,954,19528,-18.642670795675368,0.7758845208300045,0.0001,0.012923611,0.9819551762193441,-0.0038179253579283534,-0.0017146551472251303,1.966350793838501,0.006103515625,0.2
4.85,1250816,1,-509.0,0,1168,19536,-17.182679736111314,2.94624695595121,0.0001,0.00011232041,0.9264464899897575,-0.0026435273627082867,-0.0021123304541106336,0.3857734203338623,0.0029296875,0.2
4.83,1251328,1,-511.5,0,1207,19544,-16.00581275049597,1.4379919085185975,0.0001,0.00011286582,0.9722924027591944,-0.003416954732153865,-8.870191413734574e-05,4.117995262145996,0.001953125,0.2
4.84,1251840,1,-509.0,0,1191,19552,-15.629683188796044,1.2856182969117071,0.0001,0.01151801,0.9821839705109596,-0.002033000634530789,-0.001622211748326663,0.02070080302655697,0.003173828125,0.2
4.61,1252352,1,-519.0,0,1188,19560,-16.55709272019565,1.388246296584839,0.0001,0.007001644,0.9729325193911791,-0.0029405222302899547,-0.0004148606167291291,1.3820171356201172,0.0029296875,0.2
4.77,1252864,1,-518.0,0,1180,19568,-18.243852753937244,2.689855685981456,0.0001,0.018888496,0.9075536727905273,-0.0030622823244635545,-0.0034669600463530514,0.04021517559885979,0.00537109375,0.2
4.94,1253376,1,-497.0,0,991,19576,-19.80935102649033,1.648702682403382,0.0001,0.03341779,0.9612256698310375,-0.004877756302814409,-0.0034877082725870423,0.035725269466638565,0.009765625,0.2
4.96,1253888,1,-482.0,0,1180,19584,-21.13409033343196,5.376621702220291,0.0001,0.006314729,0.8499778062105179,-0.006144066175738594,-0.000906454210053198,0.4302767813205719,0.005126953125,0.2
4.74,1254400,1,-511.5,0,1169,19592,-21.010379576683043,1.4442081947054248,0.0001,0.0033971579,0.9716180600225925,-0.004578238635992271,-0.004721399272966664,0.08915910869836807,0.0068359375,0.2
4.72,1254912,1,-511.5,0,1188,19600,-20.137123291790484,0.9156613320228644,0.0001,0.011026653,0.9796652663499117,-0.0033553945600584053,-6.0732649217243306e-05,0.022559450939297676,0.009521484375,0.2
4.97,1255424,1,-462.0,0,1208,19608,-18.64470988832414,1.135301954956958,0.0001,0.03803738,0.964524295181036,-0.006604575944059622,-0.0014797414114582352,0.028806595131754875,0.0087890625,0.2
4.85,1255936,1,-472.5,0,1181,19616,-17.94319517420605,8.379444156773388,0.0001,0.0761329,0.8166853040456772,-0.006971086461743867,-0.005341290889191441,1.0414892435073853,0.01220703125,0.2
4.78,1256448,1,-487.5,0,1196,19624,-16.71428040072322,1.767863739747554,0.0001,0.00044060254,0.947483479976654,-0.0035405040715111857,-0.0020291994806029834,2.1903979778289795,0.00146484375,0.2
4.69,1256960,1,-514.0,0,1192,19632,-16.911954160146415,1.274002742866287,0.0001,0.011384551,0.9577806182205677,-0.004691643995301519,-0.0025944107946997974,0.027654077857732773,0.007080078125,0.2
4.97,1257472,1,-506.0,0,1187,19640,-17.615777475833895,1.2432486040052027,0.0001,0.08274778,0.960432767868042,-0.007742868076943132,-0.003125498213194078,0.051031485199928284,0.017333984375,0.2
4.97,1257984,1,-479.0,0,1198,19648,-18.522060553394258,1.556385767791653,0.0001,0.07400848,0.9622882418334484,-0.003907045119245174,-0.00856266898335889,0.034818004816770554,0.014404296875,0.2
4.86,1258496,1,-484.5,0,1196,19656,-19.645712085291745,1.17114418829442,0.0001,0.0030638513,0.9731967616826296,-0.004314840858182067,-0.002279632388308528,0.023016929626464844,0.00537109375,0.2
4.72,1259008,1,-514.0,0,981,19664,-21.271672469452025,1.9764658054918982,0.0001,0.012908671,0.9548353254795074,-0.005272448354060377,0.0027485562386573292,0.5905348062515259,0.0087890625,0.2
4.7,1259520,1,-518.5,0,1179,19672,-21.759623994920403,1.822339026548434,0.0001,0.0023932387,0.955962460488081,-0.005203610243954548,-0.0020566324528772384,0.033222444355487823,0.00439453125,0.2
4.72,1260032,1,-518.5,0,1189,19680,-21.872526420652868,6.976744311396033,0.0001,0.005744311,0.8956779688596725,-0.007722058791667485,0.003083214400248835,0.6175850033760071,0.0087890625,0.2
4.71,1260544,1,-518.5,0,1175,19688,-20.633466243371366,3.8450457281433046,0.0001,0.0026270323,0.9475924521684647,-0.007114865084751898,-0.0014863759479339933,1.4338456392288208,0.007568359375,0.2
4.77,1261056,1,-502.5,0,1190,19696,-18.005637870430945,3.0355347589356825,0.0001,0.0020821702,0.9270649701356888,-0.0060760431509852,-0.00018826567611540668,0.7866402864456177,0.00244140625,0.2
4.77,1261568,1,-502.5,0,969,19704,-16.141322645507753,2.7005493227625266,0.0001,0.00052007195,0.885071761906147,-0.00695994396419386,-0.0009160210174741223,0.3360392153263092,0.006591796875,0.2
4.77,1262080,1,-490.0,0,1192,19712,-15.531635201666504,1.0813542128598783,0.0001,0.004426657,0.9646348394453526,-0.003973174743834518,-0.002826250514772255,0.027827614918351173,0.00634765625,0.2
4.88,1262592,1,-487.5,0,1187,19720,-16.437409192491323,1.3118337071500719,0.0001,0.020418238,0.9539194367825985,-0.005153302385760505,-0.0022907431484782137,1.6705243587493896,0.010986328125,0.2
4.9,1263104,1,-500.0,0,1203,19728,-17.75881890516728,1.094191018040874,0.0001,0.08031521,0.9671929702162743,-0.008849107807846757,-0.0027433074137661606,0.03488527983427048,0.0146484375,0.2
4.89,1263616,1,-500.0,0,1188,19736,-19.928470717035236,1.9522386678727344,0.0001,0.0778102,0.9531204663217068,-0.006798025295939425,-0.0008638448598503601,0.14882096648216248,0.01025390625,0.2
4.87,1264128,1,-514.5,0,1203,19744,-21.07627819161862,1.1564387464750325,0.0001,0.07736673,0.9817920904606581,-0.008242451343686952,-0.0009970102983061224,0.060607537627220154,0.00927734375,0.2
4.95,1264640,1,-494.0,0,989,19752,-22.731083656810224,4.0005922394338995,0.0001,0.030081466,0.9364837929606438,-0.013492774540651453,-0.0039652174345974345,0.4629622995853424,0.014404296875,0.2
4.96,1265152,1,-482.5,0,1206,19760,-22.294876833111047,4.9084817646071315,0.0001,0.027396098,0.9067338779568672,-0.0062410718288870015,-0.0020650537771871313,0.22169901430606842,0.01025390625,0.2
4.97,1265664,1,-482.5,0,1055,19768,-21.80073598023504,1.6594746552000288,0.0001,0.0037675267,0.977553503587842,-0.005601522485243038,-0.0008759216907492373,1.043902039527893,0.0048828125,0.2
4.97,1266176,1,-482.5,0,1174,19776,-20.744602907821537,1.1797719387686811,0.0001,0.028820261,0.9837036933749914,-0.0062485115530457325,-0.0028970790626772214,0.031641338020563126,0.012451171875,0.2
4.85,1266688,1,-487.0,0,1142,19784,-19.357557729035616,1.3166256240801886,0.0001,0.026845342,0.974373722448945,-0.008577955268687099,-0.0037564985768767656,0.08217935264110565,0.010986328125,0.2
4.79,1267200,1,-501.0,0,1188,19792,-18.146848869770764,3.2102986139943823,0.0001,0.011403503,0.8986161947250366,-0.006140894518392059,-0.003486263241939014,0.5464809536933899,0.010009765625,0.2
4.98,1267712,1,-479.5,0,1207,19800,-17.384724142551423,1.1906537133618258,0.0001,0.0026962215,0.9687364473938942,-0.005859879212977481,-0.0017184486641781405,0.9579599499702454,0.006591796875,0.2
4.78,1268224,1,-501.0,0,1192,19808,-18.341776302047073,1.3355025630444288,0.0001,0.029871063,0.9697157293558121,-0.004032374240204889,-0.0031886003089312,0.35225340723991394,0.010009765625,0.2
4.67,1268736,1,-503.5,0,1193,19816,-20.18931930018589,1.7266799053177238,0.0001,0.00230799,0.9617834202945232,-0.005388510128099933,-0.00243102281820029,0.35440054535865784,0.00830078125,0.2
4.74,1269248,1,-508.0,0,1188,19824,-20.557376328073442,1.3496455532149412,0.0001,0.022598233,0.9741647411137819,-0.0038668747548786797,-0.0012611843758350005,0.38957124948501587,0.006591796875,0.2
4.67,1269760,1,-503.5,0,1191,19832,-20.646645640730856,2.728658573818393,0.0001,0.022078408,0.9389178119599819,-0.003579969051411565,-0.004175431720796041,1.3435814380645752,0.00634765625,0.2
4.66,1270272,1,-503.5,0,984,19840,-18.98070588096976,1.885839635913726,0.0001,0.0043028193,0.9314235970377922,-0.0018342741178864405,-0.0012622525864571799,0.3705727458000183,0.000244140625,0.2
4.79,1270784,1,-502.5,0,1183,19848,-17.47896745307371,1.0902235031244345,0.0001,0.0011983118,0.9580006562173367,-0.0025059302528737115,-0.0008388898640987463,0.020224880427122116,0.0029296875,0.2
4.78,1271296,1,-502.5,0,1187,19856,-16.586518574133514,1.7823053141182754,0.0001,0.017666265,0.9257297292351723,-0.005448318966883921,-0.0024154106504283845,0.09399231523275375,0.008056640625,0.2
4.76,1271808,1,-502.5,0,1194,19864,-16.523976818397642,1.1032817661034642,0.0001,0.017866326,0.959832813590765,-0.0029158638642112766,-0.003215847707906505,0.7367075681686401,0.005615234375,0.2
4.84,1272320,1,-484.5,0,1187,19872,-17.193972680829464,1.2888350070861634,0.0001,0.014077559,0.9543646983802319,-0.004763577568506861,-0.0003541530604707077,0.02232937701046467,0.002685546875,0.2
4.83,1272832,1,-506.5,0,983,19880,-18.540310602113603,1.5915992013469804,0.0001,0.037727572,0.9440870620310307,-0.005615313210413392,-0.0003200159771949984,0.2287001758813858,0.009033203125,0.2
4.85,1273344,1,-506.5,0,1198,19888,-19.848222265113144,1.2399214918841608,0.0001,0.043684263,0.9701860379427671,-0.004180187507883618,-0.0010579157387837768,2.3319942951202393,0.007568359375,0.2
