raw/gen/time/iterations,raw/gen/time/fps,raw/gen/time/time_elapsed,raw/gen/rollout/ep_rew_mean,raw/gen/time/total_timesteps,raw/gen/rollout/ep_len_mean,raw/gen/train/loss,raw/gen/train/approx_kl,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/entropy_loss,raw/gen/train/n_updates,raw/gen/train/clip_fraction,raw/gen/train/learning_rate,raw/gen/train/clip_range,raw/gen/train/value_loss,raw/gen/train/explained_variance,raw/gen/train/policy_gradient_loss
1,1667,0,1433.0,312832,45.0,1.412389874458313,0.01675605,-19.52599144399166,-0.15313073893776163,4880,0.04638671875,0.0001,0.2,4.444094960577786,0.7582891881465912,-0.009375667847052682
1,1622,0,1404.5,313344,45.0,0.9298323392868042,0.010571562,-19.634498844221234,-0.17035299661802128,4888,0.046142578125,0.0001,0.2,3.658453905954957,0.8371575623750687,-0.008235240275098477
1,1762,0,1332.0,313856,45.0,1.0724611282348633,0.008609738,-20.863206402640788,-0.1573390433914028,4896,0.03173828125,0.0001,0.2,4.610753819346428,0.8019331842660904,-0.005564853679970838
1,1698,0,1351.5,314368,45.0,1.828079342842102,0.010432615,-22.800194921139628,-0.14750618522521108,4904,0.0390625,0.0001,0.2,6.819337064865977,0.6371555626392365,-0.012212390669446904
1,1791,0,1389.5,314880,45.0,1.0121463537216187,0.008741876,-24.375667103957383,-0.15308536612428725,4912,0.052490234375,0.0001,0.2,2.9707371979020536,0.8004155308008194,-0.01005274248382193
1,1663,0,1436.5,315392,45.0,2.1919384002685547,0.004562345,-25.40005660461262,-0.14491706865374,4920,0.02587890625,0.0001,0.2,5.713326947763562,0.6659742593765259,-0.007031973625998944
1,1658,0,1500.0,315904,45.0,0.581904947757721,0.012697568,-26.654591473415493,-0.14335558988386765,4928,0.036865234375,0.0001,0.2,3.086666672024876,0.7785848379135132,-0.0049862271480378695
1,1871,0,1451.5,316416,45.0,2.4687273502349854,0.006993583,-28.03305450681597,-0.15370218973839656,4936,0.030517578125,0.0001,0.2,4.03092716820538,0.7786743938922882,-0.0043572472932282835
1,1703,0,1419.0,316928,45.0,1.7245534658432007,0.011919969,-30.20456341523677,-0.16403624071972445,4944,0.029052734375,0.0001,0.2,11.162307541817427,0.5258688628673553,-0.007225279512567795
1,1616,0,1383.5,317440,45.0,5.112581729888916,0.0032603247,-32.17380410948768,-0.17743267654441297,4952,0.017578125,0.0001,0.2,11.110530115664005,0.33394181728363037,-0.0057761382922763005
1,1731,0,1374.5,317952,45.0,1.3955782651901245,0.004062183,-33.514765009135004,-0.13696254504611716,4960,0.026123046875,0.0001,0.2,6.804823577404022,0.6196063160896301,-0.006426338153687539
1,1472,0,1398.5,318464,45.0,4.296433448791504,0.010097529,-34.045261976160106,-0.14596374455140904,4968,0.0283203125,0.0001,0.2,9.873890342190862,0.6847557127475739,-0.005219340440817177
1,1573,0,1421.5,318976,45.0,3.8648316860198975,0.012094085,-33.51847870972008,-0.1742578507401049,4976,0.0498046875,0.0001,0.2,9.551505420356989,0.7448095679283142,-0.00968953498522751
1,1854,0,1414.0,319488,45.0,4.302967071533203,0.0043109,-33.15464283216745,-0.218939260172192,4984,0.038818359375,0.0001,0.2,10.223235612735152,0.8101645410060883,-0.004818774359591771
1,1733,0,1317.0,320000,45.0,3.247803211212158,0.0057504363,-33.07707958474755,-0.2838955109473318,4992,0.02294921875,0.0001,0.2,9.285819189622998,0.8110913187265396,-0.005500271276105195
1,1529,0,1320.0,320512,45.0,4.921020984649658,0.0049322452,-33.21620296150446,-0.22855764848645777,5000,0.027099609375,0.0001,0.2,10.441204618662596,0.7148164808750153,-0.00966309344948968
1,1775,0,1332.5,321024,45.0,1.4425933361053467,0.016276445,-31.880750035941603,-0.19379466900136322,5008,0.049072265625,0.0001,0.2,5.3166957926005125,0.8081251829862595,-0.007335465823416598
1,1724,0,1353.5,321536,45.0,2.9071691036224365,0.025604604,-30.56167971752584,-0.302223646780476,5016,0.10205078125,0.0001,0.2,5.276663626078516,0.8054313361644745,-0.011461194015282672
1,1644,0,1369.5,322048,45.0,1.4307892322540283,0.0104725305,-28.71523898985237,-0.2868225732818246,5024,0.0595703125,0.0001,0.2,3.701455159112811,0.8268246054649353,-0.010006097676523495
1,1637,0,1423.5,322560,45.0,2.440525770187378,0.005078807,-27.278860571309924,-0.1989801855525002,5032,0.04443359375,0.0001,0.2,5.629690307192504,0.7742533683776855,-0.008593742051743902
1,1658,0,1360.5,323072,45.0,2.692812919616699,0.0054398007,-26.4554493207857,-0.23570727778133005,5040,0.0341796875,0.0001,0.2,6.417706154286861,0.7152126431465149,-0.00523835946660256
1,1534,0,1408.0,323584,45.0,2.6793136596679688,0.021224452,-26.029499265924095,-0.2820386718958616,5048,0.0625,0.0001,0.2,5.927089883945882,0.6658482253551483,-0.01346299681608798
1,1620,0,1452.0,324096,45.0,0.41049882769584656,0.013533665,-25.153385485596957,-0.2509921173332259,5056,0.0537109375,0.0001,0.2,3.206449895631522,0.8354056477546692,-0.00859998363739578
1,1553,0,1464.0,324608,45.0,2.12636137008667,0.017868105,-24.16148662570864,-0.27577800606377423,5064,0.120849609375,0.0001,0.2,3.454130021855235,0.7822278738021851,-0.006762190481822472
1,1834,0,1427.0,325120,45.0,0.6438822746276855,0.013534324,-23.629901020489633,-0.21793094713939354,5072,0.032470703125,0.0001,0.2,3.212675677612424,0.8083392083644867,-0.006496267240436282
1,1223,0,1474.5,325632,45.0,1.7006703615188599,0.009342149,-23.923407758921385,-0.2976140846731141,5080,0.032958984375,0.0001,0.2,4.33123430237174,0.7519221156835556,-0.00781576589361066
1,1623,0,1527.0,326144,45.0,1.7496702671051025,0.004400933,-23.697162247598172,-0.21320331236347556,5088,0.017578125,0.0001,0.2,3.602312784641981,0.7087414562702179,-0.003945423861296149
1,1685,0,1547.5,326656,45.0,0.8177024722099304,0.03744388,-23.958689637109636,-0.23213291366118938,5096,0.047607421875,0.0001,0.2,3.650070259347558,0.7119452357292175,-0.009160883488220861
1,1632,0,1586.0,327168,45.0,0.6264368891716003,0.01560596,-24.619637424722313,-0.2644958195160143,5104,0.111083984375,0.0001,0.2,2.298128001857549,0.8548443019390106,-0.004651664317862014
1,1647,0,1626.5,327680,45.0,1.2440285682678223,0.022118084,-24.71558873217553,-0.275995085015893,5112,0.097412109375,0.0001,0.2,3.829809163697064,0.8035669773817062,-0.007597850519232452
1,1614,0,1608.0,328192,45.0,0.5396319031715393,0.0062052477,-24.870807718522848,-0.29504019720479846,5120,0.041015625,0.0001,0.2,3.28543697996065,0.8013715595006943,-0.005450877451949054
1,1706,0,1568.0,328704,45.0,3.798882007598877,0.013023343,-25.259379103221,-0.2759402202209458,5128,0.04443359375,0.0001,0.2,8.158223796635866,0.7242365777492523,-0.006420051697205054
1,1603,0,1617.0,329216,45.0,1.0974969863891602,0.013959957,-25.126028343476356,-0.2997303018346429,5136,0.040771484375,0.0001,0.2,4.375889350660145,0.8012864887714386,-0.009392882220708998
1,1527,0,1623.0,329728,45.0,2.0321829319000244,0.009521309,-24.28331404827535,-0.2749680515844375,5144,0.1064453125,0.0001,0.2,3.483949963003397,0.8576646596193314,-0.007145320116251241
1,1446,0,1574.0,330240,45.0,0.9886970520019531,0.010506122,-23.036662610135973,-0.24627715558744967,5152,0.091064453125,0.0001,0.2,4.136557805351913,0.8340792953968048,-0.008606066978245508
1,1663,0,1584.5,330752,45.0,3.8645572662353516,0.009151964,-22.06065717291087,-0.35732801514677703,5160,0.048583984375,0.0001,0.2,5.7322723884135485,0.7964620143175125,-0.005528735331608914
1,1629,0,1608.0,331264,45.0,0.9776086807250977,0.010944658,-20.386964412815868,-0.2825299247633666,5168,0.04248046875,0.0001,0.2,3.274951608851552,0.8783254399895668,-0.004758212926390115
1,1472,0,1562.0,331776,45.0,1.0283257961273193,0.010148231,-19.080138835087418,-0.2540496541187167,5176,0.04345703125,0.0001,0.2,4.120159836485982,0.8227885663509369,-0.007013455578999128
1,1559,0,1581.5,332288,45.0,1.7318474054336548,0.016438037,-18.653331533186137,-0.2625126964994706,5184,0.06396484375,0.0001,0.2,5.190524259582162,0.7259182631969452,-0.009927871305990266
1,1638,0,1560.0,332800,45.0,0.9360992908477783,0.0140217375,-17.54876512899995,-0.24436981714097783,5192,0.065185546875,0.0001,0.2,3.158084142021835,0.7565535753965378,-0.006679623929812806
1,1215,0,1582.5,333312,45.0,1.0543769598007202,0.014250148,-16.94347586017102,-0.24179955443833023,5200,0.043212890625,0.0001,0.2,2.6032282635569572,0.8260929882526398,-0.0028140631038695574
1,1551,0,1611.5,333824,45.0,2.7770133018493652,0.007958964,-17.45141294363886,-0.2089069013018161,5208,0.0234375,0.0001,0.2,7.254993017762899,0.5767923593521118,-0.008018067201192025
1,1516,0,1626.0,334336,45.0,0.8767826557159424,0.010560231,-18.343720147423447,-0.2564857954857871,5216,0.093017578125,0.0001,0.2,2.3105275142006576,0.6946746706962585,-0.008253503401647322
1,1882,0,1643.5,334848,45.0,3.038658618927002,0.03627476,-19.68302751187235,-0.2249310500919819,5224,0.06787109375,0.0001,0.2,6.7425885470584035,0.4157158136367798,-0.015153148415265605
1,1725,0,1582.5,335360,45.0,0.49112793803215027,0.0071819634,-21.41062691040337,-0.26609225652646273,5232,0.029052734375,0.0001,0.2,3.6958593418821692,0.5146169662475586,-0.009292248891142663
1,1406,0,1557.0,335872,45.0,1.427517294883728,0.02702041,-22.876793615557254,-0.229886325832922,5240,0.048828125,0.0001,0.2,6.209781579207629,0.5457622110843658,-0.007236842167912982
1,1765,0,1531.0,336384,45.0,1.2482352256774902,0.0062728967,-24.53069266516715,-0.28993505518883467,5248,0.052490234375,0.0001,0.2,4.833074256777763,0.6778514087200165,-0.003990317381976638
1,1517,0,1490.5,336896,45.0,1.5875961780548096,0.014964804,-25.60430159818381,-0.3357359960209578,5256,0.084228515625,0.0001,0.2,6.129167483188212,0.26047223806381226,-0.009378205220855307
1,1762,0,1486.5,337408,45.0,1.361354112625122,0.008675789,-26.304672580584885,-0.27798282785806805,5264,0.0322265625,0.0001,0.2,3.364798375405371,0.7053105235099792,-0.007959711449075257
1,1165,0,1439.5,337920,45.0,0.8453753590583801,0.022055168,-26.80400511417538,-0.34426699683535844,5272,0.184814453125,0.0001,0.2,4.870991227217019,0.7753919661045074,-0.010301048518158495
1,1708,0,1408.0,338432,45.0,1.674798607826233,0.0057146647,-26.291691119857134,-0.3049160559894517,5280,0.099365234375,0.0001,0.2,6.05395903903991,0.7466196417808533,-0.004967629673046758
1,1704,0,1429.0,338944,45.0,1.310113787651062,0.013043276,-26.326436069011688,-0.3558604874415323,5288,0.081298828125,0.0001,0.2,5.093047451227903,0.7958120852708817,-0.005909440958930645
1,1498,0,1435.5,339456,45.0,4.084195137023926,0.013774985,-25.550644455216826,-0.3252665331820026,5296,0.12255859375,0.0001,0.2,5.60724386619404,0.7623331695795059,-0.009606263221940026
1,1762,0,1425.0,339968,45.0,1.1052576303482056,0.028196856,-24.196061518229545,-0.271003452478908,5304,0.059814453125,0.0001,0.2,4.670244660228491,0.7714240103960037,-0.008407498626183951
1,1611,0,1397.5,340480,45.0,1.197519302368164,0.06525126,-23.316816295534373,-0.27380917267873883,5312,0.10791015625,0.0001,0.2,4.996535861864686,0.6918082237243652,-0.01768395776161924
1,1657,0,1485.0,340992,45.0,1.9739785194396973,0.016423512,-21.906432971954345,-0.18924842204432935,5320,0.06396484375,0.0001,0.2,4.5386709198355675,0.6430537104606628,-0.010396239485999104
1,1617,0,1527.5,341504,45.0,1.119432806968689,0.012495083,-20.65284688282758,-0.14880950807128102,5328,0.049072265625,0.0001,0.2,4.260637518018484,0.6043607890605927,-0.008705817597729038
1,1243,0,1558.5,342016,45.0,3.6818578243255615,0.008339888,-20.461754838973285,-0.17827263794606552,5336,0.07568359375,0.0001,0.2,15.73964711651206,0.2945619821548462,-0.013702255520911422
1,1735,0,1603.5,342528,45.0,4.645723342895508,0.005912301,-20.085880530662834,-0.15040532406419516,5344,0.038330078125,0.0001,0.2,11.628959443420172,-0.08757996559143066,-0.009102634809096344
1,1626,0,1559.0,343040,45.0,2.9923763275146484,0.0067165876,-19.599235618524254,-0.16283671068958938,5352,0.049560546875,0.0001,0.2,13.047286465764046,0.07586228847503662,-0.0103228269435931
1,1743,0,1545.5,343552,45.0,5.760852813720703,0.009052884,-19.571265832856298,-0.19619839428924024,5360,0.05712890625,0.0001,0.2,16.064144171774387,0.4368465542793274,-0.013659995544003323
1,1667,0,1530.5,344064,45.0,3.5322303771972656,0.006712868,-19.105850042700766,-0.15405926073435694,5368,0.03173828125,0.0001,0.2,14.664347518235445,0.650501936674118,-0.007203878813015763
1,1836,0,1512.5,344576,45.0,5.104977607727051,0.007364546,-18.994847316779197,-0.16693492693593726,5376,0.045654296875,0.0001,0.2,14.400239508599043,0.346973717212677,-0.008838320365612162
1,1840,0,1503.5,345088,45.0,2.601515769958496,0.005114791,-17.72658459316939,-0.17166969907702878,5384,0.052490234375,0.0001,0.2,8.988429054617882,0.22957825660705566,-0.01185229128896026
1,1910,0,1446.5,345600,45.0,0.8617941737174988,0.014999678,-16.798538637459277,-0.15229536592960358,5392,0.0400390625,0.0001,0.2,5.378560462966561,0.14614272117614746,-0.007210367104562465
1,1967,0,1360.0,346112,45.0,1.0372973680496216,0.0053720665,-15.588494387492538,-0.1667003541951999,5400,0.0390625,0.0001,0.2,3.424912749789655,-0.6764531135559082,-0.0051310958006069995
1,1957,0,1262.5,346624,45.0,0.5186718702316284,0.012190292,-13.815840402953327,-0.1728018921567127,5408,0.047119140625,0.0001,0.2,1.7763293769676238,0.455234169960022,-0.007378626163699664
1,1357,0,1269.0,347136,45.0,0.8528345823287964,0.010765123,-12.381148690916598,-0.16181119566317648,5416,0.04248046875,0.0001,0.2,2.610629953444004,0.6321759819984436,-0.010714888572692871
1,1725,0,1298.0,347648,45.0,2.033306837081909,0.014424257,-11.258519784547389,-0.14792235876666382,5424,0.04345703125,0.0001,0.2,4.741537380963564,0.6508000791072845,-0.013576317385741277
1,1877,0,1207.0,348160,45.0,0.8719731569290161,0.004663355,-10.172444058693946,-0.147290644061286,5432,0.040771484375,0.0001,0.2,5.19557617790997,0.7033651173114777,-0.010194963062531315
1,1757,0,1254.0,348672,45.0,2.4886281490325928,0.0056285057,-9.334852206334471,-0.12770928550162353,5440,0.036865234375,0.0001,0.2,6.659225350245833,0.7858447432518005,-0.010082967452035518
1,1696,0,1225.0,349184,45.0,3.807246685028076,0.0048267148,-8.741497952714562,-0.15620937093626708,5448,0.0439453125,0.0001,0.2,7.89914492238313,0.6989229917526245,-0.011487613548524678
1,1703,0,1263.0,349696,45.0,3.7263309955596924,0.0060591395,-9.302267532274128,-0.1600051767891273,5456,0.03466796875,0.0001,0.2,6.139814614318311,0.6260995268821716,-0.007375311033683829
1,1519,0,1359.0,350208,45.0,1.4818425178527832,0.025239993,-9.979654722847044,-0.14438077923841774,5464,0.037841796875,0.0001,0.2,3.9988962854258716,0.5463871657848358,-0.008841612150717992
1,1729,0,1401.5,350720,45.0,1.3732033967971802,0.0059073195,-11.022324456945062,-0.13735157271730714,5472,0.027587890625,0.0001,0.2,5.652030839584768,0.23102480173110962,-0.006236445220565656
1,1774,0,1429.0,351232,45.0,1.0302019119262695,0.009781625,-12.37691377006471,-0.12958058121148497,5480,0.04541015625,0.0001,0.2,5.181009807623923,-0.23709940910339355,-0.014098392752202926
1,1724,0,1403.5,351744,45.0,1.1316090822219849,0.007021071,-13.308150285966695,-0.11592167633352801,5488,0.03955078125,0.0001,0.2,6.010799428448081,0.3194684386253357,-0.012738369568978669
1,1623,0,1403.0,352256,45.0,2.508265733718872,0.010551985,-14.102243729829787,-0.14026596753683407,5496,0.05322265625,0.0001,0.2,4.187366000376642,0.19619405269622803,-0.012510543383541517
1,1723,0,1457.5,352768,45.0,1.4416658878326416,0.011681362,-14.551660474501551,-0.13536663408740424,5504,0.047119140625,0.0001,0.2,5.897758130915463,0.24504142999649048,-0.010036941643193131
1,1796,0,1471.5,353280,45.0,1.1462631225585938,0.007635763,-14.615392992384733,-0.1505144378170371,5512,0.04736328125,0.0001,0.2,3.2447181325405836,0.32875972986221313,-0.010651616008544806
1,1728,0,1474.0,353792,45.0,0.9805210828781128,0.031549178,-14.06097942199558,-0.14367844158550724,5520,0.0556640625,0.0001,0.2,2.6157553270459175,-0.13689208030700684,-0.014312020761281019
1,1767,0,1420.0,354304,45.0,0.5116780996322632,0.01305556,-13.161988803707063,-0.2115469689015299,5528,0.055419921875,0.0001,0.2,2.4444099217653275,-0.5611183643341064,-0.00660246450570412
1,1882,0,1299.5,354816,45.0,0.6466899514198303,0.0102706,-12.166510001346468,-0.17598820955026895,5536,0.049072265625,0.0001,0.2,1.6396599588915706,0.47370320558547974,-0.011056018927774858
1,1791,0,1292.5,355328,45.0,0.10616075992584229,0.012003403,-10.642345100902022,-0.1606832286925055,5544,0.0517578125,0.0001,0.2,1.842274434166029,0.6731882095336914,-0.007646717640454881
1,1847,0,1315.0,355840,45.0,0.3105718195438385,0.015796572,-8.687327501438558,-0.14528934506233782,5552,0.046630859375,0.0001,0.2,1.5378345232456923,0.725805401802063,-0.013310685782926157
1,1814,0,1269.5,356352,45.0,0.9676960706710815,0.00797782,-7.122964197807014,-0.12772988685173914,5560,0.045166015625,0.0001,0.2,1.5958735236199573,0.7386679649353027,-0.01181854020251194
1,1865,0,1173.0,356864,45.0,0.26706886291503906,0.006647678,-6.261922551989556,-0.13856550768832676,5568,0.0537109375,0.0001,0.2,1.6848958587506786,0.6898835897445679,-0.010883855204156134
1,1814,0,1120.0,357376,45.0,2.3280935287475586,0.0138655845,-5.597984172552824,-0.13519319033366628,5576,0.044677734375,0.0001,0.2,2.6180842304602265,0.6431725919246674,-0.009781396402104292
1,1885,0,1114.0,357888,45.0,0.27021148800849915,0.014987256,-5.57060748487711,-0.10637143786880188,5584,0.035888671875,0.0001,0.2,2.0693935931194574,0.7565483748912811,-0.007471963719581254
1,1908,0,1058.0,358400,45.0,0.469356507062912,0.0062143942,-5.5586539549380545,-0.0826807537523564,5592,0.026123046875,0.0001,0.2,2.5032906010746956,0.6878989040851593,-0.008643860048323404
1,1900,0,1098.0,358912,45.0,0.6919697523117065,0.012620848,-6.255597364120185,-0.0785229412431363,5600,0.033203125,0.0001,0.2,2.378101478330791,0.739764928817749,-0.008033681093365885
1,1577,0,1125.5,359424,45.0,0.3577633798122406,0.0038478235,-6.999462627284228,-0.06730477287783287,5608,0.014892578125,0.0001,0.2,2.314000701997429,0.6958861649036407,-0.005299811506120022
1,1851,0,1083.5,359936,45.0,1.091357707977295,0.017278126,-8.232955067940056,-0.14987185364589095,5616,0.06640625,0.0001,0.2,5.640358733944595,0.2754596471786499,-0.012076328421244398
1,1867,0,1083.5,360448,45.0,1.0530471801757812,0.0108026415,-9.513609926477075,-0.09633369883522391,5624,0.03759765625,0.0001,0.2,3.3119236901402473,0.3953295946121216,-0.011399121071008267
1,1266,0,1146.5,360960,45.0,0.769801676273346,0.020113505,-10.662001045010983,-0.11581238970393315,5632,0.043701171875,0.0001,0.2,2.1645554448477924,0.49350351095199585,-0.012134849013818894
1,1444,0,1217.0,361472,45.0,0.5893031358718872,0.0066073816,-11.538109904490412,-0.1205685263266787,5640,0.035888671875,0.0001,0.2,1.8313087355345488,0.5146614611148834,-0.007846697284549009
1,1663,0,1277.5,361984,45.0,0.7019817233085632,0.011709617,-12.804007135145365,-0.10875811862933915,5648,0.041015625,0.0001,0.2,2.616505336482078,0.33235257863998413,-0.012420350147294812
1,1713,0,1335.5,362496,45.0,0.7100311517715454,0.0080786515,-13.723472470641136,-0.14175294878077693,5656,0.0419921875,0.0001,0.2,1.6302918791770935,0.4096718430519104,-0.009740016634168569
1,1536,0,1302.5,363008,45.0,0.5287458896636963,0.011657428,-14.879396644495428,-0.1377235810214188,5664,0.03564453125,0.0001,0.2,2.45580919040367,0.1446913480758667,-0.009404828248079866
1,1732,0,1339.0,363520,45.0,1.1411668062210083,0.01503038,-15.955037907771766,-0.1477883069892414,5672,0.052734375,0.0001,0.2,2.519311720505357,0.4181572198867798,-0.01108202450996032
1,1764,0,1384.0,364032,45.0,0.828794002532959,0.010141043,-16.69288371551782,-0.11386327836953569,5680,0.040283203125,0.0001,0.2,1.5699537978507578,0.3064483404159546,-0.010350339231081307
1,1868,0,1326.5,364544,45.0,1.0127832889556885,0.013863962,-16.763267891071738,-0.11338234524009749,5688,0.053955078125,0.0001,0.2,2.3387240185402334,0.24339157342910767,-0.012147784387707361
1,1440,0,1309.0,365056,45.0,2.7418549060821533,0.0047230157,-17.38315791781992,-0.1343351977702696,5696,0.033203125,0.0001,0.2,5.960398873314261,0.2518170475959778,-0.010086377027619164
1,1811,0,1274.0,365568,45.0,1.136542558670044,0.0067843846,-17.678055083230138,-0.11743235736503266,5704,0.044189453125,0.0001,0.2,3.8375458635855466,0.24545818567276,-0.01000978011143161
1,1671,0,1258.0,366080,45.0,0.6035385131835938,0.006569209,-17.45797583412379,-0.10385079204570502,5712,0.029541015625,0.0001,0.2,1.606844478752464,0.34134751558303833,-0.007209095361758955
1,1662,0,1238.5,366592,45.0,1.2710545063018799,0.014352759,-17.31955504167825,-0.1391489819798153,5720,0.052001953125,0.0001,0.2,3.534378067124635,0.2570036053657532,-0.014759111771127209
1,1892,0,1151.5,367104,45.0,2.9527809619903564,0.016140833,-16.725847190022467,-0.13394562338362448,5728,0.04931640625,0.0001,0.2,3.4384852764196694,0.3950583338737488,-0.010291831385984551
1,1806,0,1162.0,367616,45.0,1.27546226978302,0.01433021,-16.22847448974848,-0.11221931895124726,5736,0.06103515625,0.0001,0.2,1.9432996541727334,-0.17633259296417236,-0.013093848017888376
1,1631,0,1124.5,368128,45.0,1.1613752841949463,0.0046443474,-15.526101658418774,-0.11712649262335617,5744,0.029296875,0.0001,0.2,5.675412589684129,0.42351818084716797,-0.009746740142873023
1,2007,0,1109.0,368640,45.0,1.357197642326355,0.00902421,-15.103067936711014,-0.10377021193562541,5752,0.037841796875,0.0001,0.2,2.6631743758916855,-0.2779883146286011,-0.009175470906484406
1,1618,0,1250.5,369152,45.0,0.2973814606666565,0.007462779,-14.647002834789454,-0.10121984721627086,5760,0.04296875,0.0001,0.2,2.084024441661313,0.31070125102996826,-0.009295711592130829
1,1278,0,1290.0,369664,45.0,0.47869229316711426,0.008941837,-13.45684209831059,-0.1134895877330564,5768,0.03564453125,0.0001,0.2,1.6434185531688854,0.3784269690513611,-0.006336101665510796
1,1732,0,1369.0,370176,45.0,1.5505030155181885,0.01264824,-12.758876811936497,-0.131747620733222,5776,0.04296875,0.0001,0.2,2.8991507063619792,0.5591749250888824,-0.009404686483321711
1,1733,0,1373.5,370688,45.0,1.0502674579620361,0.006296873,-12.290899184383452,-0.11678443526034243,5784,0.03759765625,0.0001,0.2,2.457067755050957,0.4819992780685425,-0.008367356458620634
1,1669,0,1401.0,371200,45.0,1.9707748889923096,0.0062314933,-12.196157980039716,-0.16201432090019807,5792,0.049560546875,0.0001,0.2,4.567509940825403,0.49177706241607666,-0.011951222899369895
1,1892,0,1429.0,371712,45.0,1.0603303909301758,0.0075292583,-12.076501067988575,-0.11993141353013925,5800,0.043212890625,0.0001,0.2,3.848658837378025,0.4553683400154114,-0.011742910073735402
1,1803,0,1459.0,372224,45.0,0.8692534565925598,0.007702239,-12.068706284500658,-0.08225135390239302,5808,0.027587890625,0.0001,0.2,3.7734344294294715,0.14125794172286987,-0.009113726227951702
1,1821,0,1440.0,372736,45.0,1.4392244815826416,0.0030338257,-12.24455561771989,-0.11277699997299351,5816,0.023681640625,0.0001,0.2,4.394721954129636,0.25693410634994507,-0.00792261142123607
1,1944,0,1433.5,373248,45.0,0.8966397047042847,0.004364762,-12.46185758087784,-0.10040233947802335,5824,0.036865234375,0.0001,0.2,3.44490152457729,0.4165527820587158,-0.010484010032087099
1,1511,0,1278.0,373760,45.0,1.3184700012207031,0.018541005,-12.837412150837482,-0.08587251479912084,5832,0.0244140625,0.0001,0.2,2.142297266749665,-0.012474894523620605,-0.01115258394565899
1,1796,0,1240.0,374272,45.0,1.4197232723236084,0.00766454,-13.538237661905587,-0.09808986136340536,5840,0.028564453125,0.0001,0.2,3.0983218867331743,-0.04156959056854248,-0.008811974672426004
1,1954,0,1162.5,374784,45.0,0.6239538192749023,0.0064306497,-13.979887353405356,-0.13156073543359526,5848,0.0458984375,0.0001,0.2,2.755871495231986,-0.046816468238830566,-0.011170761339599267
1,1856,0,1153.5,375296,45.0,0.35478344559669495,0.0075893574,-14.178587432131172,-0.08272356658562785,5856,0.03759765625,0.0001,0.2,2.327110387850553,-0.11209642887115479,-0.013403128286881838
1,1791,0,1121.5,375808,45.0,0.6509466767311096,0.016394937,-13.864128601327538,-0.09398818285990274,5864,0.041748046875,0.0001,0.2,1.9364203694276512,0.04467540979385376,-0.004936514880682807
1,1714,0,1176.5,376320,45.0,0.9269125461578369,0.006497698,-13.81002172999084,-0.09659058519173414,5872,0.02978515625,0.0001,0.2,2.150072852615267,0.35843944549560547,-0.009857369564997498
1,1810,0,1140.0,376832,45.0,0.31860777735710144,0.013886113,-13.07591351211071,-0.1016547245089896,5880,0.052734375,0.0001,0.2,2.415883322712034,0.14871323108673096,-0.010034847480710596
1,1783,0,1112.5,377344,45.0,0.45408424735069275,0.00817927,-12.349583228230477,-0.12328120472375304,5888,0.039794921875,0.0001,0.2,2.653232960496098,0.2754734754562378,-0.011846639114082791
1,1910,0,1165.0,377856,45.0,0.9139939546585083,0.011185453,-11.821877824924886,-0.12114614475285634,5896,0.032958984375,0.0001,0.2,2.6092682890594006,0.5985228419303894,-0.009725469262775732
1,1836,0,1154.0,378368,45.0,0.5016843676567078,0.0031811525,-10.803555477783084,-0.0917908908741083,5904,0.0185546875,0.0001,0.2,2.3955051044467837,0.26547372341156006,-0.007489065261324868
1,1404,0,1145.5,378880,45.0,0.6107865571975708,0.0098877195,-9.964464912079274,-0.10656706333975308,5912,0.0263671875,0.0001,0.2,1.7163620707578957,0.5256515741348267,-0.0070091191155370325
1,1813,0,1100.0,379392,45.0,1.5008376836776733,0.008545759,-8.965678361728788,-0.12063905343529768,5920,0.031982421875,0.0001,0.2,2.1662339898757637,0.5281344652175903,-0.007215621903014835
1,1866,0,1051.5,379904,45.0,0.5860608816146851,0.016236547,-8.593883508890867,-0.1420034216134809,5928,0.046875,0.0001,0.2,3.413475332316011,0.21351909637451172,-0.008161881116393488
1,1936,0,1003.0,380416,45.0,1.2789815664291382,0.011621676,-7.734922005608678,-0.15434782591182739,5936,0.03662109375,0.0001,0.2,2.517466188641265,0.29482656717300415,-0.010170352921704762
1,1669,0,948.0,380928,45.0,0.8017498850822449,0.0024323894,-7.54583711951971,-0.16502048244001344,5944,0.027587890625,0.0001,0.2,3.1554759507998824,0.31559449434280396,-0.00503595180271077
1,1884,0,982.0,381440,45.0,1.3702460527420044,0.011521678,-7.72454074319452,-0.17870949354255572,5952,0.05419921875,0.0001,0.2,3.9830833598971367,0.3120471239089966,-0.012391377422318328
1,1819,0,926.5,381952,45.0,0.5710421204566956,0.044412814,-7.710408875718713,-0.2676665282342583,5960,0.148193359375,0.0001,0.2,3.0222984761931,0.443082332611084,-0.012425152810465079
1,1786,0,992.5,382464,45.0,1.2466216087341309,0.0065247435,-8.008553556203843,-0.2877199634676799,5968,0.03564453125,0.0001,0.2,3.3169522150419652,0.3770632743835449,-0.007335372552915942
1,1764,0,1011.0,382976,45.0,1.1223608255386353,0.019082375,-8.202315850630402,-0.30379731790162623,5976,0.067138671875,0.0001,0.2,3.7812083400785923,0.3544333577156067,-0.006615254926146008
