raw/gen/time/total_timesteps,raw/gen/time/fps,raw/gen/rollout/ep_rew_mean,raw/gen/time/time_elapsed,raw/gen/time/iterations,raw/gen/rollout/ep_len_mean,raw/gen/train/loss,raw/gen/train/learning_rate,raw/gen/train/n_updates,raw/gen/train/policy_gradient_loss,raw/gen/train/entropy_loss,raw/gen/train/value_loss,raw/gen/train/explained_variance,raw/gen/train/clip_range,raw/gen/train/approx_kl,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/clip_fraction
617472,2026,1160.5,0,1,45.0,0.25490179657936096,0.0001,9640,-0.007008406861132244,-0.02657314477255568,2.8071651339996606,0.6891360282897949,0.2,0.006920486,-11.439461799412966,0.018310546875
617984,1885,1149.5,0,1,45.0,0.06754254549741745,0.0001,9648,-0.006796544344979338,-0.03480318326182896,1.6872355898376554,0.6661528050899506,0.2,0.016316049,-11.858168373256921,0.023681640625
618496,1919,1150.0,0,1,45.0,0.27841779589653015,0.0001,9656,-0.004176933132839622,-0.027480067972646793,1.8676763030234724,0.7604185789823532,0.2,0.002802615,-12.115789616107941,0.011474609375
619008,1447,1145.5,0,1,45.0,0.25415655970573425,0.0001,9664,-0.007960929717228282,-0.03918318014621036,2.3240578677505255,0.6246522963047028,0.2,0.0048401654,-12.235329378694296,0.020751953125
619520,2004,1186.0,0,1,45.0,0.5517680644989014,0.0001,9672,-0.004882222412561532,-0.03788482783056679,2.416437035193667,0.697534590959549,0.2,0.008164075,-12.59831637173891,0.02392578125
620032,1690,1166.5,0,1,45.0,0.1664378046989441,0.0001,9680,-0.0032172650207940023,-0.033443248095863964,1.0610637156059965,0.7243748605251312,0.2,0.0054688947,-12.733223479911684,0.014892578125
620544,2064,1145.0,0,1,45.0,0.5836119055747986,0.0001,9688,-0.0051984553647344,-0.04183489810384344,2.191815431928262,0.7206696271896362,0.2,0.0054301713,-13.000134067386389,0.01611328125
621056,1949,1101.5,0,1,45.0,0.08782295882701874,0.0001,9696,-0.005564739374676719,-0.03193956688483013,1.0757408452336676,0.6817076206207275,0.2,0.00775018,-12.89003706842661,0.019775390625
621568,1996,1100.5,0,1,45.0,0.2084210067987442,0.0001,9704,-0.006761923636076972,-0.04496641484365682,1.7949772470165044,0.6909285485744476,0.2,0.00394029,-12.695508192628623,0.02490234375
622080,1855,1141.0,0,1,45.0,1.6559579372406006,0.0001,9712,-0.004792623196408385,-0.034343771385465516,1.8036871696822345,0.6571519672870636,0.2,0.0033606875,-12.15372816875577,0.018798828125
622592,1976,1140.5,0,1,45.0,0.33732953667640686,0.0001,9720,-0.007094332177075557,-0.03849189078755444,1.5549225616268814,0.6723201870918274,0.2,0.008731385,-11.966221116557717,0.030029296875
623104,1817,1180.5,0,1,45.0,0.17943675816059113,0.0001,9728,-0.006749095155100804,-0.035643335606437176,1.337296496029012,0.4885244369506836,0.2,0.009568229,-11.930778512358666,0.0283203125
623616,1933,1163.0,0,1,45.0,0.527300238609314,0.0001,9736,-0.004565207447740249,-0.041419742150537786,2.080656149191782,0.5462526977062225,0.2,0.0073820087,-11.549434935599566,0.0234375
624128,1455,1178.0,0,1,45.0,0.2615726590156555,0.0001,9744,-0.008131491715175798,-0.03487828173638263,1.5709448423003778,0.5555027425289154,0.2,0.013305499,-11.309414121136069,0.02685546875
624640,1868,1190.5,0,1,45.0,0.21554887294769287,0.0001,9752,-0.0050150590686826035,-0.03637881391478004,1.2806492922827601,0.3014570474624634,0.2,0.007562836,-11.152801064103842,0.02880859375
625152,2227,1204.5,0,1,45.0,0.3968704640865326,0.0001,9760,-0.005327640024916036,-0.025573337999958312,2.0160711684729904,0.40807831287384033,0.2,0.0027634269,-11.453235767558217,0.01220703125
625664,1711,1162.5,0,1,45.0,0.13519102334976196,0.0001,9768,-0.006580078126717126,-0.02041595208720537,0.8730596847599372,0.5965582728385925,0.2,0.014315441,-11.392987577468157,0.01953125
626176,2089,1169.0,0,1,45.0,0.06882721930742264,0.0001,9776,-0.003052090840355959,-0.020506780168943806,0.8954572870861739,0.09046846628189087,0.2,0.012643393,-11.595085238218308,0.0107421875
626688,1855,1160.0,0,1,45.0,0.05911765247583389,0.0001,9784,-0.006555234409461264,-0.03628259730612626,0.9937134337378666,0.6061811447143555,0.2,0.010006636,-11.728543024510145,0.016845703125
627200,1861,1148.0,0,1,45.0,0.06755790114402771,0.0001,9792,-0.02436592782032676,-0.23360504416632466,1.056307525606826,0.6191539466381073,0.2,0.08933699,-11.651576400101185,0.285888671875
627712,1888,1055.0,0,1,45.0,14.442718505859375,0.0001,9800,-0.009680895658675581,-0.43255547364242375,63.044888362288475,0.26090025901794434,0.2,0.014019689,-16.208588891029358,0.143798828125
628224,1944,1064.5,0,1,45.0,22.584943771362305,0.0001,9808,-0.01206603183527477,-0.33353504864498973,69.22022718191147,0.36678898334503174,0.2,0.011353692,-20.639355656206607,0.151611328125
628736,1422,1031.5,0,1,45.0,11.217137336730957,0.0001,9816,-0.006568326476553921,-0.32219433737918735,47.49296949803829,0.5122456848621368,0.2,0.007231551,-23.7060360981524,0.08056640625
629248,1847,970.0,0,1,45.0,20.588043212890625,0.0001,9824,-0.021655818229191937,-0.2610551071120426,38.107053600251675,0.6341800689697266,0.2,0.015563363,-25.973279745578765,0.1748046875
629760,2280,995.0,0,1,45.0,4.621243953704834,0.0001,9832,-0.01792096020290046,-0.18468119716271758,16.180063400417566,0.7246281504631042,0.2,0.045912877,-27.683730089664458,0.13037109375
630272,1900,1015.0,0,1,45.0,1.0360735654830933,0.0001,9840,-0.019760667368245777,-0.0875452329928521,7.141447817906737,0.6025206446647644,0.2,0.08431454,-28.513582165539265,0.052978515625
630784,1929,997.0,0,1,45.0,1.2394615411758423,0.0001,9848,-0.004177052916929824,-0.04270203368650982,6.36732470523566,0.6952104866504669,0.2,0.002345692,-28.46823726065457,0.016357421875
631296,1961,990.0,0,1,45.0,1.7887548208236694,0.0001,9856,-0.005427451309515163,-0.047568204790877644,7.341483845375478,0.6650052666664124,0.2,0.003822187,-28.723311017677187,0.017822265625
631808,2107,1008.0,0,1,45.0,3.3834402561187744,0.0001,9864,-0.00430222454451723,-0.040279718938109,4.648156242910773,0.6540734469890594,0.2,0.004165988,-28.2144694891572,0.021484375
632320,1855,1017.0,0,1,45.0,1.1921348571777344,0.0001,9872,-0.005340460760635324,-0.038285490903945174,5.69609740935266,0.3633378744125366,0.2,0.01258701,-23.687306129485368,0.01513671875
632832,1896,1029.5,0,1,45.0,3.2438554763793945,0.0001,9880,-0.004681974874984007,-0.04088556101487484,6.388023220002651,0.6628961563110352,0.2,0.0029757083,-19.87516559779644,0.02392578125
633344,1898,1055.5,0,1,45.0,0.49902984499931335,0.0001,9888,-0.010202855606621597,-0.049062019046687055,3.621798222884536,0.6327932775020599,0.2,0.011671031,-16.82131390273571,0.026123046875
633856,1468,1056.5,0,1,45.0,0.9710932374000549,0.0001,9896,-0.004099244895769516,-0.029534319437516388,3.2137699853628874,0.7660095691680908,0.2,0.0033928573,-13.788752592355014,0.016845703125
634368,2129,1083.5,0,1,45.0,0.5363773703575134,0.0001,9904,-0.006312341756711248,-0.027757005856983596,2.449700237251818,0.7240974605083466,0.2,0.008725667,-12.426376717537641,0.013427734375
634880,1688,1134.5,0,1,45.0,0.37086689472198486,0.0001,9912,-0.00363400667993119,-0.027346541079168674,2.252020607702434,0.6238440871238708,0.2,0.0010757151,-11.285904354006052,0.00927734375
635392,1948,1145.5,0,1,45.0,0.42825764417648315,0.0001,9920,-0.006490811676485464,-0.03898984807165107,1.7417840287089348,0.815737783908844,0.2,0.0071319137,-11.342200987711548,0.0234375
635904,1998,1184.5,0,1,45.0,0.3281269073486328,0.0001,9928,-0.006325474321783986,-0.03887910527555505,1.749387627467513,0.6979691684246063,0.2,0.0070943516,-11.320472519025207,0.023681640625
636416,1960,1114.0,0,1,45.0,0.3000023066997528,0.0001,9936,-0.0041716791747603565,-0.03868929153395584,1.4619215403217822,0.6554053425788879,0.2,0.006798831,-11.431982301697134,0.025634765625
636928,1606,1154.0,0,1,45.0,0.6526691913604736,0.0001,9944,-0.009746996496687643,-0.04324787783843931,4.342438261490315,0.17875158786773682,0.2,0.013774294,-11.851277541816234,0.03076171875
637440,1909,1174.5,0,1,45.0,1.2656320333480835,0.0001,9952,-0.0068050619011046365,-0.047392018321261276,4.485688040964305,0.2561950087547302,0.2,0.0048089796,-12.421399885192514,0.025146484375
637952,1835,1181.0,0,1,45.0,0.17947059869766235,0.0001,9960,-0.00423028717705165,-0.05433719315260532,1.8908059102250263,0.4706608057022095,0.2,0.00441805,-12.973948844373226,0.0263671875
638464,1548,1143.0,0,1,45.0,4.781501770019531,0.0001,9968,-0.0063267449659178965,-0.049580562499613734,7.335971055552363,0.4059957265853882,0.2,0.004721099,-14.069002332612872,0.0263671875
638976,2114,1119.0,0,1,45.0,0.23423241078853607,0.0001,9976,-0.004212870251649292,-0.028540502269606804,2.7254682758357376,0.2914918065071106,0.2,0.0024514266,-14.906867203488947,0.00927734375
639488,1977,1123.5,0,1,45.0,0.12302202731370926,0.0001,9984,-0.0006556424959853757,-0.030612175421993015,1.7964812426362187,0.3758077025413513,0.2,0.0034696907,-15.24531088590622,0.0126953125
640000,1798,1198.5,0,1,45.0,0.2429562360048294,0.0001,9992,-0.005657969224557746,-0.03914624089884455,2.912460143910721,0.5039278566837311,0.2,0.004057479,-15.30439806036651,0.020263671875
640512,2119,1150.0,0,1,45.0,0.15794643759727478,0.0001,10000,-0.003272790458140662,-0.03559514010703424,1.6190389656694606,0.6346546113491058,0.2,0.0053425794,-14.720319149568677,0.015380859375
641024,1964,1164.5,0,1,45.0,0.1570957452058792,0.0001,10008,-0.007054691250232281,-0.03652672594762407,1.834744043298997,0.6232625544071198,0.2,0.0031647033,-14.631895625442267,0.01611328125
641536,1844,1143.5,0,1,45.0,0.42384836077690125,0.0001,10016,-0.007960298800753662,-0.05826852208701894,2.671427698340267,0.5005824267864227,0.2,0.0043583377,-13.824504064768552,0.029052734375
642048,2059,1092.5,0,1,45.0,1.0530697107315063,0.0001,10024,-0.006449215936299879,-0.04806302914948901,3.342787444591522,0.4287663698196411,0.2,0.009622293,-13.491063117980957,0.031494140625
642560,1764,1113.5,0,1,45.0,0.24593864381313324,0.0001,10032,-0.004852182190006715,-0.04403971612555324,1.9627849403768778,0.592443585395813,0.2,0.0044095316,-13.167125294208526,0.02294921875
643072,1585,1137.0,0,1,45.0,0.30440714955329895,0.0001,10040,-0.014497628610115498,-0.07041132861195365,11.742271831259131,0.4486997127532959,0.2,0.0054012234,-12.33870054848492,0.03955078125
643584,2114,1167.5,0,1,45.0,0.16155746579170227,0.0001,10048,-0.0028716926608467475,-0.015579377812173334,1.130348682985641,0.48482346534729004,0.2,0.00021770585,-11.916484155356883,0.0029296875
644096,2186,1128.0,0,1,45.0,0.25079992413520813,0.0001,10056,-0.0038406602543545887,-0.027441575461125467,1.2245196747826412,0.6399855613708496,0.2,0.007281183,-11.871472067907453,0.014892578125
644608,1862,1080.5,0,1,45.0,0.14984476566314697,0.0001,10064,-0.004611772386851953,-0.024649526856592274,1.4186082186643034,0.09260308742523193,0.2,0.010982901,-11.820148679465056,0.0166015625
645120,2228,1112.5,0,1,45.0,0.128582164645195,0.0001,10072,-0.007176037845056271,-0.03943081911893387,2.3065520266536623,0.16975396871566772,0.2,0.017793538,-12.46175524868071,0.03271484375
645632,1872,1110.0,0,1,45.0,0.07200558483600616,0.0001,10080,-0.009890903289488051,-0.02565384094214096,0.6938058850355446,0.4557619094848633,0.2,0.0072199386,-12.45535262286663,0.021240234375
646144,1935,1134.0,0,1,45.0,0.15247251093387604,0.0001,10088,-0.005266135409328854,-0.03998761181719601,1.6780976185109466,0.46351146697998047,0.2,0.008696442,-12.833406040146947,0.022705078125
646656,1896,1144.5,0,1,45.0,0.18372584879398346,0.0001,10096,-0.005733522582886508,-0.03191721125767799,1.5505072716623545,0.4829528331756592,0.2,0.006083469,-12.94688679419458,0.016357421875
647168,1793,1163.5,0,1,45.0,0.24900338053703308,0.0001,10104,-0.004015422455267981,-0.050889130325231235,1.648898831102997,0.5810738503932953,0.2,0.007816963,-13.398873951807618,0.023681640625
647680,2275,1138.0,0,1,45.0,0.3508731722831726,0.0001,10112,-0.0021758401562692598,-0.04549403667078877,1.9645860875025392,0.48846864700317383,0.2,0.008223501,-13.067529872059822,0.025390625
648192,1372,1090.5,0,1,45.0,0.03400331735610962,0.0001,10120,-0.00511448445104179,-0.022265256345235684,0.7343186224170495,0.6224919855594635,0.2,0.0021013124,-13.587579379305243,0.01318359375
648704,2038,1138.5,0,1,45.0,0.3505231440067291,0.0001,10128,-0.016202826867811382,-0.038734015070076566,2.148525441007223,0.4146355390548706,0.2,0.045853276,-14.335164439827203,0.049072265625
649216,2003,1112.0,0,1,45.0,0.038636352866888046,0.0001,10136,-0.006856386538856896,-0.029524410871090367,1.1679161912179552,0.488792359828949,0.2,0.0072948704,-14.516582972258329,0.018310546875
649728,1997,1186.0,0,1,45.0,0.06863158941268921,0.0001,10144,-0.0067539689098339295,-0.019270733479061164,1.3870507036917843,0.6055551469326019,0.2,0.019870855,-14.550782719179988,0.0146484375
650240,1772,1190.0,0,1,45.0,0.10019464045763016,0.0001,10152,-0.0043387280238675885,-0.028857868381237495,0.9713073631864972,0.6892938911914825,0.2,0.007803917,-14.098389277756214,0.01806640625
650752,1987,1232.5,0,1,45.0,0.39958611130714417,0.0001,10160,-0.005168860363482963,-0.03503234836716729,1.6926593172829598,0.6914854943752289,0.2,0.013435481,-13.707852165549994,0.01904296875
651264,1865,1200.5,0,1,45.0,0.11616496741771698,0.0001,10168,-0.004899838306300808,-0.03237469631494605,2.163140115328133,0.5361475348472595,0.2,0.0076048225,-13.198131459653377,0.023193359375
651776,1982,1159.0,0,1,45.0,0.24756385385990143,0.0001,10176,-0.004537331886240281,-0.028056118644599337,1.3873030005488545,0.7365731596946716,0.2,0.01235868,-13.02137715883553,0.019287109375
652288,1948,1182.0,0,1,45.0,0.13924220204353333,0.0001,10184,-0.005303791236656252,-0.021455729900480947,1.3435689959442243,0.49976664781570435,0.2,0.009653721,-12.904731163084508,0.013916015625
652800,1356,1217.5,0,1,45.0,0.13088665902614594,0.0001,10192,-0.004737967967230361,-0.01979914879302669,1.4383644829504192,0.3950621485710144,0.2,0.011439975,-12.344558674395085,0.00927734375
653312,1993,1240.5,0,1,45.0,0.11982407420873642,0.0001,10200,-0.0036793211838812567,-0.024661404713697266,1.0875875314231962,0.5846306681632996,0.2,0.012470817,-11.629451000913978,0.0146484375
653824,1754,1232.0,0,1,45.0,0.09888818114995956,0.0001,10208,-0.002983394340844825,-0.030897832173650386,1.088326455297647,0.5498246252536774,0.2,0.007443781,-11.267205525413155,0.01416015625
654336,1966,1217.0,0,1,45.0,0.05937369912862778,0.0001,10216,-0.006299622600636212,-0.02799988299193501,1.0211468818597496,0.7058186531066895,0.2,0.015905682,-10.68908751361072,0.02099609375
654848,1545,1237.0,0,1,45.0,0.06440949440002441,0.0001,10224,-0.008226470316003542,-0.03307915808909456,0.692380804597633,0.6107213497161865,0.2,0.006820806,-10.864359275773168,0.0263671875
655360,2052,1205.0,0,1,45.0,0.15177635848522186,0.0001,10232,-0.005500845669303089,-0.03006356305195368,1.2440482821548358,0.4925098419189453,0.2,0.004254134,-11.185680447220802,0.01611328125
655872,1820,1207.0,0,1,45.0,0.1486893594264984,0.0001,10240,-0.0038820050249341875,-0.03311938269325765,0.976910892262822,0.5630584061145782,0.2,0.0046664337,-11.361066628918051,0.02001953125
656384,1990,1217.5,0,1,45.0,1.0111736059188843,0.0001,10248,-0.009452099693589844,-0.039641370121898944,12.264437132515013,0.23852896690368652,0.2,0.008512915,-12.103943030163645,0.020263671875
656896,2042,1248.0,0,1,45.0,0.045320261269807816,0.0001,10256,-0.002918177444371395,-0.022697210479236674,1.363392625353299,0.1402023434638977,0.2,0.0033158506,-12.23623261258006,0.013427734375
657408,1393,1218.0,0,1,45.0,0.03180624917149544,0.0001,10264,-0.004918023751088185,-0.02363260394304234,0.6179952747479547,0.43030059337615967,0.2,0.0099967085,-12.388217122033238,0.01953125
657920,1734,1246.0,0,1,45.0,0.2038102000951767,0.0001,10272,-0.004676130580264726,-0.030045500096093747,1.0891467961482704,0.5875949561595917,0.2,0.0033748914,-12.40242061175406,0.0185546875
658432,1827,1266.0,0,1,45.0,0.15661267936229706,0.0001,10280,-0.005432325880974531,-0.030393539269425673,1.0989930630312301,0.5594034790992737,0.2,0.002829161,-12.12818847425282,0.0205078125
658944,1884,1266.0,0,1,45.0,0.06947451084852219,0.0001,10288,-0.0068188779514457565,-0.03002226951321063,0.8614306192612275,0.702843189239502,0.2,0.009305765,-12.241434646770358,0.021240234375
659456,1760,1243.0,0,1,45.0,0.06954140216112137,0.0001,10296,-0.005387778153817635,-0.02773884006546723,0.5942154619842768,0.7856167107820511,0.2,0.008036516,-12.005365071296692,0.024169921875
659968,1929,1309.5,0,1,45.0,0.1661234200000763,0.0001,10304,-0.007656139776372584,-0.0274544801995944,1.5141802050638944,0.7245821356773376,0.2,0.015379978,-11.755566373020411,0.023681640625
660480,1808,1307.0,0,1,45.0,0.0689198449254036,0.0001,10312,-0.004390611436974723,-0.02578859165078029,0.9014462287304923,0.7262425124645233,0.2,0.013085197,-11.280646462738513,0.017822265625
660992,2125,1287.0,0,1,45.0,0.18847967684268951,0.0001,10320,-0.007198576735390816,-0.025141360874840757,1.3451472871820442,0.784917801618576,0.2,0.010576571,-10.444025440961122,0.01416015625
661504,2032,1217.5,0,1,45.0,0.2501094341278076,0.0001,10328,-0.005337843173037982,-0.01643282065015228,1.375438165210653,0.6559967994689941,0.2,0.004164771,-10.606745143979788,0.008056640625
662016,2107,1168.0,0,1,45.0,0.09548941999673843,0.0001,10336,-0.0034427680548105855,-0.017960830904485192,1.2066892368602566,0.6402630805969238,0.2,0.0098127825,-10.693488220945001,0.010009765625
662528,1471,1137.0,0,1,45.0,0.12028609216213226,0.0001,10344,-0.0026917070463241544,-0.015602745310388855,0.9318264418980107,0.6706251800060272,0.2,0.010228797,-10.789206295534969,0.0087890625
663040,1828,1161.5,0,1,45.0,0.022403229027986526,0.0001,10352,-0.005103945710288826,-0.018610046618050546,0.5823462198022753,0.7656256854534149,0.2,0.006208988,-11.087406884506345,0.013916015625
663552,1654,1162.5,0,1,45.0,0.48997962474823,0.0001,10360,-0.0058380758491694,-0.0164913912776683,0.8008922840817831,0.5204432308673859,0.2,0.00960111,-11.537305545806884,0.015380859375
664064,1979,1148.5,0,1,45.0,0.08954097330570221,0.0001,10368,-0.002936491149739595,-0.015485907691981993,0.914607269980479,0.7437952756881714,0.2,0.0017302529,-11.78560690164566,0.008544921875
664576,1820,1129.5,0,1,45.0,0.2288098931312561,0.0001,10376,-0.003337712103530066,-0.015612133537615591,0.6793188935844228,0.7351338863372803,0.2,0.0051632565,-11.82102450415492,0.010498046875
665088,1874,1130.5,0,1,45.0,0.08011962473392487,0.0001,10384,-0.0031660584354540333,-0.019621168123194366,0.5910992313292809,0.7490009367465973,0.2,0.0014959218,-12.035877357646823,0.012939453125
665600,2032,1151.5,0,1,45.0,0.2130756676197052,0.0001,10392,-0.00574079424404772,-0.021073222738777986,1.122041583119426,0.7169866859912872,0.2,0.019503362,-11.97249527566135,0.01513671875
666112,1984,1201.0,0,1,45.0,0.2058870643377304,0.0001,10400,-0.0050440469713066705,-0.0168000066487366,0.9411862729757559,0.6848146915435791,0.2,0.008184917,-11.771549003645777,0.013427734375
666624,1925,1243.5,0,1,45.0,0.14448514580726624,0.0001,10408,-0.00462714795867214,-0.020507673965767026,1.2020168482558802,0.7195037603378296,0.2,0.0046697813,-11.638518650457263,0.01025390625
667136,1455,1245.5,0,1,45.0,0.06833124905824661,0.0001,10416,-0.00789121733760112,-0.029164037559894496,1.3000266450690106,0.6274746656417847,0.2,0.010284905,-11.511481526121496,0.026123046875
667648,2061,1197.0,0,1,45.0,0.12748770415782928,0.0001,10424,-0.005487325484864414,-0.017428992010536604,1.41214103566017,0.711866945028305,0.2,0.013984264,-11.606129258275033,0.018310546875
668160,1735,1179.5,0,1,45.0,0.030248258262872696,0.0001,10432,-0.004352128213213291,-0.017834871819104592,0.7099941271007992,0.7236275970935822,0.2,0.0035422638,-11.659844893291593,0.01220703125
668672,1845,1217.0,0,1,45.0,0.05873268097639084,0.0001,10440,-0.0042207296573906206,-0.016369409434446425,0.9671699912869371,0.7796828001737595,0.2,0.002128474,-11.783485985696316,0.011474609375
669184,1927,1177.0,0,1,45.0,0.056439779698848724,0.0001,10448,-0.0029172221838962287,-0.018844176003767643,1.0126831426168792,0.5793310105800629,0.2,0.001047554,-11.98097784422338,0.0078125
669696,1817,1187.0,0,1,45.0,0.13968902826309204,0.0001,10456,-0.004039356812427286,-0.023571798810735345,0.6096648920647567,0.7724415510892868,0.2,0.0049155876,-12.389401640444994,0.014404296875
670208,2147,1144.5,0,1,45.0,2.0788371562957764,0.0001,10464,-0.008633595854917075,-0.03168174126949452,11.714243514463305,0.21622586250305176,0.2,0.02005123,-13.397156424671412,0.01708984375
670720,1866,1123.0,0,1,45.0,1.2042953968048096,0.0001,10472,-0.008854581104969839,-0.02885072013214085,2.183434230973944,0.28047412633895874,0.2,0.004540051,-13.488870079144835,0.02197265625
671232,2107,1073.0,0,1,45.0,0.23551629483699799,0.0001,10480,-0.003144766691548284,-0.015890538665189524,1.1841294778278098,0.6559165418148041,0.2,0.0024062702,-13.2481420750916,0.006103515625
671744,1366,1098.5,0,1,45.0,0.11642353981733322,0.0001,10488,-0.0030853830467094667,-0.0162191439731032,0.8434302300447598,0.5619434714317322,0.2,0.004350501,-12.730751072838903,0.008544921875
672256,1967,1169.5,0,1,45.0,0.07552503794431686,0.0001,10496,-0.004721483241155511,-0.025372835013513395,0.969131605757866,0.6788060069084167,0.2,0.03301563,-11.992170761451126,0.016845703125
672768,1762,1153.5,0,1,45.0,0.11009180545806885,0.0001,10504,-0.0034467767145542894,-0.019059280472902174,0.5353238884999882,0.7756852209568024,0.2,0.0075901356,-11.123661305233837,0.012939453125
673280,1867,1149.5,0,1,45.0,0.0584428533911705,0.0001,10512,-0.004681234844611026,-0.022777744995437388,0.8515026120585389,0.8005009591579437,0.2,0.002973198,-10.829937743246555,0.014892578125
673792,1777,1199.5,0,1,45.0,0.41670531034469604,0.0001,10520,-0.010274366482917685,-0.03119032246286224,2.6450259760022163,0.30184417963027954,0.2,0.007728266,-10.735498118549586,0.022216796875
674304,1863,1203.0,0,1,45.0,0.19833824038505554,0.0001,10528,-0.005400255908170948,-0.024018122579946066,1.597805738565512,0.5455871224403381,0.2,0.011387529,-10.02083647981286,0.014404296875
674816,2206,1240.5,0,1,45.0,1.7491588592529297,0.0001,10536,-0.006746230490534799,-0.02927465190896328,6.035737292375416,0.39228731393814087,0.2,0.012300756,-10.244838691875339,0.021728515625
675328,1791,1204.5,0,1,45.0,0.5413280725479126,0.0001,10544,-0.004181141855951864,-0.02789433743691916,1.4712634931784123,0.14896953105926514,0.2,0.007508872,-10.603645331189036,0.016845703125
675840,1932,1233.5,0,1,45.0,0.06356164067983627,0.0001,10552,-0.0025670897848613095,-0.013788450486572401,0.8299296110053547,0.7327453792095184,0.2,0.0014075155,-11.529949675053357,0.009033203125
676352,1891,1211.5,0,1,45.0,0.03870280832052231,0.0001,10560,-0.0033379422457073815,-0.023712663087280816,0.5866905114671681,0.6147245466709137,0.2,0.01225117,-12.376460978463292,0.016845703125
676864,1508,1227.0,0,1,45.0,0.016708293929696083,0.0001,10568,-0.002707071151235141,-0.02193708913091541,0.6258169172797352,0.6981904208660126,0.2,0.007937897,-13.323668410107494,0.013671875
677376,1868,1250.5,0,1,45.0,0.04455889016389847,0.0001,10576,-0.0047006272070575505,-0.020587654399605526,0.39141760117490776,0.7910502851009369,0.2,0.012751964,-13.673543645963072,0.013427734375
677888,2105,1178.0,0,1,45.0,0.09906944632530212,0.0001,10584,-0.002821971873345319,-0.015467705511582608,0.8573662391863763,0.7247424125671387,0.2,0.004459194,-13.416090860366822,0.01025390625
678400,1812,1141.0,0,1,45.0,0.11826904863119125,0.0001,10592,-0.0022290147535386495,-0.019586877285291848,0.8539801669539884,0.5601705312728882,0.2,0.013506287,-13.185977207422257,0.010009765625
678912,1903,1153.0,0,1,45.0,0.2892809212207794,0.0001,10600,-0.004460664455109509,-0.031374686320305045,2.4382223782595247,0.6946621239185333,0.2,0.0046394924,-12.486245392337441,0.02001953125
679424,1961,1153.0,0,1,45.0,0.31918278336524963,0.0001,10608,-0.004464255434868392,-0.02515781735201017,1.5245395574020222,0.58609738945961,0.2,0.0035443695,-11.422656933590769,0.013671875
679936,2078,1176.0,0,1,45.0,0.3532797694206238,0.0001,10616,-0.007231208284792956,-0.043628355642795213,2.28165416023694,0.5568694770336151,0.2,0.0033083595,-10.589783688783646,0.0234375
680448,1879,1164.0,0,1,45.0,0.0753972977399826,0.0001,10624,-0.007654710056158365,-0.025392400997588993,0.5684018497704528,0.643213152885437,0.2,0.010332777,-9.803875309601427,0.02392578125
680960,1878,1114.0,0,1,45.0,0.10723347961902618,0.0001,10632,-0.00749196027754806,-0.04885393357108114,2.0756484650773928,0.2470484972000122,0.2,0.018986084,-9.71889097943902,0.03369140625
681472,1529,1086.0,0,1,45.0,0.6706255674362183,0.0001,10640,-0.005865896033355966,-0.043263455299893394,3.0201908519957215,-0.14168250560760498,0.2,0.04593726,-10.168500295430421,0.03173828125
681984,1875,1086.0,0,1,45.0,0.19718027114868164,0.0001,10648,-0.0063806945327087305,-0.03693505363298755,1.7205642723711208,0.28353339433670044,0.2,0.013650301,-10.719614766314626,0.0263671875
682496,2064,1083.0,0,1,45.0,0.010981090366840363,0.0001,10656,-0.002811706803186098,-0.026001723344961647,1.2256913256132975,0.5084426701068878,0.2,0.005052826,-11.472099956050515,0.015869140625
683008,1782,1103.5,0,1,45.0,0.7977563738822937,0.0001,10664,-0.009309108572779223,-0.038337177016728674,1.573089958052151,0.542895644903183,0.2,0.010271165,-12.395736791864037,0.0283203125
683520,1986,1155.5,0,1,45.0,0.2322002500295639,0.0001,10672,-0.0037612941159750335,-0.030011561277206056,1.5063334921724163,0.5409835278987885,0.2,0.0031616944,-13.09822093963623,0.016845703125
684032,1956,1184.5,0,1,45.0,0.07665522396564484,0.0001,10680,-0.0027948210699833,-0.020505774724369985,0.8389555086614564,0.5255496203899384,0.2,0.0016075958,-13.358364035561682,0.00830078125
684544,1977,1209.0,0,1,45.0,0.3051761984825134,0.0001,10688,-0.007388732894469285,-0.03227090699965629,1.4740281997947022,0.6623633801937103,0.2,0.011571061,-13.378966626003384,0.023681640625
685056,1839,1228.5,0,1,45.0,0.1506449431180954,0.0001,10696,-0.005634540615574224,-0.027801646232546773,1.1482750927098095,0.6794020235538483,0.2,0.00831867,-13.20518823016435,0.01904296875
685568,1926,1226.5,0,1,45.0,0.2712552547454834,0.0001,10704,-0.003942909101169789,-0.029500850294425618,1.4324279957218096,0.75400610268116,0.2,0.010563062,-12.552118547819555,0.02294921875
686080,1429,1232.5,0,1,45.0,0.3202468156814575,0.0001,10712,-0.007526573041104712,-0.041996637473857845,3.0676810743752867,0.6182000041007996,0.2,0.007506819,-11.909961258023976,0.02392578125
686592,1921,1235.0,0,1,45.0,1.2182493209838867,0.0001,10720,-0.006409818342945073,-0.030758439239434665,2.195413132198155,0.713166743516922,0.2,0.015217972,-11.24232259593904,0.01513671875
687104,1866,1292.5,0,1,45.0,0.22279247641563416,0.0001,10728,-0.007831669739971403,-0.03922967361540941,1.9177339617162943,0.4763173460960388,0.2,0.01216425,-11.140199074745178,0.023681640625
