raw/disc/disc_acc_gen,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_proportion_expert_pred,raw/disc/n_expert,raw/disc/global_step,raw/disc/disc_entropy,raw/disc/disc_loss,raw/disc/disc_acc_expert,raw/disc/disc_acc
0.84765625,256.0,0.5,0.42578125,256.0,812,0.4143581986427307,0.4030191898345947,0.69921875,0.7734375
0.83984375,256.0,0.5,0.3984375,256.0,813,0.4033468961715698,0.4215761423110962,0.63671875,0.73828125
0.859375,256.0,0.5,0.388671875,256.0,814,0.39106065034866333,0.4299294948577881,0.63671875,0.748046875
0.8359375,256.0,0.5,0.400390625,256.0,815,0.3902330696582794,0.42092448472976685,0.63671875,0.736328125
0.84765625,256.0,0.5,0.40625,256.0,816,0.40614184737205505,0.43016302585601807,0.66015625,0.75390625
0.890625,256.0,0.5,0.412109375,256.0,817,0.3837709426879883,0.3897421061992645,0.71484375,0.802734375
0.8046875,256.0,0.5,0.4765625,256.0,818,0.428103506565094,0.4067038297653198,0.7578125,0.78125
0.71484375,256.0,0.5,0.537109375,256.0,819,0.42530471086502075,0.4280749559402466,0.7890625,0.751953125
0.73046875,256.0,0.5,0.55078125,256.0,820,0.42366981506347656,0.39843276143074036,0.83203125,0.78125
0.6953125,256.0,0.5,0.56640625,256.0,821,0.44077086448669434,0.4180070161819458,0.828125,0.76171875
0.68359375,256.0,0.5,0.564453125,256.0,822,0.44012337923049927,0.4608558416366577,0.8125,0.748046875
0.8046875,256.0,0.5,0.451171875,256.0,823,0.4017598628997803,0.4111363887786865,0.70703125,0.755859375
0.86328125,256.0,0.5,0.423828125,256.0,824,0.4112022817134857,0.4149431884288788,0.7109375,0.787109375
0.86328125,256.0,0.5,0.388671875,256.0,825,0.4055052399635315,0.41802144050598145,0.640625,0.751953125
0.90234375,256.0,0.5,0.390625,256.0,826,0.4041682779788971,0.4060046672821045,0.68359375,0.79296875
0.79296875,256.0,0.5,0.4453125,256.0,827,0.4209758937358856,0.4333438277244568,0.68359375,0.73828125
0.8046875,256.0,0.5,0.447265625,256.0,828,0.45238882303237915,0.43135231733322144,0.69921875,0.751953125
0.75,256.0,0.5,0.52734375,256.0,829,0.4178820848464966,0.41179415583610535,0.8046875,0.77734375
0.69921875,256.0,0.5,0.515625,256.0,830,0.44155120849609375,0.451552152633667,0.73046875,0.71484375
0.74609375,256.0,0.5,0.51171875,256.0,831,0.4269949197769165,0.4162965416908264,0.76953125,0.7578125
0.76953125,256.0,0.5,0.5078125,256.0,832,0.38726091384887695,0.3897676467895508,0.78515625,0.77734375
0.71484375,256.0,0.5,0.529296875,256.0,833,0.4284482002258301,0.4212369918823242,0.7734375,0.744140625
0.71875,256.0,0.5,0.5625,256.0,834,0.40834343433380127,0.3990018963813782,0.84375,0.78125
0.80078125,256.0,0.5,0.498046875,256.0,835,0.4234275221824646,0.40394139289855957,0.796875,0.798828125
0.67578125,256.0,0.5,0.5546875,256.0,836,0.45455875992774963,0.44732844829559326,0.78515625,0.73046875
0.796875,256.0,0.5,0.494140625,256.0,837,0.4276748299598694,0.4084324240684509,0.78515625,0.791015625
0.6953125,256.0,0.5,0.5390625,256.0,838,0.4303828775882721,0.4501299262046814,0.7734375,0.734375
0.73046875,256.0,0.5,0.490234375,256.0,839,0.439303457736969,0.47134992480278015,0.7109375,0.720703125
0.765625,256.0,0.5,0.462890625,256.0,840,0.43524521589279175,0.4529871940612793,0.69140625,0.728515625
0.8125,256.0,0.5,0.44140625,256.0,841,0.46415582299232483,0.4401523470878601,0.6953125,0.75390625
0.6875,256.0,0.5,0.544921875,256.0,842,0.4471016228199005,0.4240393042564392,0.77734375,0.732421875
0.69921875,256.0,0.5,0.537109375,256.0,843,0.46874696016311646,0.43144655227661133,0.7734375,0.736328125
0.83203125,256.0,0.5,0.4453125,256.0,844,0.436957448720932,0.4144594073295593,0.72265625,0.77734375
0.8203125,256.0,0.5,0.42578125,256.0,845,0.4673530161380768,0.45101115107536316,0.671875,0.74609375
0.88671875,256.0,0.5,0.384765625,256.0,846,0.45056137442588806,0.41256821155548096,0.65625,0.771484375
0.84375,256.0,0.5,0.41015625,256.0,847,0.44550079107284546,0.4361475706100464,0.6640625,0.75390625
0.88671875,256.0,0.5,0.373046875,256.0,848,0.42633122205734253,0.4095737934112549,0.6328125,0.759765625
0.921875,256.0,0.5,0.330078125,256.0,849,0.38727521896362305,0.41094523668289185,0.58203125,0.751953125
0.87890625,256.0,0.5,0.365234375,256.0,850,0.392631858587265,0.4080755412578583,0.609375,0.744140625
0.86328125,256.0,0.5,0.39453125,256.0,851,0.4313303232192993,0.4328400194644928,0.65234375,0.7578125
0.828125,256.0,0.5,0.4296875,256.0,852,0.44467341899871826,0.4295147955417633,0.6875,0.7578125
0.8671875,256.0,0.5,0.44921875,256.0,853,0.47114044427871704,0.4065563678741455,0.765625,0.81640625
0.73046875,256.0,0.5,0.501953125,256.0,854,0.47857901453971863,0.45214685797691345,0.734375,0.732421875
0.6796875,256.0,0.5,0.541015625,256.0,855,0.46116912364959717,0.44315579533576965,0.76171875,0.720703125
0.73828125,256.0,0.5,0.52734375,256.0,856,0.4260627329349518,0.3906656503677368,0.79296875,0.765625
0.8203125,256.0,0.5,0.44921875,256.0,857,0.4301225244998932,0.4166630506515503,0.71875,0.76953125
0.79296875,256.0,0.5,0.453125,256.0,858,0.4279367923736572,0.41675513982772827,0.69921875,0.74609375
0.77734375,256.0,0.5,0.455078125,256.0,859,0.4275161027908325,0.4356585741043091,0.6875,0.732421875
0.78515625,256.0,0.5,0.466796875,256.0,860,0.40652936697006226,0.4134902358055115,0.71875,0.751953125
0.78515625,256.0,0.5,0.466796875,256.0,861,0.41280344128608704,0.43115660548210144,0.71875,0.751953125
0.7109375,256.0,0.5,0.529296875,256.0,862,0.45727020502090454,0.4501333236694336,0.76953125,0.740234375
0.7734375,256.0,0.5,0.51953125,256.0,863,0.44602900743484497,0.4002480208873749,0.8125,0.79296875
0.7109375,256.0,0.5,0.537109375,256.0,864,0.4242253303527832,0.4085206389427185,0.78515625,0.748046875
0.71484375,256.0,0.5,0.5625,256.0,865,0.4532124996185303,0.41813963651657104,0.83984375,0.77734375
0.7109375,256.0,0.5,0.5390625,256.0,866,0.4462375044822693,0.43118587136268616,0.7890625,0.75
0.7265625,256.0,0.5,0.505859375,256.0,867,0.44740280508995056,0.44438880681991577,0.73828125,0.732421875
0.76171875,256.0,0.5,0.505859375,256.0,868,0.40149611234664917,0.3823450207710266,0.7734375,0.767578125
0.8125,256.0,0.5,0.421875,256.0,869,0.4455226957798004,0.45939671993255615,0.65625,0.734375
0.8828125,256.0,0.5,0.416015625,256.0,870,0.43092814087867737,0.4230011999607086,0.71484375,0.798828125
0.90625,256.0,0.5,0.39453125,256.0,871,0.4450097680091858,0.4035658836364746,0.6953125,0.80078125
0.84375,256.0,0.5,0.396484375,256.0,872,0.4400540590286255,0.42381882667541504,0.63671875,0.740234375
0.84765625,256.0,0.5,0.412109375,256.0,873,0.43290749192237854,0.40213048458099365,0.671875,0.759765625
0.78515625,256.0,0.5,0.484375,256.0,874,0.4287034869194031,0.3924223780632019,0.75390625,0.76953125
0.8203125,256.0,0.5,0.435546875,256.0,875,0.43830206990242004,0.42989176511764526,0.69140625,0.755859375
0.8125,256.0,0.5,0.439453125,256.0,876,0.415468692779541,0.4286433160305023,0.69140625,0.751953125
0.71484375,256.0,0.5,0.482421875,256.0,877,0.4442925453186035,0.4721817672252655,0.6796875,0.697265625
0.6796875,256.0,0.5,0.533203125,256.0,878,0.4550284445285797,0.4439292550086975,0.74609375,0.712890625
0.8359375,256.0,0.5,0.447265625,256.0,879,0.44104865193367004,0.41436928510665894,0.73046875,0.783203125
0.8125,256.0,0.5,0.501953125,256.0,880,0.4263865053653717,0.39250117540359497,0.81640625,0.814453125
0.76953125,256.0,0.5,0.498046875,256.0,881,0.4778016209602356,0.43985265493392944,0.765625,0.767578125
0.7421875,256.0,0.5,0.4765625,256.0,882,0.4716016948223114,0.4662243723869324,0.6953125,0.71875
0.7890625,256.0,0.5,0.4609375,256.0,883,0.4243989586830139,0.43054723739624023,0.7109375,0.75
0.8359375,256.0,0.5,0.439453125,256.0,884,0.400442898273468,0.40836018323898315,0.71484375,0.775390625
0.7109375,256.0,0.5,0.541015625,256.0,885,0.4347583055496216,0.4347292184829712,0.79296875,0.751953125
0.75390625,256.0,0.5,0.51171875,256.0,886,0.42540085315704346,0.40378618240356445,0.77734375,0.765625
0.7421875,256.0,0.5,0.52734375,256.0,887,0.4395851492881775,0.4384673237800598,0.796875,0.76953125
0.75,256.0,0.5,0.544921875,256.0,888,0.4370729923248291,0.39454734325408936,0.83984375,0.794921875
0.6328125,256.0,0.5,0.564453125,256.0,889,0.4750123620033264,0.46812862157821655,0.76171875,0.697265625
0.75390625,256.0,0.5,0.48046875,256.0,890,0.4824233055114746,0.4561215341091156,0.71484375,0.734375
0.70703125,256.0,0.5,0.533203125,256.0,891,0.4724156856536865,0.4711988866329193,0.7734375,0.740234375
0.78515625,256.0,0.5,0.443359375,256.0,892,0.48015695810317993,0.4634530544281006,0.671875,0.728515625
0.87109375,256.0,0.5,0.42578125,256.0,893,0.4573434293270111,0.4082232713699341,0.72265625,0.796875
0.81640625,256.0,0.5,0.392578125,256.0,894,0.46379613876342773,0.46803224086761475,0.6015625,0.708984375
0.87890625,256.0,0.5,0.390625,256.0,895,0.43023020029067993,0.4014034569263458,0.66015625,0.76953125
0.87109375,256.0,0.5,0.3828125,256.0,896,0.4298207759857178,0.4185263514518738,0.63671875,0.75390625
0.8125,256.0,0.5,0.42578125,256.0,897,0.47327807545661926,0.45473477244377136,0.6640625,0.73828125
0.8125,256.0,0.5,0.44921875,256.0,898,0.4538303315639496,0.4128836691379547,0.7109375,0.76171875
0.84765625,256.0,0.5,0.41796875,256.0,899,0.49173519015312195,0.45735710859298706,0.68359375,0.765625
0.68359375,256.0,0.5,0.5390625,256.0,900,0.4961038827896118,0.4571179151535034,0.76171875,0.72265625
0.80078125,256.0,0.5,0.474609375,256.0,901,0.473821759223938,0.4280921220779419,0.75,0.775390625
0.83203125,256.0,0.5,0.416015625,256.0,902,0.4536249041557312,0.44315189123153687,0.6640625,0.748046875
0.76953125,256.0,0.5,0.419921875,256.0,903,0.5081188082695007,0.4715528190135956,0.609375,0.689453125
0.81640625,256.0,0.5,0.42578125,256.0,904,0.46682673692703247,0.44390249252319336,0.66796875,0.7421875
0.8515625,256.0,0.5,0.3828125,256.0,905,0.46355557441711426,0.4668591618537903,0.6171875,0.734375
0.82421875,256.0,0.5,0.408203125,256.0,906,0.5119352340698242,0.46206608414649963,0.640625,0.732421875
0.7578125,256.0,0.5,0.484375,256.0,907,0.49778759479522705,0.4846397042274475,0.7265625,0.7421875
0.74609375,256.0,0.5,0.478515625,256.0,908,0.5292532444000244,0.482584148645401,0.703125,0.724609375
0.7265625,256.0,0.5,0.48046875,256.0,909,0.5295297503471375,0.4919084310531616,0.6875,0.70703125
0.8046875,256.0,0.5,0.439453125,256.0,910,0.4998400807380676,0.4700368046760559,0.68359375,0.744140625
0.8828125,256.0,0.5,0.39453125,256.0,911,0.47259026765823364,0.42907893657684326,0.671875,0.77734375
0.87109375,256.0,0.5,0.376953125,256.0,912,0.47807949781417847,0.4544062912464142,0.625,0.748046875
0.859375,256.0,0.5,0.365234375,256.0,913,0.46734094619750977,0.4491755962371826,0.58984375,0.724609375
0.9140625,256.0,0.5,0.34765625,256.0,914,0.4661298990249634,0.3999697268009186,0.609375,0.76171875
0.828125,256.0,0.5,0.3984375,256.0,915,0.5004605054855347,0.4637787342071533,0.625,0.7265625
0.7734375,256.0,0.5,0.4453125,256.0,916,0.5113885402679443,0.4840102791786194,0.6640625,0.71875
0.8046875,256.0,0.5,0.443359375,256.0,917,0.5044457912445068,0.4512355327606201,0.69140625,0.748046875
0.828125,256.0,0.5,0.427734375,256.0,918,0.5113838911056519,0.4570072889328003,0.68359375,0.755859375
0.7890625,256.0,0.5,0.435546875,256.0,919,0.5263969898223877,0.49167975783348083,0.66015625,0.724609375
0.79296875,256.0,0.5,0.48046875,256.0,920,0.5237740278244019,0.4651927053928375,0.75390625,0.7734375
0.75390625,256.0,0.5,0.443359375,256.0,921,0.5225765705108643,0.5243178009986877,0.640625,0.697265625
0.73046875,256.0,0.5,0.455078125,256.0,922,0.5310248732566833,0.5167054533958435,0.640625,0.685546875
0.6953125,256.0,0.5,0.51171875,256.0,923,0.5490756034851074,0.5418509840965271,0.71875,0.70703125
0.67578125,256.0,0.5,0.53125,256.0,924,0.5658063888549805,0.5289739370346069,0.73828125,0.70703125
0.5390625,256.0,0.5,0.623046875,256.0,925,0.5851242542266846,0.5697649121284485,0.78515625,0.662109375
0.578125,256.0,0.5,0.6015625,256.0,926,0.5828549861907959,0.5650577545166016,0.78125,0.6796875
0.64453125,256.0,0.5,0.521484375,256.0,927,0.5891226530075073,0.5741938352584839,0.6875,0.666015625
0.73828125,256.0,0.5,0.44921875,256.0,928,0.5962643623352051,0.5901023149490356,0.63671875,0.6875
0.62109375,256.0,0.5,0.48828125,256.0,929,0.6019821166992188,0.611258864402771,0.59765625,0.609375
0.6640625,256.0,0.5,0.45703125,256.0,930,0.6132073402404785,0.6340793371200562,0.578125,0.62109375
0.5390625,256.0,0.5,0.5390625,256.0,931,0.6295029520988464,0.658730149269104,0.6171875,0.578125
0.63671875,256.0,0.5,0.541015625,256.0,932,0.6093642711639404,0.5934304594993591,0.71875,0.677734375
0.50390625,256.0,0.5,0.63671875,256.0,933,0.6264649033546448,0.6350771188735962,0.77734375,0.640625
0.4921875,256.0,0.5,0.646484375,256.0,934,0.6348233222961426,0.623603343963623,0.78515625,0.638671875
0.28515625,256.0,0.5,0.775390625,256.0,935,0.6396900415420532,0.6344283223152161,0.8359375,0.560546875
0.41015625,256.0,0.5,0.685546875,256.0,936,0.6313304305076599,0.6629474759101868,0.78125,0.595703125
0.78125,256.0,0.5,0.3359375,256.0,937,0.6407302618026733,0.6310316324234009,0.453125,0.6171875
0.69921875,256.0,0.5,0.388671875,256.0,938,0.6440600156784058,0.6421475410461426,0.4765625,0.587890625
0.6796875,256.0,0.5,0.400390625,256.0,939,0.6492584347724915,0.6671003103256226,0.48046875,0.580078125
0.6953125,256.0,0.5,0.41015625,256.0,940,0.6469441056251526,0.6405028104782104,0.515625,0.60546875
0.609375,256.0,0.5,0.453125,256.0,941,0.6484007835388184,0.6572479009628296,0.515625,0.5625
0.60546875,256.0,0.5,0.455078125,256.0,942,0.6462959051132202,0.6658159494400024,0.515625,0.560546875
0.703125,256.0,0.5,0.3515625,256.0,943,0.6422474980354309,0.6496394276618958,0.40625,0.5546875
0.33203125,256.0,0.5,0.693359375,256.0,944,0.6475223302841187,0.6698468923568726,0.71875,0.525390625
0.40234375,256.0,0.5,0.607421875,256.0,945,0.6539764404296875,0.6960873603820801,0.6171875,0.509765625
0.50390625,256.0,0.5,0.552734375,256.0,946,0.6448020935058594,0.6451637148857117,0.609375,0.556640625
0.35546875,256.0,0.5,0.69140625,256.0,947,0.6553347110748291,0.6773916482925415,0.73828125,0.546875
0.75390625,256.0,0.5,0.3359375,256.0,948,0.6559065580368042,0.6560394763946533,0.42578125,0.58984375
0.76171875,256.0,0.5,0.361328125,256.0,949,0.6506330966949463,0.6767445802688599,0.484375,0.623046875
0.62890625,256.0,0.5,0.484375,256.0,950,0.6398602724075317,0.6627758741378784,0.59765625,0.61328125
0.5546875,256.0,0.5,0.537109375,256.0,951,0.616752028465271,0.66454017162323,0.62890625,0.591796875
0.484375,256.0,0.5,0.548828125,256.0,952,0.6235457062721252,0.6919645071029663,0.58203125,0.533203125
0.55859375,256.0,0.5,0.490234375,256.0,953,0.6442370414733887,0.6884967684745789,0.5390625,0.548828125
0.4765625,256.0,0.5,0.537109375,256.0,954,0.6380435228347778,0.6781275272369385,0.55078125,0.513671875
0.2578125,256.0,0.5,0.7734375,256.0,955,0.6509126424789429,0.6547596454620361,0.8046875,0.53125
0.42578125,256.0,0.5,0.609375,256.0,956,0.6435041427612305,0.6582745909690857,0.64453125,0.53515625
0.40234375,256.0,0.5,0.615234375,256.0,957,0.6529201865196228,0.6738806962966919,0.6328125,0.517578125
0.23828125,256.0,0.5,0.69140625,256.0,958,0.6603070497512817,0.7005386352539062,0.62109375,0.4296875
0.26171875,256.0,0.5,0.78125,256.0,959,0.661067008972168,0.6581244468688965,0.82421875,0.54296875
0.66015625,256.0,0.5,0.439453125,256.0,960,0.656076192855835,0.6796268224716187,0.5390625,0.599609375
0.66015625,256.0,0.5,0.447265625,256.0,961,0.6556980609893799,0.6578540802001953,0.5546875,0.607421875
0.5078125,256.0,0.5,0.54296875,256.0,962,0.6427847146987915,0.7073651552200317,0.59375,0.55078125
0.5234375,256.0,0.5,0.548828125,256.0,963,0.6314709186553955,0.6860733032226562,0.62109375,0.572265625
0.4921875,256.0,0.5,0.56640625,256.0,964,0.634614884853363,0.6894820928573608,0.625,0.55859375
0.4765625,256.0,0.5,0.58984375,256.0,965,0.6167740821838379,0.6528992056846619,0.65625,0.56640625
0.609375,256.0,0.5,0.521484375,256.0,966,0.6357177495956421,0.6387324333190918,0.65234375,0.630859375
0.66796875,256.0,0.5,0.427734375,256.0,967,0.6427775621414185,0.6539775729179382,0.5234375,0.595703125
0.73828125,256.0,0.5,0.390625,256.0,968,0.6319428086280823,0.6360860466957092,0.51953125,0.62890625
0.70703125,256.0,0.5,0.314453125,256.0,969,0.6537598371505737,0.683448076248169,0.3359375,0.521484375
0.85546875,256.0,0.5,0.208984375,256.0,970,0.650239884853363,0.6610254645347595,0.2734375,0.564453125
0.87890625,256.0,0.5,0.2265625,256.0,971,0.649300754070282,0.6518583297729492,0.33203125,0.60546875
0.8671875,256.0,0.5,0.208984375,256.0,972,0.6533219814300537,0.6600877046585083,0.28515625,0.576171875
0.8828125,256.0,0.5,0.25,256.0,973,0.6464219093322754,0.6304327249526978,0.3828125,0.6328125
0.78125,256.0,0.5,0.36328125,256.0,974,0.6436114311218262,0.6278151273727417,0.5078125,0.64453125
0.734375,256.0,0.5,0.416015625,256.0,975,0.6391162872314453,0.6236850619316101,0.56640625,0.650390625
0.67578125,256.0,0.5,0.466796875,256.0,976,0.6054182648658752,0.6462572813034058,0.609375,0.642578125
0.65625,256.0,0.5,0.498046875,256.0,977,0.5857819318771362,0.6194623708724976,0.65234375,0.654296875
0.6015625,256.0,0.5,0.54296875,256.0,978,0.5822731852531433,0.6374119520187378,0.6875,0.64453125
0.5859375,256.0,0.5,0.51953125,256.0,979,0.5696257948875427,0.6990450620651245,0.625,0.60546875
0.4765625,256.0,0.5,0.58203125,256.0,980,0.5887373089790344,0.7152612209320068,0.640625,0.55859375
0.5390625,256.0,0.5,0.546875,256.0,981,0.5960497856140137,0.6686633825302124,0.6328125,0.5859375
0.66015625,256.0,0.5,0.48828125,256.0,982,0.6042540073394775,0.6394140720367432,0.63671875,0.6484375
0.453125,256.0,0.5,0.59375,256.0,983,0.6399719715118408,0.680169403553009,0.640625,0.546875
0.58984375,256.0,0.5,0.505859375,256.0,984,0.6373332738876343,0.6641178131103516,0.6015625,0.595703125
0.69140625,256.0,0.5,0.435546875,256.0,985,0.6392020583152771,0.6446173191070557,0.5625,0.626953125
0.6796875,256.0,0.5,0.3515625,256.0,986,0.6537171602249146,0.658751368522644,0.3828125,0.53125
0.3515625,256.0,0.5,0.630859375,256.0,987,0.634253978729248,0.6690346002578735,0.61328125,0.482421875
0.421875,256.0,0.5,0.580078125,256.0,988,0.6350841522216797,0.646700918674469,0.58203125,0.501953125
0.3515625,256.0,0.5,0.625,256.0,989,0.6369411945343018,0.658897340297699,0.6015625,0.4765625
0.5234375,256.0,0.5,0.53125,256.0,990,0.6425428986549377,0.6546100974082947,0.5859375,0.5546875
0.39453125,256.0,0.5,0.623046875,256.0,991,0.6529968976974487,0.6818896532058716,0.640625,0.517578125
0.32421875,256.0,0.5,0.671875,256.0,992,0.6329229474067688,0.6508366465568542,0.66796875,0.49609375
0.7421875,256.0,0.5,0.32421875,256.0,993,0.6476873159408569,0.6591103672981262,0.390625,0.56640625
0.6875,256.0,0.5,0.396484375,256.0,994,0.6373316049575806,0.6493151187896729,0.48046875,0.583984375
0.65625,256.0,0.5,0.462890625,256.0,995,0.6499229073524475,0.6730557084083557,0.58203125,0.619140625
0.6640625,256.0,0.5,0.48046875,256.0,996,0.6159378290176392,0.6227113604545593,0.625,0.64453125
0.59375,256.0,0.5,0.521484375,256.0,997,0.6205402612686157,0.6504192352294922,0.63671875,0.615234375
0.546875,256.0,0.5,0.552734375,256.0,998,0.6139259338378906,0.6575189232826233,0.65234375,0.599609375
0.609375,256.0,0.5,0.5390625,256.0,999,0.5896421074867249,0.6166112422943115,0.6875,0.6484375
0.49609375,256.0,0.5,0.5625,256.0,1000,0.5965007543563843,0.6873933672904968,0.62109375,0.55859375
0.56640625,256.0,0.5,0.509765625,256.0,1001,0.5973718166351318,0.6718301773071289,0.5859375,0.576171875
0.59375,256.0,0.5,0.48828125,256.0,1002,0.6150504350662231,0.6616584062576294,0.5703125,0.58203125
0.58203125,256.0,0.5,0.50390625,256.0,1003,0.6206780672073364,0.652650773525238,0.58984375,0.5859375
0.640625,256.0,0.5,0.470703125,256.0,1004,0.6221332550048828,0.656631350517273,0.58203125,0.611328125
0.66796875,256.0,0.5,0.41015625,256.0,1005,0.6216629147529602,0.6536943912506104,0.48828125,0.578125
0.8359375,256.0,0.5,0.248046875,256.0,1006,0.6338194608688354,0.6701006293296814,0.33203125,0.583984375
0.86328125,256.0,0.5,0.1875,256.0,1007,0.6309597492218018,0.6608896851539612,0.23828125,0.55078125
0.91796875,256.0,0.5,0.15625,256.0,1008,0.6284114122390747,0.6298336982727051,0.23046875,0.57421875
0.9296875,256.0,0.5,0.115234375,256.0,1009,0.647014319896698,0.6722885370254517,0.16015625,0.544921875
0.9453125,256.0,0.5,0.140625,256.0,1010,0.6257796287536621,0.6442264318466187,0.2265625,0.5859375
0.9375,256.0,0.5,0.115234375,256.0,1011,0.6517682075500488,0.6791553497314453,0.16796875,0.552734375
0.890625,256.0,0.5,0.162109375,256.0,1012,0.6419388055801392,0.649101972579956,0.21484375,0.552734375
0.81640625,256.0,0.5,0.29296875,256.0,1013,0.6323013305664062,0.6219520568847656,0.40234375,0.609375
0.703125,256.0,0.5,0.4375,256.0,1014,0.6328504085540771,0.6299851536750793,0.578125,0.640625
0.5234375,256.0,0.5,0.5546875,256.0,1015,0.6323233246803284,0.6520935297012329,0.6328125,0.578125
0.578125,256.0,0.5,0.54296875,256.0,1016,0.6336020827293396,0.6491917371749878,0.6640625,0.62109375
0.55859375,256.0,0.5,0.556640625,256.0,1017,0.6287350654602051,0.6316237449645996,0.671875,0.615234375
0.4765625,256.0,0.5,0.60546875,256.0,1018,0.6062185168266296,0.6427686810493469,0.6875,0.58203125
0.58203125,256.0,0.5,0.541015625,256.0,1019,0.6158453822135925,0.634711742401123,0.6640625,0.623046875
0.5546875,256.0,0.5,0.57421875,256.0,1020,0.6148330569267273,0.6353687644004822,0.703125,0.62890625
0.55078125,256.0,0.5,0.546875,256.0,1021,0.6181443929672241,0.649203896522522,0.64453125,0.59765625
0.56640625,256.0,0.5,0.521484375,256.0,1022,0.6235466599464417,0.6599636077880859,0.609375,0.587890625
0.5859375,256.0,0.5,0.51171875,256.0,1023,0.6276355385780334,0.6702065467834473,0.609375,0.59765625
0.5,256.0,0.5,0.57421875,256.0,1024,0.6410889625549316,0.6583514213562012,0.6484375,0.57421875
0.5703125,256.0,0.5,0.51171875,256.0,1025,0.6452608108520508,0.6545751094818115,0.59375,0.58203125
0.5234375,256.0,0.5,0.57421875,256.0,1026,0.6467576026916504,0.6741743087768555,0.671875,0.59765625
0.67578125,256.0,0.5,0.44140625,256.0,1027,0.6449803709983826,0.6407406330108643,0.55859375,0.6171875
0.734375,256.0,0.5,0.3671875,256.0,1028,0.6468710899353027,0.6653164625167847,0.46875,0.6015625
0.66796875,256.0,0.5,0.408203125,256.0,1029,0.6576145887374878,0.668649435043335,0.484375,0.576171875
0.765625,256.0,0.5,0.3359375,256.0,1030,0.6503570079803467,0.6562275886535645,0.4375,0.6015625
0.69921875,256.0,0.5,0.365234375,256.0,1031,0.6455298662185669,0.6626837849617004,0.4296875,0.564453125
0.71484375,256.0,0.5,0.37109375,256.0,1032,0.6399834156036377,0.6445074677467346,0.45703125,0.5859375
0.64453125,256.0,0.5,0.380859375,256.0,1033,0.6593931317329407,0.6791796684265137,0.40625,0.525390625
0.765625,256.0,0.5,0.359375,256.0,1034,0.6466752290725708,0.6371282339096069,0.484375,0.625
0.68359375,256.0,0.5,0.3828125,256.0,1035,0.6651596426963806,0.6613219380378723,0.44921875,0.56640625
0.71484375,256.0,0.5,0.384765625,256.0,1036,0.6506695747375488,0.6518266797065735,0.484375,0.599609375
0.640625,256.0,0.5,0.455078125,256.0,1037,0.6530376672744751,0.6556000113487244,0.55078125,0.595703125
0.6640625,256.0,0.5,0.44140625,256.0,1038,0.6435165405273438,0.6595437526702881,0.546875,0.60546875
0.4921875,256.0,0.5,0.59375,256.0,1039,0.6363376379013062,0.6514763236045837,0.6796875,0.5859375
0.58984375,256.0,0.5,0.52734375,256.0,1040,0.6441757082939148,0.6382966041564941,0.64453125,0.6171875
0.5234375,256.0,0.5,0.576171875,256.0,1041,0.6309211850166321,0.649634599685669,0.67578125,0.599609375
0.484375,256.0,0.5,0.572265625,256.0,1042,0.6318289637565613,0.6541464328765869,0.62890625,0.556640625
0.625,256.0,0.5,0.505859375,256.0,1043,0.6311999559402466,0.6428383588790894,0.63671875,0.630859375
0.4296875,256.0,0.5,0.576171875,256.0,1044,0.6410176753997803,0.6922825574874878,0.58203125,0.505859375
0.515625,256.0,0.5,0.54296875,256.0,1045,0.637385368347168,0.662752628326416,0.6015625,0.55859375
0.55859375,256.0,0.5,0.53125,256.0,1046,0.6448595523834229,0.6477972269058228,0.62109375,0.58984375
0.578125,256.0,0.5,0.5,256.0,1047,0.6386462450027466,0.6594136953353882,0.578125,0.578125
0.49609375,256.0,0.5,0.5625,256.0,1048,0.6432411670684814,0.6617136001586914,0.62109375,0.55859375
0.6328125,256.0,0.5,0.48046875,256.0,1049,0.651008129119873,0.6608866453170776,0.59375,0.61328125
0.6796875,256.0,0.5,0.4296875,256.0,1050,0.6589144468307495,0.6498119831085205,0.5390625,0.609375
0.69140625,256.0,0.5,0.416015625,256.0,1051,0.6533114910125732,0.6611343622207642,0.5234375,0.607421875
0.67578125,256.0,0.5,0.392578125,256.0,1052,0.6567475199699402,0.6681029200553894,0.4609375,0.568359375
0.7109375,256.0,0.5,0.388671875,256.0,1053,0.6544476747512817,0.645097017288208,0.48828125,0.599609375
0.6875,256.0,0.5,0.375,256.0,1054,0.6556532382965088,0.6548064351081848,0.4375,0.5625
0.76953125,256.0,0.5,0.37890625,256.0,1055,0.6493387818336487,0.6625396013259888,0.52734375,0.6484375
0.65234375,256.0,0.5,0.447265625,256.0,1056,0.6513822078704834,0.6576747894287109,0.546875,0.599609375
0.546875,256.0,0.5,0.517578125,256.0,1057,0.6451969742774963,0.6539199948310852,0.58203125,0.564453125
0.671875,256.0,0.5,0.455078125,256.0,1058,0.647149920463562,0.6376911401748657,0.58203125,0.626953125
0.546875,256.0,0.5,0.5625,256.0,1059,0.6396631598472595,0.636978268623352,0.671875,0.609375
0.5234375,256.0,0.5,0.5625,256.0,1060,0.6391071081161499,0.6660522818565369,0.6484375,0.5859375
0.54296875,256.0,0.5,0.533203125,256.0,1061,0.6406605243682861,0.6587033271789551,0.609375,0.576171875
0.59375,256.0,0.5,0.505859375,256.0,1062,0.6409938931465149,0.6466364860534668,0.60546875,0.599609375
