mean/disc/n_expert,mean/disc/disc_proportion_expert_pred,mean/gen/train/approx_kl,mean/gen/time/fps,mean/gen/train/n_updates,mean/disc/disc_proportion_expert_true,mean/gen/train/policy_gradient_loss,mean/disc/disc_acc_expert,mean/disc/disc_entropy,mean/gen/time/time_elapsed,mean/gen/train/explained_variance,mean/gen/time/iterations,mean/gen/time/total_timesteps,mean/gen/train/learning_rate,mean/disc/global_step,mean/gen/train/clip_range,mean/gen/train/value_loss,mean/disc/n_generated,mean/gen/train/clip_fraction,mean/disc/disc_acc,mean/gen/train/entropy_loss,mean/gen/rollout/ep_rew_mean,mean/gen/rollout/ep_len_mean,mean/disc/disc_acc_gen,mean/gen/train/loss,mean/disc/disc_loss,mean/gen/rollout/ep_rew_wrapped_mean
256.0,0.51953125,0.004067270550876856,1454.0,11360.0,0.5,-0.005895087822864298,0.76171875,0.4286693334579468,0.0,0.9599129930138588,1.0,727040.0,0.0001,1420.0,0.2,61.348980613052845,256.0,0.02978515625,0.7421875,-0.20400970993796363,715.0,45.0,0.72265625,12.379151344299316,0.4246846139431,-110.86450964579359
256.0,0.53125,0.005490901414304972,1167.0,11368.0,0.5,-0.0014135486162558664,0.80859375,0.3910267949104309,0.0,0.9158162251114845,1.0,727552.0,0.0001,1421.0,0.2,287.8798211812973,256.0,0.027099609375,0.77734375,-0.18385145149659365,737.5,45.0,0.74609375,42.359710693359375,0.4021216034889221,-108.56534578505904
256.0,0.529296875,0.00225530075840652,1391.0,11376.0,0.5,-0.004177000053459778,0.80859375,0.3809663951396942,0.0,0.6951834559440613,1.0,728064.0,0.0001,1422.0,0.2,1165.1286101937294,256.0,0.02392578125,0.779296875,-0.1776696114684455,749.5,45.0,0.75,92.28285217285156,0.3873348832130432,-107.39791186798364
256.0,0.474609375,0.0025545237585902214,1422.0,11384.0,0.5,-0.005716492247302085,0.77734375,0.3830012083053589,0.0,0.9191865548491478,1.0,728576.0,0.0001,1423.0,0.2,347.4300543665886,256.0,0.018310546875,0.802734375,-0.16221278288867325,754.5,45.0,0.828125,122.66390228271484,0.3707828223705292,-106.94967767510563
256.0,0.544921875,0.0011560121783986688,1329.0,11392.0,0.5,-0.0036500522001006175,0.84765625,0.36415767669677734,0.0,0.8535365462303162,1.0,729088.0,0.0001,1424.0,0.2,628.175534248352,256.0,0.013671875,0.802734375,-0.20856899919454008,744.5,45.0,0.7578125,50.132083892822266,0.3631328344345093,-108.15457549490034
256.0,0.49609375,0.0028135478496551514,1437.0,11400.0,0.5,-0.00709111851756461,0.7734375,0.40142226219177246,0.0,0.885589562356472,1.0,729600.0,0.0001,1425.0,0.2,807.995771408081,256.0,0.0283203125,0.77734375,-0.2023544911062345,735.0,45.0,0.78125,68.91789245605469,0.41410738229751587,-108.9890171690844
256.0,0.40625,0.002362883184105158,1216.0,11408.0,0.5,-0.007091490613674978,0.72265625,0.3653666377067566,0.0,0.890687070786953,1.0,730112.0,0.0001,1426.0,0.2,862.0512539744377,256.0,0.01416015625,0.81640625,-0.1643275937240105,726.0,45.0,0.91015625,988.5921020507812,0.3625762462615967,-110.57065594853833
256.0,0.478515625,0.004167373292148113,1414.0,11416.0,0.5,-0.009517180376860779,0.76953125,0.38474106788635254,0.0,0.9253212437033653,1.0,730624.0,0.0001,1427.0,0.2,108.50275446474552,256.0,0.03076171875,0.791015625,-0.24709379172418267,738.5,45.0,0.8125,18.382761001586914,0.35980212688446045,-114.97345099508762
256.0,0.478515625,0.00697755441069603,1398.0,11424.0,0.5,-0.012581429786223453,0.7578125,0.3915942907333374,0.0,0.9247655645012856,1.0,731136.0,0.0001,1428.0,0.2,131.81642983853817,256.0,0.060546875,0.779296875,-0.20833909849170595,736.0,45.0,0.80078125,42.56642532348633,0.390590101480484,-111.69107526287436
256.0,0.490234375,0.0038103684782981873,1421.0,11432.0,0.5,-0.0068326912296470255,0.76953125,0.3941803574562073,0.0,0.9440799467265606,1.0,731648.0,0.0001,1429.0,0.2,86.89130476117134,256.0,0.03076171875,0.779296875,-0.2236769634182565,736.0,45.0,0.7890625,9.671889305114746,0.39013010263442993,-112.73543309058994
256.0,0.521484375,0.0015757017536088824,1386.0,11440.0,0.5,-0.00479298276877671,0.81640625,0.3775910437107086,0.0,0.8361758887767792,1.0,732160.0,0.0001,1430.0,0.2,455.2140731215477,256.0,0.013916015625,0.794921875,-0.18469304963946342,697.0,45.0,0.7734375,129.43699645996094,0.3658338785171509,-113.79201909953728
256.0,0.546875,0.002465231344103813,1501.0,11448.0,0.5,-0.003442346969677601,0.79296875,0.39656949043273926,0.0,0.8340163677930832,1.0,732672.0,0.0001,1431.0,0.2,964.5437443256378,256.0,0.015869140625,0.74609375,-0.1784546061535366,689.0,45.0,0.69921875,212.67263793945312,0.40744829177856445,-114.90460680918768
256.0,0.474609375,0.0011362571967765689,1150.0,11456.0,0.5,-0.005610387353954138,0.75390625,0.40502995252609253,0.0,0.7823234498500824,1.0,733184.0,0.0001,1432.0,0.2,783.5292090177536,256.0,0.015380859375,0.779296875,-0.19621656107483432,671.0,45.0,0.8046875,64.30464935302734,0.3902101218700409,-114.98098927594721
256.0,0.53515625,0.0023003879468888044,1383.0,11464.0,0.5,-0.004008095485914964,0.82421875,0.3717236816883087,0.0,0.8087770342826843,1.0,733696.0,0.0001,1433.0,0.2,653.2008233070374,256.0,0.011474609375,0.7890625,-0.21222031849902123,676.0,45.0,0.75390625,325.8656311035156,0.363527774810791,-116.15316950567066
256.0,0.478515625,0.0020713554695248604,1507.0,11472.0,0.5,-0.005384179050452076,0.77734375,0.3887256979942322,0.0,0.8044644892215729,1.0,734208.0,0.0001,1434.0,0.2,636.2879302501678,256.0,0.01220703125,0.798828125,-0.19284511997830123,677.5,45.0,0.8203125,352.7266845703125,0.36785030364990234,-115.76001776400953
256.0,0.494140625,0.0017777839675545692,1509.0,11480.0,0.5,-0.0067703457789320964,0.7890625,0.36625632643699646,0.0,0.7910349667072296,1.0,734720.0,0.0001,1435.0,0.2,1276.4275668859482,256.0,0.022216796875,0.794921875,-0.1710531270946376,676.0,45.0,0.80078125,184.42724609375,0.36127886176109314,-112.39073683941737
256.0,0.482421875,0.004025885369628668,1450.0,11488.0,0.5,-0.004277779911717516,0.7734375,0.37739571928977966,0.0,0.8772790655493736,1.0,735232.0,0.0001,1436.0,0.2,183.88846796751022,256.0,0.025634765625,0.791015625,-0.23257915902649984,671.5,45.0,0.80859375,53.077423095703125,0.3913379907608032,-111.1146385746263
256.0,0.4921875,0.0017440917436033487,1140.0,11496.0,0.5,-0.003287964398623444,0.76171875,0.3828478455543518,0.0,0.8492188453674316,1.0,735744.0,0.0001,1437.0,0.2,376.51984918117523,256.0,0.0224609375,0.76953125,-0.19005052745342255,664.0,45.0,0.77734375,54.29133605957031,0.39561763405799866,-111.33710779121145
256.0,0.46875,0.0048325033858418465,1486.0,11504.0,0.5,-0.008383153704926372,0.70703125,0.4092384874820709,0.0,0.8511247634887695,1.0,736256.0,0.0001,1438.0,0.2,658.7606148123741,256.0,0.03857421875,0.73828125,-0.2380688433186151,654.5,45.0,0.76953125,56.59406661987305,0.4346168637275696,-112.20681356584653
256.0,0.5234375,0.003088919911533594,1454.0,11512.0,0.5,-0.004620619480192545,0.8125,0.4085180163383484,0.0,0.9238743335008621,1.0,736768.0,0.0001,1439.0,0.2,156.2632727921009,256.0,0.02734375,0.7890625,-0.20429229538422078,661.5,45.0,0.765625,19.45818519592285,0.3954293131828308,-114.05423045834526
256.0,0.5,0.0017317926976829767,1561.0,11520.0,0.5,-0.00460989565908676,0.81640625,0.3578435480594635,0.0,0.7816155105829239,1.0,737280.0,0.0001,1440.0,0.2,1579.956904888153,256.0,0.009033203125,0.81640625,-0.1699224192125257,652.0,45.0,0.81640625,1215.3753662109375,0.3328578472137451,-113.59858493680134
256.0,0.498046875,0.0009085594210773706,1468.0,11528.0,0.5,-0.0036373887269292027,0.74609375,0.40009015798568726,0.0,0.8110114932060242,1.0,737792.0,0.0001,1441.0,0.2,998.8298785686493,256.0,0.00537109375,0.748046875,-0.18756288866279647,645.5,45.0,0.75,623.5159912109375,0.40836167335510254,-115.00583231801167
256.0,0.521484375,0.0010469029657542706,1212.0,11536.0,0.5,-0.0028866934590041637,0.80078125,0.3888573944568634,0.0,0.8025350272655487,1.0,738304.0,0.0001,1442.0,0.2,832.9987897872925,256.0,0.00732421875,0.779296875,-0.17430819815490395,671.0,45.0,0.7578125,100.19072723388672,0.40473395586013794,-114.75031852722168
256.0,0.54296875,0.0030481114517897367,1425.0,11544.0,0.5,-0.008716978722077329,0.8359375,0.3897230327129364,0.0,0.8660310357809067,1.0,738816.0,0.0001,1443.0,0.2,515.8606685698032,256.0,0.034423828125,0.79296875,-0.20628192648291588,668.5,45.0,0.75,58.3264045715332,0.36134281754493713,-115.21410943837836
256.0,0.529296875,0.003362479852512479,1393.0,11552.0,0.5,-0.005810383147036191,0.828125,0.39675140380859375,0.0,0.9288036525249481,1.0,739328.0,0.0001,1444.0,0.2,99.46869076788425,256.0,0.027587890625,0.798828125,-0.18777241063071415,682.0,45.0,0.76953125,19.52619171142578,0.3891952335834503,-114.37612233098596
256.0,0.498046875,0.0023332221899181604,1432.0,11560.0,0.5,-0.0049576671663089655,0.78125,0.3993091881275177,0.0,0.9006097391247749,1.0,739840.0,0.0001,1445.0,0.2,338.05107805132866,256.0,0.0185546875,0.783203125,-0.2211523131118156,683.5,45.0,0.78515625,40.20610427856445,0.38143211603164673,-111.18314623899758
256.0,0.484375,0.002792969811707735,1429.0,11568.0,0.5,-0.004421315152285388,0.76171875,0.3942309617996216,0.0,0.8850421383976936,1.0,740352.0,0.0001,1446.0,0.2,287.9380654990673,256.0,0.021240234375,0.77734375,-0.18302033975487575,677.0,45.0,0.79296875,22.42787742614746,0.3935403823852539,-109.71176471238955
256.0,0.5234375,0.007723376154899597,1173.0,11576.0,0.5,-0.013198263637605123,0.83203125,0.40987345576286316,0.0,0.9230132326483727,1.0,740864.0,0.0001,1447.0,0.2,130.06259424984455,256.0,0.056396484375,0.80859375,-0.21852630231296644,687.5,45.0,0.78515625,57.719764709472656,0.38396817445755005,-109.78660593964159
256.0,0.5078125,0.004426131956279278,1453.0,11584.0,0.5,-0.007492103883123491,0.78515625,0.38524729013442993,0.0,0.9453917033970356,1.0,741376.0,0.0001,1448.0,0.2,102.96016116440296,256.0,0.0302734375,0.77734375,-0.2009710154379718,682.5,45.0,0.76953125,15.087408065795898,0.3690648078918457,-106.29227240744979
256.0,0.5078125,0.0030472283251583576,1500.0,11592.0,0.5,-0.003720644919667393,0.8046875,0.379686176776886,0.0,0.8597851544618607,1.0,741888.0,0.0001,1449.0,0.2,410.8815706670284,256.0,0.02587890625,0.796875,-0.20170815516030416,692.5,45.0,0.7890625,181.22824096679688,0.36428171396255493,-106.55836331995204
256.0,0.478515625,0.0010916288010776043,1413.0,11600.0,0.5,-0.005451146942505147,0.72265625,0.4020106792449951,0.0,0.7385883033275604,1.0,742400.0,0.0001,1450.0,0.2,951.0429933071136,256.0,0.01025390625,0.744140625,-0.19181667448719963,695.0,45.0,0.765625,213.9495391845703,0.42644497752189636,-104.75481423042714
256.0,0.470703125,0.0011453006882220507,1472.0,11608.0,0.5,-0.002854383161320584,0.79296875,0.3755696415901184,0.0,0.8329171240329742,1.0,742912.0,0.0001,1451.0,0.2,1222.628651380539,256.0,0.007080078125,0.822265625,-0.1527525269484613,682.0,45.0,0.8515625,732.8892822265625,0.36058107018470764,-103.14738785624505
256.0,0.44921875,0.004024379886686802,1177.0,11616.0,0.5,-0.005860947512701387,0.73046875,0.38745221495628357,0.0,0.8390503525733948,1.0,743424.0,0.0001,1452.0,0.2,587.0645474791527,256.0,0.032958984375,0.78125,-0.19440519978525117,678.0,45.0,0.83203125,50.36028289794922,0.39182624220848083,-106.21945966765284
256.0,0.474609375,0.003923398442566395,1312.0,11624.0,0.5,-0.00698644517979119,0.8046875,0.3672586679458618,0.0,0.9052622988820076,1.0,743936.0,0.0001,1453.0,0.2,134.70062552392483,256.0,0.02880859375,0.830078125,-0.20099148742156103,678.0,45.0,0.85546875,54.397918701171875,0.33274662494659424,-108.43264558762311
256.0,0.49609375,0.0040051816031336784,1473.0,11632.0,0.5,-0.007287432614248246,0.828125,0.40033790469169617,0.0,0.8563904613256454,1.0,744448.0,0.0001,1454.0,0.2,433.2798824906349,256.0,0.03173828125,0.83203125,-0.186025150178466,678.0,45.0,0.8359375,87.54695892333984,0.3716903626918793,-109.16673743344843
256.0,0.470703125,0.0040590800344944,1405.0,11640.0,0.5,-0.00610516897540947,0.77734375,0.35370784997940063,0.0,0.9194733127951622,1.0,744960.0,0.0001,1455.0,0.2,123.08260206878185,256.0,0.0302734375,0.806640625,-0.19333325128536671,680.5,45.0,0.8359375,14.849202156066895,0.346628874540329,-109.7695102171786
256.0,0.4609375,0.0024866117164492607,1401.0,11648.0,0.5,-0.00484736351063475,0.74609375,0.3744845986366272,0.0,0.8684999495744705,1.0,745472.0,0.0001,1456.0,0.2,631.3899700641632,256.0,0.019287109375,0.78515625,-0.17737906239926815,685.0,45.0,0.82421875,230.20777893066406,0.37615516781806946,-110.91428307047114
256.0,0.533203125,0.0049499208107590675,1138.0,11656.0,0.5,-0.008788693790847901,0.81640625,0.39185261726379395,0.0,0.8973748981952667,1.0,745984.0,0.0001,1457.0,0.2,255.6050607562065,256.0,0.04833984375,0.783203125,-0.1849805367528461,690.0,45.0,0.75,27.26652717590332,0.39480382204055786,-113.40996019249782
256.0,0.505859375,0.0017873260658234358,1546.0,11664.0,0.5,-0.006806657580455067,0.8125,0.3636224567890167,0.0,0.8346375077962875,1.0,746496.0,0.0001,1458.0,0.2,1506.743315935135,256.0,0.01220703125,0.806640625,-0.19108569127274677,671.0,45.0,0.80078125,160.93470764160156,0.35784825682640076,-112.81909083994105
256.0,0.541015625,0.004082398023456335,1610.0,11672.0,0.5,-0.009885593070066534,0.84765625,0.3755652904510498,0.0,0.7713096439838409,1.0,747008.0,0.0001,1459.0,0.2,2195.1262489557266,256.0,0.030029296875,0.806640625,-0.181900282332208,633.0,45.0,0.765625,309.65478515625,0.38965755701065063,-117.61799939753487
256.0,0.517578125,0.002006642986088991,1407.0,11680.0,0.5,-0.005759793752076803,0.79296875,0.4070661664009094,0.0,0.6267027854919434,1.0,747520.0,0.0001,1460.0,0.2,519.1847229003906,256.0,0.011962890625,0.775390625,-0.18267027189722285,647.0,45.0,0.7578125,92.52127838134766,0.3912642300128937,-122.59156693367288
256.0,0.529296875,0.00267611863091588,1473.0,11688.0,0.5,-0.0030989760598458815,0.82421875,0.415933758020401,0.0,0.8907491192221642,1.0,748032.0,0.0001,1461.0,0.2,402.55130302906036,256.0,0.014892578125,0.794921875,-0.18158827326260507,651.0,45.0,0.765625,284.6953125,0.3846614360809326,-119.42635100394487
256.0,0.52734375,0.0061568571254611015,1292.0,11696.0,0.5,-0.004365561220765812,0.8359375,0.3790484666824341,0.0,0.8808601647615433,1.0,748544.0,0.0001,1462.0,0.2,378.98016807436943,256.0,0.04248046875,0.80859375,-0.23454292438691482,648.5,45.0,0.78125,48.833370208740234,0.3669578731060028,-117.88846323609351
256.0,0.544921875,0.0032965890131890774,1171.0,11704.0,0.5,-0.005640606002998538,0.81640625,0.42708560824394226,0.0,0.900840125977993,1.0,749056.0,0.0001,1463.0,0.2,254.76328718662262,256.0,0.023193359375,0.771484375,-0.1702512522751931,648.5,45.0,0.7265625,71.42212677001953,0.42018425464630127,-117.28523453271016
256.0,0.505859375,0.001839740900322795,1413.0,11712.0,0.5,-0.005163548939890461,0.78515625,0.4023660719394684,0.0,0.8456456065177917,1.0,749568.0,0.0001,1464.0,0.2,428.3971274495125,256.0,0.0234375,0.779296875,-0.2220959383994341,646.0,45.0,0.7734375,83.39678955078125,0.3747682273387909,-115.46759282635524
256.0,0.51171875,0.001536340918391943,1399.0,11720.0,0.5,-0.004788571335666347,0.82421875,0.3912123441696167,0.0,0.9167244136333466,1.0,750080.0,0.0001,1465.0,0.2,144.41040274500847,256.0,0.01611328125,0.8125,-0.18927225371589884,645.5,45.0,0.80078125,30.77890396118164,0.3634148836135864,-115.10002676807343
256.0,0.50390625,0.0017671125242486596,1496.0,11728.0,0.5,-0.004531217971816659,0.76953125,0.3807051479816437,0.0,0.8240513056516647,1.0,750592.0,0.0001,1466.0,0.2,678.7068269252777,256.0,0.017578125,0.765625,-0.20235943526495248,638.0,45.0,0.76171875,136.5283660888672,0.3890267312526703,-113.52358104873448
256.0,0.470703125,0.0037868497893214226,1392.0,11736.0,0.5,-0.007010735840594862,0.765625,0.3774588406085968,0.0,0.9397815130650997,1.0,751104.0,0.0001,1467.0,0.2,111.73871050775051,256.0,0.025390625,0.794921875,-0.19965673997648992,650.0,45.0,0.82421875,26.61285972595215,0.37899020314216614,-112.67963701108471
256.0,0.494140625,0.0012501270975917578,1106.0,11744.0,0.5,-0.004716190960607491,0.78125,0.37782585620880127,0.0,0.8466609865427017,1.0,751616.0,0.0001,1468.0,0.2,1112.1390045881271,256.0,0.009521484375,0.787109375,-0.1877139411517419,669.5,45.0,0.79296875,243.23495483398438,0.379184365272522,-110.01646940117702
256.0,0.431640625,0.0021708866115659475,1429.0,11752.0,0.5,-0.0035638074259622954,0.7265625,0.38049450516700745,0.0,0.7886691689491272,1.0,752128.0,0.0001,1469.0,0.2,758.0804740190506,256.0,0.011474609375,0.794921875,-0.1892272769473493,661.5,45.0,0.86328125,317.64630126953125,0.39329278469085693,-107.25307095138356
256.0,0.470703125,0.004180542193353176,1460.0,11760.0,0.5,-0.008031255543755833,0.75,0.3771629333496094,0.0,0.9100129306316376,1.0,752640.0,0.0001,1470.0,0.2,153.56168043613434,256.0,0.031005859375,0.779296875,-0.20543276116950437,671.5,45.0,0.80859375,35.56610870361328,0.37584012746810913,-109.87951256968081
256.0,0.5703125,0.0032253433018922806,1430.0,11768.0,0.5,-0.0069574309745803475,0.84765625,0.3792111277580261,0.0,0.9442549273371696,1.0,753152.0,0.0001,1471.0,0.2,112.52805913984776,256.0,0.0400390625,0.77734375,-0.23826945800101385,684.0,45.0,0.70703125,23.71587371826172,0.39745229482650757,-110.37318337246775
256.0,0.48828125,0.004807315766811371,1456.0,11776.0,0.5,-0.006942659609194379,0.7421875,0.39054208993911743,0.0,0.9348200932145119,1.0,753664.0,0.0001,1472.0,0.2,193.93313080072403,256.0,0.0380859375,0.75390625,-0.2049547820352018,682.5,45.0,0.765625,35.86996841430664,0.4198702573776245,-109.39269278313965
256.0,0.515625,0.002773257903754711,1146.0,11784.0,0.5,-0.004431847439263947,0.80859375,0.3873734474182129,0.0,0.9451581537723541,1.0,754176.0,0.0001,1473.0,0.2,104.02254562079906,256.0,0.02001953125,0.79296875,-0.21822124149184674,681.0,45.0,0.77734375,33.44989013671875,0.3842465579509735,-111.33226066006347
256.0,0.509765625,0.005855601746588945,1412.0,11792.0,0.5,-0.007046961531159468,0.8125,0.39653128385543823,0.0,0.9265055879950523,1.0,754688.0,0.0001,1474.0,0.2,169.34661374986172,256.0,0.020263671875,0.802734375,-0.18492614023853093,690.5,45.0,0.79296875,38.523162841796875,0.38822782039642334,-110.20093373117969
256.0,0.556640625,0.005128093529492617,1440.0,11800.0,0.5,-0.006774611822038423,0.84765625,0.369907945394516,0.0,0.8711353242397308,1.0,755200.0,0.0001,1475.0,0.2,862.3233599662781,256.0,0.040771484375,0.791015625,-0.1743500225711614,693.5,45.0,0.734375,294.62139892578125,0.37292590737342834,-108.99916806723922
256.0,0.482421875,0.0033701772335916758,1461.0,11808.0,0.5,-0.005416206942754798,0.7890625,0.39127737283706665,0.0,0.8545488566160202,1.0,755712.0,0.0001,1476.0,0.2,780.603952139616,256.0,0.03173828125,0.806640625,-0.20410044450545684,691.0,45.0,0.82421875,45.59703826904297,0.35600465536117554,-109.26281378580258
256.0,0.47265625,0.002710706554353237,1393.0,11816.0,0.5,-0.007552353359642439,0.78515625,0.3895760774612427,0.0,0.898909792304039,1.0,756224.0,0.0001,1477.0,0.2,207.884208381176,256.0,0.037841796875,0.8125,-0.18549977848306298,696.0,45.0,0.83984375,32.56672668457031,0.3546333611011505,-108.72923565357924
256.0,0.474609375,0.003385085379704833,1193.0,11824.0,0.5,-0.008054875979723874,0.78125,0.4128912687301636,0.0,0.8599578440189362,1.0,756736.0,0.0001,1478.0,0.2,235.37866273522377,256.0,0.022705078125,0.806640625,-0.17851325910305604,707.0,45.0,0.83203125,82.31094360351562,0.3886048197746277,-107.35221505472437
256.0,0.474609375,0.0041000135242938995,1411.0,11832.0,0.5,-0.00710983846875024,0.765625,0.36152544617652893,0.0,0.9405483603477478,1.0,757248.0,0.0001,1479.0,0.2,90.69081958383322,256.0,0.028076171875,0.791015625,-0.1924522860790603,707.0,45.0,0.81640625,19.57578468322754,0.3511284291744232,-105.26958747630938
256.0,0.505859375,0.006304186303168535,1357.0,11840.0,0.5,-0.008892796642612666,0.80859375,0.371163010597229,0.0,0.962069645524025,1.0,757760.0,0.0001,1480.0,0.2,63.39690464735031,256.0,0.045166015625,0.802734375,-0.23269835871178657,704.5,45.0,0.796875,8.931797981262207,0.3725501000881195,-105.87265290701762
256.0,0.544921875,0.011472920887172222,1405.0,11848.0,0.5,-0.012463285958801862,0.81640625,0.3810908794403076,0.0,0.9484124816954136,1.0,758272.0,0.0001,1481.0,0.2,110.33297589421272,256.0,0.051025390625,0.771484375,-0.20534980681259185,706.0,45.0,0.7265625,19.543201446533203,0.39456692337989807,-106.32766331488267
256.0,0.509765625,0.0026125600561499596,1423.0,11856.0,0.5,-0.0050376353683532216,0.80078125,0.3984776437282562,0.0,0.9406352303922176,1.0,758784.0,0.0001,1482.0,0.2,125.41006250679493,256.0,0.02490234375,0.791015625,-0.22563375782920048,710.0,45.0,0.78125,56.16952896118164,0.3918296694755554,-105.98242631752044
256.0,0.478515625,0.005700228735804558,1141.0,11864.0,0.5,-0.00819161696563242,0.7578125,0.3894381523132324,0.0,0.9579211845993996,1.0,759296.0,0.0001,1483.0,0.2,75.46358527988195,256.0,0.036865234375,0.779296875,-0.1902210513362661,694.5,45.0,0.80078125,14.943914413452148,0.3794781565666199,-107.05490702299402
256.0,0.54296875,0.004835335537791252,1325.0,11872.0,0.5,-0.008578906577895395,0.80859375,0.3812861144542694,0.0,0.9429911822080612,1.0,759808.0,0.0001,1484.0,0.2,99.53767459094524,256.0,0.044677734375,0.765625,-0.19472467136802152,717.0,45.0,0.72265625,12.047226905822754,0.3869227170944214,-108.54199389278888
256.0,0.458984375,0.0021864341106265783,1410.0,11880.0,0.5,-0.004330893480073428,0.7890625,0.37629956007003784,0.0,0.8447152525186539,1.0,760320.0,0.0001,1485.0,0.2,743.8751160502434,256.0,0.017822265625,0.830078125,-0.19104507769225165,722.0,45.0,0.87109375,83.75431823730469,0.34900814294815063,-106.58845289994031
256.0,0.447265625,0.002104985062032938,1365.0,11888.0,0.5,-0.007335158632486127,0.73046875,0.4069094955921173,0.0,0.945120807737112,1.0,760832.0,0.0001,1486.0,0.2,98.84660032391548,256.0,0.020263671875,0.783203125,-0.20041012595174834,717.0,45.0,0.8359375,17.529254913330078,0.4070241153240204,-105.6948248817958
256.0,0.486328125,0.0017489363672211766,1486.0,11896.0,0.5,-0.003221821792976698,0.7578125,0.3810808062553406,0.0,0.8938939124345779,1.0,761344.0,0.0001,1487.0,0.2,455.832113802433,256.0,0.017333984375,0.771484375,-0.17337704170495272,701.5,45.0,0.78515625,33.0323371887207,0.39079809188842773,-106.39924975663423
256.0,0.4921875,0.004985949490219355,1112.0,11904.0,0.5,-0.009944679259206168,0.78515625,0.38336771726608276,0.0,0.9226268976926804,1.0,761856.0,0.0001,1488.0,0.2,127.18449157476425,256.0,0.03662109375,0.79296875,-0.19634654058609158,704.0,45.0,0.80078125,57.351497650146484,0.3914467394351959,-108.19498196834698
256.0,0.509765625,0.0027888608165085316,1430.0,11912.0,0.5,-0.008196876111469464,0.80078125,0.40526148676872253,0.0,0.9054096415638924,1.0,762368.0,0.0001,1489.0,0.2,165.85246297717094,256.0,0.028564453125,0.791015625,-0.1851693136850372,691.5,45.0,0.78125,51.079345703125,0.3892748951911926,-106.63821164399386
256.0,0.53515625,0.005239295307546854,1435.0,11920.0,0.5,-0.004947954090312123,0.82421875,0.38455456495285034,0.0,0.8495009541511536,1.0,762880.0,0.0001,1490.0,0.2,620.4203624129295,256.0,0.02001953125,0.7890625,-0.18234692345140502,664.5,45.0,0.75390625,371.6407165527344,0.3578425645828247,-104.68774271680041
256.0,0.578125,0.0007998613873496652,1457.0,11928.0,0.5,-0.003293233887234237,0.83984375,0.40654051303863525,0.0,0.8603815883398056,1.0,763392.0,0.0001,1491.0,0.2,613.3938326239586,256.0,0.00537109375,0.76171875,-0.16209006682038307,647.5,45.0,0.68359375,363.5743713378906,0.3912268280982971,-105.57736093755811
256.0,0.556640625,0.0030941604636609554,1443.0,11936.0,0.5,-0.004340989464253653,0.82421875,0.41781240701675415,0.0,0.8950315490365028,1.0,763904.0,0.0001,1492.0,0.2,232.97866696119308,256.0,0.01953125,0.767578125,-0.1710800791042857,662.0,45.0,0.7109375,25.09871482849121,0.42542681097984314,-104.51011048719288
256.0,0.509765625,0.004919045604765415,1454.0,11944.0,0.5,-0.004984680123016005,0.80078125,0.3794329762458801,0.0,0.8739315718412399,1.0,764416.0,0.0001,1493.0,0.2,897.2334162443876,256.0,0.030517578125,0.791015625,-0.20628324447898194,654.0,45.0,0.78125,20.86056137084961,0.3734210133552551,-104.17579139607027
256.0,0.513671875,0.001461467007175088,1451.0,11952.0,0.5,-0.005108014716824982,0.8046875,0.3495975434780121,0.0,0.8176253587007523,1.0,764928.0,0.0001,1494.0,0.2,1023.2427953481674,256.0,0.01611328125,0.791015625,-0.17761565610999241,646.5,45.0,0.77734375,519.0072631835938,0.3633057177066803,-106.01209917452186
256.0,0.484375,0.0026513549964874983,1521.0,11960.0,0.5,-0.008652797452668892,0.8125,0.382739394903183,0.0,0.8095223158597946,1.0,765440.0,0.0001,1495.0,0.2,1533.3268122673035,256.0,0.0166015625,0.828125,-0.18273097550263628,612.0,45.0,0.84375,418.5541076660156,0.35842037200927734,-108.01811620933935
256.0,0.48046875,0.001966213108971715,1460.0,11968.0,0.5,-0.004102496193809202,0.8125,0.38607385754585266,0.0,0.6651653945446014,1.0,765952.0,0.0001,1496.0,0.2,803.458913564682,256.0,0.010009765625,0.83203125,-0.18100162723567337,615.5,45.0,0.8515625,62.285037994384766,0.349197655916214,-112.12172561177984
256.0,0.490234375,0.002425847575068474,1357.0,11976.0,0.5,-0.006373152165906504,0.80859375,0.3653466999530792,0.0,0.8913202658295631,1.0,766464.0,0.0001,1497.0,0.2,152.86445175111294,256.0,0.03076171875,0.818359375,-0.19323330040788278,615.5,45.0,0.828125,32.753150939941406,0.3347395956516266,-111.08397447716445
256.0,0.474609375,0.001293051172979176,1497.0,11984.0,0.5,-0.0049068945372710004,0.74609375,0.39635372161865234,0.0,0.820244699716568,1.0,766976.0,0.0001,1498.0,0.2,1117.0047913193703,256.0,0.01123046875,0.771484375,-0.15744183666538447,622.0,45.0,0.796875,52.1727180480957,0.40846991539001465,-112.15442723767832
256.0,0.50390625,0.0019333678064867854,1200.0,11992.0,0.5,-0.00521968922475935,0.79296875,0.399644136428833,0.0,0.8648975491523743,1.0,767488.0,0.0001,1499.0,0.2,566.6650307774544,256.0,0.024658203125,0.7890625,-0.18849277967819944,655.0,45.0,0.78515625,120.24594116210938,0.38987720012664795,-116.28570718267933
