raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_loss,raw/disc/n_generated,raw/disc/global_step,raw/disc/disc_proportion_expert_pred,raw/disc/disc_proportion_expert_true
256.0,0.96875,0.923828125,0.2580363154411316,0.87890625,0.21794003248214722,256.0,1116,0.455078125,0.5
256.0,0.9453125,0.916015625,0.2763392925262451,0.88671875,0.24546517431735992,256.0,1117,0.470703125,0.5
256.0,0.8984375,0.888671875,0.2831073999404907,0.87890625,0.2766335606575012,256.0,1118,0.490234375,0.5
256.0,0.94921875,0.900390625,0.27002543210983276,0.8515625,0.2506082057952881,256.0,1119,0.451171875,0.5
256.0,0.91015625,0.8671875,0.2780967950820923,0.82421875,0.3199143409729004,256.0,1120,0.45703125,0.5
256.0,0.921875,0.884765625,0.2560056149959564,0.84765625,0.2901662588119507,256.0,1121,0.462890625,0.5
256.0,0.921875,0.873046875,0.25822755694389343,0.82421875,0.3276664614677429,256.0,1122,0.451171875,0.5
256.0,0.921875,0.869140625,0.25789105892181396,0.81640625,0.2990890443325043,256.0,1123,0.447265625,0.5
256.0,0.94140625,0.89453125,0.2565130591392517,0.84765625,0.2823469638824463,256.0,1124,0.453125,0.5
256.0,0.9296875,0.892578125,0.2550082206726074,0.85546875,0.2633271813392639,256.0,1125,0.462890625,0.5
256.0,0.91796875,0.888671875,0.2932818531990051,0.859375,0.28903353214263916,256.0,1126,0.470703125,0.5
256.0,0.87109375,0.876953125,0.28708416223526,0.8828125,0.27258995175361633,256.0,1127,0.505859375,0.5
256.0,0.90234375,0.880859375,0.2789950370788574,0.859375,0.27108490467071533,256.0,1128,0.478515625,0.5
256.0,0.9453125,0.87109375,0.27000951766967773,0.796875,0.28231677412986755,256.0,1129,0.42578125,0.5
256.0,0.9609375,0.8984375,0.24851132929325104,0.8359375,0.302452027797699,256.0,1130,0.4375,0.5
256.0,0.9375,0.880859375,0.25756320357322693,0.82421875,0.295999675989151,256.0,1131,0.443359375,0.5
256.0,0.94140625,0.91015625,0.2426314651966095,0.87890625,0.23545201122760773,256.0,1132,0.46875,0.5
256.0,0.921875,0.8671875,0.2737019956111908,0.8125,0.3030727207660675,256.0,1133,0.4453125,0.5
256.0,0.91796875,0.890625,0.2523782253265381,0.86328125,0.26345160603523254,256.0,1134,0.47265625,0.5
256.0,0.87109375,0.87890625,0.26869192719459534,0.88671875,0.2513403296470642,256.0,1135,0.5078125,0.5
256.0,0.91796875,0.87890625,0.27204465866088867,0.83984375,0.27562546730041504,256.0,1136,0.4609375,0.5
256.0,0.8984375,0.875,0.26683393120765686,0.8515625,0.3176165521144867,256.0,1137,0.4765625,0.5
256.0,0.9140625,0.8515625,0.2625574767589569,0.7890625,0.3703518807888031,256.0,1138,0.4375,0.5
256.0,0.87890625,0.861328125,0.27537697553634644,0.84375,0.33477479219436646,256.0,1139,0.482421875,0.5
256.0,0.87890625,0.857421875,0.2923734188079834,0.8359375,0.33210158348083496,256.0,1140,0.478515625,0.5
256.0,0.921875,0.87109375,0.28252941370010376,0.8203125,0.2865554094314575,256.0,1141,0.44921875,0.5
256.0,0.87890625,0.861328125,0.30406153202056885,0.84375,0.29575061798095703,256.0,1142,0.482421875,0.5
256.0,0.91015625,0.880859375,0.31312018632888794,0.8515625,0.2611556053161621,256.0,1143,0.470703125,0.5
256.0,0.93359375,0.880859375,0.2815835475921631,0.828125,0.2653537392616272,256.0,1144,0.447265625,0.5
256.0,0.9296875,0.87109375,0.29140007495880127,0.8125,0.27999573945999146,256.0,1145,0.44140625,0.5
256.0,0.96875,0.904296875,0.2810397744178772,0.83984375,0.2747872471809387,256.0,1146,0.435546875,0.5
256.0,0.92578125,0.8828125,0.2658144235610962,0.83984375,0.27130088210105896,256.0,1147,0.45703125,0.5
256.0,0.921875,0.8828125,0.25460943579673767,0.84375,0.2925691604614258,256.0,1148,0.4609375,0.5
256.0,0.8671875,0.87109375,0.2487524151802063,0.875,0.27099570631980896,256.0,1149,0.50390625,0.5
256.0,0.8515625,0.85546875,0.27228301763534546,0.859375,0.29953446984291077,256.0,1150,0.50390625,0.5
256.0,0.8984375,0.87890625,0.24217233061790466,0.859375,0.340239942073822,256.0,1151,0.48046875,0.5
256.0,0.91015625,0.865234375,0.24134211242198944,0.8203125,0.3426497280597687,256.0,1152,0.455078125,0.5
256.0,0.93359375,0.884765625,0.2527712881565094,0.8359375,0.2946665287017822,256.0,1153,0.451171875,0.5
256.0,0.953125,0.873046875,0.24879547953605652,0.79296875,0.3142201900482178,256.0,1154,0.419921875,0.5
256.0,0.92578125,0.87109375,0.28494763374328613,0.81640625,0.31017524003982544,256.0,1155,0.4453125,0.5
256.0,0.87890625,0.86328125,0.27972611784935,0.84765625,0.3002775311470032,256.0,1156,0.484375,0.5
256.0,0.93359375,0.8984375,0.28526657819747925,0.86328125,0.2524581849575043,256.0,1157,0.46484375,0.5
256.0,0.9140625,0.865234375,0.3085692226886749,0.81640625,0.3047551214694977,256.0,1158,0.451171875,0.5
256.0,0.91015625,0.88671875,0.2965221405029297,0.86328125,0.28488272428512573,256.0,1159,0.4765625,0.5
256.0,0.92578125,0.88671875,0.28745022416114807,0.84765625,0.2599806785583496,256.0,1160,0.4609375,0.5
256.0,0.8984375,0.880859375,0.2928485572338104,0.86328125,0.26892417669296265,256.0,1161,0.482421875,0.5
256.0,0.9140625,0.880859375,0.2831334173679352,0.84765625,0.2678242325782776,256.0,1162,0.466796875,0.5
256.0,0.921875,0.875,0.28274935483932495,0.828125,0.2667616605758667,256.0,1163,0.453125,0.5
256.0,0.890625,0.8671875,0.25330597162246704,0.84375,0.2796284854412079,256.0,1164,0.4765625,0.5
256.0,0.9140625,0.873046875,0.25653403997421265,0.83203125,0.26940783858299255,256.0,1165,0.458984375,0.5
256.0,0.93359375,0.873046875,0.25376880168914795,0.8125,0.2781638205051422,256.0,1166,0.439453125,0.5
256.0,0.90234375,0.853515625,0.2527727484703064,0.8046875,0.3172265291213989,256.0,1167,0.451171875,0.5
256.0,0.9375,0.892578125,0.25729966163635254,0.84765625,0.2681695818901062,256.0,1168,0.455078125,0.5
256.0,0.94140625,0.90234375,0.2635197639465332,0.86328125,0.23577538132667542,256.0,1169,0.4609375,0.5
256.0,0.91015625,0.85546875,0.30582159757614136,0.80078125,0.31118327379226685,256.0,1170,0.4453125,0.5
256.0,0.90234375,0.884765625,0.2991413474082947,0.8671875,0.2666879892349243,256.0,1171,0.482421875,0.5
256.0,0.9453125,0.908203125,0.28635263442993164,0.87109375,0.24960622191429138,256.0,1172,0.462890625,0.5
256.0,0.93359375,0.900390625,0.30035531520843506,0.8671875,0.2682945430278778,256.0,1173,0.466796875,0.5
256.0,0.92578125,0.873046875,0.2790614664554596,0.8203125,0.299034059047699,256.0,1174,0.447265625,0.5
256.0,0.921875,0.892578125,0.2507621645927429,0.86328125,0.48262524604797363,256.0,1175,0.470703125,0.5
256.0,0.90234375,0.869140625,0.25795912742614746,0.8359375,0.2818574011325836,256.0,1176,0.466796875,0.5
256.0,0.92578125,0.8828125,0.2557239830493927,0.83984375,0.30151909589767456,256.0,1177,0.45703125,0.5
256.0,0.92578125,0.87890625,0.24769258499145508,0.83203125,0.30258047580718994,256.0,1178,0.453125,0.5
256.0,0.9296875,0.900390625,0.22505229711532593,0.87109375,0.23828038573265076,256.0,1179,0.470703125,0.5
256.0,0.90625,0.873046875,0.24849912524223328,0.83984375,0.29105502367019653,256.0,1180,0.466796875,0.5
256.0,0.92578125,0.89453125,0.2388322353363037,0.86328125,0.25798752903938293,256.0,1181,0.46875,0.5
256.0,0.91796875,0.890625,0.25095444917678833,0.86328125,0.277384877204895,256.0,1182,0.47265625,0.5
256.0,0.93359375,0.890625,0.2470182627439499,0.84765625,0.29967156052589417,256.0,1183,0.45703125,0.5
256.0,0.90625,0.8671875,0.26084819436073303,0.828125,0.3000166714191437,256.0,1184,0.4609375,0.5
256.0,0.94921875,0.896484375,0.27418169379234314,0.84375,0.259617418050766,256.0,1185,0.447265625,0.5
256.0,0.875,0.861328125,0.2863748371601105,0.84765625,0.3270745575428009,256.0,1186,0.486328125,0.5
256.0,0.90625,0.873046875,0.2844567894935608,0.83984375,0.296475350856781,256.0,1187,0.466796875,0.5
256.0,0.8984375,0.884765625,0.28654348850250244,0.87109375,0.25915956497192383,256.0,1188,0.486328125,0.5
256.0,0.92578125,0.89453125,0.2862553000450134,0.86328125,0.26294365525245667,256.0,1189,0.46875,0.5
256.0,0.92578125,0.8671875,0.27777352929115295,0.80859375,0.2883753478527069,256.0,1190,0.44140625,0.5
256.0,0.91015625,0.896484375,0.26509174704551697,0.8828125,0.2547648549079895,256.0,1191,0.486328125,0.5
256.0,0.95703125,0.8828125,0.2641458213329315,0.80859375,0.2732282280921936,256.0,1192,0.42578125,0.5
256.0,0.9453125,0.88671875,0.261628121137619,0.828125,0.2623196840286255,256.0,1193,0.44140625,0.5
256.0,0.93359375,0.90625,0.2729799449443817,0.87890625,0.24429738521575928,256.0,1194,0.47265625,0.5
256.0,0.93359375,0.89453125,0.271381139755249,0.85546875,0.2422364503145218,256.0,1195,0.4609375,0.5
256.0,0.89453125,0.859375,0.2544984221458435,0.82421875,0.2776591181755066,256.0,1196,0.46484375,0.5
256.0,0.88671875,0.87890625,0.2695775628089905,0.87109375,0.2888128161430359,256.0,1197,0.4921875,0.5
256.0,0.921875,0.8828125,0.2654292583465576,0.84375,0.27630671858787537,256.0,1198,0.4609375,0.5
256.0,0.8984375,0.884765625,0.27315759658813477,0.87109375,0.24889692664146423,256.0,1199,0.486328125,0.5
256.0,0.9140625,0.884765625,0.2805858254432678,0.85546875,0.27942174673080444,256.0,1200,0.470703125,0.5
256.0,0.94140625,0.884765625,0.2764848470687866,0.828125,0.2718835771083832,256.0,1201,0.443359375,0.5
256.0,0.90625,0.884765625,0.25862830877304077,0.86328125,0.2575271427631378,256.0,1202,0.478515625,0.5
256.0,0.9453125,0.900390625,0.2480296492576599,0.85546875,0.25728076696395874,256.0,1203,0.455078125,0.5
256.0,0.91015625,0.876953125,0.25964000821113586,0.84375,0.3221667408943176,256.0,1204,0.466796875,0.5
256.0,0.91015625,0.896484375,0.24842333793640137,0.8828125,0.23934921622276306,256.0,1205,0.486328125,0.5
256.0,0.9453125,0.912109375,0.23181608319282532,0.87890625,0.24781274795532227,256.0,1206,0.466796875,0.5
256.0,0.9296875,0.8984375,0.23185983300209045,0.8671875,0.24218837916851044,256.0,1207,0.46875,0.5
256.0,0.96484375,0.87890625,0.2578197121620178,0.79296875,0.3055783808231354,256.0,1208,0.4140625,0.5
256.0,0.9609375,0.8828125,0.25102436542510986,0.8046875,0.31812751293182373,256.0,1209,0.421875,0.5
256.0,0.9609375,0.888671875,0.2441430687904358,0.81640625,0.28367099165916443,256.0,1210,0.427734375,0.5
256.0,0.87890625,0.875,0.26797834038734436,0.87109375,0.3221528232097626,256.0,1211,0.49609375,0.5
256.0,0.87109375,0.87109375,0.2865917682647705,0.87109375,0.3295944333076477,256.0,1212,0.5,0.5
256.0,0.890625,0.875,0.2918008267879486,0.859375,0.301605224609375,256.0,1213,0.484375,0.5
256.0,0.921875,0.90234375,0.26082396507263184,0.8828125,0.24831439554691315,256.0,1214,0.48046875,0.5
256.0,0.91015625,0.861328125,0.2705651521682739,0.8125,0.3041369318962097,256.0,1215,0.451171875,0.5
256.0,0.96875,0.876953125,0.26099783182144165,0.78515625,0.3357498347759247,256.0,1216,0.408203125,0.5
256.0,0.94140625,0.865234375,0.25973591208457947,0.7890625,0.3314782977104187,256.0,1217,0.423828125,0.5
256.0,0.9609375,0.87890625,0.25051379203796387,0.796875,0.2912551760673523,256.0,1218,0.41796875,0.5
256.0,0.95703125,0.919921875,0.2640625238418579,0.8828125,0.245468869805336,256.0,1219,0.462890625,0.5
256.0,0.90234375,0.884765625,0.28214460611343384,0.8671875,0.272573322057724,256.0,1220,0.482421875,0.5
256.0,0.92578125,0.904296875,0.26561403274536133,0.8828125,0.2525079548358917,256.0,1221,0.478515625,0.5
256.0,0.89453125,0.892578125,0.2769484221935272,0.890625,0.2655039429664612,256.0,1222,0.498046875,0.5
256.0,0.94921875,0.908203125,0.2609655559062958,0.8671875,0.21922065317630768,256.0,1223,0.458984375,0.5
256.0,0.91796875,0.8984375,0.2552156448364258,0.87890625,0.27864977717399597,256.0,1224,0.48046875,0.5
256.0,0.91796875,0.8515625,0.23057684302330017,0.78515625,0.32072576880455017,256.0,1225,0.43359375,0.5
256.0,0.94140625,0.884765625,0.23586873710155487,0.828125,0.2651268541812897,256.0,1226,0.443359375,0.5
256.0,0.93359375,0.890625,0.2495790272951126,0.84765625,0.24596194922924042,256.0,1227,0.45703125,0.5
256.0,0.93359375,0.88671875,0.24819424748420715,0.83984375,0.27148598432540894,256.0,1228,0.453125,0.5
256.0,0.94921875,0.896484375,0.259976863861084,0.84375,0.28159934282302856,256.0,1229,0.447265625,0.5
256.0,0.93359375,0.900390625,0.2789907455444336,0.8671875,0.2551356554031372,256.0,1230,0.466796875,0.5
256.0,0.90625,0.90625,0.2520465552806854,0.90625,0.26142415404319763,256.0,1231,0.5,0.5
256.0,0.9375,0.900390625,0.2923712730407715,0.86328125,0.2886326014995575,256.0,1232,0.462890625,0.5
256.0,0.89453125,0.904296875,0.2643997073173523,0.9140625,0.24808251857757568,256.0,1233,0.509765625,0.5
256.0,0.90234375,0.853515625,0.27083107829093933,0.8046875,0.3411542773246765,256.0,1234,0.451171875,0.5
256.0,0.92578125,0.869140625,0.2559373676776886,0.8125,0.28013256192207336,256.0,1235,0.443359375,0.5
256.0,0.94921875,0.892578125,0.2510965168476105,0.8359375,0.2844041883945465,256.0,1236,0.443359375,0.5
256.0,0.953125,0.888671875,0.25073298811912537,0.82421875,0.2775229215621948,256.0,1237,0.435546875,0.5
256.0,0.9609375,0.896484375,0.2580026686191559,0.83203125,0.2653036415576935,256.0,1238,0.435546875,0.5
256.0,0.9375,0.890625,0.2682539224624634,0.84375,0.27568528056144714,256.0,1239,0.453125,0.5
256.0,0.90234375,0.865234375,0.2961684465408325,0.828125,0.30047497153282166,256.0,1240,0.462890625,0.5
256.0,0.84375,0.849609375,0.2874417304992676,0.85546875,0.3103983402252197,256.0,1241,0.505859375,0.5
256.0,0.85546875,0.86328125,0.28357964754104614,0.87109375,0.3174203336238861,256.0,1242,0.5078125,0.5
256.0,0.921875,0.890625,0.28765973448753357,0.859375,0.27461180090904236,256.0,1243,0.46875,0.5
256.0,0.93359375,0.892578125,0.26142895221710205,0.8515625,0.2776868939399719,256.0,1244,0.458984375,0.5
256.0,0.94921875,0.888671875,0.2403985559940338,0.828125,0.2482585310935974,256.0,1245,0.439453125,0.5
256.0,0.96484375,0.87109375,0.23604106903076172,0.77734375,0.2895817160606384,256.0,1246,0.40625,0.5
256.0,0.9375,0.87109375,0.2545813024044037,0.8046875,0.2969287037849426,256.0,1247,0.43359375,0.5
256.0,0.95703125,0.888671875,0.26052162051200867,0.8203125,0.2754216194152832,256.0,1248,0.431640625,0.5
256.0,0.94921875,0.900390625,0.28571242094039917,0.8515625,0.2571154236793518,256.0,1249,0.451171875,0.5
256.0,0.890625,0.892578125,0.29616793990135193,0.89453125,0.2549256682395935,256.0,1250,0.501953125,0.5
256.0,0.890625,0.890625,0.28200075030326843,0.890625,0.26655587553977966,256.0,1251,0.5,0.5
256.0,0.92578125,0.90234375,0.28266358375549316,0.87890625,0.25325000286102295,256.0,1252,0.4765625,0.5
256.0,0.90234375,0.87109375,0.28433433175086975,0.83984375,0.3081626892089844,256.0,1253,0.46875,0.5
256.0,0.9453125,0.89453125,0.2741548418998718,0.84375,0.2885971963405609,256.0,1254,0.44921875,0.5
256.0,0.94140625,0.91015625,0.26307809352874756,0.87890625,0.2419464886188507,256.0,1255,0.46875,0.5
256.0,0.96484375,0.8984375,0.2305946946144104,0.83203125,0.24702057242393494,256.0,1256,0.43359375,0.5
256.0,0.953125,0.892578125,0.24642524123191833,0.83203125,0.2743440866470337,256.0,1257,0.439453125,0.5
256.0,0.94921875,0.892578125,0.24653711915016174,0.8359375,0.25035324692726135,256.0,1258,0.443359375,0.5
256.0,0.921875,0.880859375,0.26220130920410156,0.83984375,0.27307310700416565,256.0,1259,0.458984375,0.5
256.0,0.85546875,0.861328125,0.28410574793815613,0.8671875,0.2802591323852539,256.0,1260,0.505859375,0.5
256.0,0.9140625,0.88671875,0.2792854607105255,0.859375,0.276259183883667,256.0,1261,0.47265625,0.5
256.0,0.8671875,0.845703125,0.280923992395401,0.82421875,0.3102891147136688,256.0,1262,0.478515625,0.5
256.0,0.88671875,0.873046875,0.28761136531829834,0.859375,0.28195250034332275,256.0,1263,0.486328125,0.5
256.0,0.92578125,0.8828125,0.2661502957344055,0.83984375,0.2712385654449463,256.0,1264,0.45703125,0.5
256.0,0.9453125,0.8671875,0.2702324390411377,0.7890625,0.31573712825775146,256.0,1265,0.421875,0.5
256.0,0.9296875,0.880859375,0.26305916905403137,0.83203125,0.2813701629638672,256.0,1266,0.451171875,0.5
256.0,0.93359375,0.890625,0.25924646854400635,0.84765625,0.259773850440979,256.0,1267,0.45703125,0.5
256.0,0.921875,0.8828125,0.2765163779258728,0.84375,0.29180145263671875,256.0,1268,0.4609375,0.5
256.0,0.921875,0.888671875,0.267831027507782,0.85546875,0.2635875344276428,256.0,1269,0.466796875,0.5
256.0,0.8984375,0.87109375,0.27545619010925293,0.84375,0.27227115631103516,256.0,1270,0.47265625,0.5
256.0,0.9140625,0.88671875,0.2533814311027527,0.859375,0.25841468572616577,256.0,1271,0.47265625,0.5
256.0,0.9375,0.888671875,0.2643996477127075,0.83984375,0.27785664796829224,256.0,1272,0.451171875,0.5
256.0,0.94921875,0.890625,0.2663100063800812,0.83203125,0.28207096457481384,256.0,1273,0.44140625,0.5
256.0,0.9375,0.896484375,0.2657116651535034,0.85546875,0.26209408044815063,256.0,1274,0.458984375,0.5
256.0,0.921875,0.869140625,0.29550766944885254,0.81640625,0.2905905544757843,256.0,1275,0.447265625,0.5
256.0,0.90625,0.88671875,0.2738124132156372,0.8671875,0.28676071763038635,256.0,1276,0.48046875,0.5
256.0,0.921875,0.892578125,0.2736586034297943,0.86328125,0.25452136993408203,256.0,1277,0.470703125,0.5
256.0,0.8984375,0.890625,0.28226110339164734,0.8828125,0.24394068121910095,256.0,1278,0.4921875,0.5
256.0,0.9140625,0.873046875,0.2705692648887634,0.83203125,0.29313984513282776,256.0,1279,0.458984375,0.5
256.0,0.94140625,0.908203125,0.2561429440975189,0.875,0.2359229028224945,256.0,1280,0.466796875,0.5
256.0,0.9765625,0.904296875,0.25794893503189087,0.83203125,0.2625230550765991,256.0,1281,0.427734375,0.5
256.0,0.9453125,0.87890625,0.25639528036117554,0.8125,0.34307074546813965,256.0,1282,0.43359375,0.5
256.0,0.953125,0.90625,0.2276097536087036,0.859375,0.2410498410463333,256.0,1283,0.453125,0.5
256.0,0.92578125,0.876953125,0.24665677547454834,0.828125,0.2924404740333557,256.0,1284,0.451171875,0.5
256.0,0.921875,0.89453125,0.28172072768211365,0.8671875,0.28756624460220337,256.0,1285,0.47265625,0.5
256.0,0.890625,0.87109375,0.2683258652687073,0.8515625,0.283413827419281,256.0,1286,0.48046875,0.5
256.0,0.84765625,0.853515625,0.2855997681617737,0.859375,0.30109983682632446,256.0,1287,0.505859375,0.5
256.0,0.90234375,0.904296875,0.27653399109840393,0.90625,0.2394096404314041,256.0,1288,0.501953125,0.5
256.0,0.94921875,0.90234375,0.26076436042785645,0.85546875,0.2520580291748047,256.0,1289,0.453125,0.5
256.0,0.9609375,0.904296875,0.2468092143535614,0.84765625,0.22910168766975403,256.0,1290,0.443359375,0.5
256.0,0.9375,0.90234375,0.24841222167015076,0.8671875,0.23894938826560974,256.0,1291,0.46484375,0.5
256.0,0.921875,0.880859375,0.2572522461414337,0.83984375,0.2959865927696228,256.0,1292,0.458984375,0.5
256.0,0.94921875,0.890625,0.22009612619876862,0.83203125,0.3695511519908905,256.0,1293,0.44140625,0.5
256.0,0.91015625,0.837890625,0.2618701756000519,0.765625,0.3804694414138794,256.0,1294,0.427734375,0.5
256.0,0.92578125,0.876953125,0.28252702951431274,0.828125,0.31902652978897095,256.0,1295,0.451171875,0.5
256.0,0.91015625,0.884765625,0.28636011481285095,0.859375,0.2780630588531494,256.0,1296,0.474609375,0.5
256.0,0.90625,0.876953125,0.28697308897972107,0.84765625,0.34282034635543823,256.0,1297,0.470703125,0.5
256.0,0.875,0.859375,0.29904139041900635,0.84375,0.3486785590648651,256.0,1298,0.484375,0.5
256.0,0.90234375,0.8515625,0.3226689100265503,0.80078125,0.37118032574653625,256.0,1299,0.44921875,0.5
256.0,0.87109375,0.857421875,0.2851061224937439,0.84375,0.3290828466415405,256.0,1300,0.486328125,0.5
256.0,0.88671875,0.849609375,0.30856725573539734,0.8125,0.35199618339538574,256.0,1301,0.462890625,0.5
256.0,0.94140625,0.857421875,0.2974840998649597,0.7734375,0.28625938296318054,256.0,1302,0.416015625,0.5
256.0,0.9375,0.880859375,0.2685011029243469,0.82421875,0.2764863967895508,256.0,1303,0.443359375,0.5
256.0,0.9609375,0.87890625,0.28040552139282227,0.796875,0.31161749362945557,256.0,1304,0.41796875,0.5
256.0,0.94140625,0.900390625,0.2811845541000366,0.859375,0.27815747261047363,256.0,1305,0.458984375,0.5
256.0,0.87890625,0.876953125,0.266379177570343,0.875,0.2637392282485962,256.0,1306,0.498046875,0.5
256.0,0.921875,0.87109375,0.2974604368209839,0.8203125,0.28246188163757324,256.0,1307,0.44921875,0.5
256.0,0.9140625,0.888671875,0.28348323702812195,0.86328125,0.265340656042099,256.0,1308,0.474609375,0.5
256.0,0.91796875,0.8671875,0.28794044256210327,0.81640625,0.32136449217796326,256.0,1309,0.44921875,0.5
256.0,0.9140625,0.859375,0.2892639636993408,0.8046875,0.2850489914417267,256.0,1310,0.4453125,0.5
256.0,0.94140625,0.89453125,0.2803533673286438,0.84765625,0.2848092317581177,256.0,1311,0.453125,0.5
256.0,0.953125,0.875,0.2811862826347351,0.796875,0.30545932054519653,256.0,1312,0.421875,0.5
256.0,0.95703125,0.88671875,0.27519935369491577,0.81640625,0.2714248299598694,256.0,1313,0.4296875,0.5
256.0,0.9296875,0.873046875,0.28166815638542175,0.81640625,0.312986820936203,256.0,1314,0.443359375,0.5
256.0,0.9296875,0.900390625,0.2872824966907501,0.87109375,0.2543005347251892,256.0,1315,0.470703125,0.5
256.0,0.8984375,0.869140625,0.2850162088871002,0.83984375,0.3105843663215637,256.0,1316,0.470703125,0.5
256.0,0.8828125,0.890625,0.2883759140968323,0.8984375,0.2733865976333618,256.0,1317,0.5078125,0.5
256.0,0.8828125,0.873046875,0.25414755940437317,0.86328125,0.3324936628341675,256.0,1318,0.490234375,0.5
256.0,0.9375,0.890625,0.2563769817352295,0.84375,0.27814385294914246,256.0,1319,0.453125,0.5
256.0,0.92578125,0.884765625,0.24706484377384186,0.84375,0.2712344527244568,256.0,1320,0.458984375,0.5
256.0,0.9453125,0.900390625,0.21695476770401,0.85546875,0.22789360582828522,256.0,1321,0.455078125,0.5
256.0,0.9375,0.880859375,0.23136940598487854,0.82421875,0.2790552079677582,256.0,1322,0.443359375,0.5
256.0,0.9609375,0.876953125,0.2602071762084961,0.79296875,0.3005984127521515,256.0,1323,0.416015625,0.5
256.0,0.921875,0.888671875,0.24211719632148743,0.85546875,0.2647111117839813,256.0,1324,0.466796875,0.5
256.0,0.9140625,0.8828125,0.2701047956943512,0.8515625,0.27780604362487793,256.0,1325,0.46875,0.5
256.0,0.87109375,0.880859375,0.263565331697464,0.890625,0.27790796756744385,256.0,1326,0.509765625,0.5
256.0,0.90234375,0.888671875,0.2914210259914398,0.875,0.3096352219581604,256.0,1327,0.486328125,0.5
256.0,0.8984375,0.8671875,0.2825242877006531,0.8359375,0.31604695320129395,256.0,1328,0.46875,0.5
256.0,0.91015625,0.873046875,0.2686401307582855,0.8359375,0.29621583223342896,256.0,1329,0.462890625,0.5
256.0,0.92578125,0.88671875,0.2521153688430786,0.84765625,0.2757830023765564,256.0,1330,0.4609375,0.5
256.0,0.9296875,0.859375,0.2776419222354889,0.7890625,0.352230429649353,256.0,1331,0.4296875,0.5
256.0,0.8984375,0.865234375,0.269625723361969,0.83203125,0.30436205863952637,256.0,1332,0.466796875,0.5
256.0,0.95703125,0.884765625,0.2827552556991577,0.8125,0.26488426327705383,256.0,1333,0.427734375,0.5
256.0,0.92578125,0.880859375,0.2949131727218628,0.8359375,0.29997116327285767,256.0,1334,0.455078125,0.5
256.0,0.9296875,0.884765625,0.289153128862381,0.83984375,0.2679106891155243,256.0,1335,0.455078125,0.5
256.0,0.9453125,0.9140625,0.2928096055984497,0.8828125,0.231371209025383,256.0,1336,0.46875,0.5
256.0,0.90625,0.8671875,0.30452001094818115,0.828125,0.2984246015548706,256.0,1337,0.4609375,0.5
256.0,0.91796875,0.884765625,0.2798818349838257,0.8515625,0.2997008264064789,256.0,1338,0.466796875,0.5
256.0,0.921875,0.900390625,0.2926674783229828,0.87890625,0.2697574496269226,256.0,1339,0.478515625,0.5
256.0,0.91015625,0.896484375,0.29476165771484375,0.8828125,0.2593127191066742,256.0,1340,0.486328125,0.5
256.0,0.8515625,0.859375,0.2858193814754486,0.8671875,0.3077893853187561,256.0,1341,0.5078125,0.5
256.0,0.921875,0.861328125,0.28061118721961975,0.80078125,0.3043660521507263,256.0,1342,0.439453125,0.5
256.0,0.9453125,0.892578125,0.27677762508392334,0.83984375,0.2816406488418579,256.0,1343,0.447265625,0.5
256.0,0.9453125,0.888671875,0.25892865657806396,0.83203125,0.27513405680656433,256.0,1344,0.443359375,0.5
256.0,0.96875,0.890625,0.25674745440483093,0.8125,0.2660732865333557,256.0,1345,0.421875,0.5
256.0,0.93359375,0.880859375,0.26996269822120667,0.828125,0.2754482328891754,256.0,1346,0.447265625,0.5
256.0,0.91796875,0.8984375,0.29210004210472107,0.87890625,0.24955812096595764,256.0,1347,0.48046875,0.5
256.0,0.91796875,0.896484375,0.2720436155796051,0.875,0.26974236965179443,256.0,1348,0.478515625,0.5
256.0,0.91796875,0.900390625,0.2845986485481262,0.8828125,0.2648267447948456,256.0,1349,0.482421875,0.5
256.0,0.91015625,0.87890625,0.2758480906486511,0.84765625,0.30448007583618164,256.0,1350,0.46875,0.5
256.0,0.92578125,0.884765625,0.2521638870239258,0.84375,0.2729257047176361,256.0,1351,0.458984375,0.5
256.0,0.953125,0.916015625,0.24875688552856445,0.87890625,0.27324724197387695,256.0,1352,0.462890625,0.5
256.0,0.95703125,0.88671875,0.2407769113779068,0.81640625,0.30535367131233215,256.0,1353,0.4296875,0.5
256.0,0.93359375,0.884765625,0.21626625955104828,0.8359375,0.27195441722869873,256.0,1354,0.451171875,0.5
256.0,0.94921875,0.890625,0.23766732215881348,0.83203125,0.2882344126701355,256.0,1355,0.44140625,0.5
256.0,0.94921875,0.892578125,0.23908057808876038,0.8359375,0.2629103362560272,256.0,1356,0.443359375,0.5
256.0,0.91015625,0.87890625,0.2553640604019165,0.84765625,0.275287389755249,256.0,1357,0.46875,0.5
256.0,0.9140625,0.90234375,0.2672443687915802,0.890625,0.2508784234523773,256.0,1358,0.48828125,0.5
256.0,0.88671875,0.86328125,0.27402210235595703,0.83984375,0.30375051498413086,256.0,1359,0.4765625,0.5
256.0,0.90234375,0.888671875,0.27382439374923706,0.875,0.2886161804199219,256.0,1360,0.486328125,0.5
256.0,0.92578125,0.890625,0.2566760182380676,0.85546875,0.2233792245388031,256.0,1361,0.46484375,0.5
256.0,0.9453125,0.890625,0.24573317170143127,0.8359375,0.2825918197631836,256.0,1362,0.4453125,0.5
